s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_STYRENE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-8.028E-06,-1.587E-09, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-8.029E-06, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 8.001E+01, 4.121E+01, 0.000E+00,-1.088E+01,-1.343E+01,-1.818E+00,-5.323E-02, 0.000E+00, 0.000E+00, 1.502E+01, 1.503E+01, 0.000E+00, 1.024E-03, 0.000E+00, 0.000E+00
 1.600E+02, 6.105E+00, 0.000E+00,-5.006E-01,-1.166E+01,-5.694E-01,-8.294E-03, 0.000E+00, 0.000E+00,-6.627E+00,-6.633E+00, 0.000E+00, 1.518E-04, 0.000E+00, 0.000E+00
 2.400E+02, 1.718E+01, 0.000E+00,-1.986E+00,-8.640E+00,-9.076E-01,-2.313E-02, 0.000E+00, 0.000E+00, 5.643E+00, 5.625E+00, 0.000E+00, 4.318E-04, 0.000E+00, 0.000E+00
 3.200E+02, 5.475E+01, 0.000E+00,-1.782E+01,-2.774E+01,-1.522E+00,-7.199E-02, 0.000E+00, 0.000E+00, 7.637E+00, 7.599E+00, 0.000E+00, 1.403E-03, 0.000E+00, 0.000E+00
 4.000E+02, 1.246E+02, 0.000E+00,-4.567E+01,-6.799E+01, 1.336E+00,-1.215E-01, 0.000E+00, 0.000E+00, 1.231E+01, 1.221E+01, 0.000E+00, 3.695E-03, 0.000E+00, 0.000E+00
 4.800E+02, 2.534E+02, 0.000E+00,-1.169E+02,-1.351E+02, 7.533E+00,-5.015E-02, 0.000E+00, 0.000E+00, 9.181E+00, 8.912E+00, 0.000E+00, 7.478E-03, 0.000E+00, 0.000E+00
 5.600E+02, 3.870E+02, 0.000E+00,-1.923E+02,-2.048E+02, 1.288E+01,-3.835E-02, 0.000E+00, 0.000E+00, 3.042E+00, 2.800E+00, 0.000E+00, 9.837E-03, 0.000E+00, 0.000E+00
 6.400E+02, 4.150E+02, 0.000E+00,-1.973E+02,-2.309E+02, 1.457E+01,-2.679E-02, 0.000E+00, 0.000E+00, 1.511E+00, 1.396E+00, 0.000E+00, 1.039E-02, 0.000E+00, 0.000E+00
 7.200E+02, 4.064E+02, 0.000E+00,-1.891E+02,-2.330E+02, 1.553E+01,-3.896E-02, 0.000E+00, 0.000E+00,-7.488E-02,-2.194E-01, 0.000E+00, 9.706E-03, 0.000E+00, 0.000E+00
 8.000E+02, 3.688E+02, 0.000E+00,-1.712E+02,-2.131E+02, 1.560E+01,-4.672E-02, 0.000E+00, 0.000E+00, 1.533E-01, 6.004E-02, 0.000E+00, 8.720E-03, 0.000E+00, 0.000E+00
 8.800E+02, 2.441E+02, 0.000E+00,-1.043E+02,-1.634E+02, 1.479E+01,-8.665E-02, 0.000E+00, 0.000E+00,-8.787E+00,-8.915E+00, 0.000E+00, 5.014E-03, 0.000E+00, 0.000E+00
 9.600E+02, 6.212E+01, 0.000E+00,-5.508E+00,-8.299E+01, 1.295E+01,-6.643E-02, 0.000E+00, 0.000E+00,-1.362E+01,-1.349E+01, 0.000E+00, 1.358E-03, 0.000E+00, 0.000E+00
 1.040E+03, 2.459E+01, 0.000E+00, 3.694E+00,-4.387E+01, 1.038E+01,-3.246E-02, 0.000E+00, 0.000E+00,-5.427E+00,-5.249E+00, 0.000E+00, 6.054E-04, 0.000E+00, 0.000E+00
 1.120E+03, 5.815E+00, 0.000E+00, 3.651E+00,-2.440E+01, 8.931E+00,-7.757E-03, 0.000E+00, 0.000E+00,-6.178E+00,-6.007E+00, 0.000E+00, 1.424E-04, 0.000E+00, 0.000E+00
 1.200E+03, 0.000E+00, 0.000E+00, 1.710E+00,-1.232E+01, 7.849E+00, 4.930E-18, 0.000E+00, 0.000E+00,-2.936E+00,-2.759E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
