s,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 7.200E+02, 1.754E-01, 2.430E-02, 9.261E-10, 1.262E-10, 1.926E-10, 1.440E-02, 1.765E-01, 2.351E-02, 1.307E-08, 1.559E-09, 2.718E-09, 1.412E-02, 5.477E+00, 4.168E+00, 3.342E+02, 3.521E+02, 4.756E+01, 3.562E+02, 6.349E+01, 3.345E+02, 2.185E+02, 1.808E+02, 2.600E+02, 5.789E+01, 3.322E+02, 3.272E+02, 3.363E+02, 3.265E+02, 3.113E+02, 2.843E+02, 2.743E+02, 2.082E+01, 3.040E+01, 2.395E+02, 1.860E+02, 1.887E+02, 6.390E+01, 2.079E+01, 3.175E+01, 2.842E+01, 2.977E+01, 2.831E+01, 2.857E+01,-1.940E+00,-1.835E+00,-1.946E+00,-8.136E-01, 2.175E-01, 5.721E-01, 5.091E-01, 5.772E-01, 6.812E-01
 8.000E+02, 1.713E-01, 2.733E-02, 4.069E-10, 6.160E-11, 8.458E-11, 1.547E-02, 1.741E-01, 2.522E-02, 3.194E-08, 4.299E-09, 6.642E-09, 1.473E-02, 6.218E+00, 5.158E+00, 3.626E+02, 3.773E+02, 5.207E+01, 3.844E+02, 6.997E+01, 3.442E+02, 2.369E+02, 2.056E+02, 2.828E+02, 6.224E+01, 3.564E+02, 3.518E+02, 3.563E+02, 3.460E+02, 3.307E+02, 3.038E+02, 2.926E+02, 2.079E+01, 3.236E+01, 2.566E+02, 2.115E+02, 2.118E+02, 7.422E+01, 2.098E+01, 3.425E+01, 3.028E+01, 3.203E+01, 3.004E+01, 2.996E+01,-2.023E+00,-1.865E+00,-1.996E+00,-8.543E-01, 1.838E-01, 6.060E-01, 5.244E-01, 5.871E-01, 7.032E-01
 8.800E+02, 1.684E-01, 2.953E-02, 1.104E-09, 1.303E-10, 2.293E-10, 1.624E-02, 1.716E-01, 2.711E-02, 4.679E-08, 4.762E-09, 9.721E-09, 1.539E-02, 7.554E+00, 6.244E+00, 3.920E+02, 3.995E+02, 5.637E+01, 4.058E+02, 7.457E+01, 3.779E+02, 2.641E+02, 2.306E+02, 3.070E+02, 6.640E+01, 3.738E+02, 3.753E+02, 3.873E+02, 3.655E+02, 3.478E+02, 3.226E+02, 3.116E+02, 2.088E+01, 3.473E+01, 2.711E+02, 2.289E+02, 2.300E+02, 8.922E+01, 2.112E+01, 3.696E+01, 3.244E+01, 3.449E+01, 3.231E+01, 3.223E+01,-2.071E+00,-1.939E+00,-2.092E+00,-8.662E-01, 1.887E-01, 5.879E-01, 5.405E-01, 6.038E-01, 7.266E-01
 9.600E+02, 1.638E-01, 3.295E-02, 3.263E-09, 3.511E-10, 6.777E-10, 1.745E-02, 1.685E-01, 2.942E-02, 4.683E-08, 5.175E-09, 9.729E-09, 1.621E-02, 8.526E+00, 7.030E+00, 4.198E+02, 4.307E+02, 6.187E+01, 4.171E+02, 8.724E+01, 3.920E+02, 2.839E+02, 2.491E+02, 3.275E+02, 7.054E+01, 3.997E+02, 3.985E+02, 4.028E+02, 3.968E+02, 3.768E+02, 3.466E+02, 3.332E+02, 2.110E+01, 3.686E+01, 2.864E+02, 2.427E+02, 2.445E+02, 1.098E+02, 2.127E+01, 3.918E+01, 3.422E+01, 3.625E+01, 3.386E+01, 3.399E+01,-2.170E+00,-2.072E+00,-2.151E+00,-8.967E-01, 6.785E-02, 6.308E-01, 5.571E-01, 6.195E-01, 7.530E-01
 1.040E+03, 1.626E-01, 3.383E-02, 6.159E-09, 6.438E-10, 1.279E-09, 1.776E-02, 1.661E-01, 3.121E-02, 1.588E-07, 1.737E-08, 3.298E-08, 1.684E-02, 9.440E+00, 8.927E+00, 4.342E+02, 4.525E+02, 6.888E+01, 4.459E+02, 9.238E+01, 4.107E+02, 3.013E+02, 2.830E+02, 3.567E+02, 7.471E+01, 4.242E+02, 4.182E+02, 4.214E+02, 4.215E+02, 4.000E+02, 3.575E+02, 3.449E+02, 2.140E+01, 4.048E+01, 3.025E+02, 2.406E+02, 2.453E+02, 1.110E+02, 2.142E+01, 4.303E+01, 3.721E+01, 3.967E+01, 3.700E+01, 3.734E+01,-2.235E+00,-2.100E+00,-2.280E+00,-9.874E-01, 1.242E-01, 6.565E-01, 5.633E-01, 6.214E-01, 7.557E-01
 1.120E+03, 1.579E-01, 3.732E-02, 4.478E-09, 3.906E-10, 9.293E-10, 1.898E-02, 1.602E-01, 3.562E-02, 2.192E-07, 1.991E-08, 4.549E-08, 1.839E-02, 1.136E+01, 1.022E+01, 4.575E+02, 4.979E+02, 7.810E+01, 4.567E+02, 9.876E+01, 4.322E+02, 3.306E+02, 3.069E+02, 3.849E+02, 7.866E+01, 4.576E+02, 4.414E+02, 4.328E+02, 4.487E+02, 4.250E+02, 3.673E+02, 3.574E+02, 2.195E+01, 4.408E+01, 3.105E+02, 2.605E+02, 2.639E+02, 1.115E+02, 2.168E+01, 4.704E+01, 4.017E+01, 4.340E+01, 4.017E+01, 4.004E+01,-2.391E+00,-2.155E+00,-2.323E+00,-1.017E+00, 1.354E-01, 6.412E-01, 5.738E-01, 6.346E-01, 7.774E-01
 1.200E+03, 1.547E-01, 3.969E-02, 4.498E-09, 5.048E-10, 9.331E-10, 1.981E-02, 1.592E-01, 3.632E-02, 3.346E-07, 3.530E-08, 6.941E-08, 1.863E-02, 1.225E+01, 1.154E+01, 4.756E+02, 5.148E+02, 7.966E+01, 4.834E+02, 1.047E+02, 4.630E+02, 3.457E+02, 3.278E+02, 4.039E+02, 8.274E+01, 4.703E+02, 4.696E+02, 4.715E+02, 4.629E+02, 4.362E+02, 4.119E+02, 3.935E+02, 2.190E+01, 4.726E+01, 3.288E+02, 2.750E+02, 2.860E+02, 1.298E+02, 2.172E+01, 5.041E+01, 4.294E+01, 4.604E+01, 4.305E+01, 4.215E+01,-2.450E+00,-2.319E+00,-2.388E+00,-1.052E+00, 1.372E-01, 6.458E-01, 5.757E-01, 6.412E-01, 7.776E-01
 1.280E+03, 1.529E-01, 4.100E-02, 4.130E-10, 3.476E-11, 8.566E-11, 2.027E-02, 1.609E-01, 3.504E-02, 3.778E-07, 3.704E-08, 7.838E-08, 1.818E-02, 1.247E+01, 1.192E+01, 4.736E+02, 5.026E+02, 7.979E+01, 5.006E+02, 1.130E+02, 4.655E+02, 3.508E+02, 3.347E+02, 4.058E+02, 8.675E+01, 4.611E+02, 4.784E+02, 4.791E+02, 4.313E+02, 4.143E+02, 4.058E+02, 3.921E+02, 2.169E+01, 4.769E+01, 3.253E+02, 2.767E+02, 2.834E+02, 1.377E+02, 2.175E+01, 5.140E+01, 4.379E+01, 4.725E+01, 4.332E+01, 4.305E+01,-2.386E+00,-2.301E+00,-2.440E+00,-1.026E+00, 8.400E-02, 6.614E-01, 5.942E-01, 6.394E-01, 7.821E-01
 1.360E+03, 1.551E-01, 3.935E-02, 2.773E-09, 2.984E-10, 5.752E-10, 1.969E-02, 1.617E-01, 3.450E-02, 3.102E-07, 3.238E-08, 6.438E-08, 1.799E-02, 1.229E+01, 1.152E+01, 4.771E+02, 4.985E+02, 8.182E+01, 4.862E+02, 1.156E+02, 4.694E+02, 3.494E+02, 3.310E+02, 4.035E+02, 9.004E+01, 4.609E+02, 4.619E+02, 4.594E+02, 4.473E+02, 4.229E+02, 3.936E+02, 3.808E+02, 2.171E+01, 4.712E+01, 3.249E+02, 2.716E+02, 2.766E+02, 1.277E+02, 2.162E+01, 5.067E+01, 4.341E+01, 4.636E+01, 4.265E+01, 4.213E+01,-2.418E+00,-2.275E+00,-2.381E+00,-1.000E+00, 1.358E-01, 7.114E-01, 5.894E-01, 6.444E-01, 8.124E-01
 1.440E+03, 1.563E-01, 3.846E-02, 4.125E-08, 3.096E-09, 8.551E-09, 1.938E-02, 1.602E-01, 3.558E-02, 1.795E-07, 1.901E-08, 3.726E-08, 1.837E-02, 1.255E+01, 1.133E+01, 4.855E+02, 5.078E+02, 8.066E+01, 4.757E+02, 1.095E+02, 4.592E+02, 3.534E+02, 3.295E+02, 4.029E+02, 9.225E+01, 4.663E+02, 4.559E+02, 4.539E+02, 4.654E+02, 4.393E+02, 3.835E+02, 3.726E+02, 2.189E+01, 4.714E+01, 3.184E+02, 2.483E+02, 2.619E+02, 1.231E+02, 2.166E+01, 5.021E+01, 4.281E+01, 4.588E+01, 4.282E+01, 4.250E+01,-2.432E+00,-2.241E+00,-2.372E+00,-9.862E-01, 1.310E-01, 6.691E-01, 5.736E-01, 6.215E-01, 8.147E-01
 1.520E+03, 1.581E-01, 3.713E-02, 2.885E-09, 2.991E-10, 5.988E-10, 1.892E-02, 1.622E-01, 3.409E-02, 1.650E-07, 1.489E-08, 3.424E-08, 1.785E-02, 1.260E+01, 1.069E+01, 4.725E+02, 4.954E+02, 8.576E+01, 4.768E+02, 1.077E+02, 4.417E+02, 3.540E+02, 3.221E+02, 3.961E+02, 9.370E+01, 4.550E+02, 4.426E+02, 4.408E+02, 4.553E+02, 4.318E+02, 3.768E+02, 3.647E+02, 2.158E+01, 4.580E+01, 3.324E+02, 2.748E+02, 2.789E+02, 1.356E+02, 2.154E+01, 4.898E+01, 4.188E+01, 4.493E+01, 4.152E+01, 4.188E+01,-2.385E+00,-2.216E+00,-2.364E+00,-1.057E+00, 4.423E-02, 6.630E-01, 5.780E-01, 6.419E-01, 8.142E-01
 1.600E+03, 1.590E-01, 3.652E-02, 2.385E-09, 2.067E-10, 4.950E-10, 1.870E-02, 1.647E-01, 3.228E-02, 7.682E-08, 8.334E-09, 1.596E-08, 1.721E-02, 1.195E+01, 1.035E+01, 4.688E+02, 4.799E+02, 8.041E+01, 4.729E+02, 1.023E+02, 4.422E+02, 3.464E+02, 3.154E+02, 3.871E+02, 9.442E+01, 4.448E+02, 4.422E+02, 4.429E+02, 4.429E+02, 4.211E+02, 3.814E+02, 3.686E+02, 2.246E+01, 4.558E+01, 3.110E+02, 2.503E+02, 2.593E+02, 1.247E+02, 2.156E+01, 4.775E+01, 4.112E+01, 4.400E+01, 4.077E+01, 4.044E+01,-2.321E+00,-2.202E+00,-2.348E+00,-1.016E+00, 1.550E-01, 6.507E-01, 5.722E-01, 6.378E-01, 7.961E-01
 1.680E+03, 1.587E-01, 3.674E-02, 2.738E-09, 2.783E-10, 5.681E-10, 1.878E-02, 1.658E-01, 3.143E-02, 1.381E-07, 1.451E-08, 2.867E-08, 1.691E-02, 1.138E+01, 1.005E+01, 4.609E+02, 4.691E+02, 7.647E+01, 4.619E+02, 1.017E+02, 4.285E+02, 3.390E+02, 3.102E+02, 3.822E+02, 9.456E+01, 4.347E+02, 4.299E+02, 4.350E+02, 4.347E+02, 4.135E+02, 3.709E+02, 3.597E+02, 2.194E+01, 4.440E+01, 3.188E+02, 2.715E+02, 2.738E+02, 1.178E+02, 2.169E+01, 4.728E+01, 4.047E+01, 4.351E+01, 4.015E+01, 4.112E+01,-2.336E+00,-2.167E+00,-2.291E+00,-9.388E-01, 1.482E-01, 6.437E-01, 5.940E-01, 6.342E-01, 7.855E-01
 1.760E+03, 1.624E-01, 3.394E-02, 1.593E-09, 1.782E-10, 3.308E-10, 1.779E-02, 1.661E-01, 3.122E-02, 1.399E-07, 1.543E-08, 2.906E-08, 1.684E-02, 1.087E+01, 9.651E+00, 4.449E+02, 4.650E+02, 7.478E+01, 4.560E+02, 9.884E+01, 4.221E+02, 3.309E+02, 3.041E+02, 3.764E+02, 9.440E+01, 4.280E+02, 4.345E+02, 4.321E+02, 4.109E+02, 3.930E+02, 3.702E+02, 3.575E+02, 2.128E+01, 4.277E+01, 3.142E+02, 2.685E+02, 2.742E+02, 1.099E+02, 2.154E+01, 4.610E+01, 3.960E+01, 4.241E+01, 3.927E+01, 3.890E+01,-2.298E+00,-2.163E+00,-2.238E+00,-9.591E-01, 1.246E-01, 6.477E-01, 5.803E-01, 6.463E-01, 7.586E-01
 1.840E+03, 1.615E-01, 3.464E-02, 1.986E-09, 2.323E-10, 4.122E-10, 1.804E-02, 1.665E-01, 3.094E-02, 1.169E-07, 1.144E-08, 2.428E-08, 1.674E-02, 1.049E+01, 9.313E+00, 4.493E+02, 4.625E+02, 6.984E+01, 4.486E+02, 9.516E+01, 4.066E+02, 3.253E+02, 2.985E+02, 3.701E+02, 9.379E+01, 4.288E+02, 4.228E+02, 4.173E+02, 4.159E+02, 3.959E+02, 3.558E+02, 3.459E+02, 2.199E+01, 4.268E+01, 2.962E+02, 2.507E+02, 2.548E+02, 1.105E+02, 2.149E+01, 4.501E+01, 3.877E+01, 4.163E+01, 3.866E+01, 3.813E+01,-2.244E+00,-2.112E+00,-2.279E+00,-9.448E-01, 1.428E-01, 6.419E-01, 5.802E-01, 6.382E-01, 7.943E-01
 1.920E+03, 1.638E-01, 3.290E-02, 9.221E-10, 9.878E-11, 1.915E-10, 1.743E-02, 1.689E-01, 2.910E-02, 8.844E-08, 1.043E-08, 1.838E-08, 1.609E-02, 1.002E+01, 8.848E+00, 4.320E+02, 4.428E+02, 7.310E+01, 4.472E+02, 1.019E+02, 4.135E+02, 3.183E+02, 2.913E+02, 3.618E+02, 9.295E+01, 4.152E+02, 4.173E+02, 4.193E+02, 3.998E+02, 3.818E+02, 3.566E+02, 3.458E+02, 2.122E+01, 4.121E+01, 2.962E+02, 2.449E+02, 2.497E+02, 9.030E+01, 2.143E+01, 4.406E+01, 3.803E+01, 4.049E+01, 3.765E+01, 3.767E+01,-2.274E+00,-2.121E+00,-2.249E+00,-9.815E-01, 2.221E-01, 6.505E-01, 5.748E-01, 6.387E-01, 7.734E-01
 2.000E+03, 1.660E-01, 3.127E-02, 1.199E-09, 1.378E-10, 2.490E-10, 1.686E-02, 1.685E-01, 2.939E-02, 1.804E-07, 1.605E-08, 3.743E-08, 1.620E-02, 9.774E+00, 8.394E+00, 4.199E+02, 4.446E+02, 7.487E+01, 4.315E+02, 9.882E+01, 4.014E+02, 3.141E+02, 2.835E+02, 3.564E+02, 9.186E+01, 4.121E+02, 3.988E+02, 3.999E+02, 4.141E+02, 3.933E+02, 3.422E+02, 3.324E+02, 2.105E+01, 3.993E+01, 2.890E+02, 2.044E+02, 2.184E+02, 9.003E+01, 2.123E+01, 4.272E+01, 3.704E+01, 3.947E+01, 3.674E+01, 3.684E+01,-2.230E+00,-2.073E+00,-2.213E+00,-9.368E-01, 1.797E-01, 6.377E-01, 5.675E-01, 6.153E-01, 7.824E-01
 2.080E+03, 1.660E-01, 3.127E-02, 3.455E-10, 3.589E-11, 7.175E-11, 1.686E-02, 1.682E-01, 2.964E-02, 1.410E-07, 1.517E-08, 2.928E-08, 1.628E-02, 9.682E+00, 9.044E+00, 4.178E+02, 4.455E+02, 7.074E+01, 4.384E+02, 9.423E+01, 4.047E+02, 3.107E+02, 2.900E+02, 3.603E+02, 9.059E+01, 4.091E+02, 4.127E+02, 4.150E+02, 3.949E+02, 3.777E+02, 3.510E+02, 3.388E+02, 2.137E+01, 4.103E+01, 2.906E+02, 2.377E+02, 2.397E+02, 8.817E+01, 2.135E+01, 4.369E+01, 3.764E+01, 4.020E+01, 3.743E+01, 3.669E+01,-2.231E+00,-2.134E+00,-2.242E+00,-9.691E-01, 1.874E-01, 6.205E-01, 5.699E-01, 6.096E-01, 7.725E-01
 2.160E+03, 1.558E-01, 3.886E-02, 2.488E-08, 1.172E-09, 5.159E-09, 1.952E-02, 1.578E-01, 3.740E-02, 7.301E-07, 5.176E-08, 1.513E-07, 1.901E-02, 1.293E+01, 1.263E+01, 4.742E+02, 5.215E+02, 7.707E+01, 4.939E+02, 1.095E+02, 4.761E+02, 3.528E+02, 3.404E+02, 4.097E+02, 8.953E+01, 4.679E+02, 4.647E+02, 4.698E+02, 4.521E+02, 4.267E+02, 4.069E+02, 3.898E+02, 2.307E+01, 4.956E+01, 3.223E+02, 2.604E+02, 2.702E+02, 1.353E+02, 2.189E+01, 5.222E+01, 4.416E+01, 4.780E+01, 4.395E+01, 4.292E+01,-2.392E+00,-2.293E+00,-2.447E+00,-1.040E+00,-4.483E-04, 6.398E-01, 5.861E-01, 6.166E-01, 7.844E-01
 2.240E+03, 1.400E-01, 5.060E-02, 3.817E-08, 2.761E-09, 7.899E-09, 2.363E-02, 1.434E-01, 4.807E-02, 2.980E-06, 2.101E-07, 6.162E-07, 2.275E-02, 1.772E+01, 1.811E+01, 5.524E+02, 6.247E+02, 9.273E+01, 5.446E+02, 1.351E+02, 5.397E+02, 4.102E+02, 4.056E+02, 4.837E+02, 9.050E+01, 5.521E+02, 5.416E+02, 5.339E+02, 5.407E+02, 5.067E+02, 4.670E+02, 4.498E+02, 2.292E+01, 6.161E+01, 3.626E+02, 3.021E+02, 3.140E+02, 1.807E+02, 2.251E+01, 6.597E+01, 5.513E+01, 6.005E+01, 5.441E+01, 5.467E+01,-2.681E+00,-2.544E+00,-2.705E+00,-1.162E+00,-3.989E-02, 6.829E-01, 6.030E-01, 6.923E-01, 8.181E-01
 2.320E+03, 1.237E-01, 6.272E-02, 4.032E-08, 1.566E-09, 8.333E-09, 2.786E-02, 1.349E-01, 5.439E-02, 5.852E-06, 4.020E-07, 1.208E-06, 2.495E-02, 2.462E+01, 2.559E+01, 6.044E+02, 6.854E+02, 1.257E+02, 6.055E+02, 1.541E+02, 6.578E+02, 4.768E+02, 4.769E+02, 5.568E+02, 9.493E+01, 6.019E+02, 6.197E+02, 6.228E+02, 5.701E+02, 5.400E+02, 5.567E+02, 5.265E+02, 2.364E+01, 7.928E+01, 4.248E+02, 3.514E+02, 3.657E+02, 2.076E+02, 2.330E+01, 8.609E+01, 7.106E+01, 7.757E+01, 7.025E+01, 6.843E+01,-2.883E+00,-2.762E+00,-2.956E+00,-1.277E+00,-3.946E-02, 6.772E-01, 6.213E-01, 6.846E-01, 8.502E-01
 2.400E+03, 1.191E-01, 6.616E-02, 5.061E-09, 2.801E-10, 1.045E-09, 2.905E-02, 1.264E-01, 6.067E-02, 2.874E-05, 1.179E-06, 5.918E-06, 2.715E-02, 3.151E+01, 3.543E+01, 6.281E+02, 7.412E+02, 1.404E+02, 6.630E+02, 1.799E+02, 7.947E+02, 5.323E+02, 5.501E+02, 6.266E+02, 1.026E+02, 6.529E+02, 6.778E+02, 7.086E+02, 6.245E+02, 5.892E+02, 5.706E+02, 5.538E+02, 2.832E+01, 1.072E+02, 4.523E+02, 3.488E+02, 3.851E+02, 2.172E+02, 2.425E+01, 1.117E+02, 9.112E+01, 1.003E+02, 9.045E+01, 8.583E+01,-3.124E+00,-3.005E+00,-3.276E+00,-1.393E+00, 1.588E-02, 6.821E-01, 6.499E-01, 6.879E-01, 8.698E-01
