s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_N-HEPTANE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-7.104E-06,-1.587E-09, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.105E-06, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 8.002E+01, 2.205E+01, 0.000E+00,-4.773E+00,-3.600E+00,-9.772E-01, 2.375E-02, 0.000E+00, 0.000E+00, 1.269E+01, 1.272E+01, 0.000E+00, 5.092E-04, 0.000E+00, 0.000E+00
 1.600E+02, 6.647E+01, 0.000E+00,-1.985E+01,-3.702E+01, 2.880E-01, 5.179E-02, 0.000E+00, 0.000E+00, 9.909E+00, 9.945E+00, 0.000E+00, 1.526E-03, 0.000E+00, 0.000E+00
 2.400E+02, 9.396E+01, 0.000E+00,-3.305E+01,-6.269E+01, 5.255E+00, 5.611E-02, 0.000E+00, 0.000E+00, 3.504E+00, 3.531E+00, 0.000E+00, 2.090E-03, 0.000E+00, 0.000E+00
 3.200E+02, 8.256E+01, 0.000E+00,-2.699E+01,-6.343E+01, 6.457E+00, 5.509E-02, 0.000E+00, 0.000E+00,-1.333E+00,-1.340E+00, 0.000E+00, 1.830E-03, 0.000E+00, 0.000E+00
 4.000E+02, 7.108E+01, 0.000E+00,-2.127E+01,-5.736E+01, 6.254E+00, 5.350E-02, 0.000E+00, 0.000E+00,-1.278E+00,-1.241E+00, 0.000E+00, 1.576E-03, 0.000E+00, 0.000E+00
 4.800E+02, 1.010E+02, 0.000E+00,-3.408E+01,-6.771E+01, 7.338E+00, 5.555E-02, 0.000E+00, 0.000E+00, 6.598E+00, 6.601E+00, 0.000E+00, 2.393E-03, 0.000E+00, 0.000E+00
 5.600E+02, 1.541E+02, 0.000E+00,-6.174E+01,-9.896E+01, 1.149E+01, 3.619E-02, 0.000E+00, 0.000E+00, 4.954E+00, 4.896E+00, 0.000E+00, 3.667E-03, 0.000E+00, 0.000E+00
 6.400E+02, 1.781E+02, 0.000E+00,-7.169E+01,-1.202E+02, 1.439E+01, 2.914E-02, 0.000E+00, 0.000E+00, 6.529E-01, 6.326E-01, 0.000E+00, 3.963E-03, 0.000E+00, 0.000E+00
 7.200E+02, 1.792E+02, 0.000E+00,-7.192E+01,-1.226E+02, 1.533E+01, 2.958E-02, 0.000E+00, 0.000E+00, 1.123E-01, 7.735E-02, 0.000E+00, 4.060E-03, 0.000E+00, 0.000E+00
 8.000E+02, 1.726E+02, 0.000E+00,-6.867E+01,-1.228E+02, 1.592E+01, 2.954E-02, 0.000E+00, 0.000E+00,-2.887E+00,-2.922E+00, 0.000E+00, 3.544E-03, 0.000E+00, 0.000E+00
 8.800E+02, 1.120E+02, 0.000E+00,-3.621E+01,-9.173E+01, 1.368E+01, 4.820E-02, 0.000E+00, 0.000E+00,-2.241E+00,-2.248E+00, 0.000E+00, 2.491E-03, 0.000E+00, 0.000E+00
 9.600E+02, 1.611E+02, 0.000E+00,-6.125E+01,-1.084E+02, 1.414E+01, 3.639E-02, 0.000E+00, 0.000E+00, 5.573E+00, 5.558E+00, 0.000E+00, 3.945E-03, 0.000E+00, 0.000E+00
 1.040E+03, 2.227E+02, 0.000E+00,-9.120E+01,-1.486E+02, 1.744E+01, 2.518E-02, 0.000E+00, 0.000E+00, 4.414E-01, 4.002E-01, 0.000E+00, 4.787E-03, 0.000E+00, 0.000E+00
 1.120E+03, 1.392E+02, 0.000E+00,-4.921E+01,-1.095E+02, 1.582E+01, 3.508E-02, 0.000E+00, 0.000E+00,-3.664E+00,-3.676E+00, 0.000E+00, 2.892E-03, 0.000E+00, 0.000E+00
 1.200E+03, 1.286E+02, 0.000E+00,-4.502E+01,-9.693E+01, 1.420E+01, 3.849E-02, 0.000E+00, 0.000E+00, 9.220E-01, 9.025E-01, 0.000E+00, 3.114E-03, 0.000E+00, 0.000E+00
 1.280E+03, 1.914E+02, 0.000E+00,-7.573E+01,-1.276E+02, 1.594E+01, 2.912E-02, 0.000E+00, 0.000E+00, 4.117E+00, 4.041E+00, 0.000E+00, 4.340E-03, 0.000E+00, 0.000E+00
 1.360E+03, 1.951E+02, 0.000E+00,-7.708E+01,-1.365E+02, 1.726E+01, 2.580E-02, 0.000E+00, 0.000E+00,-1.145E+00,-1.185E+00, 0.000E+00, 4.268E-03, 0.000E+00, 0.000E+00
 1.440E+03, 1.708E+02, 0.000E+00,-6.525E+01,-1.246E+02, 1.683E+01, 3.288E-02, 0.000E+00, 0.000E+00,-2.133E+00,-2.170E+00, 0.000E+00, 3.761E-03, 0.000E+00, 0.000E+00
 1.520E+03, 1.532E+02, 0.000E+00,-5.640E+01,-1.137E+02, 1.603E+01, 3.429E-02, 0.000E+00, 0.000E+00,-7.512E-01,-7.926E-01, 0.000E+00, 3.368E-03, 0.000E+00, 0.000E+00
 1.600E+03, 1.563E+02, 0.000E+00,-5.742E+01,-1.142E+02, 1.567E+01, 2.969E-02, 0.000E+00, 0.000E+00, 3.285E-01, 3.169E-01, 0.000E+00, 3.534E-03, 0.000E+00, 0.000E+00
 1.680E+03, 1.623E+02, 0.000E+00,-6.124E+01,-1.169E+02, 1.595E+01, 3.200E-02, 0.000E+00, 0.000E+00, 2.533E-01, 2.209E-01, 0.000E+00, 3.561E-03, 0.000E+00, 0.000E+00
 1.760E+03, 1.522E+02, 0.000E+00,-5.679E+01,-1.120E+02, 1.556E+01, 3.206E-02, 0.000E+00, 0.000E+00,-8.732E-01,-9.187E-01, 0.000E+00, 3.377E-03, 0.000E+00, 0.000E+00
 1.840E+03, 1.548E+02, 0.000E+00,-5.689E+01,-1.122E+02, 1.551E+01, 3.604E-02, 0.000E+00, 0.000E+00, 1.319E+00, 1.294E+00, 0.000E+00, 3.443E-03, 0.000E+00, 0.000E+00
 1.920E+03, 1.566E+02, 0.000E+00,-5.846E+01,-1.144E+02, 1.549E+01, 3.340E-02, 0.000E+00, 0.000E+00,-7.110E-01,-7.657E-01, 0.000E+00, 3.525E-03, 0.000E+00, 0.000E+00
 2.000E+03, 1.559E+02, 0.000E+00,-5.743E+01,-1.130E+02, 1.556E+01, 3.430E-02, 0.000E+00, 0.000E+00, 1.145E+00, 1.096E+00, 0.000E+00, 3.476E-03, 0.000E+00, 0.000E+00
 2.080E+03, 1.544E+02, 0.000E+00,-5.784E+01,-1.136E+02, 1.550E+01, 3.397E-02, 0.000E+00, 0.000E+00,-1.456E+00,-1.506E+00, 0.000E+00, 3.407E-03, 0.000E+00, 0.000E+00
 2.160E+03, 1.564E+02, 0.000E+00,-5.864E+01,-1.131E+02, 1.533E+01, 3.312E-02, 0.000E+00, 0.000E+00, 4.494E-02, 5.494E-03, 0.000E+00, 3.504E-03, 0.000E+00, 0.000E+00
 2.240E+03, 1.609E+02, 0.000E+00,-6.073E+01,-1.156E+02, 1.587E+01, 3.291E-02, 0.000E+00, 0.000E+00, 4.719E-01, 4.191E-01, 0.000E+00, 3.644E-03, 0.000E+00, 0.000E+00
 2.320E+03, 1.726E+02, 0.000E+00,-6.610E+01,-1.212E+02, 1.605E+01, 3.353E-02, 0.000E+00, 0.000E+00, 1.458E+00, 1.429E+00, 0.000E+00, 3.784E-03, 0.000E+00, 0.000E+00
 2.400E+03, 1.734E+02, 0.000E+00,-6.713E+01,-1.231E+02, 1.637E+01, 3.415E-02, 0.000E+00, 0.000E+00,-4.056E-01,-4.478E-01, 0.000E+00, 3.924E-03, 0.000E+00, 0.000E+00
 2.480E+03, 1.790E+02, 0.000E+00,-6.858E+01,-1.268E+02, 1.678E+01, 2.832E-02, 0.000E+00, 0.000E+00, 5.313E-01, 4.815E-01, 0.000E+00, 4.064E-03, 0.000E+00, 0.000E+00
 2.560E+03, 1.901E+02, 0.000E+00,-7.368E+01,-1.332E+02, 1.717E+01, 2.786E-02, 0.000E+00, 0.000E+00, 4.609E-01, 4.430E-01, 0.000E+00, 4.223E-03, 0.000E+00, 0.000E+00
 2.640E+03, 2.023E+02, 0.000E+00,-7.957E+01,-1.392E+02, 1.735E+01, 2.640E-02, 0.000E+00, 0.000E+00, 9.321E-01, 8.943E-01, 0.000E+00, 4.560E-03, 0.000E+00, 0.000E+00
 2.720E+03, 2.199E+02, 0.000E+00,-8.730E+01,-1.501E+02, 1.811E+01, 2.802E-02, 0.000E+00, 0.000E+00, 5.738E-01, 5.592E-01, 0.000E+00, 4.943E-03, 0.000E+00, 0.000E+00
 2.800E+03, 2.385E+02, 0.000E+00,-9.415E+01,-1.616E+02, 1.862E+01, 2.238E-02, 0.000E+00, 0.000E+00, 1.349E+00, 1.337E+00, 0.000E+00, 5.327E-03, 0.000E+00, 0.000E+00
 2.880E+03, 2.506E+02, 0.000E+00,-1.015E+02,-1.686E+02, 1.935E+01, 2.259E-02, 0.000E+00, 0.000E+00,-1.294E-01,-1.241E-01, 0.000E+00, 5.710E-03, 0.000E+00, 0.000E+00
 2.960E+03, 2.734E+02, 0.000E+00,-1.093E+02,-1.827E+02, 2.021E+01, 2.058E-02, 0.000E+00, 0.000E+00, 1.580E+00, 1.619E+00, 0.000E+00, 6.093E-03, 0.000E+00, 0.000E+00
 3.040E+03, 2.802E+02, 0.000E+00,-1.111E+02,-1.896E+02, 2.042E+01, 1.975E-02, 0.000E+00, 0.000E+00,-9.592E-02, 5.756E-03, 0.000E+00, 6.232E-03, 0.000E+00, 0.000E+00
 3.120E+03, 2.728E+02, 0.000E+00,-1.065E+02,-1.886E+02, 2.064E+01, 1.565E-02, 0.000E+00, 0.000E+00,-1.607E+00,-1.568E+00, 0.000E+00, 6.137E-03, 0.000E+00, 0.000E+00
 3.200E+03, 2.717E+02, 0.000E+00,-1.063E+02,-1.850E+02, 2.057E+01, 1.689E-02, 0.000E+00, 0.000E+00, 8.966E-01, 9.723E-01, 0.000E+00, 6.043E-03, 0.000E+00, 0.000E+00
 3.280E+03, 2.704E+02, 0.000E+00,-1.079E+02,-1.836E+02, 2.064E+01, 2.021E-02, 0.000E+00, 0.000E+00,-4.143E-01,-3.700E-01, 0.000E+00, 5.948E-03, 0.000E+00, 0.000E+00
 3.360E+03, 2.608E+02, 0.000E+00,-1.012E+02,-1.790E+02, 2.043E+01, 2.033E-02, 0.000E+00, 0.000E+00, 8.715E-01, 9.265E-01, 0.000E+00, 5.854E-03, 0.000E+00, 0.000E+00
 3.440E+03, 2.645E+02, 0.000E+00,-1.026E+02,-1.825E+02, 2.037E+01, 1.683E-02, 0.000E+00, 0.000E+00,-2.885E-01,-2.268E-01, 0.000E+00, 5.929E-03, 0.000E+00, 0.000E+00
 3.520E+03, 2.801E+02, 0.000E+00,-1.088E+02,-1.912E+02, 2.052E+01, 1.759E-02, 0.000E+00, 0.000E+00, 6.153E-01, 7.146E-01, 0.000E+00, 6.344E-03, 0.000E+00, 0.000E+00
 3.600E+03, 3.208E+02, 0.000E+00,-1.244E+02,-2.160E+02, 2.121E+01, 1.399E-02, 0.000E+00, 0.000E+00, 1.508E+00, 1.676E+00, 0.000E+00, 7.269E-03, 0.000E+00, 0.000E+00
 3.680E+03, 3.397E+02, 0.000E+00,-1.326E+02,-2.296E+02, 2.192E+01, 1.139E-02, 0.000E+00, 0.000E+00,-7.311E-01,-5.924E-01, 0.000E+00, 7.691E-03, 0.000E+00, 0.000E+00
 3.760E+03, 3.529E+02, 0.000E+00,-1.365E+02,-2.380E+02, 2.223E+01, 1.383E-02, 0.000E+00, 0.000E+00, 4.319E-01, 6.067E-01, 0.000E+00, 7.926E-03, 0.000E+00, 0.000E+00
 3.840E+03, 3.593E+02, 0.000E+00,-1.360E+02,-2.443E+02, 2.220E+01, 1.273E-02, 0.000E+00, 0.000E+00, 1.045E+00, 1.298E+00, 0.000E+00, 8.161E-03, 0.000E+00, 0.000E+00
 3.920E+03, 3.700E+02, 0.000E+00,-1.403E+02,-2.522E+02, 2.214E+01, 1.182E-02, 0.000E+00, 0.000E+00,-5.812E-01,-3.461E-01, 0.000E+00, 8.395E-03, 0.000E+00, 0.000E+00
 4.000E+03, 3.758E+02, 0.000E+00,-1.451E+02,-2.524E+02, 2.275E+01, 1.217E-02, 0.000E+00, 0.000E+00, 8.443E-01, 1.067E+00, 0.000E+00, 8.479E-03, 0.000E+00, 0.000E+00
 4.080E+03, 3.747E+02, 0.000E+00,-1.432E+02,-2.540E+02, 2.290E+01, 1.151E-02, 0.000E+00, 0.000E+00, 1.661E-01, 4.344E-01, 0.000E+00, 8.462E-03, 0.000E+00, 0.000E+00
 4.160E+03, 3.738E+02, 0.000E+00,-1.426E+02,-2.529E+02, 2.217E+01, 1.297E-02, 0.000E+00, 0.000E+00, 2.327E-01, 4.455E-01, 0.000E+00, 8.444E-03, 0.000E+00, 0.000E+00
 4.240E+03, 3.750E+02, 0.000E+00,-1.451E+02,-2.528E+02, 2.259E+01, 1.173E-02, 0.000E+00, 0.000E+00,-4.848E-01,-2.454E-01, 0.000E+00, 8.426E-03, 0.000E+00, 0.000E+00
 4.320E+03, 3.740E+02, 0.000E+00,-1.436E+02,-2.536E+02, 2.257E+01, 1.044E-02, 0.000E+00, 0.000E+00,-8.260E-01,-5.868E-01, 0.000E+00, 8.408E-03, 0.000E+00, 0.000E+00
 4.400E+03, 3.695E+02, 0.000E+00,-1.404E+02,-2.510E+02, 2.261E+01, 9.657E-03, 0.000E+00, 0.000E+00, 4.412E-01, 6.902E-01, 0.000E+00, 8.390E-03, 0.000E+00, 0.000E+00
 4.480E+03, 3.705E+02, 0.000E+00,-1.404E+02,-2.525E+02, 2.249E+01, 1.147E-02, 0.000E+00, 0.000E+00,-1.618E-01, 9.811E-02, 0.000E+00, 8.373E-03, 0.000E+00, 0.000E+00
 4.560E+03, 3.740E+02, 0.000E+00,-1.430E+02,-2.514E+02, 2.247E+01, 1.053E-02, 0.000E+00, 0.000E+00, 1.765E+00, 2.026E+00, 0.000E+00, 8.356E-03, 0.000E+00, 0.000E+00
