s,kg
Time,"Fuel Load"
 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 9.9177278E+000
 3.8729833E-001, 9.9176923E+000
 5.8094750E-001, 9.9176564E+000
 7.7459667E-001, 9.9176198E+000
 9.5037689E-001, 9.9175831E+000
 1.1172226E+000, 9.9175473E+000
 1.2614277E+000, 9.9175122E+000
 1.4417870E+000, 9.9174731E+000
 1.6523435E+000, 9.9174210E+000
 1.8013873E+000, 9.9173669E+000
 2.0053054E+000, 9.9173061E+000
 2.1837123E+000, 9.9172301E+000
 2.3621191E+000, 9.9171483E+000
 2.5405260E+000, 9.9170537E+000
 2.7189328E+000, 9.9169448E+000
 2.8871485E+000, 9.9168234E+000
 3.0715104E+000, 9.9166826E+000
 3.2558722E+000, 9.9165162E+000
 3.4402341E+000, 9.9163274E+000
 3.6114273E+000, 9.9161237E+000
 3.7852542E+000, 9.9159017E+000
 3.9880522E+000, 9.9156304E+000
 4.1618791E+000, 9.9153279E+000
 4.3357061E+000, 9.9150179E+000
 4.5095330E+000, 9.9146766E+000
 4.7007426E+000, 9.9142853E+000
 4.8600839E+000, 9.9138700E+000
 5.0512935E+000, 9.9134137E+000
 5.2425031E+000, 9.9128670E+000
 5.4018444E+000, 9.9123170E+000
 5.5930540E+000, 9.9117131E+000
 5.7740776E+000, 9.9110055E+000
 5.9449151E+000, 9.9102658E+000
 6.1442255E+000, 9.9094047E+000
 6.3150631E+000, 9.9084436E+000
 6.5021822E+000, 9.9073879E+000
 6.6801579E+000, 9.9061597E+000
 6.8581336E+000, 9.9047677E+000
 7.0361093E+000, 9.9030978E+000
 7.2140850E+000, 9.9010365E+000
 7.3890760E+000, 9.8984661E+000
 7.5685989E+000, 9.8951448E+000
 7.7481219E+000, 9.8908948E+000
 7.9276448E+000, 9.8855537E+000
 8.1092777E+000, 9.8788587E+000
 8.2836876E+000, 9.8708842E+000
 8.4644930E+000, 9.8613799E+000
 8.6524708E+000, 9.8498718E+000
 8.8241979E+000, 9.8368953E+000
 9.0070041E+000, 9.8224050E+000
 9.1851658E+000, 9.8060603E+000
 9.3650861E+000, 9.7883377E+000
 9.5439082E+000, 9.7691258E+000
 9.7221500E+000, 9.7487885E+000
 9.9003918E+000, 9.7272622E+000
 1.0081209E+001, 9.7042596E+000
 1.0262127E+001, 9.6800227E+000
 1.0440616E+001, 9.6548322E+000
 1.0622870E+001, 9.6283714E+000
 1.0805123E+001, 9.6005195E+000
 1.0980659E+001, 9.5724308E+000
 1.1162183E+001, 9.5438257E+000
 1.1342575E+001, 9.5139397E+000
 1.1520191E+001, 9.4834813E+000
 1.1704143E+001, 9.4524373E+000
 1.1883049E+001, 9.4196692E+000
 1.2061955E+001, 9.3861597E+000
 1.2241547E+001, 9.3538568E+000
 1.2422698E+001, 9.3235778E+000
 1.2603334E+001, 9.2933841E+000
 1.2780789E+001, 9.2672552E+000
 1.2962958E+001, 9.2446288E+000
 1.3143510E+001, 9.2228095E+000
 1.3323757E+001, 9.2016361E+000
 1.3502879E+001, 9.1837527E+000
 1.3680133E+001, 9.1680242E+000
 1.3862170E+001, 9.1527353E+000
 1.4043599E+001, 9.1365561E+000
 1.4223815E+001, 9.1204897E+000
 1.4404031E+001, 9.1040772E+000
 1.4584246E+001, 9.0871157E+000
 1.4762267E+001, 9.0697771E+000
 1.4940550E+001, 9.0518085E+000
 1.5124182E+001, 9.0322596E+000
 1.5302263E+001, 9.0121472E+000
 1.5486298E+001, 8.9911614E+000
 1.5660369E+001, 8.9694588E+000
 1.5841808E+001, 8.9473622E+000
 1.6023941E+001, 8.9252042E+000
 1.6200555E+001, 8.9035843E+000
 1.6382688E+001, 8.8803933E+000
 1.6564821E+001, 8.8565359E+000
 1.6741435E+001, 8.8334248E+000
 1.6923568E+001, 8.8110346E+000
 1.7100181E+001, 8.7881492E+000
 1.7284522E+001, 8.7643625E+000
 1.7462810E+001, 8.7410070E+000
 1.7643292E+001, 8.7180317E+000
 1.7823970E+001, 8.6956168E+000
 1.8001689E+001, 8.6742369E+000
 1.8184963E+001, 8.6524967E+000
 1.8365353E+001, 8.6299751E+000
 1.8541549E+001, 8.6084696E+000
 1.8724172E+001, 8.5870090E+000
 1.8900904E+001, 8.5652016E+000
 1.9083750E+001, 8.5432739E+000
 1.9263587E+001, 8.5213800E+000
 1.9443423E+001, 8.4999343E+000
 1.9622112E+001, 8.4785687E+000
 1.9804531E+001, 8.4563177E+000
 1.9984344E+001, 8.4334643E+000
 2.0162071E+001, 8.4124485E+000
 2.0343010E+001, 8.3917850E+000
 2.0522076E+001, 8.3718024E+000
 2.0704372E+001, 8.3525474E+000
 2.0884218E+001, 8.3336766E+000
 2.1060978E+001, 8.3140668E+000
 2.1243457E+001, 8.2935660E+000
 2.1424252E+001, 8.2750648E+000
 2.1601115E+001, 8.2580997E+000
 2.1782630E+001, 8.2413357E+000
 2.1964779E+001, 8.2241969E+000
 2.2145287E+001, 8.2080858E+000
 2.2324591E+001, 8.1917495E+000
 2.2503294E+001, 8.1751686E+000
 2.2681997E+001, 8.1585800E+000
 2.2860995E+001, 8.1417411E+000
 2.3042841E+001, 8.1248797E+000
 2.3222791E+001, 8.1080341E+000
 2.3402693E+001, 8.0910408E+000
 2.3582033E+001, 8.0739845E+000
 2.3761788E+001, 8.0574177E+000
