s,kg
Time,"Fuel Load"
 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 1.4697686E+001
 3.8729833E-001, 1.4697629E+001
 5.8094750E-001, 1.4697572E+001
 7.7459667E-001, 1.4697514E+001
 9.4815997E-001, 1.4697457E+001
 1.1116803E+000, 1.4697404E+001
 1.2640381E+000, 1.4697351E+001
 1.4597400E+000, 1.4697289E+001
 1.6380036E+000, 1.4697216E+001
 1.8216906E+000, 1.4697137E+001
 1.9894383E+000, 1.4697052E+001
 2.1907355E+000, 1.4696952E+001
 2.3584832E+000, 1.4696839E+001
 2.5262309E+000, 1.4696722E+001
 2.7275281E+000, 1.4696576E+001
 2.8952758E+000, 1.4696410E+001
 3.0630235E+000, 1.4696243E+001
 3.2643207E+000, 1.4696038E+001
 3.4320684E+000, 1.4695812E+001
 3.6165909E+000, 1.4695576E+001
 3.8011134E+000, 1.4695301E+001
 3.9856358E+000, 1.4694998E+001
 4.1701583E+000, 1.4694665E+001
 4.3546807E+000, 1.4694303E+001
 4.5022987E+000, 1.4693950E+001
 4.7041067E+000, 1.4693546E+001
 4.8690103E+000, 1.4693093E+001
 5.0405099E+000, 1.4692650E+001
 5.2219038E+000, 1.4692154E+001
 5.4032977E+000, 1.4691607E+001
 5.5809976E+000, 1.4691028E+001
 5.7765064E+000, 1.4690380E+001
 5.9720152E+000, 1.4689655E+001
 6.1456250E+000, 1.4688912E+001
 6.3192349E+000, 1.4688167E+001
 6.4928447E+000, 1.4687367E+001
 6.6664545E+000, 1.4686504E+001
 6.8485519E+000, 1.4685536E+001
 7.0306493E+000, 1.4684463E+001
 7.2127467E+000, 1.4683276E+001
 7.3948441E+000, 1.4681945E+001
 7.5769415E+000, 1.4680424E+001
 7.7590389E+000, 1.4678632E+001
 7.9411363E+000, 1.4676438E+001
 8.1125809E+000, 1.4673754E+001
 8.2922848E+000, 1.4670436E+001
 8.4668295E+000, 1.4666407E+001
 8.6533342E+000, 1.4661605E+001
 8.8267373E+000, 1.4656153E+001
 9.0016351E+000, 1.4650192E+001
 9.1859551E+000, 1.4643209E+001
 9.3629541E+000, 1.4635240E+001
 9.5481774E+000, 1.4626147E+001
 9.7296816E+000, 1.4615584E+001
 9.9074175E+000, 1.4603857E+001
 1.0085008E+001, 1.4590780E+001
 1.0262598E+001, 1.4576185E+001
 1.0442089E+001, 1.4559673E+001
 1.0626709E+001, 1.4540774E+001
 1.0807348E+001, 1.4519632E+001
 1.0985344E+001, 1.4496875E+001
 1.1165682E+001, 1.4471712E+001
 1.1344624E+001, 1.4444381E+001
 1.1522856E+001, 1.4414292E+001
 1.1700490E+001, 1.4382415E+001
 1.1883384E+001, 1.4348328E+001
 1.2063464E+001, 1.4313189E+001
 1.2242579E+001, 1.4276431E+001
 1.2421561E+001, 1.4237894E+001
 1.2602468E+001, 1.4196997E+001
 1.2785731E+001, 1.4153100E+001
 1.2963578E+001, 1.4108022E+001
 1.3145013E+001, 1.4058971E+001
 1.3323305E+001, 1.4005466E+001
 1.3504682E+001, 1.3949745E+001
 1.3683672E+001, 1.3890919E+001
 1.3861808E+001, 1.3831751E+001
 1.4042512E+001, 1.3769429E+001
 1.4223705E+001, 1.3703352E+001
 1.4400990E+001, 1.3635931E+001
 1.4580456E+001, 1.3568292E+001
 1.4762152E+001, 1.3499671E+001
 1.4943798E+001, 1.3429885E+001
 1.5120331E+001, 1.3362538E+001
 1.5302568E+001, 1.3295387E+001
 1.5480891E+001, 1.3220222E+001
 1.5661192E+001, 1.3153823E+001
 1.5843988E+001, 1.3088768E+001
 1.6024672E+001, 1.3015960E+001
 1.6203435E+001, 1.2951908E+001
 1.6382303E+001, 1.2891791E+001
 1.6564015E+001, 1.2832095E+001
 1.6741069E+001, 1.2778322E+001
 1.6924645E+001, 1.2729050E+001
 1.7101757E+001, 1.2683993E+001
 1.7283600E+001, 1.2640088E+001
 1.7464505E+001, 1.2600164E+001
 1.7643694E+001, 1.2557833E+001
 1.7824943E+001, 1.2519543E+001
 1.8002401E+001, 1.2483905E+001
 1.8183284E+001, 1.2449034E+001
 1.8361907E+001, 1.2415022E+001
 1.8544208E+001, 1.2384247E+001
 1.8723357E+001, 1.2354366E+001
 1.8902507E+001, 1.2324741E+001
 1.9082811E+001, 1.2295907E+001
 1.9262928E+001, 1.2266777E+001
 1.9443753E+001, 1.2238093E+001
 1.9623163E+001, 1.2208520E+001
 1.9805098E+001, 1.2178902E+001
 1.9983980E+001, 1.2148788E+001
 2.0164909E+001, 1.2118488E+001
 2.0341174E+001, 1.2087834E+001
 2.0523848E+001, 1.2056162E+001
 2.0704265E+001, 1.2024023E+001
 2.0884825E+001, 1.1990763E+001
 2.1062083E+001, 1.1958736E+001
 2.1241511E+001, 1.1927078E+001
 2.1421368E+001, 1.1893552E+001
 2.1603734E+001, 1.1858005E+001
 2.1783690E+001, 1.1821142E+001
 2.1960180E+001, 1.1785220E+001
 2.2144019E+001, 1.1750228E+001
 2.2323203E+001, 1.1716863E+001
 2.2502387E+001, 1.1685221E+001
 2.2685343E+001, 1.1653723E+001
 2.2860207E+001, 1.1621037E+001
 2.3044016E+001, 1.1588164E+001
 2.3222574E+001, 1.1556444E+001
 2.3403667E+001, 1.1527722E+001
 2.3581156E+001, 1.1499548E+001
 2.3762190E+001, 1.1470383E+001
