s,kg
Time,"Fuel Load"
 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 5.1132514E+000
 3.8729833E-001, 5.1132265E+000
 5.8094750E-001, 5.1132013E+000
 7.7459667E-001, 5.1131753E+000
 9.5326366E-001, 5.1131487E+000
 1.1170911E+000, 5.1131218E+000
 1.2662215E+000, 5.1130939E+000
 1.4480123E+000, 5.1130587E+000
 1.6241199E+000, 5.1130127E+000
 1.8141930E+000, 5.1129551E+000
 1.9853598E+000, 5.1128875E+000
 2.1692729E+000, 5.1128071E+000
 2.3488887E+000, 5.1127084E+000
 2.5285045E+000, 5.1125916E+000
 2.7081203E+000, 5.1124539E+000
 2.8877361E+000, 5.1122947E+000
 3.0852143E+000, 5.1121031E+000
 3.2467198E+000, 5.1118981E+000
 3.4351428E+000, 5.1116755E+000
 3.6235658E+000, 5.1114091E+000
 3.7850713E+000, 5.1111352E+000
 3.9734943E+000, 5.1108335E+000
 4.1484586E+000, 5.1104933E+000
 4.3322797E+000, 5.1101209E+000
 4.5161008E+000, 5.1097091E+000
 4.6999220E+000, 5.1092629E+000
 4.8837431E+000, 5.1087825E+000
 5.0413041E+000, 5.1083056E+000
 5.2251252E+000, 5.1077962E+000
 5.4089464E+000, 5.1072099E+000
 5.5927675E+000, 5.1065812E+000
 5.7679232E+000, 5.1059209E+000
 5.9548965E+000, 5.1052044E+000
 6.1296207E+000, 5.1044361E+000
 6.3032721E+000, 5.1036434E+000
 6.4873844E+000, 5.1027708E+000
 6.6714968E+000, 5.1017980E+000
 6.8556091E+000, 5.1007417E+000
 7.0397214E+000, 5.0995864E+000
 7.2008197E+000, 5.0983952E+000
 7.3849320E+000, 5.0970681E+000
 7.5800424E+000, 5.0954049E+000
 7.7449291E+000, 5.0935616E+000
 7.9259428E+000, 5.0914094E+000
 8.1029632E+000, 5.0885518E+000
 8.2837364E+000, 5.0847855E+000
 8.4754015E+000, 5.0797039E+000
 8.6531190E+000, 5.0736711E+000
 8.8328735E+000, 5.0671870E+000
 9.0028012E+000, 5.0604611E+000
 9.1801614E+000, 5.0531813E+000
 9.3655295E+000, 5.0444882E+000
 9.5441992E+000, 5.0345423E+000
 9.7252381E+000, 5.0239927E+000
 9.9072195E+000, 5.0128965E+000
 1.0084507E+001, 5.0008824E+000
 1.0260268E+001, 4.9875556E+000
 1.0444828E+001, 4.9730848E+000
 1.0625089E+001, 4.9574777E+000
 1.0800456E+001, 4.9412468E+000
 1.0982795E+001, 4.9239867E+000
 1.1164273E+001, 4.9056943E+000
 1.1342419E+001, 4.8875561E+000
 1.1522134E+001, 4.8684683E+000
 1.1704538E+001, 4.8485793E+000
 1.1880022E+001, 4.8292081E+000
 1.2061165E+001, 4.8102777E+000
 1.2242308E+001, 4.7919513E+000
 1.2420157E+001, 4.7743780E+000
 1.2603550E+001, 4.7566452E+000
 1.2785392E+001, 4.7387214E+000
 1.2961368E+001, 4.7206158E+000
 1.3143797E+001, 4.7021590E+000
 1.3324466E+001, 4.6833819E+000
 1.3503038E+001, 4.6645504E+000
 1.3682846E+001, 4.6461117E+000
 1.3861650E+001, 4.6274732E+000
 1.4043621E+001, 4.6097328E+000
 1.4221069E+001, 4.5937140E+000
 1.4400941E+001, 4.5776171E+000
 1.4581974E+001, 4.5611482E+000
 1.4763311E+001, 4.5446571E+000
 1.4945123E+001, 4.5281386E+000
 1.5124896E+001, 4.5117404E+000
 1.5305898E+001, 4.4958679E+000
 1.5480785E+001, 4.4808828E+000
 1.5663129E+001, 4.4662163E+000
 1.5844082E+001, 4.4510641E+000
 1.6024433E+001, 4.4354404E+000
 1.6205963E+001, 4.4192666E+000
 1.6383094E+001, 4.4029664E+000
 1.6563214E+001, 4.3871658E+000
 1.6745765E+001, 4.3716078E+000
 1.6922964E+001, 4.3561681E+000
 1.7103799E+001, 4.3406763E+000
 1.7284004E+001, 4.3244841E+000
 1.7464209E+001, 4.3078973E+000
 1.7644413E+001, 4.2909908E+000
 1.7820886E+001, 4.2735931E+000
 1.8000228E+001, 4.2556586E+000
 1.8185175E+001, 4.2358672E+000
 1.8363273E+001, 4.2149343E+000
 1.8541475E+001, 4.1935027E+000
 1.8723021E+001, 4.1706158E+000
 1.8904001E+001, 4.1469972E+000
 1.9083530E+001, 4.1236782E+000
 1.9263788E+001, 4.1024056E+000
 1.9441604E+001, 4.0820844E+000
 1.9625906E+001, 4.0617373E+000
 1.9801885E+001, 4.0417486E+000
 1.9984998E+001, 4.0222553E+000
 2.0161571E+001, 4.0025355E+000
 2.0340280E+001, 3.9828219E+000
 2.0521080E+001, 3.9619878E+000
 2.0705835E+001, 3.9397585E+000
 2.0880476E+001, 3.9162368E+000
 2.1061062E+001, 3.8922997E+000
 2.1245849E+001, 3.8667268E+000
 2.1421240E+001, 3.8415860E+000
 2.1600181E+001, 3.8177037E+000
 2.1781854E+001, 3.7936381E+000
 2.1963905E+001, 3.7693595E+000
 2.2141136E+001, 3.7444266E+000
 2.2322195E+001, 3.7191320E+000
 2.2501623E+001, 3.6939383E+000
 2.2683877E+001, 3.6685129E+000
 2.2862963E+001, 3.6433063E+000
 2.3042172E+001, 3.6188696E+000
 2.3221648E+001, 3.5949425E+000
 2.3400545E+001, 3.5706906E+000
 2.3585232E+001, 3.5471414E+000
 2.3763550E+001, 3.5238103E+000
