s,kg
Time,"Fuel Load"
 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 1.6644752E+001
 3.8729833E-001, 1.6644696E+001
 5.8094750E-001, 1.6644639E+001
 7.7459667E-001, 1.6644582E+001
 9.4980705E-001, 1.6644525E+001
 1.1100819E+000, 1.6644472E+001
 1.3085389E+000, 1.6644413E+001
 1.4573815E+000, 1.6644354E+001
 1.6370396E+000, 1.6644292E+001
 1.8314937E+000, 1.6644217E+001
 1.9995998E+000, 1.6644135E+001
 2.1843963E+000, 1.6644048E+001
 2.3691929E+000, 1.6643947E+001
 2.5231900E+000, 1.6643845E+001
 2.7079866E+000, 1.6643731E+001
 2.8927832E+000, 1.6643593E+001
 3.0898995E+000, 1.6643436E+001
 3.2592963E+000, 1.6643267E+001
 3.4286932E+000, 1.6643093E+001
 3.6048659E+000, 1.6642899E+001
 3.7912025E+000, 1.6642674E+001
 3.9775390E+000, 1.6642419E+001
 4.1638755E+000, 1.6642138E+001
 4.3502121E+000, 1.6641830E+001
 4.5067348E+000, 1.6641524E+001
 4.7117050E+000, 1.6641173E+001
 4.8756811E+000, 1.6640783E+001
 5.0661673E+000, 1.6640373E+001
 5.2542308E+000, 1.6639904E+001
 5.4133615E+000, 1.6639443E+001
 5.6122748E+000, 1.6638929E+001
 5.7714054E+000, 1.6638378E+001
 5.9499218E+000, 1.6637813E+001
 6.1284383E+000, 1.6637180E+001
 6.3069547E+000, 1.6636498E+001
 6.4974121E+000, 1.6635726E+001
 6.6878695E+000, 1.6634867E+001
 6.8465840E+000, 1.6634006E+001
 7.0234408E+000, 1.6633094E+001
 7.2218400E+000, 1.6631966E+001
 7.3918965E+000, 1.6630724E+001
 7.5619530E+000, 1.6629413E+001
 7.7603522E+000, 1.6627751E+001
 7.9304087E+000, 1.6625762E+001
 8.1004652E+000, 1.6623531E+001
 8.3008611E+000, 1.6620559E+001
 8.4762075E+000, 1.6616899E+001
 8.6435307E+000, 1.6612717E+001
 8.8225315E+000, 1.6607505E+001
 9.0015323E+000, 1.6601092E+001
 9.1906293E+000, 1.6593241E+001
 9.3699030E+000, 1.6584080E+001
 9.5461757E+000, 1.6573891E+001
 9.7285018E+000, 1.6562332E+001
 9.9101293E+000, 1.6549112E+001
 1.0081188E+001, 1.6534823E+001
 1.0262535E+001, 1.6518722E+001
 1.0446727E+001, 1.6500227E+001
 1.0628054E+001, 1.6480315E+001
 1.0802136E+001, 1.6459410E+001
 1.0984922E+001, 1.6436843E+001
 1.1167708E+001, 1.6411622E+001
 1.1341808E+001, 1.6384273E+001
 1.1523378E+001, 1.6354267E+001
 1.1705702E+001, 1.6320675E+001
 1.1885604E+001, 1.6285451E+001
 1.2063446E+001, 1.6247750E+001
 1.2245321E+001, 1.6206633E+001
 1.2421532E+001, 1.6163366E+001
 1.2604187E+001, 1.6117416E+001
 1.2784361E+001, 1.6070165E+001
 1.2962166E+001, 1.6020812E+001
 1.3145360E+001, 1.5969821E+001
 1.3323704E+001, 1.5916512E+001
 1.3501509E+001, 1.5862245E+001
 1.3683040E+001, 1.5806141E+001
 1.3861813E+001, 1.5746196E+001
 1.4043402E+001, 1.5684088E+001
 1.4222848E+001, 1.5621364E+001
 1.4404732E+001, 1.5555288E+001
 1.4580815E+001, 1.5489529E+001
 1.4761889E+001, 1.5423171E+001
 1.4941229E+001, 1.5353829E+001
 1.5121973E+001, 1.5285820E+001
 1.5301670E+001, 1.5216012E+001
 1.5481367E+001, 1.5149203E+001
 1.5662016E+001, 1.5082930E+001
 1.5842216E+001, 1.5023966E+001
 1.6020456E+001, 1.4964543E+001
 1.6203128E+001, 1.4907664E+001
 1.6380330E+001, 1.4850284E+001
 1.6561248E+001, 1.4797170E+001
 1.6741257E+001, 1.4744244E+001
 1.6920980E+001, 1.4693169E+001
 1.7102823E+001, 1.4642495E+001
 1.7281053E+001, 1.4591782E+001
 1.7462318E+001, 1.4540869E+001
 1.7643742E+001, 1.4489901E+001
 1.7820856E+001, 1.4442967E+001
 1.8003038E+001, 1.4393588E+001
 1.8180686E+001, 1.4347616E+001
 1.8365150E+001, 1.4309379E+001
 1.8544188E+001, 1.4269873E+001
 1.8723226E+001, 1.4231285E+001
 1.8902953E+001, 1.4194447E+001
 1.9084723E+001, 1.4157097E+001
 1.9264506E+001, 1.4117861E+001
 1.9444790E+001, 1.4076730E+001
 1.9620532E+001, 1.4034623E+001
 1.9801117E+001, 1.3989620E+001
 1.9984236E+001, 1.3943010E+001
 2.0162268E+001, 1.3897284E+001
 2.0340301E+001, 1.3853398E+001
 2.0521592E+001, 1.3808694E+001
 2.0704313E+001, 1.3761050E+001
 2.0883838E+001, 1.3715109E+001
 2.1060858E+001, 1.3669926E+001
 2.1243969E+001, 1.3622498E+001
 2.1420724E+001, 1.3579320E+001
 2.1600215E+001, 1.3534785E+001
 2.1784109E+001, 1.3489866E+001
 2.1961601E+001, 1.3446440E+001
 2.2140995E+001, 1.3400927E+001
 2.2321838E+001, 1.3355195E+001
 2.2503996E+001, 1.3314125E+001
 2.2682550E+001, 1.3276109E+001
 2.2860374E+001, 1.3236835E+001
 2.3043301E+001, 1.3200730E+001
 2.3221159E+001, 1.3165207E+001
 2.3400137E+001, 1.3129475E+001
 2.3582478E+001, 1.3091664E+001
 2.3761044E+001, 1.3054025E+001
