s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.1873830E-001,-2.0890327E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5881262E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6053989E+001,-4.3489213E-002,-1.7640633E-002,-4.4702818E-002, 0.0000000E+000, 0.0000000E+000,-4.4587738E+000, 2.2156578E+001, 3.1489383E+001,-5.2071708E-009, 9.8867858E-006, 5.9043652E-009, 1.8887689E-004
 3.8729835E-001, 3.6139553E+001,-1.1209456E-001,-6.8846006E-002,-2.3525270E-001, 0.0000000E+000, 0.0000000E+000,-1.0874369E+001, 2.6351464E+001, 2.4848991E+001,-7.7705546E-009, 9.9379135E-006, 8.8109636E-009, 1.8959958E-004
 5.8094752E-001, 3.6162759E+001,-2.3401101E-001,-1.3307554E-001,-4.2156810E-001, 0.0000000E+000, 0.0000000E+000,-1.3817486E+001, 2.2795314E+001, 2.1556618E+001,-7.8749413E-009, 1.0084120E-005, 8.9293268E-009, 1.9148433E-004
 7.7459669E-001, 3.6171444E+001,-3.5774145E-001,-1.7095080E-001,-5.2740702E-001, 0.0000000E+000, 0.0000000E+000,-1.7220218E+001, 1.9449184E+001, 1.7895127E+001,-8.3305453E-009, 1.0399210E-005, 9.4459321E-009, 1.9500573E-004
 9.5455658E-001, 3.6181359E+001,-4.7741880E-001,-1.5686586E-001,-5.4902429E-001, 0.0000000E+000, 0.0000000E+000,-2.1275970E+001, 1.5146447E+001, 1.3722081E+001,-9.4829963E-009, 1.1057149E-005, 1.0752686E-008, 2.0126018E-004
 1.1276720E+000, 3.6193643E+001,-5.8839865E-001,-9.3343758E-002,-4.9389477E-001, 0.0000000E+000, 0.0000000E+000,-2.3938093E+001, 1.1804908E+001, 1.1079913E+001,-1.2222234E-008, 1.2381411E-005, 1.3858684E-008, 2.1168600E-004
 1.2828085E+000, 3.6221091E+001,-6.7099798E-001,-1.0361626E-002,-4.0380129E-001, 0.0000000E+000, 0.0000000E+000,-2.4740868E+001, 1.0219860E+001, 1.0395062E+001,-1.9226303E-008, 1.5043239E-005, 2.1800536E-008, 2.2834620E-004
 1.4896573E+000, 3.6277240E+001,-7.2272927E-001, 6.3633780E-002,-3.5898713E-001, 0.0000000E+000, 0.0000000E+000,-2.3186849E+001, 1.1346724E+001, 1.2072309E+001,-3.7591860E-008, 2.0197159E-005, 4.2625080E-008, 2.5460491E-004
 1.6297590E+000, 3.6359748E+001,-7.4790071E-001, 6.4923272E-002,-3.7161128E-001, 0.0000000E+000, 0.0000000E+000,-2.1977703E+001, 1.2995284E+001, 1.3327457E+001,-5.9897946E-008, 2.6044739E-005, 6.7917754E-008, 2.8197452E-004
 1.8346066E+000, 3.6460853E+001,-7.7121356E-001, 1.4069615E-003,-3.9523787E-001, 0.0000000E+000, 0.0000000E+000,-2.1575253E+001, 1.3566802E+001, 1.3720555E+001,-8.6186614E-008, 3.2837427E-005, 9.7726244E-008, 3.1170181E-004
 1.9850570E+000, 3.6584914E+001,-7.8123359E-001,-4.6796779E-002,-4.0816490E-001, 0.0000000E+000, 0.0000000E+000,-2.0955338E+001, 1.4219145E+001, 1.4393381E+001,-1.2226603E-007, 4.1574839E-005, 1.3863638E-007, 3.4723338E-004
 2.1890104E+000, 3.6749551E+001,-7.7858175E-001,-1.8797347E-002,-4.0799858E-001, 0.0000000E+000, 0.0000000E+000,-2.0469908E+001, 1.4990453E+001, 1.5074266E+001,-1.7235419E-007, 5.3020116E-005, 1.9543091E-007, 3.8987953E-004
 2.3589716E+000, 3.6964520E+001,-8.0614388E-001, 4.0913223E-002,-4.0070734E-001, 0.0000000E+000, 0.0000000E+000,-2.0680795E+001, 1.5111083E+001, 1.5117787E+001,-2.4146812E-007, 6.8235207E-005, 2.7379858E-007, 4.4211716E-004
 2.5289326E+000, 3.7207760E+001,-9.1005261E-001, 5.6244602E-002,-3.9069221E-001, 0.0000000E+000, 0.0000000E+000,-2.1136693E+001, 1.4805967E+001, 1.4826567E+001,-3.2473450E-007, 8.5273108E-005, 3.6821360E-007, 4.9638141E-004
 2.7328861E+000, 3.7529925E+001,-9.5775963E-001, 4.4980857E-002,-3.8006305E-001, 0.0000000E+000, 0.0000000E+000,-2.1662841E+001, 1.4620446E+001, 1.4574242E+001,-4.3479507E-007, 1.0622497E-004, 4.9301030E-007, 5.5985710E-004
 2.9028471E+000, 3.7881255E+001,-1.0215287E+000, 6.0353156E-002,-3.7501226E-001, 0.0000000E+000, 0.0000000E+000,-2.2442557E+001, 1.4155957E+001, 1.4102510E+001,-5.4899439E-007, 1.2781967E-004, 6.2249991E-007, 6.2390587E-004
 3.0728083E+000, 3.8214110E+001,-1.0833733E+000, 9.9111464E-002,-3.7553599E-001, 0.0000000E+000, 0.0000000E+000,-2.2920451E+001, 1.3875018E+001, 1.3933861E+001,-6.5159935E-007, 1.4787954E-004, 7.3884278E-007, 6.8268234E-004
 3.2427695E+000, 3.8559488E+001,-1.1693920E+000, 1.2989392E-001,-3.7815482E-001, 0.0000000E+000, 0.0000000E+000,-2.3068641E+001, 1.3926178E+001, 1.4073194E+001,-7.5773319E-007, 1.6902770E-004, 8.5918700E-007, 7.4338876E-004
 3.4467227E+000, 3.8967669E+001,-1.2581997E+000, 1.3993677E-001,-3.8185763E-001, 0.0000000E+000, 0.0000000E+000,-2.2998079E+001, 1.4277912E+001, 1.4469469E+001,-8.8502393E-007, 1.9452148E-004, 1.0035209E-006, 8.1370680E-004
 3.6166840E+000, 3.9416191E+001,-1.3178800E+000, 1.4468577E-001,-3.8455442E-001, 0.0000000E+000, 0.0000000E+000,-2.2927793E+001, 1.4774931E+001, 1.4930650E+001,-1.0320195E-006, 2.2327863E-004, 1.1701979E-006, 8.8886266E-004
 3.7934434E+000, 3.9860174E+001,-1.4124257E+000, 1.6754846E-001,-3.8588110E-001, 0.0000000E+000, 0.0000000E+000,-2.2746580E+001, 1.5304022E+001, 1.5482836E+001,-1.1884719E-006, 2.5278008E-004, 1.3475978E-006, 9.6234747E-004
 3.9804008E+000, 4.0389595E+001,-1.5097414E+000, 2.0752863E-001,-3.8685764E-001, 0.0000000E+000, 0.0000000E+000,-2.2686472E+001, 1.5806502E+001, 1.6014053E+001,-1.3623523E-006, 2.8569938E-004, 1.5447593E-006, 1.0417119E-003
 4.1584873E+000, 4.0991618E+001,-1.6264938E+000, 2.4212219E-001,-3.8888965E-001, 0.0000000E+000, 0.0000000E+000,-2.2849543E+001, 1.6147533E+001, 1.6368814E+001,-1.5465703E-006, 3.2120682E-004, 1.7536425E-006, 1.1248893E-003
 4.3232679E+000, 4.1578244E+001,-1.7458306E+000, 2.5790790E-001,-3.9184351E-001, 0.0000000E+000, 0.0000000E+000,-2.3079060E+001, 1.6478594E+001, 1.6619418E+001,-1.7338685E-006, 3.5755142E-004, 1.9660183E-006, 1.2073850E-003
 4.5261111E+000, 4.2295773E+001,-1.8234696E+000, 2.7952056E-001,-3.9523911E-001, 0.0000000E+000, 0.0000000E+000,-2.3372933E+001, 1.6847520E+001, 1.6983652E+001,-1.9583583E-006, 4.0114628E-004, 2.2205653E-006, 1.3019458E-003
 4.6854877E+000, 4.2970126E+001,-1.8853828E+000, 3.2052175E-001,-3.9741621E-001, 0.0000000E+000, 0.0000000E+000,-2.3679818E+001, 1.7176886E+001, 1.7328031E+001,-2.2115927E-006, 4.4895207E-004, 2.5077055E-006, 1.3999763E-003
 4.8767395E+000, 4.3814398E+001,-2.0002832E+000, 3.6346616E-001,-3.9726760E-001, 0.0000000E+000, 0.0000000E+000,-2.3901657E+001, 1.7678059E+001, 1.7878657E+001,-2.5001674E-006, 5.0189073E-004, 2.8349179E-006, 1.5014599E-003
 5.0679913E+000, 4.4826393E+001,-2.1576017E+000, 4.0309870E-001,-3.9660732E-001, 0.0000000E+000, 0.0000000E+000,-2.4160899E+001, 1.8333821E+001, 1.8514384E+001,-2.8593136E-006, 5.6609789E-004, 3.2421506E-006, 1.6165330E-003
 5.2273679E+000, 4.5837982E+001,-2.2739017E+000, 4.4442657E-001,-3.9610788E-001, 0.0000000E+000, 0.0000000E+000,-2.4648998E+001, 1.8796337E+001, 1.8963401E+001,-3.2224970E-006, 6.3079199E-004, 3.6539611E-006, 1.7258520E-003
 5.4114757E+000, 4.6969659E+001,-2.4364673E+000, 4.9012166E-001,-3.9601915E-001, 0.0000000E+000, 0.0000000E+000,-2.5206436E+001, 1.9234222E+001, 1.9420858E+001,-3.6178508E-006, 7.0097020E-004, 4.1022493E-006, 1.8386754E-003
 5.5812945E+000, 4.8234782E+001,-2.5752133E+000, 5.3877461E-001,-3.9764665E-001, 0.0000000E+000, 0.0000000E+000,-2.5984191E+001, 1.9663721E+001, 1.9816506E+001,-4.0589665E-006, 7.8118647E-004, 4.6024265E-006, 1.9620871E-003
 5.7794166E+000, 4.9654241E+001,-2.7298740E+000, 6.0109029E-001,-4.0007017E-001, 0.0000000E+000, 0.0000000E+000,-2.6846888E+001, 2.0067327E+001, 2.0278500E+001,-4.5794893E-006, 8.7660834E-004, 5.1926427E-006, 2.0994615E-003
 5.9492350E+000, 5.1342922E+001,-2.9438457E+000, 6.7366138E-001,-4.0273970E-001, 0.0000000E+000, 0.0000000E+000,-2.7634988E+001, 2.0753040E+001, 2.1035010E+001,-5.1981034E-006, 9.8865095E-004, 5.8940838E-006, 2.2472134E-003
 6.1473570E+000, 5.3377191E+001,-3.2310436E+000, 7.5237948E-001,-4.0296414E-001, 0.0000000E+000, 0.0000000E+000,-2.8512502E+001, 2.1648088E+001, 2.1983061E+001,-5.9618632E-006, 1.1240460E-003, 6.7601043E-006, 2.4072674E-003
 6.3171759E+000, 5.5807370E+001,-3.5943117E+000, 7.1710489E-001,-4.0079283E-001, 0.0000000E+000, 0.0000000E+000,-2.9536734E+001, 2.2660153E+001, 2.2992636E+001,-6.9140732E-006, 1.2879233E-003, 7.8398068E-006, 2.5800196E-003
 6.4869947E+000, 5.8521754E+001,-3.9717875E+000,-8.8295626E-001,-3.9977266E-001, 0.0000000E+000, 0.0000000E+000,-3.0713457E+001, 2.2379569E+001, 2.2553780E+001,-7.9934431E-006, 1.4714435E-003, 9.0636949E-006, 2.7516422E-003
 6.6851168E+000, 6.2118791E+001,-4.5807188E+000,-4.5292532E+000,-4.0092872E-001, 0.0000000E+000, 0.0000000E+000,-3.2466067E+001, 1.9937269E+001, 2.0141824E+001,-9.3913509E-006, 1.7198357E-003, 1.0648770E-005, 2.9547819E-003
 6.8549356E+000, 6.6714770E+001,-5.3479653E+000,-6.8894671E+000,-4.0289703E-001, 0.0000000E+000, 0.0000000E+000,-3.5004805E+001, 1.8713671E+001, 1.9069636E+001,-1.1119049E-005, 2.0551436E-003, 1.2607792E-005, 3.1854418E-003
 7.0318718E+000, 7.3042055E+001,-6.4633968E+000,-8.6783213E+000,-4.0591562E-001, 0.0000000E+000, 0.0000000E+000,-3.8320210E+001, 1.8726082E+001, 1.9174211E+001,-1.3275579E-005, 2.5421348E-003, 1.5053062E-005, 3.4478641E-003
