s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.2109982E-001,-5.8870109E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5878900E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6071685E+001,-4.4405488E-002,-4.9587323E-002,-4.4789335E-002, 0.0000000E+000, 0.0000000E+000,-4.1218198E+000, 2.2246068E+001, 3.1811083E+001,-7.0566089E-009, 1.3125415E-005, 8.0014268E-009, 3.4070304E-004
 3.8729835E-001, 3.6185172E+001,-1.0872071E-001,-1.9533196E-001,-2.3557195E-001, 0.0000000E+000, 0.0000000E+000,-1.0690920E+001, 2.6574857E+001, 2.4954628E+001,-1.0511440E-008, 1.3169702E-005, 1.1918830E-008, 3.4155008E-004
 5.8094752E-001, 3.6215465E+001,-2.2469171E-001,-3.7765858E-001,-4.2143692E-001, 0.0000000E+000, 0.0000000E+000,-1.3670239E+001, 2.2877319E+001, 2.1521439E+001,-1.0571924E-008, 1.3304519E-005, 1.1987411E-008, 3.4392549E-004
 7.7459669E-001, 3.6225732E+001,-3.4244511E-001,-4.7711379E-001,-5.2570265E-001, 0.0000000E+000, 0.0000000E+000,-1.6944295E+001, 1.9689553E+001, 1.7936175E+001,-1.0977868E-008, 1.3590975E-005, 1.2447708E-008, 3.4834688E-004
 9.4818741E-001, 3.6237214E+001,-4.5038734E-001,-4.3712196E-001,-5.4651975E-001, 0.0000000E+000, 0.0000000E+000,-2.1113851E+001, 1.5384394E+001, 1.3689334E+001,-1.1988130E-008, 1.4174196E-005, 1.3593235E-008, 3.5606729E-004
 1.1117489E+000, 3.6246741E+001,-5.4444684E-001,-2.7189861E-001,-5.0087319E-001, 0.0000000E+000, 0.0000000E+000,-2.4078544E+001, 1.1661781E+001, 1.0850979E+001,-1.4127207E-008, 1.5245140E-005, 1.6018715E-008, 3.6818771E-004
 1.2641758E+000, 3.6266110E+001,-6.1017981E-001,-4.5985976E-002,-4.1786547E-001, 0.0000000E+000, 0.0000000E+000,-2.4735370E+001, 1.0271595E+001, 1.0456709E+001,-1.8341310E-008, 1.7079801E-005, 2.0797051E-008, 3.8585697E-004
 1.4599886E+000, 3.6303010E+001,-6.5583642E-001, 1.4142367E-001,-3.6608521E-001, 0.0000000E+000, 0.0000000E+000,-2.3923067E+001, 1.0898423E+001, 1.1499445E+001,-2.8442116E-008, 2.0540429E-005, 3.2250266E-008, 4.1353311E-004
 1.6385559E+000, 3.6370079E+001,-6.8499460E-001, 1.0236783E-001,-3.7250379E-001, 0.0000000E+000, 0.0000000E+000,-2.3093625E+001, 1.1974201E+001, 1.2321323E+001,-4.5874266E-008, 2.5685234E-005, 5.2016427E-008, 4.4954487E-004
 1.8226330E+000, 3.6461961E+001,-7.0735745E-001,-7.6846843E-002,-3.9495299E-001, 0.0000000E+000, 0.0000000E+000,-2.2641463E+001, 1.2489038E+001, 1.2641341E+001,-6.8563546E-008, 3.2051531E-005, 7.7743603E-008, 4.9018793E-004
 1.9907944E+000, 3.6572338E+001,-7.0927590E-001,-1.5255555E-001,-4.0877455E-001, 0.0000000E+000, 0.0000000E+000,-2.2028630E+001, 1.3213263E+001, 1.3273102E+001,-9.8509140E-008, 3.9990531E-005, 1.1169865E-007, 5.3673694E-004
 2.1925881E+000, 3.6721697E+001,-7.1712058E-001,-5.1496580E-002,-4.1095579E-001, 0.0000000E+000, 0.0000000E+000,-2.1848588E+001, 1.3664405E+001, 1.3693536E+001,-1.4268224E-007, 5.0949523E-005, 1.6178614E-007, 5.9550973E-004
 2.3607495E+000, 3.6915279E+001,-7.6813559E-001, 3.5468380E-002,-4.0373201E-001, 0.0000000E+000, 0.0000000E+000,-2.2313217E+001, 1.3459525E+001, 1.3465662E+001,-2.0231136E-007, 6.4875820E-005, 2.2939908E-007, 6.6458145E-004
 2.5289109E+000, 3.7138452E+001,-8.3553226E-001, 3.1247762E-003,-3.9267839E-001, 0.0000000E+000, 0.0000000E+000,-2.3082359E+001, 1.2921188E+001, 1.2831007E+001,-2.7265007E-007, 8.0291289E-005, 3.0915552E-007, 7.3578875E-004
 2.7307045E+000, 3.7432589E+001,-9.0076007E-001,-3.2615908E-003,-3.8233269E-001, 0.0000000E+000, 0.0000000E+000,-2.3777041E+001, 1.2408964E+001, 1.2369194E+001,-3.6750789E-007, 9.9907113E-005, 4.1671397E-007, 8.2087137E-004
 2.8988659E+000, 3.7767269E+001,-9.7253875E-001, 6.5699112E-002,-3.7864652E-001, 0.0000000E+000, 0.0000000E+000,-2.4095095E+001, 1.2334342E+001, 1.2386688E+001,-4.7420964E-007, 1.2126397E-004, 5.3770215E-007, 9.0907293E-004
 3.0670273E+000, 3.8098857E+001,-1.0328590E+000, 1.0635964E-001,-3.8253783E-001, 0.0000000E+000, 0.0000000E+000,-2.4482360E+001, 1.2268663E+001, 1.2307460E+001,-5.7666045E-007, 1.4172070E-004, 6.5387022E-007, 9.9036354E-004
 3.2688210E+000, 3.8486418E+001,-1.1189476E+000, 1.1602145E-001,-3.9089257E-001, 0.0000000E+000, 0.0000000E+000,-2.4865756E+001, 1.2135934E+001, 1.2226843E+001,-6.9462850E-007, 1.6573865E-004, 7.8763315E-007, 1.0825395E-003
 3.4369824E+000, 3.8906469E+001,-1.2281749E+000, 1.2916615E-001,-3.9809252E-001, 0.0000000E+000, 0.0000000E+000,-2.4934861E+001, 1.2369187E+001, 1.2474507E+001,-8.2660858E-007, 1.9243368E-004, 9.3728420E-007, 1.1804949E-003
 3.6219599E+000, 3.9330183E+001,-1.2892778E+000, 1.4898871E-001,-4.0065503E-001, 0.0000000E+000, 0.0000000E+000,-2.5202903E+001, 1.2558879E+001, 1.2586336E+001,-9.7351025E-007, 2.2107547E-004, 1.1038547E-006, 1.2799477E-003
 3.8069375E+000, 3.9867141E+001,-1.4334601E+000, 2.0130899E-001,-3.9818739E-001, 0.0000000E+000, 0.0000000E+000,-2.5441344E+001, 1.2701814E+001, 1.2795458E+001,-1.1544086E-006, 2.5492500E-004, 1.3089738E-006, 1.3913078E-003
 3.9919150E+000, 4.0454834E+001,-1.5275718E+000, 2.6595747E-001,-3.9414485E-001, 0.0000000E+000, 0.0000000E+000,-2.5519403E+001, 1.3098850E+001, 1.3279672E+001,-1.3562852E-006, 2.9173514E-004, 1.5378799E-006, 1.5062945E-003
 4.1768928E+000, 4.1084245E+001,-1.6135918E+000, 2.8257753E-001,-3.9248354E-001, 0.0000000E+000, 0.0000000E+000,-2.5741454E+001, 1.3473030E+001, 1.3619293E+001,-1.5699261E-006, 3.3052877E-004, 1.7801254E-006, 1.6225215E-003
 4.3248749E+000, 4.1682393E+001,-1.6902649E+000, 2.9089851E-001,-3.9376739E-001, 0.0000000E+000, 0.0000000E+000,-2.5885401E+001, 1.3885012E+001, 1.4003859E+001,-1.7696269E-006, 3.6683958E-004, 2.0065644E-006, 1.7280849E-003
 4.5098524E+000, 4.2306747E+001,-1.8604833E+000, 3.2181774E-001,-3.9600389E-001, 0.0000000E+000, 0.0000000E+000,-2.5915248E+001, 1.4317563E+001, 1.4456829E+001,-1.9799837E-006, 4.0479817E-004, 2.2450861E-006, 1.8349071E-003
 4.6816711E+000, 4.3052075E+001,-1.9224895E+000, 3.6976352E-001,-3.9793981E-001, 0.0000000E+000, 0.0000000E+000,-2.5922145E+001, 1.4974791E+001, 1.5179264E+001,-2.2203015E-006, 4.4758062E-004, 2.5175804E-006, 1.9509985E-003
 4.8773270E+000, 4.3805540E+001,-1.9388793E+000, 4.1482522E-001,-3.9936624E-001, 0.0000000E+000, 0.0000000E+000,-2.6018382E+001, 1.5702937E+001, 1.5863737E+001,-2.4847732E-006, 4.9386661E-004, 2.8174625E-006, 2.0707868E-003
 5.0534172E+000, 4.4539390E+001,-2.0195618E+000, 4.3740086E-001,-4.0025186E-001, 0.0000000E+000, 0.0000000E+000,-2.6248082E+001, 1.6182537E+001, 1.6308896E+001,-2.7647766E-006, 5.4202702E-004, 3.1349559E-006, 2.1898475E-003
 5.2327681E+000, 4.5340977E+001,-2.1301323E+000, 4.8126621E-001,-3.9852626E-001, 0.0000000E+000, 0.0000000E+000,-2.6549192E+001, 1.6579777E+001, 1.6744392E+001,-3.0404987E-006, 5.8992509E-004, 3.4475947E-006, 2.3036110E-003
 5.4121194E+000, 4.6182722E+001,-2.1995019E+000, 5.3314829E-001,-3.9691091E-001, 0.0000000E+000, 0.0000000E+000,-2.6996099E+001, 1.6966885E+001, 1.7123358E+001,-3.3315531E-006, 6.4061188E-004, 3.7776188E-006, 2.4197340E-003
 5.5914707E+000, 4.7058308E+001,-2.3310630E+000, 5.8497490E-001,-3.9767342E-001, 0.0000000E+000, 0.0000000E+000,-2.7435964E+001, 1.7288723E+001, 1.7478583E+001,-3.6390117E-006, 6.9475695E-004, 4.1262434E-006, 2.5393268E-003
 5.7708216E+000, 4.8000001E+001,-2.4595059E+000, 6.3184244E-001,-4.0134307E-001, 0.0000000E+000, 0.0000000E+000,-2.7830073E+001, 1.7709292E+001, 1.7940921E+001,-3.9694165E-006, 7.5362301E-004, 4.5008865E-006, 2.6638514E-003
 5.9607015E+000, 4.9178664E+001,-2.5465203E+000, 6.6899479E-001,-4.0605160E-001, 0.0000000E+000, 0.0000000E+000,-2.8249335E+001, 1.8431234E+001, 1.8645752E+001,-4.3548176E-006, 8.2205848E-004, 4.9378894E-006, 2.8001282E-003
