s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.2788776E-001,-7.0698525E-008, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5872112E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6051208E+001,-4.5512730E-002,-5.8293108E-002,-4.4794689E-002, 0.0000000E+000, 0.0000000E+000,-4.0265231E+000, 2.2266581E+001, 3.1876084E+001,-5.1041080E-009, 9.3767874E-006, 5.7875032E-009, 1.7506770E-004
 3.8729835E-001, 3.6132378E+001,-1.1500941E-001,-2.2972586E-001,-2.3573833E-001, 0.0000000E+000, 0.0000000E+000,-1.0898119E+001, 2.6461931E+001, 2.4653786E+001,-7.6072348E-009, 9.4314604E-006, 8.6257767E-009, 1.7582113E-004
 5.8094752E-001, 3.6154589E+001,-2.4480035E-001,-4.4711848E-001,-4.2363179E-001, 0.0000000E+000, 0.0000000E+000,-1.4280180E+001, 2.2285909E+001, 2.0758858E+001,-7.7284032E-009, 9.6041368E-006, 8.7631684E-009, 1.7798040E-004
 7.7459669E-001, 3.6163547E+001,-3.8053295E-001,-5.7502188E-001,-5.3155409E-001, 0.0000000E+000, 0.0000000E+000,-1.7638080E+001, 1.8879442E+001, 1.7038357E+001,-8.3115540E-009, 9.9948489E-006, 9.4243981E-009, 1.8218091E-004
 9.0369612E-001, 3.6171067E+001,-5.0949511E-001,-5.5072606E-001,-5.5431868E-001, 0.0000000E+000, 0.0000000E+000,-2.1362499E+001, 1.5252310E+001, 1.3194027E+001,-9.4552667E-009, 1.0651790E-005, 1.0721244E-008, 1.8826119E-004
 1.1297914E+000, 3.6189714E+001,-6.0317988E-001,-3.6541224E-001,-5.0200901E-001, 0.0000000E+000, 0.0000000E+000,-2.4017479E+001, 1.1492920E+001, 1.0701634E+001,-1.2942063E-008, 1.2317483E-005, 1.4674892E-008, 2.0088260E-004
 1.2918024E+000, 3.6224730E+001,-7.1381150E-001,-5.5117993E-002,-3.9268408E-001, 0.0000000E+000, 0.0000000E+000,-2.3761490E+001, 1.0634678E+001, 1.1301627E+001,-2.2297666E-008, 1.5895391E-005, 2.5283127E-008, 2.2315938E-004
 1.4876560E+000, 3.6293711E+001,-7.6519021E-001, 1.5770658E-001,-3.4338499E-001, 0.0000000E+000, 0.0000000E+000,-2.2308648E+001, 1.2324805E+001, 1.3034194E+001,-4.2097331E-008, 2.1824280E-005, 4.7733794E-008, 2.5328884E-004
