s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.2997084E-001, 1.0254848E-008, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5870029E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6053239E+001,-4.5802476E-002,-4.0112653E-002,-4.4758440E-002, 0.0000000E+000, 0.0000000E+000,-3.7163922E+000, 2.2403767E+001, 3.2206173E+001,-5.2086171E-009, 9.7490266E-006, 5.9060051E-009, 1.9008409E-004
 3.8729835E-001, 3.6137587E+001,-1.1065247E-001,-1.5872954E-001,-2.3523448E-001, 0.0000000E+000, 0.0000000E+000,-9.6035305E+000, 2.7580544E+001, 2.6029440E+001,-7.7733030E-009, 9.7945738E-006, 8.8140799E-009, 1.9073938E-004
 5.8094752E-001, 3.6160385E+001,-2.2951638E-001,-3.0992164E-001,-4.1852335E-001, 0.0000000E+000, 0.0000000E+000,-1.2792024E+001, 2.3899325E+001, 2.2410400E+001,-7.8647699E-009, 9.9350369E-006, 8.9177934E-009, 1.9257660E-004
 7.7459669E-001, 3.6168951E+001,-3.5482383E-001,-4.0106656E-001,-5.1297800E-001, 0.0000000E+000, 0.0000000E+000,-1.6563777E+001, 2.0242308E+001, 1.8336305E+001,-8.3285595E-009, 1.0261840E-005, 9.4436805E-009, 1.9625240E-004
 9.4924533E-001, 3.6179904E+001,-4.7732556E-001,-3.7447180E-001,-5.1943350E-001, 0.0000000E+000, 0.0000000E+000,-2.0609077E+001, 1.5685024E+001, 1.4199596E+001,-9.6425978E-009, 1.0992603E-005, 1.0933657E-008, 2.0315202E-004
 1.1143937E+000, 3.6192805E+001,-5.8485342E-001,-2.3808623E-001,-4.5606947E-001, 0.0000000E+000, 0.0000000E+000,-2.2879716E+001, 1.2585542E+001, 1.2034080E+001,-1.2596449E-008, 1.2365078E-005, 1.4283002E-008, 2.1413894E-004
 1.2717593E+000, 3.6217118E+001,-6.5808328E-001,-4.5246633E-002,-3.7339256E-001, 0.0000000E+000, 0.0000000E+000,-2.3485537E+001, 1.1442926E+001, 1.1654858E+001,-1.8123603E-008, 1.4570942E-005, 2.0550194E-008, 2.2941535E-004
 1.4608260E+000, 3.6261323E+001,-7.1223710E-001, 1.0546841E-001,-3.4155725E-001, 0.0000000E+000, 0.0000000E+000,-2.2550983E+001, 1.2178441E+001, 1.2762015E+001,-2.8812400E-008, 1.8197419E-005, 3.2670127E-008, 2.5121550E-004
 1.6394035E+000, 3.6327925E+001,-7.3928083E-001, 7.8545864E-002,-3.6057258E-001, 0.0000000E+000, 0.0000000E+000,-2.1741018E+001, 1.3282590E+001, 1.3565599E+001,-4.5372075E-008, 2.3272498E-005, 5.1446998E-008, 2.7828731E-004
