s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.4173428E-001, 5.7449394E-008, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5858266E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6040249E+001,-4.7995364E-002,-8.4985020E-002,-4.4812335E-002, 0.0000000E+000, 0.0000000E+000,-3.6390425E+000, 2.2364784E+001, 3.2223413E+001,-4.0634592E-009, 7.3700449E-006, 4.6075207E-009, 1.6908199E-004
 3.8729835E-001, 3.6104070E+001,-1.1745246E-001,-3.4239534E-001,-2.3560076E-001, 0.0000000E+000, 0.0000000E+000,-1.0406818E+001, 2.6870994E+001, 2.5001804E+001,-6.0622905E-009, 7.4200012E-006, 6.8739779E-009, 1.6992924E-004
 5.8094752E-001, 3.6121729E+001,-2.4623421E-001,-6.5117452E-001,-4.2098287E-001, 0.0000000E+000, 0.0000000E+000,-1.3796844E+001, 2.2618459E+001, 2.1006493E+001,-6.1913140E-009, 7.5854091E-006, 7.0202766E-009, 1.7247391E-004
 7.7459669E-001, 3.6129421E+001,-3.8190416E-001,-8.1104804E-001,-5.2092458E-001, 0.0000000E+000, 0.0000000E+000,-1.7006423E+001, 1.9390041E+001, 1.7409122E+001,-6.7601935E-009, 7.9726702E-006, 7.6653240E-009, 1.7757288E-004
 9.5450664E-001, 3.6140004E+001,-5.0774483E-001,-7.2324226E-001,-5.2629923E-001, 0.0000000E+000, 0.0000000E+000,-2.1026083E+001, 1.5184264E+001, 1.3356635E+001,-8.3525203E-009, 8.8568150E-006, 9.4708494E-009, 1.8723785E-004
 1.1275470E+000, 3.6156865E+001,-6.1985831E-001,-3.9611092E-001,-4.5700808E-001, 0.0000000E+000, 0.0000000E+000,-2.3463296E+001, 1.1899674E+001, 1.1220591E+001,-1.2330454E-008, 1.0689851E-005, 1.3981393E-008, 2.0378583E-004
 1.2803121E+000, 3.6191289E+001,-7.0118193E-001,-7.5034780E-003,-3.7139315E-001, 0.0000000E+000, 0.0000000E+000,-2.3087356E+001, 1.1318404E+001, 1.2023855E+001,-2.0602283E-008, 1.3835052E-005, 2.3360747E-008, 2.2771901E-004
 1.4768831E+000, 3.6252094E+001,-7.4400403E-001, 2.3510904E-001,-3.3301046E-001, 0.0000000E+000, 0.0000000E+000,-2.1058395E+001, 1.3288329E+001, 1.4351794E+001,-3.7177643E-008, 1.8946049E-005, 4.2155402E-008, 2.6122820E-004
