s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.1366594E-001,-1.6876872E-008, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5886334E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6083143E+001,-4.3584565E-002,-4.1154988E-002,-3.4728598E-002, 0.0000000E+000, 0.0000000E+000,-4.6507026E+000, 2.2056253E+001, 3.1312972E+001,-8.1829148E-009, 1.5223728E-005, 9.2785352E-009, 2.7527928E-004
 3.8729835E-001, 3.6214813E+001,-1.1579612E-001,-1.6819979E-001,-1.6983415E-001, 0.0000000E+000, 0.0000000E+000,-1.2360007E+001, 2.5275559E+001, 2.3400976E+001,-1.2185981E-008, 1.5284458E-005, 1.3817577E-008, 2.7608571E-004
 5.8094752E-001, 3.6250206E+001,-2.4571263E-001,-3.3382335E-001,-2.5465600E-001, 0.0000000E+000, 0.0000000E+000,-1.6050955E+001, 2.0803604E+001, 1.9365059E+001,-1.2325438E-008, 1.5481573E-005, 1.3975706E-008, 2.7845032E-004
 7.7459669E-001, 3.6263087E+001,-3.7168737E-001,-4.4602406E-001,-2.4841113E-001, 0.0000000E+000, 0.0000000E+000,-1.8634201E+001, 1.7811165E+001, 1.6562763E+001,-1.3016850E-008, 1.5939579E-005, 1.4759691E-008, 2.8312924E-004
 9.4980705E-001, 3.6278363E+001,-4.8780379E-001,-4.3198149E-001,-2.2385068E-001, 0.0000000E+000, 0.0000000E+000,-2.0726574E+001, 1.5392704E+001, 1.4408153E+001,-1.4643453E-008, 1.6834483E-005, 1.6604082E-008, 2.9087466E-004
 1.1100819E+000, 3.6294109E+001,-5.8250956E-001,-2.9381350E-001,-2.1170853E-001, 0.0000000E+000, 0.0000000E+000,-2.1715923E+001, 1.3832733E+001, 1.3490154E+001,-1.7510495E-008, 1.8229714E-005, 1.9854996E-008, 3.0131317E-004
 1.3085388E+000, 3.6320493E+001,-6.4957263E-001,-5.8563837E-002,-2.1424236E-001, 0.0000000E+000, 0.0000000E+000,-2.2181406E+001, 1.3259845E+001, 1.3216708E+001,-2.2759144E-008, 2.0518627E-005, 2.5806393E-008, 3.1633547E-004
 1.4573815E+000, 3.6357233E+001,-6.8900300E-001, 1.1822442E-001,-2.2663203E-001, 0.0000000E+000, 0.0000000E+000,-2.2551037E+001, 1.2842779E+001, 1.3008786E+001,-3.0548586E-008, 2.3639553E-005, 3.4638774E-008, 3.3469289E-004
 1.6370397E+000, 3.6413793E+001,-7.3128091E-001, 9.5207666E-002,-2.4021625E-001, 0.0000000E+000, 0.0000000E+000,-2.2669838E+001, 1.2669371E+001, 1.2867666E+001,-4.2038451E-008, 2.7874608E-005, 4.7667030E-008, 3.5709113E-004
 1.8314936E+000, 3.6502700E+001,-7.6941013E-001,-7.4658049E-002,-2.5139952E-001, 0.0000000E+000, 0.0000000E+000,-2.2191183E+001, 1.2987191E+001, 1.3216049E+001,-6.1887188E-008, 3.4520768E-005, 7.0173338E-008, 3.8894693E-004
 1.9995998E+000, 3.6620936E+001,-7.7905292E-001,-1.6396066E-001,-2.5683651E-001, 0.0000000E+000, 0.0000000E+000,-2.1368914E+001, 1.3964231E+001, 1.4052173E+001,-8.9876448E-008, 4.2993157E-005, 1.0191011E-007, 4.2610970E-004
 2.1843963E+000, 3.6765906E+001,-7.6694292E-001,-8.1246772E-002,-2.5913588E-001, 0.0000000E+000, 0.0000000E+000,-2.1098217E+001, 1.4515482E+001, 1.4560364E+001,-1.2637070E-007, 5.3188460E-005, 1.4329062E-007, 4.6767302E-004
 2.3691928E+000, 3.6949173E+001,-7.8290911E-001,-2.1195295E-003,-2.5981701E-001, 0.0000000E+000, 0.0000000E+000,-2.1347888E+001, 1.4507811E+001, 1.4556439E+001,-1.7433835E-007, 6.5770806E-005, 1.9768072E-007, 5.1603648E-004
 2.5231900E+000, 3.7148740E+001,-8.1193449E-001,-3.5477094E-002,-2.6032569E-001, 0.0000000E+000, 0.0000000E+000,-2.1971300E+001, 1.4143175E+001, 1.4069703E+001,-2.2693026E-007, 7.9010955E-005, 2.5731423E-007, 5.6456856E-004
 2.7079866E+000, 3.7377885E+001,-8.6965742E-001,-5.2528764E-002,-2.6202383E-001, 0.0000000E+000, 0.0000000E+000,-2.2745288E+001, 1.3548212E+001, 1.3448388E+001,-2.8784889E-007, 9.4024801E-005, 3.2638933E-007, 6.1729333E-004
 2.8927832E+000, 3.7662105E+001,-9.6252509E-001, 6.8012943E-003,-2.6520091E-001, 0.0000000E+000, 0.0000000E+000,-2.3512595E+001, 1.2988203E+001, 1.2928585E+001,-3.6454511E-007, 1.1263861E-004, 4.1335449E-007, 6.7980480E-004
