s,kg
Time,"Fuel Load"
 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 7.1126513E+000
 3.8729833E-001, 7.1126367E+000
 5.8094750E-001, 7.1126220E+000
 7.7459667E-001, 7.1126068E+000
 9.5032705E-001, 7.1125914E+000
 1.1170980E+000, 7.1125759E+000
 1.2723603E+000, 7.1125594E+000
 1.4653965E+000, 7.1125379E+000
 1.6303622E+000, 7.1125105E+000
 1.8083113E+000, 7.1124784E+000
 1.9820546E+000, 7.1124389E+000
 2.1709343E+000, 7.1123886E+000
 2.3558916E+000, 7.1123253E+000
 2.5408488E+000, 7.1122488E+000
 2.7258061E+000, 7.1121570E+000
 2.9107633E+000, 7.1120495E+000
 3.0648943E+000, 7.1119369E+000
 3.2498516E+000, 7.1118093E+000
 3.4348088E+000, 7.1116523E+000
 3.6290140E+000, 7.1114705E+000
 3.7985581E+000, 7.1112738E+000
 3.9681022E+000, 7.1110680E+000
 4.1715552E+000, 7.1108160E+000
 4.3410994E+000, 7.1105378E+000
 4.5106435E+000, 7.1102597E+000
 4.7028426E+000, 7.1099327E+000
 4.8837877E+000, 7.1095615E+000
 5.0647329E+000, 7.1091671E+000
 5.2335767E+000, 7.1087478E+000
 5.4164429E+000, 7.1082865E+000
 5.6024082E+000, 7.1077562E+000
 5.7651278E+000, 7.1072119E+000
 5.9417948E+000, 7.1066350E+000
 6.1365297E+000, 7.1059327E+000
 6.3148862E+000, 7.1051435E+000
 6.4932428E+000, 7.1043009E+000
 6.6715994E+000, 7.1033482E+000
 6.8499560E+000, 7.1022525E+000
 7.0232706E+000, 7.1009741E+000
 7.2012329E+000, 7.0993882E+000
 7.3989689E+000, 7.0971949E+000
 7.5769312E+000, 7.0943210E+000
 7.7548935E+000, 7.0907874E+000
 7.9277181E+000, 7.0864136E+000
 8.1034682E+000, 7.0812618E+000
 8.2823808E+000, 7.0752031E+000
 8.4669730E+000, 7.0682495E+000
 8.6500800E+000, 7.0604222E+000
 8.8215400E+000, 7.0520746E+000
 9.0024636E+000, 7.0429230E+000
 9.1822013E+000, 7.0327171E+000
 9.3630782E+000, 7.0212949E+000
 9.5461217E+000, 7.0082069E+000
 9.7203682E+000, 6.9938026E+000
 9.9039612E+000, 6.9775830E+000
 1.0080780E+001, 6.9596042E+000
 1.0263291E+001, 6.9400761E+000
 1.0445110E+001, 6.9187346E+000
 1.0623805E+001, 6.8953966E+000
 1.0802536E+001, 6.8704464E+000
 1.0983606E+001, 6.8437104E+000
 1.1162322E+001, 6.8157410E+000
 1.1343367E+001, 6.7876481E+000
 1.1522896E+001, 6.7586330E+000
 1.1701855E+001, 6.7294271E+000
 1.1882828E+001, 6.7007197E+000
 1.2061319E+001, 6.6728155E+000
 1.2241418E+001, 6.6458751E+000
 1.2424834E+001, 6.6184364E+000
 1.2601148E+001, 6.5927846E+000
 1.2783058E+001, 6.5685004E+000
 1.2963926E+001, 6.5472320E+000
 1.3144615E+001, 6.5270549E+000
 1.3322710E+001, 6.5074126E+000
 1.3501444E+001, 6.4908694E+000
 1.3682561E+001, 6.4754722E+000
 1.3865126E+001, 6.4598414E+000
 1.4040669E+001, 6.4446779E+000
 1.4224403E+001, 6.4302171E+000
 1.4400765E+001, 6.4170845E+000
 1.4584600E+001, 6.4049227E+000
 1.4765556E+001, 6.3936331E+000
 1.4945171E+001, 6.3824984E+000
 1.5122106E+001, 6.3718337E+000
 1.5301881E+001, 6.3621520E+000
 1.5482665E+001, 6.3529214E+000
 1.5664094E+001, 6.3433249E+000
 1.5845338E+001, 6.3338661E+000
 1.6025983E+001, 6.3243199E+000
 1.6202320E+001, 6.3151690E+000
 1.6383706E+001, 6.3066994E+000
 1.6560357E+001, 6.2982554E+000
 1.6745841E+001, 6.2893173E+000
 1.6925210E+001, 6.2800219E+000
 1.7104579E+001, 6.2708793E+000
 1.7280959E+001, 6.2614985E+000
 1.7465696E+001, 6.2520783E+000
 1.7642893E+001, 6.2430344E+000
 1.7820829E+001, 6.2342458E+000
 1.8007624E+001, 6.2252849E+000
 1.8186297E+001, 6.2162490E+000
 1.8363635E+001, 6.2074163E+000
 1.8547792E+001, 6.1985600E+000
 1.8723942E+001, 6.1897782E+000
 1.8904379E+001, 6.1810415E+000
 1.9086149E+001, 6.1721966E+000
 1.9265812E+001, 6.1637274E+000
 1.9443741E+001, 6.1556713E+000
 1.9623088E+001, 6.1479550E+000
 1.9805384E+001, 6.1402620E+000
 1.9983589E+001, 6.1325185E+000
 2.0163842E+001, 6.1251109E+000
 2.0344095E+001, 6.1181052E+000
 2.0524348E+001, 6.1112410E+000
 2.0704602E+001, 6.1044324E+000
 2.0881042E+001, 6.0975471E+000
 2.1067480E+001, 6.0902352E+000
 2.1246519E+001, 6.0827690E+000
 2.1425559E+001, 6.0753932E+000
 2.1604436E+001, 6.0679559E+000
 2.1783092E+001, 6.0602403E+000
 2.1967363E+001, 6.0516011E+000
 2.2143649E+001, 6.0421737E+000
 2.2323835E+001, 6.0324671E+000
 2.2501683E+001, 6.0226261E+000
 2.2685774E+001, 6.0123945E+000
 2.2866675E+001, 6.0021314E+000
 2.3045937E+001, 5.9921069E+000
 2.3227267E+001, 5.9814173E+000
 2.3401703E+001, 5.9703701E+000
 2.3583723E+001, 5.9591616E+000
 2.3765743E+001, 5.9476753E+000
