s,kg
Time,"Fuel Load"
 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 1.4516389E+001
 3.8729833E-001, 1.4516328E+001
 5.8094750E-001, 1.4516266E+001
 7.7459667E-001, 1.4516204E+001
 9.4816385E-001, 1.4516143E+001
 1.1116900E+000, 1.4516085E+001
 1.2640485E+000, 1.4516028E+001
 1.4597480E+000, 1.4515962E+001
 1.6381825E+000, 1.4515883E+001
 1.8220160E+000, 1.4515796E+001
 1.9898883E+000, 1.4515704E+001
 2.1913350E+000, 1.4515597E+001
 2.3592073E+000, 1.4515474E+001
 2.5270795E+000, 1.4515348E+001
 2.7285263E+000, 1.4515190E+001
 2.8963985E+000, 1.4515013E+001
 3.0642708E+000, 1.4514832E+001
 3.2657175E+000, 1.4514611E+001
 3.4335897E+000, 1.4514368E+001
 3.6182492E+000, 1.4514114E+001
 3.8029087E+000, 1.4513818E+001
 3.9875682E+000, 1.4513491E+001
 4.1722277E+000, 1.4513131E+001
 4.3568872E+000, 1.4512737E+001
 4.5046148E+000, 1.4512353E+001
 4.7031792E+000, 1.4511915E+001
 4.8648117E+000, 1.4511426E+001
 5.0652360E+000, 1.4510898E+001
 5.2430318E+000, 1.4510305E+001
 5.4208276E+000, 1.4509699E+001
 5.5912218E+000, 1.4509059E+001
 5.7823721E+000, 1.4508339E+001
 5.9416640E+000, 1.4507589E+001
 6.1383408E+000, 1.4506748E+001
 6.3069209E+000, 1.4505815E+001
 6.5035976E+000, 1.4504779E+001
 6.6721777E+000, 1.4503622E+001
 6.8571437E+000, 1.4502342E+001
 7.0333265E+000, 1.4500826E+001
 7.2095094E+000, 1.4499054E+001
 7.3856922E+000, 1.4496854E+001
 7.5618750E+000, 1.4494098E+001
 7.7525983E+000, 1.4490529E+001
 7.9230797E+000, 1.4486298E+001
 8.1096629E+000, 1.4481472E+001
 8.2914505E+000, 1.4475765E+001
 8.4667151E+000, 1.4469379E+001
 8.6524640E+000, 1.4461934E+001
 8.8231833E+000, 1.4453476E+001
 9.0021791E+000, 1.4443930E+001
 9.1888024E+000, 1.4432456E+001
 9.3613586E+000, 1.4419744E+001
 9.5440834E+000, 1.4405610E+001
 9.7285773E+000, 1.4389166E+001
 9.9030801E+000, 1.4371246E+001
 1.0086731E+001, 1.4351394E+001
 1.0262397E+001, 1.4329031E+001
 1.0445826E+001, 1.4303992E+001
 1.0622261E+001, 1.4276226E+001
 1.0804997E+001, 1.4246204E+001
 1.0985126E+001, 1.4213071E+001
 1.1163874E+001, 1.4179197E+001
 1.1340507E+001, 1.4144830E+001
 1.1524441E+001, 1.4107954E+001
 1.1703640E+001, 1.4067497E+001
 1.1883775E+001, 1.4025382E+001
 1.2064522E+001, 1.3980099E+001
 1.2240844E+001, 1.3932969E+001
 1.2422177E+001, 1.3883202E+001
 1.2603854E+001, 1.3828887E+001
 1.2783511E+001, 1.3772410E+001
 1.2964642E+001, 1.3712242E+001
 1.3141375E+001, 1.3651183E+001
 1.3322358E+001, 1.3588533E+001
 1.3504589E+001, 1.3520919E+001
 1.3683093E+001, 1.3452263E+001
 1.3864148E+001, 1.3381350E+001
 1.4044339E+001, 1.3308762E+001
 1.4220630E+001, 1.3231991E+001
 1.4404381E+001, 1.3162343E+001
 1.4580222E+001, 1.3090667E+001
 1.4763514E+001, 1.3017066E+001
 1.4940035E+001, 1.2948190E+001
 1.5121665E+001, 1.2876585E+001
 1.5302594E+001, 1.2808766E+001
 1.5480044E+001, 1.2744784E+001
 1.5662602E+001, 1.2682402E+001
 1.5841970E+001, 1.2626765E+001
 1.6021211E+001, 1.2574864E+001
 1.6203278E+001, 1.2522023E+001
 1.6382589E+001, 1.2474202E+001
 1.6561457E+001, 1.2429404E+001
 1.6742930E+001, 1.2383018E+001
 1.6922041E+001, 1.2342933E+001
 1.7101969E+001, 1.2302434E+001
 1.7283558E+001, 1.2263136E+001
 1.7462045E+001, 1.2226518E+001
 1.7645115E+001, 1.2191647E+001
 1.7820226E+001, 1.2156977E+001
 1.8002832E+001, 1.2122504E+001
 1.8182639E+001, 1.2089470E+001
 1.8363987E+001, 1.2058059E+001
 1.8544822E+001, 1.2026250E+001
 1.8720005E+001, 1.1993709E+001
 1.8902476E+001, 1.1960781E+001
 1.9084195E+001, 1.1926960E+001
 1.9262496E+001, 1.1892597E+001
 1.9440413E+001, 1.1857840E+001
 1.9624656E+001, 1.1821947E+001
 1.9801094E+001, 1.1786575E+001
 1.9982480E+001, 1.1749727E+001
 2.0160076E+001, 1.1713808E+001
 2.0341840E+001, 1.1677450E+001
 2.0520084E+001, 1.1639244E+001
 2.0702822E+001, 1.1600053E+001
 2.0881361E+001, 1.1562024E+001
 2.1064956E+001, 1.1524984E+001
 2.1244413E+001, 1.1491036E+001
 2.1423122E+001, 1.1457953E+001
 2.1600880E+001, 1.1425018E+001
 2.1781505E+001, 1.1390685E+001
 2.1962858E+001, 1.1358581E+001
 2.2140076E+001, 1.1328281E+001
 2.2322979E+001, 1.1296940E+001
 2.2505011E+001, 1.1266000E+001
 2.2683585E+001, 1.1235829E+001
 2.2862160E+001, 1.1205417E+001
 2.3040735E+001, 1.1174694E+001
 2.3224562E+001, 1.1143662E+001
 2.3400804E+001, 1.1112477E+001
 2.3584304E+001, 1.1079645E+001
 2.3764090E+001, 1.1045618E+001
