s,kg
Time,"Fuel Load"
 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 1.0830408E+001
 3.8729833E-001, 1.0830379E+001
 5.8094750E-001, 1.0830350E+001
 7.7459667E-001, 1.0830320E+001
 9.5250447E-001, 1.0830290E+001
 1.1225416E+000, 1.0830261E+001
 1.2850640E+000, 1.0830230E+001
 1.4817214E+000, 1.0830193E+001
 1.6634569E+000, 1.0830148E+001
 1.8226883E+000, 1.0830101E+001
 2.0002626E+000, 1.0830049E+001
 2.1683964E+000, 1.0829988E+001
 2.3701571E+000, 1.0829914E+001
 2.5382910E+000, 1.0829827E+001
 2.7064249E+000, 1.0829738E+001
 2.8882307E+000, 1.0829631E+001
 3.0660455E+000, 1.0829510E+001
 3.2438604E+000, 1.0829377E+001
 3.4216752E+000, 1.0829229E+001
 3.6291259E+000, 1.0829051E+001
 3.8069407E+000, 1.0828852E+001
 3.9847556E+000, 1.0828649E+001
 4.1625704E+000, 1.0828425E+001
 4.3403853E+000, 1.0828180E+001
 4.5027441E+000, 1.0827923E+001
 4.6992762E+000, 1.0827630E+001
 4.8677322E+000, 1.0827305E+001
 5.0585752E+000, 1.0826957E+001
 5.2351955E+000, 1.0826568E+001
 5.4118157E+000, 1.0826165E+001
 5.5884359E+000, 1.0825727E+001
 5.7750790E+000, 1.0825235E+001
 5.9566524E+000, 1.0824694E+001
 6.1382259E+000, 1.0824113E+001
 6.3197994E+000, 1.0823478E+001
 6.5013728E+000, 1.0822782E+001
 6.6602496E+000, 1.0822066E+001
 6.8444890E+000, 1.0821261E+001
 7.0262245E+000, 1.0820303E+001
 7.2039214E+000, 1.0819236E+001
 7.3816183E+000, 1.0818003E+001
 7.5815274E+000, 1.0816419E+001
 7.7592243E+000, 1.0814412E+001
 7.9345396E+000, 1.0811916E+001
 8.1130147E+000, 1.0808559E+001
 8.2868049E+000, 1.0804129E+001
 8.4745782E+000, 1.0798154E+001
 8.6401046E+000, 1.0791181E+001
 8.8308823E+000, 1.0783317E+001
 9.0002237E+000, 1.0774560E+001
 9.1863847E+000, 1.0764966E+001
 9.3690190E+000, 1.0753710E+001
 9.5436827E+000, 1.0741066E+001
 9.7244379E+000, 1.0726718E+001
 9.9051107E+000, 1.0709826E+001
 1.0084811E+001, 1.0689632E+001
 1.0262327E+001, 1.0666826E+001
 1.0445713E+001, 1.0641073E+001
 1.0624221E+001, 1.0613159E+001
 1.0800872E+001, 1.0583484E+001
 1.0984851E+001, 1.0550709E+001
 1.1163869E+001, 1.0515185E+001
 1.1344604E+001, 1.0476212E+001
 1.1521621E+001, 1.0435274E+001
 1.1700755E+001, 1.0393340E+001
 1.1882357E+001, 1.0347830E+001
 1.2064877E+001, 1.0300682E+001
 1.2242634E+001, 1.0252917E+001
 1.2424932E+001, 1.0202271E+001
 1.2603737E+001, 1.0151055E+001
 1.2784623E+001, 1.0096925E+001
 1.2963346E+001, 1.0039559E+001
 1.3144113E+001, 9.9776666E+000
 1.3321245E+001, 9.9145224E+000
 1.3500776E+001, 9.8515846E+000
 1.3684193E+001, 9.7883030E+000
 1.3860217E+001, 9.7223407E+000
 1.4043774E+001, 9.6582436E+000
 1.4223660E+001, 9.5907085E+000
 1.4402156E+001, 9.5227138E+000
 1.4581908E+001, 9.4579373E+000
 1.4764887E+001, 9.3943780E+000
 1.4940267E+001, 9.3327816E+000
 1.5123459E+001, 9.2715476E+000
 1.5303249E+001, 9.2093954E+000
 1.5481648E+001, 9.1496734E+000
 1.5660015E+001, 9.0904829E+000
 1.5844371E+001, 9.0348361E+000
 1.6021857E+001, 8.9796142E+000
 1.6201035E+001, 8.9245784E+000
 1.6381949E+001, 8.8728779E+000
 1.6563183E+001, 8.8191325E+000
 1.6740698E+001, 8.7664005E+000
 1.6924720E+001, 8.7154058E+000
 1.7100488E+001, 8.6679555E+000
 1.7283572E+001, 8.6246853E+000
 1.7461804E+001, 8.5835064E+000
 1.7641712E+001, 8.5420108E+000
 1.7821443E+001, 8.5041061E+000
 1.8001898E+001, 8.4650946E+000
 1.8183569E+001, 8.4242307E+000
 1.8361036E+001, 8.3839774E+000
 1.8541008E+001, 8.3435635E+000
 1.8721366E+001, 8.3012980E+000
 1.8903585E+001, 8.2559316E+000
 1.9080444E+001, 8.2096596E+000
 1.9262663E+001, 8.1626665E+000
 1.9444383E+001, 8.1122249E+000
 1.9620435E+001, 8.0612098E+000
 1.9802594E+001, 8.0112355E+000
 1.9984568E+001, 7.9589349E+000
 2.0161038E+001, 7.9081770E+000
 2.0341340E+001, 7.8576320E+000
 2.0523710E+001, 7.8042031E+000
 2.0701150E+001, 7.7537094E+000
 2.0881548E+001, 7.7042865E+000
 2.1061539E+001, 7.6559867E+000
 2.1244283E+001, 7.6093908E+000
 2.1423988E+001, 7.5629298E+000
 2.1603682E+001, 7.5156955E+000
 2.1785056E+001, 7.4703690E+000
 2.1964098E+001, 7.4248997E+000
 2.2144066E+001, 7.3788641E+000
 2.2324358E+001, 7.3329298E+000
 2.2501435E+001, 7.2897617E+000
 2.2681932E+001, 7.2448193E+000
 2.2861090E+001, 7.1954579E+000
 2.3040765E+001, 7.1432618E+000
 2.3220897E+001, 7.0902611E+000
 2.3402322E+001, 7.0357301E+000
 2.3580971E+001, 6.9806471E+000
 2.3764704E+001, 6.9243528E+000
