s,kg
Time,"Fuel Load"
 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 2.0051069E+001
 3.8729833E-001, 2.0050847E+001
 5.8094750E-001, 2.0050626E+001
 7.7459667E-001, 2.0050403E+001
 9.0369611E-001, 2.0050216E+001
 1.1302255E+000, 2.0050004E+001
 1.3001226E+000, 2.0049769E+001
 1.4621941E+000, 2.0049566E+001
 1.6469756E+000, 2.0049345E+001
 1.8101857E+000, 2.0049119E+001
 1.9964236E+000, 2.0048884E+001
 2.1671901E+000, 2.0048636E+001
 2.3721100E+000, 2.0048365E+001
 2.5428765E+000, 2.0048080E+001
 2.7136430E+000, 2.0047807E+001
 2.8844096E+000, 2.0047519E+001
 3.0654221E+000, 2.0047208E+001
 3.2532653E+000, 2.0046863E+001
 3.4411085E+000, 2.0046491E+001
 3.6402223E+000, 2.0046086E+001
 3.8055243E+000, 2.0045683E+001
 3.9708263E+000, 2.0045297E+001
 4.1774538E+000, 2.0044839E+001
 4.3427558E+000, 2.0044359E+001
 4.5080578E+000, 2.0043911E+001
 4.7146853E+000, 2.0043385E+001
 4.8799873E+000, 2.0042836E+001
 5.0452893E+000, 2.0042328E+001
 5.2519168E+000, 2.0041734E+001
 5.4172188E+000, 2.0041118E+001
 5.5825208E+000, 2.0040550E+001
 5.7891483E+000, 2.0039889E+001
 5.9440879E+000, 2.0039220E+001
 6.1248094E+000, 2.0038578E+001
 6.3055308E+000, 2.0037872E+001
 6.4862523E+000, 2.0037144E+001
 6.6669738E+000, 2.0036397E+001
 6.8476952E+000, 2.0035628E+001
 7.0284167E+000, 2.0034840E+001
 7.2091381E+000, 2.0034033E+001
 7.3898596E+000, 2.0033207E+001
 7.5705810E+000, 2.0032363E+001
 7.7513025E+000, 2.0031500E+001
 7.9320239E+000, 2.0030619E+001
 8.1007156E+000, 2.0029745E+001
 8.2804219E+000, 2.0028853E+001
 8.4824378E+000, 2.0027865E+001
 8.6555942E+000, 2.0026878E+001
 8.8287507E+000, 2.0025951E+001
 9.0019071E+000, 2.0025008E+001
 9.2039230E+000, 2.0023969E+001
 9.3770794E+000, 2.0022913E+001
 9.5502359E+000, 2.0021924E+001
 9.7233923E+000, 2.0020921E+001
 9.9254082E+000, 2.0019821E+001
 1.0098565E+001, 2.0018704E+001
 1.0280463E+001, 2.0017624E+001
 1.0459007E+001, 2.0016522E+001
 1.0637552E+001, 2.0015421E+001
 1.0816097E+001, 2.0014311E+001
 1.0994642E+001, 2.0013195E+001
 1.1173187E+001, 2.0012075E+001
 1.1354283E+001, 2.0010945E+001
 1.1522625E+001, 2.0009850E+001
 1.1719024E+001, 2.0008701E+001
 1.1887367E+001, 2.0007553E+001
 1.2083766E+001, 2.0006410E+001
 1.2243154E+001, 2.0005296E+001
 1.2443731E+001, 2.0004175E+001
 1.2619235E+001, 2.0003017E+001
 1.2794740E+001, 2.0001943E+001
 1.2970245E+001, 2.0000877E+001
 1.3145750E+001, 1.9999820E+001
 1.3321255E+001, 1.9998773E+001
 1.3521832E+001, 1.9997664E+001
 1.3697337E+001, 1.9996568E+001
 1.3872841E+001, 1.9995558E+001
 1.4048346E+001, 1.9994562E+001
 1.4223851E+001, 1.9993578E+001
 1.4424428E+001, 1.9992538E+001
 1.4599933E+001, 1.9991513E+001
 1.4775438E+001, 1.9990572E+001
 1.4950942E+001, 1.9989645E+001
 1.5126447E+001, 1.9988734E+001
 1.5301952E+001, 1.9987838E+001
 1.5502529E+001, 1.9986896E+001
 1.5678034E+001, 1.9985969E+001
 1.5853539E+001, 1.9985120E+001
 1.6029043E+001, 1.9984286E+001
 1.6204548E+001, 1.9983468E+001
 1.6380053E+001, 1.9982665E+001
 1.6580630E+001, 1.9981821E+001
 1.6756135E+001, 1.9980996E+001
 1.6931640E+001, 1.9980241E+001
 1.7107144E+001, 1.9979501E+001
 1.7282649E+001, 1.9978777E+001
 1.7485733E+001, 1.9978012E+001
 1.7651209E+001, 1.9977287E+001
 1.7844265E+001, 1.9976593E+001
 1.8009741E+001, 1.9975914E+001
 1.8202796E+001, 1.9975249E+001
 1.8368272E+001, 1.9974599E+001
 1.8561327E+001, 1.9973963E+001
 1.8726803E+001, 1.9973341E+001
 1.8919858E+001, 1.9972733E+001
 1.9085334E+001, 1.9972138E+001
 1.9278390E+001, 1.9971556E+001
 1.9443866E+001, 1.9970988E+001
 1.9636921E+001, 1.9970432E+001
 1.9802397E+001, 1.9969888E+001
 1.9995452E+001, 1.9969357E+001
 2.0160928E+001, 1.9968837E+001
 2.0353983E+001, 1.9968329E+001
 2.0547039E+001, 1.9967794E+001
 2.0712515E+001, 1.9967308E+001
 2.0905570E+001, 1.9966832E+001
 2.1071046E+001, 1.9966365E+001
 2.1264101E+001, 1.9965907E+001
 2.1437851E+001, 1.9965449E+001
 2.1619875E+001, 1.9965012E+001
 2.1801898E+001, 1.9964571E+001
 2.1983922E+001, 1.9964138E+001
 2.2165945E+001, 1.9963711E+001
 2.2347969E+001, 1.9963291E+001
 2.2529993E+001, 1.9962878E+001
 2.2681679E+001, 1.9962504E+001
 2.2863702E+001, 1.9962135E+001
 2.3045726E+001, 1.9961738E+001
 2.3227750E+001, 1.9961346E+001
 2.3424942E+001, 1.9960946E+001
 2.3591797E+001, 1.9960564E+001
 2.3792023E+001, 1.9960184E+001
