s,kg
Time,"Fuel Load"
 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 1.4227414E+001
 3.8729833E-001, 1.4227368E+001
 5.8094750E-001, 1.4227321E+001
 7.7459667E-001, 1.4227274E+001
 9.0369611E-001, 1.4227233E+001
 1.1252730E+000, 1.4227187E+001
 1.2768763E+000, 1.4227135E+001
 1.4692945E+000, 1.4227083E+001
 1.6375319E+000, 1.4227021E+001
 1.8261679E+000, 1.4226952E+001
 1.9957536E+000, 1.4226874E+001
 2.1653394E+000, 1.4226791E+001
 2.3688424E+000, 1.4226686E+001
 2.5384281E+000, 1.4226564E+001
 2.7080139E+000, 1.4226437E+001
 2.9115169E+000, 1.4226278E+001
 3.0912778E+000, 1.4226096E+001
 3.2405133E+000, 1.4225923E+001
 3.4270576E+000, 1.4225728E+001
 3.6136020E+000, 1.4225490E+001
 3.8001464E+000, 1.4225227E+001
 3.9866907E+000, 1.4224937E+001
 4.1732351E+000, 1.4224621E+001
 4.3224706E+000, 1.4224313E+001
 4.5090149E+000, 1.4223979E+001
 4.6955593E+000, 1.4223579E+001
 4.8778338E+000, 1.4223147E+001
 5.0430288E+000, 1.4222705E+001
 5.2412628E+000, 1.4222209E+001
 5.4064578E+000, 1.4221674E+001
 5.6006121E+000, 1.4221100E+001
 5.7743678E+000, 1.4220459E+001
 5.9481235E+000, 1.4219805E+001
 6.1218793E+000, 1.4219093E+001
 6.3031011E+000, 1.4218288E+001
 6.4807407E+000, 1.4217394E+001
 6.6782382E+000, 1.4216337E+001
 6.8591780E+000, 1.4215090E+001
 7.0401177E+000, 1.4213640E+001
 7.2210575E+000, 1.4211808E+001
 7.4019973E+000, 1.4209521E+001
 7.5603196E+000, 1.4206877E+001
 7.7428073E+000, 1.4203556E+001
 7.9209174E+000, 1.4199224E+001
 8.1168386E+000, 1.4193815E+001
 8.2924916E+000, 1.4187411E+001
 8.4612811E+000, 1.4180447E+001
 8.6455169E+000, 1.4172197E+001
 8.8252121E+000, 1.4162609E+001
 9.0024299E+000, 1.4152105E+001
 9.1818287E+000, 1.4140377E+001
 9.3650869E+000, 1.4126828E+001
 9.5423668E+000, 1.4111515E+001
 9.7285107E+000, 1.4093795E+001
 9.9006564E+000, 1.4073681E+001
 1.0081653E+001, 1.4050984E+001
 1.0266282E+001, 1.4024725E+001
 1.0443681E+001, 1.3997151E+001
 1.0625319E+001, 1.3968222E+001
 1.0804919E+001, 1.3936521E+001
 1.0984301E+001, 1.3900978E+001
 1.1160403E+001, 1.3863840E+001
 1.1340686E+001, 1.3823760E+001
 1.1521884E+001, 1.3779293E+001
 1.1701990E+001, 1.3733289E+001
 1.1882623E+001, 1.3685625E+001
 1.2061054E+001, 1.3636534E+001
 1.2241407E+001, 1.3585327E+001
 1.2420539E+001, 1.3530681E+001
 1.2601001E+001, 1.3472319E+001
 1.2784374E+001, 1.3410755E+001
 1.2963104E+001, 1.3346953E+001
 1.3143232E+001, 1.3277077E+001
 1.3322029E+001, 1.3205789E+001
 1.3502797E+001, 1.3132745E+001
 1.3681323E+001, 1.3060015E+001
 1.3860306E+001, 1.2982982E+001
 1.4042069E+001, 1.2903219E+001
 1.4223604E+001, 1.2823312E+001
 1.4404173E+001, 1.2740574E+001
 1.4584777E+001, 1.2655852E+001
 1.4764345E+001, 1.2577409E+001
 1.4942197E+001, 1.2497576E+001
 1.5120417E+001, 1.2422970E+001
 1.5301138E+001, 1.2354497E+001
 1.5482703E+001, 1.2291531E+001
 1.5661117E+001, 1.2232690E+001
 1.5842572E+001, 1.2176886E+001
 1.6022777E+001, 1.2120112E+001
 1.6204671E+001, 1.2071092E+001
 1.6380182E+001, 1.2025878E+001
 1.6561116E+001, 1.1979707E+001
 1.6745364E+001, 1.1937572E+001
 1.6924192E+001, 1.1894740E+001
 1.7101346E+001, 1.1851455E+001
 1.7283585E+001, 1.1808849E+001
 1.7462451E+001, 1.1767156E+001
 1.7640568E+001, 1.1727643E+001
 1.7821449E+001, 1.1689143E+001
 1.8001250E+001, 1.1651124E+001
 1.8183619E+001, 1.1613122E+001
 1.8362580E+001, 1.1574127E+001
 1.8544296E+001, 1.1533620E+001
 1.8721278E+001, 1.1493194E+001
 1.8901570E+001, 1.1452756E+001
 1.9081862E+001, 1.1411570E+001
 1.9262154E+001, 1.1368212E+001
 1.9443112E+001, 1.1325907E+001
 1.9623465E+001, 1.1282743E+001
 1.9803033E+001, 1.1239830E+001
 1.9982601E+001, 1.1197416E+001
 2.0162169E+001, 1.1157436E+001
 2.0343375E+001, 1.1117638E+001
 2.0523329E+001, 1.1075290E+001
 2.0704257E+001, 1.1032225E+001
 2.0883459E+001, 1.0988547E+001
 2.1060388E+001, 1.0949411E+001
 2.1244491E+001, 1.0908411E+001
 2.1423333E+001, 1.0864942E+001
 2.1602175E+001, 1.0823236E+001
 2.1783388E+001, 1.0782166E+001
 2.1960158E+001, 1.0741798E+001
 2.2141159E+001, 1.0700327E+001
 2.2320861E+001, 1.0657035E+001
 2.2500359E+001, 1.0614746E+001
 2.2680695E+001, 1.0571450E+001
 2.2860030E+001, 1.0527968E+001
 2.3041283E+001, 1.0482087E+001
 2.3224733E+001, 1.0435174E+001
 2.3402777E+001, 1.0388395E+001
 2.3582260E+001, 1.0340662E+001
 2.3762272E+001, 1.0294598E+001
