s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.4162612E-001, 5.4891592E-008, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5858374E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6061078E+001,-4.8136912E-002,-7.8049892E-002,-4.4864764E-002, 0.0000000E+000, 0.0000000E+000,-3.7888588E+000, 2.2273377E+001, 3.2101168E+001,-6.1197493E-009, 1.1184288E-005, 6.9391300E-009, 2.1166563E-004
 3.8729835E-001, 3.6157832E+001,-1.1670294E-001,-3.1142524E-001,-2.3577716E-001, 0.0000000E+000, 0.0000000E+000,-9.9884070E+000, 2.7132396E+001, 2.5505519E+001,-9.1313744E-009, 1.1236839E-005, 1.0353985E-008, 2.1239825E-004
 5.8094752E-001, 3.6184010E+001,-2.4171919E-001,-6.0526479E-001,-4.2169313E-001, 0.0000000E+000, 0.0000000E+000,-1.3112746E+001, 2.3379899E+001, 2.1802587E+001,-9.2461667E-009, 1.1401494E-005, 1.0484147E-008, 2.1448543E-004
 7.7459669E-001, 3.6193905E+001,-3.7245928E-001,-7.6570976E-001,-5.2413977E-001, 0.0000000E+000, 0.0000000E+000,-1.6669268E+001, 1.9920290E+001, 1.7862328E+001,-9.8115536E-009, 1.1780455E-005, 1.1125234E-008, 2.1861155E-004
 9.5260555E-001, 3.6206037E+001,-4.9787706E-001,-6.9815846E-001,-5.3386049E-001, 0.0000000E+000, 0.0000000E+000,-2.0931110E+001, 1.5424568E+001, 1.3545031E+001,-1.1351584E-008, 1.2605167E-005, 1.2871461E-008, 2.2619891E-004
 1.1227944E+000, 3.6221280E+001,-6.1251513E-001,-4.2691403E-001,-4.5922265E-001, 0.0000000E+000, 0.0000000E+000,-2.3647002E+001, 1.1936486E+001, 1.1075626E+001,-1.4841323E-008, 1.4203856E-005, 1.6828445E-008, 2.3858770E-004
 1.2855954E+000, 3.6252145E+001,-6.9592917E-001,-5.7063653E-002,-3.6407242E-001, 0.0000000E+000, 0.0000000E+000,-2.4156057E+001, 1.0597722E+001, 1.0979023E+001,-2.3093716E-008, 1.7224924E-005, 2.6185761E-008, 2.5762526E-004
 1.4829631E+000, 3.6317413E+001,-7.5969188E-001, 2.3580584E-001,-3.3433028E-001, 0.0000000E+000, 0.0000000E+000,-2.2679952E+001, 1.1828821E+001, 1.2779245E+001,-4.3583294E-008, 2.2754610E-005, 4.9418714E-008, 2.8622931E-004
 1.6254945E+000, 3.6400059E+001,-7.8427066E-001, 1.8724753E-001,-3.5677287E-001, 0.0000000E+000, 0.0000000E+000,-2.1465387E+001, 1.3388927E+001, 1.3980876E+001,-6.7504550E-008, 2.8717688E-005, 7.6542816E-008, 3.1454836E-004
 1.8283126E+000, 3.6508685E+001,-8.1473765E-001,-9.3904874E-002,-3.8577464E-001, 0.0000000E+000, 0.0000000E+000,-2.1074970E+001, 1.3987888E+001, 1.4139298E+001,-9.6311858E-008, 3.5844888E-005, 1.0920717E-007, 3.4626269E-004
 2.0058606E+000, 3.6654052E+001,-8.2913746E-001,-2.7131405E-001,-4.0588762E-001, 0.0000000E+000, 0.0000000E+000,-2.0402658E+001, 1.4671860E+001, 1.4745056E+001,-1.3834957E-007, 4.5745678E-005, 1.5687336E-007, 3.8708439E-004
 2.1738596E+000, 3.6817142E+001,-8.2377718E-001,-1.7513562E-001,-4.1145522E-001, 0.0000000E+000, 0.0000000E+000,-1.9830488E+001, 1.5486690E+001, 1.5576286E+001,-1.8866531E-007, 5.7158700E-005, 2.1392594E-007, 4.3052828E-004
 2.3418586E+000, 3.7007742E+001,-8.5081922E-001,-3.6258709E-002,-4.0648118E-001, 0.0000000E+000, 0.0000000E+000,-1.9984817E+001, 1.5651875E+001, 1.5729366E+001,-2.5274221E-007, 7.0744588E-005, 2.8658217E-007, 4.7858156E-004
 2.5434573E+000, 3.7267833E+001,-9.3865069E-001,-5.4013748E-002,-3.9393409E-001, 0.0000000E+000, 0.0000000E+000,-2.0683094E+001, 1.5212175E+001, 1.5198141E+001,-3.4201181E-007, 8.8196721E-005, 3.8780419E-007, 5.3660968E-004
 2.7114561E+000, 3.7568735E+001,-9.9864574E-001,-1.1758235E-001,-3.8220643E-001, 0.0000000E+000, 0.0000000E+000,-2.1211645E+001, 1.4871089E+001, 1.4858656E+001,-4.4221806E-007, 1.0713126E-004, 5.0142718E-007, 5.9706199E-004
 2.8946991E+000, 3.7889184E+001,-1.0675913E+000,-6.8578502E-002,-3.7787541E-001, 0.0000000E+000, 0.0000000E+000,-2.1629337E+001, 1.4738231E+001, 1.4745802E+001,-5.4176412E-007, 1.2595978E-004, 6.1430158E-007, 6.5578383E-004
 3.0742710E+000, 3.8216412E+001,-1.1241925E+000, 8.4750834E-003,-3.7991498E-001, 0.0000000E+000, 0.0000000E+000,-2.1887139E+001, 1.4665944E+001, 1.4833641E+001,-6.4429511E-007, 1.4612334E-004, 7.3056056E-007, 7.1746565E-004
 3.2538428E+000, 3.8561901E+001,-1.1653292E+000, 1.5793022E-002,-3.8522564E-001, 0.0000000E+000, 0.0000000E+000,-2.1818250E+001, 1.5043002E+001, 1.5208889E+001,-7.5218091E-007, 1.6796234E-004, 8.5289133E-007, 7.8204185E-004
 3.4334147E+000, 3.8948448E+001,-1.2614948E+000,-6.7371796E-003,-3.8995535E-001, 0.0000000E+000, 0.0000000E+000,-2.2008739E+001, 1.5197166E+001, 1.5281521E+001,-8.7768329E-007, 1.9275032E-004, 9.9519738E-007, 8.5190194E-004
 3.6129863E+000, 3.9381130E+001,-1.3817079E+000, 1.8899052E-002,-3.9142605E-001, 0.0000000E+000, 0.0000000E+000,-2.2091024E+001, 1.5374418E+001, 1.5535870E+001,-1.0249232E-006, 2.2083995E-004, 1.1621515E-006, 9.2718971E-004
 3.7925582E+000, 3.9863554E+001,-1.4830776E+000, 6.0892554E-002,-3.8847593E-001, 0.0000000E+000, 0.0000000E+000,-2.2052122E+001, 1.5810250E+001, 1.6000771E+001,-1.1934497E-006, 2.5199490E-004, 1.3532422E-006, 1.0070513E-003
 3.9721301E+000, 4.0400760E+001,-1.5478066E+000, 6.6113480E-002,-3.8462268E-001, 0.0000000E+000, 0.0000000E+000,-2.2107168E+001, 1.6250240E+001, 1.6427276E+001,-1.3789065E-006, 2.8561862E-004, 1.5635300E-006, 1.0901496E-003
 4.1517019E+000, 4.0982864E+001,-1.6555108E+000, 6.4322031E-002,-3.8275148E-001, 0.0000000E+000, 0.0000000E+000,-2.2230515E+001, 1.6631811E+001, 1.6778409E+001,-1.5754976E-006, 3.2145802E-004, 1.7864428E-006, 1.1757548E-003
 4.3312736E+000, 4.1604041E+001,-1.7695793E+000, 1.0000940E-001,-3.8377527E-001, 0.0000000E+000, 0.0000000E+000,-2.2392122E+001, 1.7019725E+001, 1.7158574E+001,-1.7864066E-006, 3.5996930E-004, 2.0255907E-006, 1.2639180E-003
 4.5211387E+000, 4.2338447E+001,-1.8599966E+000, 1.4422260E-001,-3.8612871E-001, 0.0000000E+000, 0.0000000E+000,-2.2559886E+001, 1.7481236E+001, 1.7676658E+001,-2.0261390E-006, 4.0336560E-004, 2.2974212E-006, 1.3581539E-003
 4.6901488E+000, 4.3018707E+001,-1.9521221E+000, 1.8550751E-001,-3.8863951E-001, 0.0000000E+000, 0.0000000E+000,-2.2690688E+001, 1.7945157E+001, 1.8172765E+001,-2.2845224E-006, 4.4883427E-004, 2.5903999E-006, 1.4516969E-003
 4.8617592E+000, 4.3777172E+001,-2.0489279E+000, 1.9898075E-001,-3.9056222E-001, 0.0000000E+000, 0.0000000E+000,-2.2827193E+001, 1.8520813E+001, 1.8709470E+001,-2.5494770E-006, 4.9525865E-004, 2.8908296E-006, 1.5425517E-003
 5.0558729E+000, 4.4669991E+001,-2.2003808E+000, 2.1811063E-001,-3.9118307E-001, 0.0000000E+000, 0.0000000E+000,-2.3176704E+001, 1.8943269E+001, 1.9119833E+001,-2.8560123E-006, 5.4916086E-004, 3.2384073E-006, 1.6432660E-003
 5.2347407E+000, 4.5648508E+001,-2.3045848E+000, 2.7057446E-001,-3.9131702E-001, 0.0000000E+000, 0.0000000E+000,-2.3596313E+001, 1.9436131E+001, 1.9626867E+001,-3.1975460E-006, 6.0914748E-004, 3.6256693E-006, 1.7504443E-003
 5.4136081E+000, 4.6610225E+001,-2.3871857E+000, 3.0332596E-001,-3.9269254E-001, 0.0000000E+000, 0.0000000E+000,-2.3934710E+001, 1.9990843E+001, 2.0198962E+001,-3.5577425E-006, 6.7155642E-004, 4.0340930E-006, 1.8571761E-003
 5.5924759E+000, 4.7684390E+001,-2.5284010E+000, 3.3340181E-001,-3.9519131E-001, 0.0000000E+000, 0.0000000E+000,-2.4302099E+001, 2.0573522E+001, 2.0792101E+001,-3.9509300E-006, 7.3956182E-004, 4.4799248E-006, 1.9677497E-003
 5.7632394E+000, 4.8891159E+001,-2.6781723E+000, 3.8926281E-001,-3.9700285E-001, 0.0000000E+000, 0.0000000E+000,-2.4750421E+001, 2.1180695E+001, 2.1454825E+001,-4.3810491E-006, 8.1308046E-004, 4.9676331E-006, 2.0801951E-003
 5.9460492E+000, 5.0208809E+001,-2.8122765E+000, 4.2261808E-001,-3.9812427E-001, 0.0000000E+000, 0.0000000E+000,-2.5332664E+001, 2.1837736E+001, 2.2088362E+001,-4.8752888E-006, 8.9555153E-004, 5.5280471E-006, 2.1984448E-003
 6.1288590E+000, 5.1669010E+001,-2.9669435E+000, 4.7139513E-001,-3.9867717E-001, 0.0000000E+000, 0.0000000E+000,-2.6039761E+001, 2.2453906E+001, 2.2735023E+001,-5.4438958E-006, 9.8879575E-004, 6.1727856E-006, 2.3244020E-003
 6.3116689E+000, 5.3298729E+001,-3.1410500E+000, 3.1311241E-001,-3.9859662E-001, 0.0000000E+000, 0.0000000E+000,-2.6908609E+001, 2.2927718E+001, 2.3163585E+001,-6.0602688E-006, 1.0914668E-003, 6.8716856E-006, 2.4557827E-003
 6.4800034E+000, 5.5098451E+001,-3.3581965E+000,-1.8911596E+000,-4.0001401E-001, 0.0000000E+000, 0.0000000E+000,-2.7814381E+001, 2.1533084E+001, 2.1634700E+001,-6.7063799E-006, 1.2020204E-003, 7.6043052E-006, 2.5900838E-003
 6.6700826E+000, 5.6974984E+001,-3.5079331E+000,-6.2319197E+000,-4.0356710E-001, 0.0000000E+000, 0.0000000E+000,-2.8879525E+001, 1.7840553E+001, 1.7952039E+001,-7.4566869E-006, 1.3312453E-003, 8.4550717E-006, 2.7382853E-003
 6.8444152E+000, 5.9297109E+001,-3.7934924E+000,-9.6262382E+000,-4.0573320E-001, 0.0000000E+000, 0.0000000E+000,-2.9942334E+001, 1.5393215E+001, 1.5529311E+001,-8.3542022E-006, 1.4842812E-003, 9.4727564E-006, 2.9019480E-003
 7.0277991E+000, 6.2051651E+001,-4.1818322E+000,-1.6728503E+001,-4.0633977E-001, 0.0000000E+000, 0.0000000E+000,-3.1302224E+001, 9.6342628E+000, 9.4327514E+000,-9.4184789E-006, 1.6635269E-003, 1.0679530E-005, 3.0771910E-003
 7.2013235E+000, 6.5178011E+001,-4.5435085E+000,-2.2865993E+001,-4.0898925E-001, 0.0000000E+000, 0.0000000E+000,-3.2861321E+001, 4.1750053E+000, 4.4981987E+000,-1.0710155E-005, 1.8741963E-003, 1.2144151E-005, 3.2649972E-003
