s,kg
Time,"Fuel Load"
 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 1.4494782E+001
 3.8729833E-001, 1.4494730E+001
 5.8094750E-001, 1.4494679E+001
 7.7459667E-001, 1.4494626E+001
 9.4642559E-001, 1.4494575E+001
 1.1073444E+000, 1.4494527E+001
 1.2985678E+000, 1.4494473E+001
 1.4799482E+000, 1.4494414E+001
 1.6356724E+000, 1.4494356E+001
 1.8153645E+000, 1.4494293E+001
 1.9824951E+000, 1.4494222E+001
 2.1649327E+000, 1.4494142E+001
 2.3437465E+000, 1.4494050E+001
 2.5404416E+000, 1.4493943E+001
 2.7043542E+000, 1.4493827E+001
 2.9010494E+000, 1.4493698E+001
 3.0682403E+000, 1.4493554E+001
 3.2485442E+000, 1.4493402E+001
 3.4288481E+000, 1.4493226E+001
 3.6091520E+000, 1.4493032E+001
 3.7894558E+000, 1.4492819E+001
 3.9697597E+000, 1.4492586E+001
 4.1500636E+000, 1.4492332E+001
 4.3303675E+000, 1.4492056E+001
 4.5106714E+000, 1.4491758E+001
 4.6981875E+000, 1.4491428E+001
 4.8965217E+000, 1.4491053E+001
 5.0509934E+000, 1.4490680E+001
 5.2283489E+000, 1.4490301E+001
 5.4304599E+000, 1.4489839E+001
 5.5899561E+000, 1.4489368E+001
 5.7813515E+000, 1.4488878E+001
 5.9408478E+000, 1.4488355E+001
 6.1322432E+000, 1.4487792E+001
 6.3236387E+000, 1.4487133E+001
 6.4831349E+000, 1.4486485E+001
 6.6745304E+000, 1.4485789E+001
 6.8489404E+000, 1.4485007E+001
 7.0484556E+000, 1.4484150E+001
 7.2070959E+000, 1.4483254E+001
 7.3849589E+000, 1.4482328E+001
 7.5628218E+000, 1.4481248E+001
 7.7406848E+000, 1.4480035E+001
 7.9439567E+000, 1.4478544E+001
 8.1218197E+000, 1.4476798E+001
 8.2856997E+000, 1.4474899E+001
 8.4665990E+000, 1.4472545E+001
 8.6474982E+000, 1.4469463E+001
 8.8283975E+000, 1.4465470E+001
 9.0092967E+000, 1.4460254E+001
 9.1853850E+000, 1.4453787E+001
 9.3672472E+000, 1.4446069E+001
 9.5497120E+000, 1.4437132E+001
 9.7265282E+000, 1.4427334E+001
 9.9014594E+000, 1.4416999E+001
 1.0080746E+001, 1.4406060E+001
 1.0266060E+001, 1.4393700E+001
 1.0440782E+001, 1.4379804E+001
 1.0627637E+001, 1.4363911E+001
 1.0805595E+001, 1.4345926E+001
 1.0980857E+001, 1.4326216E+001
 1.1161398E+001, 1.4303514E+001
 1.1341137E+001, 1.4277150E+001
 1.1520876E+001, 1.4247804E+001
 1.1704893E+001, 1.4215439E+001
 1.1885427E+001, 1.4180541E+001
 1.2063747E+001, 1.4143676E+001
 1.2242205E+001, 1.4104573E+001
 1.2420662E+001, 1.4063022E+001
 1.2605068E+001, 1.4018522E+001
 1.2783905E+001, 1.3971887E+001
 1.2963234E+001, 1.3923362E+001
 1.3140342E+001, 1.3873468E+001
 1.3321642E+001, 1.3821536E+001
 1.3501724E+001, 1.3766261E+001
 1.3681451E+001, 1.3708762E+001
 1.3864488E+001, 1.3649866E+001
 1.4044180E+001, 1.3587485E+001
 1.4221990E+001, 1.3523799E+001
 1.4401300E+001, 1.3461093E+001
 1.4582436E+001, 1.3398712E+001
 1.4760609E+001, 1.3336607E+001
 1.4944387E+001, 1.3274426E+001
 1.5120760E+001, 1.3214017E+001
 1.5301235E+001, 1.3156737E+001
 1.5481413E+001, 1.3097131E+001
 1.5661826E+001, 1.3039222E+001
 1.5841643E+001, 1.2987196E+001
 1.6020075E+001, 1.2937180E+001
 1.6200125E+001, 1.2890550E+001
 1.6384812E+001, 1.2848097E+001
 1.6563523E+001, 1.2805772E+001
 1.6740060E+001, 1.2767038E+001
 1.6921857E+001, 1.2725452E+001
 1.7100392E+001, 1.2684555E+001
 1.7280413E+001, 1.2646862E+001
 1.7463213E+001, 1.2609270E+001
 1.7642715E+001, 1.2572432E+001
 1.7823379E+001, 1.2538545E+001
 1.8001726E+001, 1.2506645E+001
 1.8182751E+001, 1.2472049E+001
 1.8364919E+001, 1.2443525E+001
 1.8543906E+001, 1.2414099E+001
 1.8720877E+001, 1.2384577E+001
 1.8901439E+001, 1.2357554E+001
 1.9082001E+001, 1.2331087E+001
 1.9262563E+001, 1.2305256E+001
 1.9442867E+001, 1.2278865E+001
 1.9623499E+001, 1.2252965E+001
 1.9804132E+001, 1.2226273E+001
 1.9984764E+001, 1.2198741E+001
 2.0161822E+001, 1.2171131E+001
 2.0344782E+001, 1.2142114E+001
 2.0523708E+001, 1.2111337E+001
 2.0703143E+001, 1.2078912E+001
 2.0883124E+001, 1.2045515E+001
 2.1062271E+001, 1.2011549E+001
 2.1244857E+001, 1.1976051E+001
 2.1423104E+001, 1.1938059E+001
 2.1602222E+001, 1.1898978E+001
 2.1780049E+001, 1.1859275E+001
 2.1962338E+001, 1.1817548E+001
 2.2140427E+001, 1.1776313E+001
 2.2324301E+001, 1.1733896E+001
 2.2502909E+001, 1.1691628E+001
 2.2684869E+001, 1.1647531E+001
 2.2861774E+001, 1.1604611E+001
 2.3041612E+001, 1.1563830E+001
 2.3223160E+001, 1.1525325E+001
 2.3404238E+001, 1.1487299E+001
 2.3580142E+001, 1.1448118E+001
 2.3763302E+001, 1.1411082E+001
