s,kg
Time,"Fuel Load"
 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 1.6522440E+001
 3.8729833E-001, 1.6522385E+001
 5.8094750E-001, 1.6522329E+001
 7.7459667E-001, 1.6522273E+001
 9.4980562E-001, 1.6522217E+001
 1.1100769E+000, 1.6522165E+001
 1.3085249E+000, 1.6522107E+001
 1.4573609E+000, 1.6522048E+001
 1.6369990E+000, 1.6521987E+001
 1.8314693E+000, 1.6521912E+001
 1.9995330E+000, 1.6521832E+001
 2.1842978E+000, 1.6521745E+001
 2.3690626E+000, 1.6521644E+001
 2.5230333E+000, 1.6521542E+001
 2.7077981E+000, 1.6521428E+001
 2.8925629E+000, 1.6521290E+001
 3.0896454E+000, 1.6521132E+001
 3.2590131E+000, 1.6520963E+001
 3.4283809E+000, 1.6520788E+001
 3.6045233E+000, 1.6520592E+001
 3.7908279E+000, 1.6520366E+001
 3.9771324E+000, 1.6520108E+001
 4.1634369E+000, 1.6519824E+001
 4.3497414E+000, 1.6519512E+001
 4.5062372E+000, 1.6519202E+001
 4.7111722E+000, 1.6518845E+001
 4.8751201E+000, 1.6518448E+001
 5.0657291E+000, 1.6518030E+001
 5.2540296E+000, 1.6517549E+001
 5.4133609E+000, 1.6517075E+001
 5.6125249E+000, 1.6516544E+001
 5.7718562E+000, 1.6515974E+001
 5.9524803E+000, 1.6515383E+001
 6.1284694E+000, 1.6514720E+001
 6.3044585E+000, 1.6514012E+001
 6.4930096E+000, 1.6513204E+001
 6.6815607E+000, 1.6512293E+001
 6.8701117E+000, 1.6511280E+001
 7.0419876E+000, 1.6510187E+001
 7.2105284E+000, 1.6509024E+001
 7.4071594E+000, 1.6507578E+001
 7.5757002E+000, 1.6505863E+001
 7.7442410E+000, 1.6503949E+001
 7.9408720E+000, 1.6501414E+001
 8.1178050E+000, 1.6498207E+001
 8.2947380E+000, 1.6494452E+001
 8.4764196E+000, 1.6489649E+001
 8.6581011E+000, 1.6483635E+001
 8.8349937E+000, 1.6476375E+001
 9.0178351E+000, 1.6467669E+001
 9.1856400E+000, 1.6457895E+001
 9.3694626E+000, 1.6446730E+001
 9.5401816E+000, 1.6434095E+001
 9.7296547E+000, 1.6419765E+001
 9.9072516E+000, 1.6403245E+001
 1.0080324E+001, 1.6385474E+001
 1.0261791E+001, 1.6366189E+001
 1.0442001E+001, 1.6345080E+001
 1.0621936E+001, 1.6322126E+001
 1.0801871E+001, 1.6297225E+001
 1.0986334E+001, 1.6269440E+001
 1.1160336E+001, 1.6239688E+001
 1.1346597E+001, 1.6207204E+001
 1.1520530E+001, 1.6171953E+001
 1.1703452E+001, 1.6134112E+001
 1.1883378E+001, 1.6092468E+001
 1.2066158E+001, 1.6048352E+001
 1.2244221E+001, 1.6001334E+001
 1.2420928E+001, 1.5953120E+001
 1.2603179E+001, 1.5903533E+001
 1.2781016E+001, 1.5850100E+001
 1.2963083E+001, 1.5794619E+001
 1.3144346E+001, 1.5737164E+001
 1.3320094E+001, 1.5678585E+001
 1.3504523E+001, 1.5617139E+001
 1.3682972E+001, 1.5554838E+001
 1.3862452E+001, 1.5491459E+001
 1.4040740E+001, 1.5426261E+001
 1.4220429E+001, 1.5359677E+001
 1.4402767E+001, 1.5289695E+001
 1.4583261E+001, 1.5219104E+001
 1.4761628E+001, 1.5150385E+001
 1.4945189E+001, 1.5081058E+001
 1.5121353E+001, 1.5009977E+001
 1.5301503E+001, 1.4942119E+001
 1.5484830E+001, 1.4879931E+001
 1.5660672E+001, 1.4820487E+001
 1.5841463E+001, 1.4761864E+001
 1.6020509E+001, 1.4702463E+001
 1.6200256E+001, 1.4647378E+001
 1.6381446E+001, 1.4593514E+001
 1.6562349E+001, 1.4540870E+001
 1.6741179E+001, 1.4488501E+001
 1.6920851E+001, 1.4437445E+001
 1.7102070E+001, 1.4384437E+001
 1.7282012E+001, 1.4332139E+001
 1.7463615E+001, 1.4284435E+001
 1.7641826E+001, 1.4236275E+001
 1.7822143E+001, 1.4190865E+001
 1.8003401E+001, 1.4149619E+001
 1.8183106E+001, 1.4105510E+001
 1.8363511E+001, 1.4065654E+001
 1.8540866E+001, 1.4024712E+001
 1.8723148E+001, 1.3983196E+001
 1.8904668E+001, 1.3939784E+001
 1.9081309E+001, 1.3894660E+001
 1.9260318E+001, 1.3848543E+001
 1.9440922E+001, 1.3802111E+001
 1.9622966E+001, 1.3755150E+001
 1.9802675E+001, 1.3708566E+001
 1.9980888E+001, 1.3661113E+001
 2.0160377E+001, 1.3612456E+001
 2.0342552E+001, 1.3563809E+001
 2.0521659E+001, 1.3516175E+001
 2.0703197E+001, 1.3467828E+001
 2.0880332E+001, 1.3420500E+001
 2.1060931E+001, 1.3374426E+001
 2.1240487E+001, 1.3329156E+001
 2.1423324E+001, 1.3287194E+001
 2.1603520E+001, 1.3241735E+001
 2.1783215E+001, 1.3196167E+001
 2.1962542E+001, 1.3157762E+001
 2.2142074E+001, 1.3120979E+001
 2.2322118E+001, 1.3085179E+001
 2.2502545E+001, 1.3049690E+001
 2.2685078E+001, 1.3013155E+001
 2.2861529E+001, 1.2974305E+001
 2.3044603E+001, 1.2934187E+001
 2.3224096E+001, 1.2893504E+001
 2.3400922E+001, 1.2854056E+001
 2.3584038E+001, 1.2814242E+001
 2.3760365E+001, 1.2772890E+001
