s,kg
Time,"Fuel Load"
 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 1.4933610E+001
 3.8729833E-001, 1.4933548E+001
 5.8094750E-001, 1.4933485E+001
 7.7459667E-001, 1.4933421E+001
 9.0369611E-001, 1.4933367E+001
 1.1293739E+000, 1.4933304E+001
 1.2986323E+000, 1.4933233E+001
 1.4592889E+000, 1.4933168E+001
 1.6406803E+000, 1.4933093E+001
 1.8015996E+000, 1.4933011E+001
 1.9856789E+000, 1.4932920E+001
 2.1881943E+000, 1.4932807E+001
 2.3569572E+000, 1.4932686E+001
 2.5257200E+000, 1.4932562E+001
 2.7282355E+000, 1.4932408E+001
 2.9104993E+000, 1.4932231E+001
 3.0961385E+000, 1.4932041E+001
 3.2446498E+000, 1.4931852E+001
 3.4302889E+000, 1.4931644E+001
 3.6307792E+000, 1.4931383E+001
 3.7941416E+000, 1.4931113E+001
 3.9983447E+000, 1.4930815E+001
 4.1617071E+000, 1.4930492E+001
 4.3250696E+000, 1.4930183E+001
 4.5292726E+000, 1.4929810E+001
 4.6926350E+000, 1.4929411E+001
 4.8968381E+000, 1.4928984E+001
 5.0602005E+000, 1.4928531E+001
 5.2235630E+000, 1.4928103E+001
 5.4113356E+000, 1.4927613E+001
 5.5881546E+000, 1.4927075E+001
 5.7649736E+000, 1.4926525E+001
 5.9417926E+000, 1.4925945E+001
 6.1465625E+000, 1.4925281E+001
 6.3048494E+000, 1.4924612E+001
 6.4947937E+000, 1.4923937E+001
 6.6847380E+000, 1.4923161E+001
 6.8430249E+000, 1.4922410E+001
 7.0329692E+000, 1.4921617E+001
 7.2229135E+000, 1.4920704E+001
 7.3812004E+000, 1.4919818E+001
 7.5871305E+000, 1.4918827E+001
 7.7426282E+000, 1.4917777E+001
 7.9318085E+000, 1.4916718E+001
 8.1209889E+000, 1.4915467E+001
 8.2831435E+000, 1.4914212E+001
 8.4700783E+000, 1.4912834E+001
 8.6640232E+000, 1.4911188E+001
 8.8439480E+000, 1.4909362E+001
 9.0108201E+000, 1.4907389E+001
 9.1955642E+000, 1.4905003E+001
 9.3803083E+000, 1.4901880E+001
 9.5419594E+000, 1.4898206E+001
 9.7267035E+000, 1.4893710E+001
 9.9033086E+000, 1.4888133E+001
 1.0086729E+001, 1.4881657E+001
 1.0270149E+001, 1.4874174E+001
 1.0451728E+001, 1.4865936E+001
 1.0634555E+001, 1.4857027E+001
 1.0801340E+001, 1.4847648E+001
 1.0982299E+001, 1.4837391E+001
 1.1170036E+001, 1.4825504E+001
 1.1344929E+001, 1.4812527E+001
 1.1528942E+001, 1.4798132E+001
 1.1703754E+001, 1.4781754E+001
 1.1887934E+001, 1.4763110E+001
 1.2060072E+001, 1.4742175E+001
 1.2240406E+001, 1.4718992E+001
 1.2420740E+001, 1.4693866E+001
 1.2603257E+001, 1.4667497E+001
 1.2781682E+001, 1.4640081E+001
 1.2964352E+001, 1.4610476E+001
 1.3140341E+001, 1.4579256E+001
 1.3320370E+001, 1.4545360E+001
 1.3503480E+001, 1.4508124E+001
 1.3682099E+001, 1.4468858E+001
 1.3863704E+001, 1.4428937E+001
 1.4045429E+001, 1.4386552E+001
 1.4222301E+001, 1.4343516E+001
 1.4400555E+001, 1.4299161E+001
 1.4580223E+001, 1.4251748E+001
 1.4762383E+001, 1.4200374E+001
 1.4941146E+001, 1.4146527E+001
 1.5123741E+001, 1.4091077E+001
 1.5300467E+001, 1.4035216E+001
 1.5484499E+001, 1.3977896E+001
 1.5661477E+001, 1.3919718E+001
 1.5842734E+001, 1.3859932E+001
 1.6021740E+001, 1.3797637E+001
 1.6203756E+001, 1.3732848E+001
 1.6381095E+001, 1.3669509E+001
 1.6562465E+001, 1.3601259E+001
 1.6742905E+001, 1.3533302E+001
 1.6925531E+001, 1.3467128E+001
 1.7100301E+001, 1.3401794E+001
 1.7284038E+001, 1.3337051E+001
 1.7464693E+001, 1.3274626E+001
 1.7643932E+001, 1.3215231E+001
 1.7820436E+001, 1.3154364E+001
 1.8002288E+001, 1.3098681E+001
 1.8184893E+001, 1.3041254E+001
 1.8362118E+001, 1.2987196E+001
 1.8542985E+001, 1.2931529E+001
 1.8722386E+001, 1.2879657E+001
 1.8904851E+001, 1.2830992E+001
 1.9082117E+001, 1.2781357E+001
 1.9261618E+001, 1.2733519E+001
 1.9444928E+001, 1.2686997E+001
 1.9623000E+001, 1.2638406E+001
 1.9800828E+001, 1.2594460E+001
 1.9982204E+001, 1.2552140E+001
 2.0163581E+001, 1.2509686E+001
 2.0343348E+001, 1.2468493E+001
 2.0522832E+001, 1.2425797E+001
 2.0701291E+001, 1.2384361E+001
 2.0884378E+001, 1.2341660E+001
 2.1063850E+001, 1.2299160E+001
 2.1245262E+001, 1.2256239E+001
 2.1422856E+001, 1.2212686E+001
 2.1602011E+001, 1.2169578E+001
 2.1785382E+001, 1.2124522E+001
 2.1964900E+001, 1.2077608E+001
 2.2142257E+001, 1.2031047E+001
 2.2323852E+001, 1.1983919E+001
 2.2504605E+001, 1.1935145E+001
 2.2681939E+001, 1.1885261E+001
 2.2864647E+001, 1.1835757E+001
 2.3044398E+001, 1.1787604E+001
 2.3224230E+001, 1.1741327E+001
 2.3404645E+001, 1.1697031E+001
 2.3581270E+001, 1.1650415E+001
 2.3762471E+001, 1.1603888E+001
