s,kg
Time,"Fuel Load"
 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 4.8973352E+000
 3.8729833E-001, 4.8973226E+000
 5.8094750E-001, 4.8973098E+000
 7.7459667E-001, 4.8972966E+000
 9.5335657E-001, 4.8972827E+000
 1.1176475E+000, 4.8972684E+000
 1.2678897E+000, 4.8972529E+000
 1.4513807E+000, 4.8972321E+000
 1.6292611E+000, 4.8972034E+000
 1.8208161E+000, 4.8971657E+000
 1.9922213E+000, 4.8971197E+000
 2.1772003E+000, 4.8970631E+000
 2.3621793E+000, 4.8969902E+000
 2.5471583E+000, 4.8968998E+000
 2.7013074E+000, 4.8967998E+000
 2.9071687E+000, 4.8966734E+000
 3.0722526E+000, 4.8965227E+000
 3.2648505E+000, 4.8963567E+000
 3.4299344E+000, 4.8961697E+000
 3.6225323E+000, 4.8959584E+000
 3.7876163E+000, 4.8957222E+000
 3.9802142E+000, 4.8954580E+000
 4.1452981E+000, 4.8951652E+000
 4.3378960E+000, 4.8948403E+000
 4.5029799E+000, 4.8944822E+000
 4.6895536E+000, 4.8940925E+000
 4.8610668E+000, 4.8936556E+000
 5.0570819E+000, 4.8931659E+000
 5.2432962E+000, 4.8926110E+000
 5.4050087E+000, 4.8920560E+000
 5.5849117E+000, 4.8914577E+000
 5.7771642E+000, 4.8907396E+000
 5.9453852E+000, 4.8899727E+000
 6.1290796E+000, 4.8891346E+000
 6.3196893E+000, 4.8881254E+000
 6.4891202E+000, 4.8870120E+000
 6.6797299E+000, 4.8856873E+000
 6.8491608E+000, 4.8840537E+000
 7.0397705E+000, 4.8819314E+000
 7.2092014E+000, 4.8791542E+000
 7.3981281E+000, 4.8753797E+000
 7.5685025E+000, 4.8702976E+000
 7.7447234E+000, 4.8640920E+000
 7.9284425E+000, 4.8565554E+000
 8.1065806E+000, 4.8480272E+000
 8.2852549E+000, 4.8389178E+000
 8.4617037E+000, 4.8290037E+000
 8.6404194E+000, 4.8177538E+000
 8.8269054E+000, 4.8045078E+000
 9.0056212E+000, 4.7898789E+000
 9.1805397E+000, 4.7746189E+000
 9.3657176E+000, 4.7584204E+000
 9.5442820E+000, 4.7408448E+000
 9.7218190E+000, 4.7218638E+000
 9.9021169E+000, 4.7021611E+000
 1.0085133E+001, 4.6821029E+000
 1.0261625E+001, 4.6623453E+000
 1.0443810E+001, 4.6426699E+000
 1.0623119E+001, 4.6222021E+000
 1.0803018E+001, 4.6019420E+000
 1.0980057E+001, 4.5833605E+000
 1.1162997E+001, 4.5657131E+000
 1.1340036E+001, 4.5478905E+000
 1.1524581E+001, 4.5292314E+000
 1.1704358E+001, 4.5098875E+000
 1.1881490E+001, 4.4907246E+000
 1.2064704E+001, 4.4721280E+000
 1.2243846E+001, 4.4531587E+000
 1.2422988E+001, 4.4342736E+000
 1.2602131E+001, 4.4152203E+000
 1.2782461E+001, 4.3964367E+000
 1.2960610E+001, 4.3801118E+000
 1.3143224E+001, 4.3647400E+000
 1.3323135E+001, 4.3497417E+000
 1.3502281E+001, 4.3352372E+000
 1.3681427E+001, 4.3207719E+000
 1.3860572E+001, 4.3056714E+000
 1.4044660E+001, 4.2905167E+000
 1.4221335E+001, 4.2743241E+000
 1.4404805E+001, 4.2573196E+000
 1.4582799E+001, 4.2398399E+000
 1.4764664E+001, 4.2219405E+000
 1.4943815E+001, 4.2036429E+000
 1.5122965E+001, 4.1849232E+000
 1.5305336E+001, 4.1655360E+000
 1.5482138E+001, 4.1450267E+000
 1.5665018E+001, 4.1228055E+000
 1.5841770E+001, 4.0997489E+000
 1.6023843E+001, 4.0761802E+000
 1.6202114E+001, 4.0512629E+000
 1.6383517E+001, 4.0253021E+000
 1.6564920E+001, 3.9990573E+000
 1.6740276E+001, 3.9734599E+000
 1.6923998E+001, 3.9478489E+000
 1.7105305E+001, 3.9219203E+000
 1.7282283E+001, 3.8951851E+000
 1.7464839E+001, 3.8691192E+000
 1.7641743E+001, 3.8429152E+000
 1.7824695E+001, 3.8166611E+000
 1.8002103E+001, 3.7905351E+000
 1.8182915E+001, 3.7642074E+000
 1.8361229E+001, 3.7369125E+000
 1.8542451E+001, 3.7097822E+000
 1.8723672E+001, 3.6823226E+000
 1.8903295E+001, 3.6547264E+000
 1.9081085E+001, 3.6285020E+000
 1.9264662E+001, 3.6026384E+000
 1.9445518E+001, 3.5774833E+000
 1.9620152E+001, 3.5539415E+000
 1.9800808E+001, 3.5301316E+000
 1.9985389E+001, 3.5053535E+000
 2.0163317E+001, 3.4798060E+000
 2.0340168E+001, 3.4546049E+000
 2.0524027E+001, 3.4282395E+000
 2.0701956E+001, 3.4007714E+000
 2.0881235E+001, 3.3730447E+000
 2.1062616E+001, 3.3454437E+000
 2.1244515E+001, 3.3181909E+000
 2.1420728E+001, 3.2913642E+000
 2.1602627E+001, 3.2648560E+000
 2.1781774E+001, 3.2393083E+000
 2.1960443E+001, 3.2149315E+000
 2.2145664E+001, 3.1892801E+000
 2.2322546E+001, 3.1632731E+000
 2.2505005E+001, 3.1375042E+000
 2.2680100E+001, 3.1112823E+000
 2.2863752E+001, 3.0852827E+000
 2.3041597E+001, 3.0589151E+000
 2.3225197E+001, 3.0326585E+000
 2.3401511E+001, 3.0059466E+000
 2.3584281E+001, 2.9792774E+000
 2.3761676E+001, 2.9529983E+000
