s,kg
Time,"Fuel Load"
 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 1.5022713E+001
 3.8729833E-001, 1.5022646E+001
 5.8094750E-001, 1.5022578E+001
 7.7459667E-001, 1.5022509E+001
 9.0369611E-001, 1.5022451E+001
 1.1256350E+000, 1.5022384E+001
 1.2774510E+000, 1.5022311E+001
 1.4701136E+000, 1.5022239E+001
 1.6389716E+000, 1.5022155E+001
 1.8282959E+000, 1.5022065E+001
 1.9970057E+000, 1.5021965E+001
 2.1605620E+000, 1.5021863E+001
 2.3568295E+000, 1.5021739E+001
 2.5203857E+000, 1.5021599E+001
 2.7264666E+000, 1.5021436E+001
 2.9063785E+000, 1.5021246E+001
 3.0862904E+000, 1.5021049E+001
 3.2662022E+000, 1.5020833E+001
 3.4461141E+000, 1.5020597E+001
 3.6044366E+000, 1.5020358E+001
 3.8023396E+000, 1.5020083E+001
 3.9606621E+000, 1.5019785E+001
 4.1585652E+000, 1.5019464E+001
 4.3564682E+000, 1.5019080E+001
 4.5147907E+000, 1.5018710E+001
 4.7126937E+000, 1.5018314E+001
 4.8710162E+000, 1.5017892E+001
 5.0503520E+000, 1.5017463E+001
 5.2250460E+000, 1.5016990E+001
 5.4346789E+000, 1.5016447E+001
 5.5917550E+000, 1.5015894E+001
 5.7749609E+000, 1.5015355E+001
 5.9581668E+000, 1.5014744E+001
 6.1413728E+000, 1.5014098E+001
 6.3112146E+000, 1.5013439E+001
 6.5015675E+000, 1.5012732E+001
 6.6647272E+000, 1.5012005E+001
 6.8440771E+000, 1.5011258E+001
 7.0396171E+000, 1.5010394E+001
 7.2107147E+000, 1.5009500E+001
 7.3818122E+000, 1.5008612E+001
 7.5773523E+000, 1.5007597E+001
 7.7484498E+000, 1.5006508E+001
 7.9439898E+000, 1.5005326E+001
 8.1150874E+000, 1.5004028E+001
 8.2861849E+000, 1.5002676E+001
 8.4817250E+000, 1.5001018E+001
 8.6528225E+000, 1.4999065E+001
 8.8239200E+000, 1.4996902E+001
 9.0004343E+000, 1.4994321E+001
 9.1918781E+000, 1.4991107E+001
 9.3684597E+000, 1.4987255E+001
 9.5564048E+000, 1.4982703E+001
 9.7273310E+000, 1.4977474E+001
 9.9106697E+000, 1.4971517E+001
 1.0092976E+001, 1.4964420E+001
 1.0271743E+001, 1.4956546E+001
 1.0445815E+001, 1.4948092E+001
 1.0625131E+001, 1.4938921E+001
 1.0803043E+001, 1.4928711E+001
 1.0981469E+001, 1.4917574E+001
 1.1167288E+001, 1.4905038E+001
 1.1341324E+001, 1.4891249E+001
 1.1524062E+001, 1.4875880E+001
 1.1706800E+001, 1.4858158E+001
 1.1880836E+001, 1.4838783E+001
 1.2065001E+001, 1.4817484E+001
 1.2241243E+001, 1.4794249E+001
 1.2422607E+001, 1.4769699E+001
 1.2602778E+001, 1.4744110E+001
 1.2785610E+001, 1.4717533E+001
 1.2962327E+001, 1.4688960E+001
 1.3143186E+001, 1.4658408E+001
 1.3321633E+001, 1.4625061E+001
 1.3504034E+001, 1.4589065E+001
 1.3681738E+001, 1.4549204E+001
 1.3862403E+001, 1.4508878E+001
 1.4042614E+001, 1.4467469E+001
 1.4220661E+001, 1.4424750E+001
 1.4403235E+001, 1.4380713E+001
 1.4581912E+001, 1.4334853E+001
 1.4763077E+001, 1.4287403E+001
 1.4940248E+001, 1.4237265E+001
 1.5122909E+001, 1.4185285E+001
 1.5303673E+001, 1.4129304E+001
 1.5480699E+001, 1.4071197E+001
 1.5662448E+001, 1.4009391E+001
 1.5842332E+001, 1.3944907E+001
 1.6020788E+001, 1.3881217E+001
 1.6204912E+001, 1.3813983E+001
 1.6380885E+001, 1.3746244E+001
 1.6560225E+001, 1.3678781E+001
 1.6741217E+001, 1.3610632E+001
 1.6921911E+001, 1.3540745E+001
 1.7101037E+001, 1.3469249E+001
 1.7283379E+001, 1.3399260E+001
 1.7460209E+001, 1.3332472E+001
 1.7642526E+001, 1.3265132E+001
 1.7822711E+001, 1.3199667E+001
 1.8000071E+001, 1.3140247E+001
 1.8181044E+001, 1.3081382E+001
 1.8364790E+001, 1.3024003E+001
 1.8543135E+001, 1.2969980E+001
 1.8721988E+001, 1.2919228E+001
 1.8900737E+001, 1.2871804E+001
 1.9085048E+001, 1.2830573E+001
 1.9263659E+001, 1.2792352E+001
 1.9442270E+001, 1.2754095E+001
 1.9624964E+001, 1.2717659E+001
 1.9804596E+001, 1.2683501E+001
 1.9982288E+001, 1.2650439E+001
 2.0163914E+001, 1.2614710E+001
 2.0344885E+001, 1.2581224E+001
 2.0524729E+001, 1.2548659E+001
 2.0705633E+001, 1.2515560E+001
 2.0880691E+001, 1.2482895E+001
 2.1064235E+001, 1.2450471E+001
 2.1242043E+001, 1.2419126E+001
 2.1425587E+001, 1.2388086E+001
 2.1603395E+001, 1.2357716E+001
 2.1781204E+001, 1.2328060E+001
 2.1964748E+001, 1.2297572E+001
 2.2140189E+001, 1.2267129E+001
 2.2323131E+001, 1.2237004E+001
 2.2502398E+001, 1.2206231E+001
 2.2681137E+001, 1.2175374E+001
 2.2864507E+001, 1.2142778E+001
 2.3041810E+001, 1.2110265E+001
 2.3222049E+001, 1.2078181E+001
 2.3403703E+001, 1.2046000E+001
 2.3580447E+001, 1.2013134E+001
 2.3761738E+001, 1.1980812E+001
