s,kg
Time,"Fuel Load"
 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 1.5138154E+001
 3.8729833E-001, 1.5138086E+001
 5.8094750E-001, 1.5138017E+001
 7.7459667E-001, 1.5137947E+001
 9.4818739E-001, 1.5137879E+001
 1.1117489E+000, 1.5137815E+001
 1.2641758E+000, 1.5137753E+001
 1.4599886E+000, 1.5137681E+001
 1.6385559E+000, 1.5137596E+001
 1.8226330E+000, 1.5137504E+001
 1.9907944E+000, 1.5137408E+001
 2.1925881E+000, 1.5137296E+001
 2.3607495E+000, 1.5137171E+001
 2.5289109E+000, 1.5137042E+001
 2.7307046E+000, 1.5136883E+001
 2.8988660E+000, 1.5136705E+001
 3.0670274E+000, 1.5136525E+001
 3.2688211E+000, 1.5136306E+001
 3.4369825E+000, 1.5136067E+001
 3.6219600E+000, 1.5135817E+001
 3.8069375E+000, 1.5135529E+001
 3.9919151E+000, 1.5135213E+001
 4.1768926E+000, 1.5134869E+001
 4.3248747E+000, 1.5134535E+001
 4.5098522E+000, 1.5134177E+001
 4.6816711E+000, 1.5133763E+001
 4.8773269E+000, 1.5133307E+001
 5.0534171E+000, 1.5132822E+001
 5.2327683E+000, 1.5132325E+001
 5.4121194E+000, 1.5131795E+001
 5.5914705E+000, 1.5131233E+001
 5.7708217E+000, 1.5130640E+001
 5.9607016E+000, 1.5129986E+001
 6.1505815E+000, 1.5129281E+001
 6.3088147E+000, 1.5128596E+001
 6.4954814E+000, 1.5127877E+001
 6.6660819E+000, 1.5127085E+001
 6.8651158E+000, 1.5126220E+001
 7.0357164E+000, 1.5125302E+001
 7.2063169E+000, 1.5124402E+001
 7.4053508E+000, 1.5123364E+001
 7.5759513E+000, 1.5122252E+001
 7.7435896E+000, 1.5121158E+001
 7.9218885E+000, 1.5119942E+001
 8.1001873E+000, 1.5118584E+001
 8.3039574E+000, 1.5116974E+001
 8.4822562E+000, 1.5115168E+001
 8.6605550E+000, 1.5113227E+001
 8.8388539E+000, 1.5110918E+001
 9.0038856E+000, 1.5108186E+001
 9.1864283E+000, 1.5104815E+001
 9.3614982E+000, 1.5100656E+001
 9.5557094E+000, 1.5095709E+001
 9.7208858E+000, 1.5090324E+001
 9.9017581E+000, 1.5084535E+001
 1.0081513E+001, 1.5077798E+001
 1.0261269E+001, 1.5070357E+001
 1.0451211E+001, 1.5061722E+001
 1.0622112E+001, 1.5052060E+001
 1.0809754E+001, 1.5041215E+001
 1.0985114E+001, 1.5029109E+001
 1.1161404E+001, 1.5016148E+001
 1.1342352E+001, 1.5001725E+001
 1.1521277E+001, 1.4985288E+001
 1.1702594E+001, 1.4967039E+001
 1.1884210E+001, 1.4947027E+001
 1.2061835E+001, 1.4925684E+001
 1.2247182E+001, 1.4902471E+001
 1.2424807E+001, 1.4877226E+001
 1.2600799E+001, 1.4849621E+001
 1.2783227E+001, 1.4819250E+001
 1.2965553E+001, 1.4786809E+001
 1.3140374E+001, 1.4754319E+001
 1.3320426E+001, 1.4720711E+001
 1.3501936E+001, 1.4685140E+001
 1.3683717E+001, 1.4647908E+001
 1.3865223E+001, 1.4608868E+001
 1.4041228E+001, 1.4569949E+001
 1.4221634E+001, 1.4528942E+001
 1.4405279E+001, 1.4482830E+001
 1.4581378E+001, 1.4435439E+001
 1.4761120E+001, 1.4386327E+001
 1.4941622E+001, 1.4334171E+001
 1.5122123E+001, 1.4279626E+001
 1.5302233E+001, 1.4222496E+001
 1.5482459E+001, 1.4161297E+001
 1.5664714E+001, 1.4098075E+001
 1.5842930E+001, 1.4034751E+001
 1.6020394E+001, 1.3971186E+001
 1.6202788E+001, 1.3906546E+001
 1.6380392E+001, 1.3844492E+001
 1.6563375E+001, 1.3780846E+001
 1.6741666E+001, 1.3716317E+001
 1.6922772E+001, 1.3655698E+001
 1.7101952E+001, 1.3594909E+001
 1.7284487E+001, 1.3529021E+001
 1.7463017E+001, 1.3469253E+001
 1.7644270E+001, 1.3413143E+001
 1.7820138E+001, 1.3354867E+001
 1.8000722E+001, 1.3298491E+001
 1.8183247E+001, 1.3246584E+001
 1.8361426E+001, 1.3194855E+001
 1.8542347E+001, 1.3147276E+001
 1.8723909E+001, 1.3103302E+001
 1.8901414E+001, 1.3059230E+001
 1.9080358E+001, 1.3019811E+001
 1.9261405E+001, 1.2984782E+001
 1.9440811E+001, 1.2952037E+001
 1.9622102E+001, 1.2917711E+001
 1.9803392E+001, 1.2885008E+001
 1.9982092E+001, 1.2854536E+001
 2.0161000E+001, 1.2826709E+001
 2.0342831E+001, 1.2799887E+001
 2.0523284E+001, 1.2772929E+001
 2.0703296E+001, 1.2746789E+001
 2.0883309E+001, 1.2721721E+001
 2.1065723E+001, 1.2698040E+001
 2.1245239E+001, 1.2675053E+001
 2.1425928E+001, 1.2651881E+001
 2.1605349E+001, 1.2629653E+001
 2.1780072E+001, 1.2608694E+001
 2.1962506E+001, 1.2586878E+001
 2.2145514E+001, 1.2564643E+001
 2.2322212E+001, 1.2542754E+001
 2.2502887E+001, 1.2520202E+001
 2.2681336E+001, 1.2496815E+001
 2.2862780E+001, 1.2472965E+001
 2.3042226E+001, 1.2448000E+001
 2.3222750E+001, 1.2421707E+001
 2.3403587E+001, 1.2395745E+001
 2.3582113E+001, 1.2370262E+001
 2.3760639E+001, 1.2344614E+001
