s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.2862509E-001,-8.2632073E-008, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5871375E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6044253E+001,-4.5785524E-002,-6.8547321E-002,-4.4816763E-002, 0.0000000E+000, 0.0000000E+000,-3.9385305E+000, 2.2268023E+001, 3.1946573E+001,-4.4429149E-009, 8.1038283E-006, 5.0377822E-009, 1.2833563E-004
 3.8729835E-001, 3.6114454E+001,-1.1722562E-001,-2.6992138E-001,-2.3580815E-001, 0.0000000E+000, 0.0000000E+000,-1.0723596E+001, 2.6558899E+001, 2.4767902E+001,-6.6346904E-009, 8.1633605E-006, 7.5230171E-009, 1.2903068E-004
 5.8094752E-001, 3.6133962E+001,-2.5172025E-001,-5.2562084E-001,-4.2283644E-001, 0.0000000E+000, 0.0000000E+000,-1.3986122E+001, 2.2459464E+001, 2.0947662E+001,-6.7933508E-009, 8.3550742E-006, 7.7029208E-009, 1.3104574E-004
 7.7459669E-001, 3.6142623E+001,-3.9287980E-001,-6.7643830E-001,-5.2892770E-001, 0.0000000E+000, 0.0000000E+000,-1.7179764E+001, 1.9220737E+001, 1.7364613E+001,-7.4657200E-009, 8.8014459E-006, 8.4653143E-009, 1.3504659E-004
 9.5379317E-001, 3.6154655E+001,-5.2759945E-001,-6.1889088E-001,-5.4701608E-001, 0.0000000E+000, 0.0000000E+000,-2.1138885E+001, 1.5097070E+001, 1.3322264E+001,-9.2551398E-009, 9.7853769E-006, 1.0494322E-008, 1.4242030E-004
 1.1257634E+000, 3.6173263E+001,-6.5264277E-001,-3.6042767E-001,-4.8697503E-001, 0.0000000E+000, 0.0000000E+000,-2.3491780E+001, 1.1829495E+001, 1.1181437E+001,-1.3613145E-008, 1.1824887E-005, 1.5435826E-008, 1.5503443E-004
 1.2803922E+000, 3.6212349E+001,-7.4425888E-001,-3.6431245E-002,-3.9641392E-001, 0.0000000E+000, 0.0000000E+000,-2.3313517E+001, 1.1198613E+001, 1.1721729E+001,-2.4097412E-008, 1.5768130E-005, 2.7323844E-008, 1.7483113E-004
 1.4865639E+000, 3.6292883E+001,-7.9873783E-001, 1.9758856E-001,-3.5132210E-001, 0.0000000E+000, 0.0000000E+000,-2.1583124E+001, 1.2818302E+001, 1.3757288E+001,-4.9518979E-008, 2.3190642E-005, 5.6149135E-008, 2.0558483E-004
