s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.2595661E-001,-9.9299620E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5874043E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6034088E+001,-4.4323164E-002, 3.8731248E-003,-4.4655746E-002, 0.0000000E+000, 0.0000000E+000,-3.8429391E+000, 2.2556118E+001, 3.2106043E+001,-3.2712476E-009, 6.2423008E-006, 3.7092390E-009, 1.2294901E-004
 3.8729835E-001, 3.6088157E+001,-1.0566819E-001, 1.5271385E-002,-2.3486642E-001, 0.0000000E+000, 0.0000000E+000,-1.0648207E+001, 2.6940012E+001, 2.5114687E+001,-4.8856716E-009, 6.2865184E-006, 5.5398201E-009, 1.2359241E-004
 5.8094752E-001, 3.6103147E+001,-2.2569720E-001, 2.9813923E-002,-4.2064554E-001, 0.0000000E+000, 0.0000000E+000,-1.3996559E+001, 2.2709013E+001, 2.1490059E+001,-4.9967732E-009, 6.4304057E-006, 5.6657973E-009, 1.2547856E-004
 7.7459669E-001, 3.6109744E+001,-3.5350255E-001, 3.8632102E-002,-5.2479246E-001, 0.0000000E+000, 0.0000000E+000,-1.7252124E+001, 1.9382948E+001, 1.8017957E+001,-5.4858300E-009, 6.7680146E-006, 6.2203344E-009, 1.2925451E-004
 9.5372009E-001, 3.6118907E+001,-4.7899646E-001, 3.6136741E-002,-5.4050703E-001, 0.0000000E+000, 0.0000000E+000,-2.1209937E+001, 1.5189631E+001, 1.3925603E+001,-6.7883582E-009, 7.5152339E-006, 7.6972597E-009, 1.3625066E-004
 1.1255807E+000, 3.6133015E+001,-5.9734851E-001, 2.3233770E-002,-4.7836244E-001, 0.0000000E+000, 0.0000000E+000,-2.3516350E+001, 1.1952321E+001, 1.1564188E+001,-9.9491074E-009, 9.0595055E-006, 1.1281205E-008, 1.4821118E-004
 1.2850028E+000, 3.6162509E+001,-6.8675253E-001, 8.2277730E-003,-3.8688188E-001, 0.0000000E+000, 0.0000000E+000,-2.3423886E+001, 1.1237765E+001, 1.1673217E+001,-1.7663974E-008, 1.2077272E-005, 2.0029025E-008, 1.6718474E-004
 1.4892734E+000, 3.6225298E+001,-7.4712468E-001, 1.7822912E-003,-3.4464975E-001, 0.0000000E+000, 0.0000000E+000,-2.1563160E+001, 1.2950792E+001, 1.3572146E+001,-3.6443959E-008, 1.7791382E-005, 4.1323485E-008, 1.9686740E-004
 1.6225028E+000, 3.6316637E+001,-7.7127140E-001, 1.3450391E-002,-3.6475475E-001, 0.0000000E+000, 0.0000000E+000,-2.0416838E+001, 1.4584974E+001, 1.4777224E+001,-6.0645639E-008, 2.4522273E-005, 6.8765557E-008, 2.2825390E-004
 1.8115952E+000, 3.6431119E+001,-7.8847571E-001, 3.5553336E-002,-3.9719417E-001, 0.0000000E+000, 0.0000000E+000,-2.0472443E+001, 1.4826259E+001, 1.4808559E+001,-9.0394549E-008, 3.2480326E-005, 1.0249759E-007, 2.6222929E-004
 2.0066698E+000, 3.6606284E+001,-8.0377768E-001, 5.4596165E-002,-4.1859126E-001, 0.0000000E+000, 0.0000000E+000,-2.1363270E+001, 1.4201989E+001, 1.4075241E+001,-1.4161659E-007, 4.5182647E-005, 1.6057781E-007, 3.1160571E-004
 2.1602526E+000, 3.6816715E+001,-8.1927762E-001, 6.0749213E-002,-4.2026250E-001, 0.0000000E+000, 0.0000000E+000,-2.2335291E+001, 1.3353948E+001, 1.3302633E+001,-2.1000509E-007, 6.0649803E-005, 2.3812293E-007, 3.6638061E-004
 2.3445518E+000, 3.7080061E+001,-8.7993334E-001, 7.3198825E-002,-4.1474682E-001, 0.0000000E+000, 0.0000000E+000,-2.2643742E+001, 1.3159324E+001, 1.3214837E+001,-2.9967287E-007, 7.9341539E-005, 3.3979644E-007, 4.2755706E-004
 2.5288510E+000, 3.7430021E+001,-9.9315971E-001, 1.0120281E-001,-4.0551146E-001, 0.0000000E+000, 0.0000000E+000,-2.2717582E+001, 1.3349025E+001, 1.3414971E+001,-4.1752501E-007, 1.0282144E-004, 4.7342794E-007, 4.9988401E-004
 2.7131503E+000, 3.7834774E+001,-1.0625630E+000, 1.2702862E-001,-3.9379275E-001, 0.0000000E+000, 0.0000000E+000,-2.2841926E+001, 1.3599399E+001, 1.3663521E+001,-5.5169419E-007, 1.2861868E-004, 6.2556119E-007, 5.7563734E-004
 2.8974495E+000, 3.8277412E+001,-1.1487931E+000, 1.4729900E-001,-3.8373638E-001, 0.0000000E+000, 0.0000000E+000,-2.2865822E+001, 1.3926165E+001, 1.4026359E+001,-6.9648327E-007, 1.5605490E-004, 7.8973626E-007, 6.5337410E-004
 3.0817487E+000, 3.8751141E+001,-1.2397011E+000, 1.7342304E-001,-3.7917165E-001, 0.0000000E+000, 0.0000000E+000,-2.2683469E+001, 1.4490204E+001, 1.4622222E+001,-8.4971748E-007, 1.8531643E-004, 9.6348718E-007, 7.3366523E-004
 3.2660480E+000, 3.9263085E+001,-1.3655734E+000, 2.0369535E-001,-3.8029366E-001, 0.0000000E+000, 0.0000000E+000,-2.2405424E+001, 1.5125085E+001, 1.5315489E+001,-1.0142408E-006, 2.1741589E-004, 1.1500387E-006, 8.1829445E-004
 3.4503474E+000, 3.9829505E+001,-1.4663161E+000, 2.3543204E-001,-3.8512384E-001, 0.0000000E+000, 0.0000000E+000,-2.2055750E+001, 1.5971648E+001, 1.6157747E+001,-1.2028179E-006, 2.5387215E-004, 1.3638646E-006, 9.0927416E-004
 3.6039300E+000, 4.0407873E+001,-1.5669343E+000, 2.6699297E-001,-3.9010883E-001, 0.0000000E+000, 0.0000000E+000,-2.1764487E+001, 1.6777928E+001, 1.6953336E+001,-1.4047365E-006, 2.9171802E-004, 1.5928184E-006, 9.9856909E-004
 3.7882292E+000, 4.1059565E+001,-1.6647019E+000, 3.0001874E-001,-3.9366335E-001, 0.0000000E+000, 0.0000000E+000,-2.1679356E+001, 1.7457853E+001, 1.7621863E+001,-1.6373773E-006, 3.3395402E-004, 1.8566078E-006, 1.0930158E-003
 3.9725285E+000, 4.1853088E+001,-1.7733893E+000, 3.3925241E-001,-3.9578107E-001, 0.0000000E+000, 0.0000000E+000,-2.1735609E+001, 1.8145562E+001, 1.8287561E+001,-1.9232395E-006, 3.8431286E-004, 2.1807444E-006, 1.2003988E-003
 4.1568279E+000, 4.2720884E+001,-1.8970078E+000, 3.8197506E-001,-3.9773046E-001, 0.0000000E+000, 0.0000000E+000,-2.1816169E+001, 1.8858296E+001, 1.8991952E+001,-2.2344308E-006, 4.3845439E-004, 2.5336014E-006, 1.3107215E-003
 4.3503418E+000, 4.3653325E+001,-2.0526474E+000, 4.2883960E-001,-4.0041536E-001, 0.0000000E+000, 0.0000000E+000,-2.2056484E+001, 1.9462257E+001, 1.9572619E+001,-2.5770008E-006, 4.9821996E-004, 2.9220386E-006, 1.4262920E-003
 4.5192828E+000, 4.4660899E+001,-2.2149781E+000, 4.7489596E-001,-4.0224439E-001, 0.0000000E+000, 0.0000000E+000,-2.2311266E+001, 2.0033350E+001, 2.0207307E+001,-2.9437981E-006, 5.6136278E-004, 3.3379468E-006, 1.5407297E-003
 4.7003551E+000, 4.5813222E+001,-2.3699454E+000, 5.2223722E-001,-4.0384928E-001, 0.0000000E+000, 0.0000000E+000,-2.2603406E+001, 2.0781995E+001, 2.0958259E+001,-3.3477386E-006, 6.2943076E-004, 3.7959714E-006, 1.6558579E-003
 4.8814273E+000, 4.6981389E+001,-2.4874654E+000, 5.7444501E-001,-4.0469565E-001, 0.0000000E+000, 0.0000000E+000,-2.3018451E+001, 2.1470558E+001, 2.1645222E+001,-3.8026600E-006, 7.0577976E-004, 4.3118028E-006, 1.7772235E-003
 5.0624995E+000, 4.8297638E+001,-2.6590163E+000, 6.3151734E-001,-4.0327528E-001, 0.0000000E+000, 0.0000000E+000,-2.3474057E+001, 2.2198375E+001, 2.2392807E+001,-4.3090249E-006, 7.9094855E-004, 4.8859655E-006, 1.9043191E-003
 5.2435718E+000, 4.9785320E+001,-2.8212402E+000, 6.9320408E-001,-4.0158621E-001, 0.0000000E+000, 0.0000000E+000,-2.3999746E+001, 2.3042139E+001, 2.3255952E+001,-4.8886473E-006, 8.8703678E-004, 5.5431943E-006, 2.0387925E-003
 5.4246440E+000, 5.1464965E+001,-2.9954581E+000, 7.6053395E-001,-4.0419054E-001, 0.0000000E+000, 0.0000000E+000,-2.4686526E+001, 2.3914504E+001, 2.4139324E+001,-5.5459236E-006, 9.9560113E-004, 6.2884741E-006, 2.1807232E-003
 5.6057162E+000, 5.3384076E+001,-3.2903372E+000, 8.3612652E-001,-4.0955525E-001, 0.0000000E+000, 0.0000000E+000,-2.5550438E+001, 2.4720472E+001, 2.4969872E+001,-6.3055169E-006, 1.1214392E-003, 7.1497702E-006, 2.3326928E-003
 5.7831922E+000, 5.5643289E+001,-3.6125942E+000, 9.2170186E-001,-4.1280719E-001, 0.0000000E+000, 0.0000000E+000,-2.6514453E+001, 2.5662347E+001, 2.6025136E+001,-7.2243498E-006, 1.2705474E-003, 8.1916268E-006, 2.4970337E-003
 5.9426856E+000, 5.8222229E+001,-3.9611860E+000, 1.0146702E+000,-4.1425807E-001, 0.0000000E+000, 0.0000000E+000,-2.7674866E+001, 2.6925732E+001, 2.7186589E+001,-8.2648154E-006, 1.4386455E-003, 9.3714015E-006, 2.6663796E-003
 6.1287613E+000, 6.1159516E+001,-4.2605944E+000, 1.0201323E+000,-4.1409960E-001, 0.0000000E+000, 0.0000000E+000,-2.9130159E+001, 2.8054646E+001, 2.8374795E+001,-9.5466425E-006, 1.6441368E-003, 1.0824854E-005, 2.8555248E-003
 6.3148370E+000, 6.5082545E+001,-4.7814749E+000, 2.9696018E-001,-4.1468508E-001, 0.0000000E+000, 0.0000000E+000,-3.1105544E+001, 2.8742918E+001, 2.9077801E+001,-1.1228527E-005, 1.9162401E-003, 1.2731928E-005, 3.0826080E-003
 6.5009127E+000, 7.0061123E+001,-5.5676297E+000,-1.0304002E+000,-4.1763472E-001, 0.0000000E+000, 0.0000000E+000,-3.3520067E+001, 2.9076477E+001, 2.9525392E+001,-1.3381560E-005, 2.2679389E-003, 1.5173233E-005, 3.3440489E-003
 6.6772399E+000, 7.6594695E+001,-6.5437984E+000,-2.3130874E+000,-4.2313628E-001, 0.0000000E+000, 0.0000000E+000,-3.6679950E+001, 3.0056106E+001, 3.0634722E+001,-1.6142293E-005, 2.7355672E-003, 1.8303604E-005, 3.6441660E-003
 6.8405695E+000, 8.4949310E+001,-7.9772974E+000,-3.5040754E+000,-4.2940647E-001, 0.0000000E+000, 0.0000000E+000,-4.0850540E+001, 3.1578751E+001, 3.2187991E+001,-1.9702709E-005, 3.3689971E-003, 2.2340728E-005, 3.9851232E-003
 7.0272322E+000, 9.5405511E+001,-9.2770156E+000,-4.6546616E+000,-4.3604291E-001, 0.0000000E+000, 0.0000000E+000,-4.6774999E+001, 3.3486887E+001, 3.4262792E+001,-2.5049091E-005, 4.3776608E-003, 2.8402944E-005, 4.4232495E-003
 7.2138944E+000, 1.0939479E+002,-1.1679493E+001,-5.4050901E+000,-4.4219900E-001, 0.0000000E+000, 0.0000000E+000,-5.3546765E+001, 3.7363503E+001, 3.8321247E+001,-3.3668840E-005, 6.0224366E-003, 3.8176802E-005, 4.9595824E-003
 7.3900924E+000, 1.3082972E+002,-1.5960468E+001,-6.2773146E+000,-4.5063251E-001, 0.0000000E+000, 0.0000000E+000,-6.2047084E+001, 4.4585976E+001, 4.6094216E+001,-4.4905251E-005, 8.1386089E-003, 5.0917670E-005, 5.4791678E-003
 7.5765424E+000, 1.5432826E+002,-2.0088822E+001,-6.5007312E+000,-4.6469288E-001, 0.0000000E+000, 0.0000000E+000,-7.2399528E+001, 5.2748667E+001, 5.4874484E+001,-5.9865628E-005, 1.1018252E-002, 6.7881110E-005, 6.0774269E-003
 7.7422762E+000, 1.8347689E+002,-2.5458415E+001,-5.3110418E+000,-4.6173796E-001, 0.0000000E+000, 0.0000000E+000,-8.3509044E+001, 6.5933882E+001, 6.8736655E+001,-8.0128575E-005, 1.4873296E-002, 9.0857087E-005, 6.6866102E-003
 7.9236565E+000, 2.1367928E+002,-3.0043002E+001,-4.0256646E+000,-4.7202354E-001, 0.0000000E+000, 0.0000000E+000,-9.2537123E+001, 8.3093051E+001, 8.6601472E+001,-1.0777231E-004, 1.9218143E-002, 1.2220208E-004, 7.1403353E-003
 8.1054754E+000, 2.6418592E+002,-4.2608016E+001,-9.1743180E+000,-4.9506150E-001, 0.0000000E+000, 0.0000000E+000,-1.0426148E+002, 1.0444033E+002, 1.0764705E+002,-1.4100603E-004, 2.3624152E-002, 1.5988550E-004, 7.6225987E-003
 8.2917051E+000, 3.2452727E+002,-5.3728917E+001,-2.0670232E+001,-5.2366890E-001, 0.0000000E+000, 0.0000000E+000,-1.2065290E+002, 1.2492717E+002, 1.2895155E+002,-1.7760265E-004, 2.7700728E-002, 2.0138209E-004, 8.5335531E-003
 8.4671898E+000, 3.8409657E+002,-6.0690571E+001,-2.4823843E+001,-5.6154615E-001, 0.0000000E+000, 0.0000000E+000,-1.3806440E+002, 1.5510891E+002, 1.5995621E+002,-2.3497048E-004, 3.3244154E-002, 2.6643096E-004, 9.9168279E-003
 8.6486101E+000, 4.5121674E+002,-7.0353358E+001,-2.2526314E+001,-5.9471329E-001, 0.0000000E+000, 0.0000000E+000,-1.5040426E+002, 2.0250545E+002, 2.0733809E+002,-3.2524740E-004, 3.9249978E-002, 3.6879517E-004, 1.1114964E-002
 8.8216133E+000, 5.4821483E+002,-8.9444496E+001,-3.1866954E+001,-6.2974190E-001, 0.0000000E+000, 0.0000000E+000,-1.6369924E+002, 2.5588483E+002, 2.6257440E+002,-4.8018435E-004, 4.4248627E-002, 5.4447681E-004, 1.1878856E-002
 9.0014763E+000, 6.3038844E+002,-9.8638491E+001,-5.8279514E+001,-6.7139049E-001, 0.0000000E+000, 0.0000000E+000,-1.7445232E+002, 2.9334594E+002, 2.9834673E+002,-8.6715148E-004, 4.7877836E-002, 9.8325544E-004, 1.2577350E-002
 9.1816368E+000, 7.2327251E+002,-1.0756078E+002,-1.2873149E+002,-7.5329702E-001, 0.0000000E+000, 0.0000000E+000,-1.8594638E+002, 2.9391601E+002, 3.0028056E+002,-1.6621438E-003, 5.2319050E-002, 1.8846903E-003, 1.3336009E-002
 9.3663464E+000, 8.2623192E+002,-1.2226595E+002,-1.1516170E+002,-8.2946982E-001, 0.0000000E+000, 0.0000000E+000,-1.9408474E+002, 3.8520911E+002, 3.9389005E+002,-2.6323255E-003, 5.6251968E-002, 2.9847707E-003, 1.4529408E-002
 9.5425978E+000, 9.4496740E+002,-1.4408272E+002,-2.1776190E+002,-9.3219483E-001, 0.0000000E+000, 0.0000000E+000,-1.9795769E+002, 3.7572750E+002, 3.8423289E+002,-4.1440048E-003, 5.8724263E-002, 4.6988506E-003, 1.5921863E-002
 9.7207098E+000, 1.0489186E+003,-1.5102110E+002,-2.7803661E+002,-1.0149400E+000, 0.0000000E+000, 0.0000000E+000,-2.0854356E+002, 3.9560059E+002, 4.1030239E+002,-6.7480499E-003, 6.3438495E-002, 7.6515544E-003, 1.7380185E-002
 9.9056721E+000, 1.1256748E+003,-1.5348915E+002,-3.1573348E+002,-1.1728357E+000, 0.0000000E+000, 0.0000000E+000,-2.2509777E+002, 4.1671473E+002, 4.3018152E+002,-7.4660493E-003, 7.3577424E-002, 8.4656877E-003, 1.9025478E-002
 1.0082071E+001, 1.1802607E+003,-1.5895134E+002,-3.6232402E+002,-1.3784427E+000, 0.0000000E+000, 0.0000000E+000,-2.4141918E+002, 4.0350785E+002, 4.1618769E+002,-5.7079370E-003, 8.5146072E-002, 6.4721796E-003, 2.0686654E-002
