s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.2441054E-001, 1.2603701E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5875589E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6035839E+001,-4.4911651E-002,-4.9879237E-002,-4.4763260E-002, 0.0000000E+000, 0.0000000E+000,-4.1989161E+000, 2.2219320E+001, 3.1697369E+001,-3.5578814E-009, 6.5633294E-006, 4.0342504E-009, 1.3063641E-004
 3.8729835E-001, 3.6092719E+001,-1.1482231E-001,-1.9537577E-001,-2.3548303E-001, 0.0000000E+000, 0.0000000E+000,-1.1140781E+001, 2.6175790E+001, 2.4406257E+001,-5.3194703E-009, 6.6184438E-006, 6.0317006E-009, 1.3144896E-004
 5.8094752E-001, 3.6108656E+001,-2.4349181E-001,-3.7896299E-001,-4.2213367E-001, 0.0000000E+000, 0.0000000E+000,-1.4303624E+001, 2.2154034E+001, 2.0760444E+001,-5.4614991E-009, 6.7869260E-006, 6.1927458E-009, 1.3370200E-004
 7.7459669E-001, 3.6115888E+001,-3.7589960E-001,-4.8635816E-001,-5.2743069E-001, 0.0000000E+000, 0.0000000E+000,-1.7446442E+001, 1.8963793E+001, 1.7279758E+001,-6.0141591E-009, 7.1610912E-006, 6.8194021E-009, 1.3801176E-004
 9.0369612E-001, 3.6122688E+001,-5.0163153E-001,-4.6409294E-001,-5.4896117E-001, 0.0000000E+000, 0.0000000E+000,-2.0926006E+001, 1.5527804E+001, 1.3681996E+001,-7.0869106E-009, 7.7855704E-006, 8.0357857E-009, 1.4421696E-004
 1.1334310E+000, 3.6139370E+001,-5.9383738E-001,-2.9670346E-001,-4.9441406E-001, 0.0000000E+000, 0.0000000E+000,-2.3512683E+001, 1.1956819E+001, 1.1241733E+001,-1.0450785E-008, 9.4345977E-006, 1.1850054E-008, 1.5743061E-004
 1.2855912E+000, 3.6175653E+001,-7.0753171E-001,-3.2732544E-002,-3.9309477E-001, 0.0000000E+000, 0.0000000E+000,-2.3116208E+001, 1.1227440E+001, 1.1926086E+001,-2.0313558E-008, 1.3193149E-005, 2.3033365E-008, 1.8144502E-004
 1.4747897E+000, 3.6242728E+001,-7.4554556E-001, 1.3382502E-001,-3.5322903E-001, 0.0000000E+000, 0.0000000E+000,-2.1053286E+001, 1.3357689E+001, 1.4224493E+001,-4.0791220E-008, 1.9149089E-005, 4.6252806E-008, 2.1268166E-004
 1.6401544E+000, 3.6347629E+001,-7.5454090E-001, 6.7129429E-002,-3.6763897E-001, 0.0000000E+000, 0.0000000E+000,-1.9948973E+001, 1.5002598E+001, 1.5343606E+001,-6.9425318E-008, 2.6797484E-005, 7.8720758E-008, 2.4901141E-004
 1.8254582E+000, 3.6480167E+001,-7.6156539E-001,-1.2033004E-001,-3.9480170E-001, 0.0000000E+000, 0.0000000E+000,-1.9811664E+001, 1.5387451E+001, 1.5391806E+001,-1.0534535E-007, 3.6010506E-005, 1.1945016E-007, 2.8916887E-004
 1.9976943E+000, 3.6651160E+001,-7.7522293E-001,-1.6746321E-001,-4.0916457E-001, 0.0000000E+000, 0.0000000E+000,-2.0067599E+001, 1.5340012E+001, 1.5231710E+001,-1.5625963E-007, 4.8204295E-005, 1.7718142E-007, 3.3771187E-004
 2.1871533E+000, 3.6880976E+001,-8.1109622E-001,-3.1333019E-002,-4.0743445E-001, 0.0000000E+000, 0.0000000E+000,-2.0428831E+001, 1.5153087E+001, 1.5202281E+001,-2.2975788E-007, 6.4608337E-005, 2.6052044E-007, 3.9711175E-004
 2.3421652E+000, 3.7153720E+001,-8.7112613E-001, 5.2111021E-002,-3.9769792E-001, 0.0000000E+000, 0.0000000E+000,-2.0509760E+001, 1.5227900E+001, 1.5427247E+001,-3.2380830E-007, 8.4147810E-005, 3.6716339E-007, 4.6235200E-004
 2.5281796E+000, 3.7488466E+001,-9.5875045E-001, 6.5060911E-004,-3.8658943E-001, 0.0000000E+000, 0.0000000E+000,-2.0322646E+001, 1.5670664E+001, 1.5821130E+001,-4.3954630E-007, 1.0671056E-004, 4.9839769E-007, 5.3286875E-004
 2.7141941E+000, 3.7905147E+001,-1.0111255E+000,-3.1731496E-002,-3.7758298E-001, 0.0000000E+000, 0.0000000E+000,-2.0208643E+001, 1.6216616E+001, 1.6276064E+001,-5.8041171E-007, 1.3320111E-004, 6.5812374E-007, 6.1204188E-004
 2.9002082E+000, 3.8353002E+001,-1.0877079E+000, 4.1693370E-002,-3.7379149E-001, 0.0000000E+000, 0.0000000E+000,-2.0387884E+001, 1.6457378E+001, 1.6545312E+001,-7.2674978E-007, 1.6069565E-004, 8.2405519E-007, 6.9172840E-004
 3.0862226E+000, 3.8828695E+001,-1.1881520E+000, 1.0098606E-001,-3.7470535E-001, 0.0000000E+000, 0.0000000E+000,-2.0562104E+001, 1.6644572E+001, 1.6804720E+001,-8.7781105E-007, 1.8973979E-004, 9.9534223E-007, 7.7337680E-004
 3.2412345E+000, 3.9291539E+001,-1.2555659E+000, 9.9411620E-002,-3.7885527E-001, 0.0000000E+000, 0.0000000E+000,-2.0609677E+001, 1.6946566E+001, 1.7146852E+001,-1.0279904E-006, 2.1886851E-004, 1.1656293E-006, 8.5210741E-004
 3.4272490E+000, 3.9797405E+001,-1.3422549E+000, 8.9040238E-002,-3.8641972E-001, 0.0000000E+000, 0.0000000E+000,-2.0457440E+001, 1.7510009E+001, 1.7700330E+001,-1.1992955E-006, 2.5138704E-004, 1.3598706E-006, 9.3557558E-004
 3.6163635E+000, 4.0412252E+001,-1.4878010E+000, 1.1919664E-001,-3.9454862E-001, 0.0000000E+000, 0.0000000E+000,-2.0309883E+001, 1.8184184E+001, 1.8339216E+001,-1.4167413E-006, 2.9144333E-004, 1.6064306E-006, 1.0322595E-003
 3.7868767E+000, 4.1063546E+001,-1.6817042E+000, 1.7965409E-001,-3.9690876E-001, 0.0000000E+000, 0.0000000E+000,-2.0238042E+001, 1.8685525E+001, 1.8926545E+001,-1.6587085E-006, 3.3398031E-004, 1.8807950E-006, 1.1287101E-003
 3.9914923E+000, 4.1853116E+001,-1.7913190E+000, 2.1749179E-001,-3.9503260E-001, 0.0000000E+000, 0.0000000E+000,-2.0213588E+001, 1.9392705E+001, 1.9670668E+001,-1.9451356E-006, 3.8222932E-004, 2.2055721E-006, 1.2322534E-003
 4.1540408E+000, 4.2693905E+001,-1.8916716E+000, 2.2750664E-001,-3.9425550E-001, 0.0000000E+000, 0.0000000E+000,-2.0253996E+001, 2.0152667E+001, 2.0381488E+001,-2.2377960E-006, 4.3135394E-004, 2.5374173E-006, 1.3338247E-003
 4.3347626E+000, 4.3488458E+001,-2.0013320E+000, 2.6275688E-001,-3.9610892E-001, 0.0000000E+000, 0.0000000E+000,-2.0407908E+001, 2.0734707E+001, 2.0945866E+001,-2.5131768E-006, 4.7932638E-004, 2.8496690E-006, 1.4298505E-003
 4.5264444E+000, 4.4416097E+001,-2.1106528E+000, 3.2060701E-001,-4.0010560E-001, 0.0000000E+000, 0.0000000E+000,-2.0684148E+001, 2.1322901E+001, 2.1541798E+001,-2.8345900E-006, 5.3673975E-004, 3.2141167E-006, 1.5392101E-003
 4.6880054E+000, 4.5349702E+001,-2.1895467E+000, 3.4186131E-001,-4.0396817E-001, 0.0000000E+000, 0.0000000E+000,-2.1056829E+001, 2.1848903E+001, 2.2041219E+001,-3.1927764E-006, 5.9943287E-004, 3.6202611E-006, 1.6506601E-003
 4.8706684E+000, 4.6439081E+001,-2.2959322E+000, 3.7635923E-001,-4.0671242E-001, 0.0000000E+000, 0.0000000E+000,-2.1467799E+001, 2.2443817E+001, 2.2644997E+001,-3.6087316E-006, 6.6963752E-004, 4.0919090E-006, 1.7669206E-003
 5.0627809E+000, 4.7800850E+001,-2.4211322E+000, 4.2898994E-001,-4.0650741E-001, 0.0000000E+000, 0.0000000E+000,-2.1936202E+001, 2.3258882E+001, 2.3465999E+001,-4.1337973E-006, 7.5570095E-004, 4.6872765E-006, 1.9002453E-003
 5.2308798E+000, 4.9204401E+001,-2.5051864E+000, 4.7472470E-001,-4.0571313E-001, 0.0000000E+000, 0.0000000E+000,-2.2408941E+001, 2.4128580E+001, 2.4359285E+001,-4.7016261E-006, 8.4562961E-004, 5.3311325E-006, 2.0311864E-003
 5.4229922E+000, 5.0746102E+001,-2.7363537E+000, 5.3720994E-001,-4.0687909E-001, 0.0000000E+000, 0.0000000E+000,-2.2895087E+001, 2.4989373E+001, 2.5244991E+001,-5.3119690E-006, 9.4203760E-004, 6.0231949E-006, 2.1638484E-003
 5.5910912E+000, 5.2411075E+001,-2.8678428E+000, 6.0522040E-001,-4.0858760E-001, 0.0000000E+000, 0.0000000E+000,-2.3586883E+001, 2.5883424E+001, 2.6152982E+001,-5.9710177E-006, 1.0482223E-003, 6.7704845E-006, 2.3014072E-003
 5.7832041E+000, 5.4295110E+001,-3.1336988E+000,-6.5882975E-001,-4.0926141E-001, 0.0000000E+000, 0.0000000E+000,-2.4333587E+001, 2.5690857E+001, 2.5759733E+001,-6.7391175E-006, 1.1712582E-003, 7.6414262E-006, 2.4489895E-003
 5.9513025E+000, 5.6478906E+001,-3.3629763E+000,-5.4703755E+000,-4.0842406E-001, 0.0000000E+000, 0.0000000E+000,-2.5269968E+001, 2.1951468E+001, 2.1967162E+001,-7.6530100E-006, 1.3152065E-003, 8.6776808E-006, 2.6079647E-003
 6.1434155E+000, 5.9057331E+001,-3.7268671E+000,-9.2879649E+000,-4.0698510E-001, 0.0000000E+000, 0.0000000E+000,-2.6338605E+001, 1.9121088E+001, 1.9296909E+001,-8.7542850E-006, 1.4847485E-003, 9.9264069E-006, 2.7805793E-003
 6.3115139E+000, 6.2046345E+001,-4.0397630E+000,-1.0820589E+001,-4.1318884E-001, 0.0000000E+000, 0.0000000E+000,-2.7607424E+001, 1.8749455E+001, 1.9165379E+001,-1.0031228E-005, 1.6808666E-003, 1.1374321E-005, 2.9665495E-003
 6.4983220E+000, 6.5523338E+001,-4.5436312E+000,-1.0516048E+001,-4.2409920E-001, 0.0000000E+000, 0.0000000E+000,-2.9021528E+001, 2.0638966E+001, 2.1018032E+001,-1.1496767E-005, 1.9089992E-003, 1.3036083E-005, 3.1664185E-003
 6.6692166E+000, 6.9712348E+001,-4.9920552E+000,-1.1567510E+001,-4.3120795E-001, 0.0000000E+000, 0.0000000E+000,-3.1023255E+001, 2.1378378E+001, 2.1698320E+001,-1.3274801E-005, 2.1915894E-003, 1.5052180E-005, 3.3936794E-003
 6.8401113E+000, 7.4541069E+001,-5.5758437E+000,-1.2737209E+001,-4.3914621E-001, 0.0000000E+000, 0.0000000E+000,-3.3376127E+001, 2.1976314E+001, 2.2412742E+001,-1.5431509E-005, 2.5383817E-003, 1.7497652E-005, 3.6456165E-003
