s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.1081990E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5889180E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6037495E+001,-4.3195875E-002,-1.4930033E-002,-3.4386118E-002, 0.0000000E+000, 0.0000000E+000,-4.9026117E+000, 2.2063701E+001, 3.1042371E+001,-3.6654906E-009, 6.8664834E-006, 4.1562676E-009, 1.0642726E-004
 3.8729835E-001, 3.6097040E+001,-1.1515582E-001,-6.7018162E-002,-1.6288394E-001, 0.0000000E+000, 0.0000000E+000,-1.3189134E+001, 2.4589570E+001, 2.2562848E+001,-5.4748932E-009, 6.9326968E-006, 6.2079333E-009, 1.0718464E-004
 5.8094752E-001, 3.6113949E+001,-2.5069407E-001,-1.3536425E-001,-2.3748996E-001, 0.0000000E+000, 0.0000000E+000,-1.6774783E+001, 1.9897610E+001, 1.8715618E+001,-5.6917937E-009, 7.1472862E-006, 6.4538749E-009, 1.0937442E-004
 7.7459669E-001, 3.6122389E+001,-3.8334368E-001,-1.8425767E-001,-2.3198294E-001, 0.0000000E+000, 0.0000000E+000,-1.8770448E+001, 1.7399364E+001, 1.6552357E+001,-6.4624186E-009, 7.6419228E-006, 7.3276797E-009, 1.1363796E-004
 9.5031250E-001, 3.6134691E+001,-5.0427256E-001,-1.7870022E-001,-2.1455851E-001, 0.0000000E+000, 0.0000000E+000,-2.0442868E+001, 1.5500009E+001, 1.4794292E+001,-8.1531592E-009, 8.5764305E-006, 9.2447956E-009, 1.2044791E-004
 1.1111846E+000, 3.6150764E+001,-6.0021158E-001,-1.1916082E-001,-2.0781915E-001, 0.0000000E+000, 0.0000000E+000,-2.1372592E+001, 1.4020730E+001, 1.3850981E+001,-1.1011727E-008, 9.9911915E-006, 1.2486101E-008, 1.2938562E-004
 1.2603028E+000, 3.6173496E+001,-6.5750016E-001,-3.5613354E-002,-2.1110147E-001, 0.0000000E+000, 0.0000000E+000,-2.0736901E+001, 1.4222511E+001, 1.4532380E+001,-1.5300055E-008, 1.1905016E-005, 1.7348598E-008, 1.4014828E-004
 1.4806288E+000, 3.6215781E+001,-6.9055696E-001, 3.8503584E-002,-2.2392469E-001, 0.0000000E+000, 0.0000000E+000,-2.0465099E+001, 1.4757230E+001, 1.4874704E+001,-2.3531667E-008, 1.5244275E-005, 2.6682351E-008, 1.5680394E-004
 1.6568898E+000, 3.6279110E+001,-7.1095414E-001, 1.4260328E-002,-2.3894094E-001, 0.0000000E+000, 0.0000000E+000,-2.0624377E+001, 1.4642022E+001, 1.4719098E+001,-3.7284614E-008, 2.0346750E-005, 4.2276696E-008, 1.7959174E-004
 1.8078495E+000, 3.6360126E+001,-7.6079392E-001,-4.7153131E-002,-2.4630791E-001, 0.0000000E+000, 0.0000000E+000,-2.0450514E+001, 1.4769872E+001, 1.4855357E+001,-5.5093208E-008, 2.6350384E-005, 6.2469705E-008, 2.0384937E-004
 1.9870094E+000, 3.6465874E+001,-7.7581674E-001,-6.7049147E-002,-2.4895801E-001, 0.0000000E+000, 0.0000000E+000,-2.0377753E+001, 1.4960579E+001, 1.4996297E+001,-8.0489751E-008, 3.4148122E-005, 9.1266621E-008, 2.3285893E-004
 2.1733303E+000, 3.6621305E+001,-7.8456249E-001,-1.8880060E-002,-2.4901729E-001, 0.0000000E+000, 0.0000000E+000,-2.0250509E+001, 1.5232373E+001, 1.5318336E+001,-1.1852740E-007, 4.4980425E-005, 1.3439717E-007, 2.7049100E-004
 2.3481519E+000, 3.6808146E+001,-7.9174422E-001, 1.6839135E-002,-2.4836131E-001, 0.0000000E+000, 0.0000000E+000,-2.0182993E+001, 1.5505938E+001, 1.5601887E+001,-1.6641027E-007, 5.7782428E-005, 1.8869114E-007, 3.1245193E-004
 2.5229735E+000, 3.7022472E+001,-8.0806557E-001,-2.1741087E-003,-2.4824317E-001, 0.0000000E+000, 0.0000000E+000,-2.0216533E+001, 1.5698374E+001, 1.5747457E+001,-2.2278216E-007, 7.2207817E-005, 2.5261073E-007, 3.5744900E-004
 2.7269320E+000, 3.7296846E+001,-8.6425844E-001, 7.2302697E-003,-2.4981813E-001, 0.0000000E+000, 0.0000000E+000,-2.0241267E+001, 1.5895496E+001, 1.5948733E+001,-2.9573540E-007, 9.0429234E-005, 3.3533177E-007, 4.1153582E-004
 2.9017537E+000, 3.7617650E+001,-9.6424795E-001, 4.2119297E-002,-2.5270074E-001, 0.0000000E+000, 0.0000000E+000,-2.0201287E+001, 1.6157831E+001, 1.6241534E+001,-3.8291075E-007, 1.1177252E-004, 4.3417914E-007, 4.7161813E-004
 3.0765755E+000, 3.7964626E+001,-1.0578461E+000, 4.9541506E-002,-2.5527442E-001, 0.0000000E+000, 0.0000000E+000,-2.0100133E+001, 1.6495264E+001, 1.6600914E+001,-4.8041235E-007, 1.3490495E-004, 5.4473534E-007, 5.3318623E-004
 3.2513971E+000, 3.8367872E+001,-1.1701271E+000, 5.9233227E-002,-2.5767293E-001, 0.0000000E+000, 0.0000000E+000,-1.9989294E+001, 1.6878683E+001, 1.7010011E+001,-5.9699253E-007, 1.6157610E-004, 6.7692459E-007, 6.0046273E-004
 3.4262187E+000, 3.8831119E+001,-1.2804483E+000, 8.1459966E-002,-2.5985981E-001, 0.0000000E+000, 0.0000000E+000,-1.9897615E+001, 1.7366609E+001, 1.7474656E+001,-7.3408367E-007, 1.9186840E-004, 8.3237102E-007, 6.7300615E-004
 3.6156089E+000, 3.9361562E+001,-1.3500843E+000, 1.0780035E-001,-2.6200308E-001, 0.0000000E+000, 0.0000000E+000,-1.9905205E+001, 1.7833596E+001, 1.7952071E+001,-8.9891830E-007, 2.2713664E-004, 1.0192756E-006, 7.5326259E-004
 3.8079126E+000, 4.0014616E+001,-1.4515996E+000, 1.4487700E-001,-2.6436807E-001, 0.0000000E+000, 0.0000000E+000,-1.9993952E+001, 1.8309977E+001, 1.8449573E+001,-1.0978291E-006, 2.6879253E-004, 1.2448188E-006, 8.4335616E-004
 3.9681659E+000, 4.0686593E+001,-1.5753981E+000, 1.8120091E-001,-2.6592441E-001, 0.0000000E+000, 0.0000000E+000,-2.0136337E+001, 1.8729333E+001, 1.8890135E+001,-1.3074790E-006, 3.1186388E-004, 1.4825390E-006, 9.3210083E-004
 4.1604695E+000, 4.1436452E+001,-1.7213051E+000, 2.1406074E-001,-2.6647631E-001, 0.0000000E+000, 0.0000000E+000,-2.0298291E+001, 1.9203344E+001, 1.9364440E+001,-1.5462801E-006, 3.5990438E-004, 1.7533134E-006, 1.0263262E-003
 4.3207231E+000, 4.2266073E+001,-1.8491639E+000, 2.3971783E-001,-2.6698715E-001, 0.0000000E+000, 0.0000000E+000,-2.0525307E+001, 1.9724932E+001, 1.9864332E+001,-1.8143311E-006, 4.1300402E-004, 2.0572540E-006, 1.1256133E-003
 4.5130267E+000, 4.3189986E+001,-1.9646307E+000, 2.6915062E-001,-2.6778050E-001, 0.0000000E+000, 0.0000000E+000,-2.0814753E+001, 2.0273392E+001, 2.0411973E+001,-2.1182120E-006, 4.7233845E-004, 2.4018219E-006, 1.2308154E-003
 4.7053304E+000, 4.4319029E+001,-2.1137172E+000, 3.1800856E-001,-2.6927813E-001, 0.0000000E+000, 0.0000000E+000,-2.1208078E+001, 2.0883982E+001, 2.1045964E+001,-2.4956672E-006, 5.4489914E-004, 2.8298151E-006, 1.3525085E-003
 4.8655834E+000, 4.5478054E+001,-2.2403675E+000, 3.6457532E-001,-2.7097939E-001, 0.0000000E+000, 0.0000000E+000,-2.1583344E+001, 2.1570187E+001, 2.1747939E+001,-2.8888781E-006, 6.1946440E-004, 3.2756736E-006, 1.4706076E-003
 5.0578876E+000, 4.6776631E+001,-2.4025601E+000, 4.1034201E-001,-2.7255698E-001, 0.0000000E+000, 0.0000000E+000,-2.2044684E+001, 2.2290583E+001, 2.2467172E+001,-3.3355003E-006, 7.0316999E-004, 3.7820945E-006, 1.5954834E-003
 5.2501912E+000, 4.8371210E+001,-2.6009424E+000, 4.6664977E-001,-2.7423509E-001, 0.0000000E+000, 0.0000000E+000,-2.2740055E+001, 2.3052519E+001, 2.3222628E+001,-3.8919113E-006, 8.0622310E-004, 4.4130041E-006, 1.7400374E-003
 5.4025674E+000, 5.0043348E+001,-2.8598111E+000, 5.2469862E-001,-2.7563424E-001, 0.0000000E+000, 0.0000000E+000,-2.3473445E+001, 2.3746256E+001, 2.3959156E+001,-4.4641008E-006, 9.1126028E-004, 5.0618047E-006, 1.8786902E-003
 5.5993528E+000, 5.1935961E+001,-3.0421368E+000, 5.9400140E-001,-2.7724268E-001, 0.0000000E+000, 0.0000000E+000,-2.4414032E+001, 2.4578020E+001, 2.4796551E+001,-5.1303606E-006, 1.0333629E-003, 5.8172708E-006, 2.0301021E-003
 5.7785010E+000, 5.4279812E+001,-3.2984956E+000, 5.3394244E-001,-2.7824345E-001, 0.0000000E+000, 0.0000000E+000,-2.5610165E+001, 2.5430889E+001, 2.5626850E+001,-5.9665352E-006, 1.1856989E-003, 6.7654018E-006, 2.2072227E-003
 5.9450326E+000, 5.6607253E+001,-3.5562784E+000,-4.5436422E-001,-2.7881503E-001, 0.0000000E+000, 0.0000000E+000,-2.6786475E+001, 2.5293923E+001, 2.5531320E+001,-6.8772243E-006, 1.3484878E-003, 7.7980242E-006, 2.3837752E-003
 6.1393199E+000, 5.9647544E+001,-3.9800734E+000,-2.3385785E+000,-2.7983695E-001, 0.0000000E+000, 0.0000000E+000,-2.8324850E+001, 2.4504603E+001, 2.4724205E+001,-7.9997469E-006, 1.5505149E-003, 9.0708427E-006, 2.5868419E-003
 6.3177509E+000, 6.3513369E+001,-4.5095302E+000,-3.8907539E+000,-2.8143508E-001, 0.0000000E+000, 0.0000000E+000,-3.0369665E+001, 2.4079036E+001, 2.4461984E+001,-9.3952054E-006, 1.8050868E-003, 1.0653141E-005, 2.8229529E-003
 6.4898391E+000, 6.7782324E+001,-5.0657951E+000,-4.0991312E+000,-2.8505631E-001, 0.0000000E+000, 0.0000000E+000,-3.2758726E+001, 2.5100305E+001, 2.5573615E+001,-1.1023892E-005, 2.1048109E-003, 1.2499894E-005, 3.0777727E-003
 6.6619272E+000, 7.3027023E+001,-5.7957301E+000,-3.6761534E+000,-2.8407863E-001, 0.0000000E+000, 0.0000000E+000,-3.5597508E+001, 2.7109975E+001, 2.7673553E+001,-1.3041953E-005, 2.4790510E-003, 1.4788156E-005, 3.3676361E-003
 6.8585997E+000, 8.0349826E+001,-6.9719366E+000,-3.1162358E+000,-2.8633939E-001, 0.0000000E+000, 0.0000000E+000,-3.9532945E+001, 2.9827727E+001, 3.0442369E+001,-1.5839041E-005, 3.0087727E-003, 1.7959750E-005, 3.7351525E-003
 7.0406928E+000, 9.0780079E+001,-8.5574728E+000,-2.4921598E+000,-2.8955631E-001, 0.0000000E+000, 0.0000000E+000,-4.5112414E+001, 3.3551920E+001, 3.4328476E+001,-1.9671603E-005, 3.7740069E-003, 2.2305457E-005, 4.2007937E-003
 7.2140388E+000, 1.0462914E+002,-1.0745058E+001,-1.9556762E+000,-2.9440139E-001, 0.0000000E+000, 0.0000000E+000,-5.2744490E+001, 3.7925836E+001, 3.8889516E+001,-2.4640086E-005, 4.8620131E-003, 2.7939177E-005, 4.7650487E-003
 7.3873844E+000, 1.2068087E+002,-1.2622691E+001,-1.7317392E+000,-2.9830345E-001, 0.0000000E+000, 0.0000000E+000,-6.2280404E+001, 4.2983563E+001, 4.3747735E+001,-3.1718161E-005, 6.5810568E-003, 3.5964944E-005, 5.4884418E-003
 7.5607300E+000, 1.3902803E+002,-1.4961155E+001,-1.5985036E+000,-3.0281514E-001, 0.0000000E+000, 0.0000000E+000,-7.1678163E+001, 4.9420272E+001, 5.0487391E+001,-4.2695214E-005, 9.2642333E-003, 4.8411728E-005, 6.3290222E-003
 7.7557440E+000, 1.6349358E+002,-1.8530665E+001,-8.3866337E+000,-3.0881233E-001, 0.0000000E+000, 0.0000000E+000,-7.9826802E+001, 5.4641909E+001, 5.6440673E+001,-5.9831432E-005, 1.2975031E-002, 6.7842335E-005, 7.1777338E-003
 7.9290895E+000, 2.0217607E+002,-2.6057223E+001,-2.0863955E+001,-3.1669283E-001, 0.0000000E+000, 0.0000000E+000,-9.3459041E+001, 5.8864239E+001, 6.1479154E+001,-8.2125727E-005, 1.7541763E-002, 9.3121640E-005, 7.9515860E-003
 8.1024351E+000, 2.4877272E+002,-3.6072683E+001,-2.0516950E+001,-3.3044505E-001, 0.0000000E+000, 0.0000000E+000,-1.0539988E+002, 8.1733338E+001, 8.6452758E+001,-1.1007944E-004, 2.2756328E-002, 1.2481811E-004, 8.6610156E-003
 8.2974491E+000, 3.1658212E+002,-5.3144692E+001,-1.6150654E+001,-3.4275050E-001, 0.0000000E+000, 0.0000000E+000,-1.1966207E+002, 1.2193217E+002, 1.2728195E+002,-1.4571376E-004, 2.9096111E-002, 1.6522355E-004, 9.3370417E-003
 8.4752531E+000, 3.9957336E+002,-7.6112596E+001,-1.9771477E+001,-3.6539727E-001, 0.0000000E+000, 0.0000000E+000,-1.3255435E+002, 1.6419527E+002, 1.7076954E+002,-1.9456156E-004, 3.7150095E-002, 2.2061165E-004, 1.0048576E-002
 8.6516371E+000, 4.8353008E+002,-9.3237199E+001,-2.4335251E+001,-4.0463188E-001, 0.0000000E+000, 0.0000000E+000,-1.4221591E+002, 2.1463167E+002, 2.2333708E+002,-2.5102787E-004, 4.4857490E-002, 2.8463829E-004, 1.0673192E-002
 8.8260355E+000, 5.8400384E+002,-1.0965984E+002,-2.3439844E+001,-4.5867686E-001, 0.0000000E+000, 0.0000000E+000,-1.5292854E+002, 2.9054540E+002, 2.9751693E+002,-3.0768993E-004, 5.1149116E-002, 3.4888691E-004, 1.1203202E-002
 9.0051174E+000, 7.0429069E+002,-1.2673836E+002,-3.0666292E+001,-5.0541822E-001, 0.0000000E+000, 0.0000000E+000,-1.6563134E+002, 3.7166942E+002, 3.8074929E+002,-3.8704573E-004, 5.7312473E-002, 4.3886775E-004, 1.1815460E-002
 9.1800671E+000, 8.2377358E+002,-1.3942121E+002,-5.0182137E+001,-6.0290138E-001, 0.0000000E+000, 0.0000000E+000,-1.8146842E+002, 4.4515185E+002, 4.5209892E+002,-5.2755495E-004, 6.2597216E-002, 5.9818992E-004, 1.2589914E-002
 9.3640394E+000, 9.4025211E+002,-1.5138325E+002,-1.1664468E+002,-7.1017684E-001, 0.0000000E+000, 0.0000000E+000,-1.9090967E+002, 4.7432897E+002, 4.8060433E+002,-8.4471963E-004, 6.8914860E-002, 9.5782016E-004, 1.3564898E-002
 9.5406933E+000, 1.0659296E+003,-1.6728487E+002,-2.0045069E+002,-8.0537528E-001, 0.0000000E+000, 0.0000000E+000,-1.9743522E+002, 4.9350576E+002, 4.9995348E+002,-1.5177162E-003, 7.6763444E-002, 1.7209251E-003, 1.4442341E-002
 9.7253666E+000, 1.1615286E+003,-1.6944911E+002,-2.8580245E+002,-9.6866172E-001, 0.0000000E+000, 0.0000000E+000,-2.1050476E+002, 4.8879687E+002, 4.9480366E+002,-2.0123283E-003, 8.6404997E-002, 2.2817614E-003, 1.5192403E-002
 9.9005165E+000, 1.2381543E+003,-1.7246230E+002,-3.1032379E+002,-1.0648086E+000, 0.0000000E+000, 0.0000000E+000,-2.0924371E+002, 5.3242933E+002, 5.4505965E+002,-4.0933843E-003, 9.5512252E-002, 4.6414525E-003, 1.5744652E-002
 1.0080061E+001, 1.4802152E+003,-2.4137130E+002,-3.1646957E+002,-1.1374973E+000, 0.0000000E+000, 0.0000000E+000,-2.1719171E+002, 6.8750964E+002, 7.0404506E+002,-5.1191207E-003, 1.0348988E-001, 5.8045259E-003, 1.5810253E-002
 1.0264684E+001, 1.5493231E+003,-2.3486851E+002,-2.2955783E+002,-1.2809451E+000, 0.0000000E+000, 0.0000000E+000,-2.2043176E+002, 8.4866138E+002, 8.6318407E+002,-6.0173942E-003, 1.1313076E-001, 6.8230704E-003, 1.6064016E-002
 1.0442942E+001, 1.7144002E+003,-2.7727172E+002,-2.3826012E+002,-1.2791770E+000, 0.0000000E+000, 0.0000000E+000,-2.0625589E+002, 9.7011621E+002, 9.9133327E+002,-8.1894004E-003, 1.1699304E-001, 9.2858891E-003, 1.6013820E-002
 1.0621932E+001, 1.9340473E+003,-3.1393621E+002,-6.1140751E+002,-1.4237580E+000, 0.0000000E+000, 0.0000000E+000,-2.0404730E+002, 7.8491600E+002, 8.0323254E+002,-1.3022982E-002, 1.1911165E-001, 1.4766645E-002, 1.5716928E-002
 1.0800617E+001, 1.9662904E+003,-2.7922121E+002,-1.0388604E+003,-4.0358087E+000, 0.0000000E+000, 0.0000000E+000,-2.0123065E+002, 4.1359627E+002, 4.4294234E+002,-1.7122035E-002, 1.2194562E-001, 1.9414525E-002, 1.5172601E-002
 1.0984315E+001, 2.1869790E+003,-3.5968955E+002,-7.4451426E+002,-5.2407414E+000, 0.0000000E+000, 0.0000000E+000,-1.9599606E+002, 8.3072595E+002, 8.8153836E+002,-2.2251539E-002, 1.2791686E-001, 2.5230824E-002, 1.4463355E-002
 1.1160975E+001, 2.3339399E+003,-3.7034077E+002,-8.5596268E+002,-3.0177142E+000, 0.0000000E+000, 0.0000000E+000,-1.8269779E+002, 8.7039812E+002, 9.2192095E+002,-3.4461292E-002, 1.3456595E-001, 3.9075357E-002, 1.3585200E-002
 1.1345120E+001, 2.5059987E+003,-4.1381791E+002,-1.3924924E+003,-3.0122664E+000, 0.0000000E+000, 0.0000000E+000,-1.6213404E+002, 4.6137754E+002, 5.3454206E+002,-4.5498675E-002, 1.3762817E-001, 5.1590548E-002, 1.2832915E-002
 1.1521142E+001, 2.7142802E+003,-4.5223281E+002,-1.5810045E+003,-3.4437043E+000, 0.0000000E+000, 0.0000000E+000,-1.3164730E+002, 4.3488081E+002, 5.4595185E+002,-6.4073054E-002, 1.4204169E-001, 7.2651872E-002, 1.2003802E-002
 1.1703404E+001, 2.8316309E+003,-4.4311769E+002,-1.6309596E+003,-4.4243942E+000, 0.0000000E+000, 0.0000000E+000,-9.9387735E+001, 5.2411948E+002, 6.5374154E+002,-8.0352543E-002, 1.4340399E-001, 9.1111043E-002, 1.1208069E-002
 1.1884442E+001, 2.6355574E+003,-3.8079974E+002,-1.3947431E+003,-4.0942600E+000, 0.0000000E+000, 0.0000000E+000,-7.8377226E+001, 6.4598013E+002, 7.7754313E+002,-7.8244960E-002, 1.3109872E-001, 8.8721272E-002, 1.0677125E-002
 1.2061073E+001, 2.6380754E+003,-4.0454163E+002,-1.2830547E+003,-2.7262743E+000, 0.0000000E+000, 0.0000000E+000,-5.9767631E+001, 7.4992205E+002, 8.8798508E+002,-8.4545330E-002, 1.2477598E-001, 9.5865207E-002, 1.0469814E-002
 1.2242958E+001, 2.6499674E+003,-4.0577905E+002,-2.0157057E+003,-3.7624057E+000, 0.0000000E+000, 0.0000000E+000,-5.8560458E+001, 4.2126392E+001, 1.6615978E+002,-8.1872696E-002, 1.1696371E-001, 9.2834731E-002, 1.0149301E-002
 1.2421501E+001, 2.4800869E+003,-3.5254808E+002,-1.8559136E+003,-6.8662589E+000, 0.0000000E+000, 0.0000000E+000,-3.9950070E+001, 8.8456285E+001, 2.2480885E+002,-8.4463775E-002, 9.8240440E-002, 9.5772732E-002, 9.6531569E-003
 1.2602054E+001, 2.2108513E+003,-3.0393152E+002,-1.5175603E+003,-6.8769057E+000, 0.0000000E+000, 0.0000000E+000,-4.4646099E+000, 2.1882777E+002, 3.7801791E+002,-9.8869273E-002, 8.6887716E-002, 1.1210700E-001, 9.2803520E-003
 1.2783121E+001, 1.9893730E+003,-2.4473737E+002,-1.2049253E+003,-4.3839021E+000, 0.0000000E+000, 0.0000000E+000, 6.6438409E+001, 3.8885731E+002, 6.0176487E+002,-1.3322902E-001, 7.5129140E-002, 1.5106721E-001, 9.1443296E-003
 1.2962781E+001, 1.5924229E+003,-1.5644400E+002,-1.0281536E+003,-3.0384797E+000, 0.0000000E+000, 0.0000000E+000, 1.2997758E+002, 3.0251618E+002, 5.3476437E+002,-1.5287736E-001, 6.6298651E-002, 1.7334630E-001, 9.3142211E-003
 1.3144875E+001, 1.3126806E+003,-1.5030037E+002,-1.6877675E+003,-3.5959045E+000, 0.0000000E+000, 0.0000000E+000, 9.5350182E+001,-6.0458254E+002,-4.3363305E+002,-1.1451578E-001, 5.7018370E-002, 1.2984844E-001, 9.3159052E-003
 1.3321077E+001, 1.1099176E+003,-1.2162965E+002,-1.6771289E+003,-4.9601343E+000, 0.0000000E+000, 0.0000000E+000, 8.0701076E+001,-7.7323314E+002,-6.1309997E+002,-9.9205810E-002, 5.3071471E-002, 1.1248860E-001, 8.8698941E-003
 1.3501862E+001, 1.0025806E+003,-1.1590024E+002,-1.4778353E+003,-3.9972774E+000, 0.0000000E+000, 0.0000000E+000, 5.9953302E+001,-6.5914518E+002,-5.3519899E+002,-7.9845495E-002, 5.2356926E-002, 9.0536105E-002, 8.2328642E-003
 1.3682080E+001, 9.5536407E+002,-1.1513641E+002,-1.3826701E+003,-3.4306359E+000, 0.0000000E+000, 0.0000000E+000, 4.4200717E+000,-6.2449675E+002,-5.4145297E+002,-4.8103559E-002, 5.5258531E-002, 5.4544203E-002, 7.6129384E-003
 1.3861512E+001, 1.0040409E+003,-1.4285280E+002,-1.2578863E+003,-4.2581370E+000, 0.0000000E+000, 0.0000000E+000,-4.3380835E+001,-4.7965658E+002,-4.4433722E+002,-2.4063424E-002, 5.8319208E-002, 2.7285305E-002, 6.8661382E-003
 1.4044035E+001, 9.8403991E+002,-1.2738187E+002,-1.0454221E+003,-3.4652903E+000, 0.0000000E+000, 0.0000000E+000,-6.7389845E+001,-2.9127109E+002,-2.5961921E+002,-1.3965283E-002, 6.0934844E-002, 1.5835111E-002, 6.3344319E-003
 1.4224662E+001, 9.5193901E+002,-1.1864267E+002,-7.0954779E+002,-1.9809690E+000, 0.0000000E+000, 0.0000000E+000,-7.5374838E+001, 2.9411190E+001, 4.6392739E+001,-9.6930079E-003, 6.2257142E-002, 1.0990816E-002, 5.9219182E-003
