s,kg
Time,"Fuel Load"
 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 1.0199309E+001
 3.8729833E-001, 1.0199265E+001
 5.8094750E-001, 1.0199222E+001
 7.7459667E-001, 1.0199177E+001
 9.5463728E-001, 1.0199133E+001
 1.1278736E+000, 1.0199089E+001
 1.2801798E+000, 1.0199045E+001
 1.4832547E+000, 1.0198992E+001
 1.6556163E+000, 1.0198928E+001
 1.8064096E+000, 1.0198865E+001
 1.9803311E+000, 1.0198793E+001
 2.1771797E+000, 1.0198697E+001
 2.3621711E+000, 1.0198581E+001
 2.5471625E+000, 1.0198448E+001
 2.7013220E+000, 1.0198307E+001
 2.8863134E+000, 1.0198145E+001
 3.0713048E+000, 1.0197944E+001
 3.2562961E+000, 1.0197717E+001
 3.4412875E+000, 1.0197463E+001
 3.6262789E+000, 1.0197178E+001
 3.7804384E+000, 1.0196890E+001
 3.9654298E+000, 1.0196571E+001
 4.1504212E+000, 1.0196189E+001
 4.3354126E+000, 1.0195767E+001
 4.5204040E+000, 1.0195303E+001
 4.7053953E+000, 1.0194795E+001
 4.8626380E+000, 1.0194284E+001
 5.0661286E+000, 1.0193699E+001
 5.2357040E+000, 1.0193038E+001
 5.4052794E+000, 1.0192383E+001
 5.6087700E+000, 1.0191597E+001
 5.7740652E+000, 1.0190748E+001
 5.9518744E+000, 1.0189873E+001
 6.1296836E+000, 1.0188886E+001
 6.3074928E+000, 1.0187788E+001
 6.4853020E+000, 1.0186555E+001
 6.6697750E+000, 1.0185102E+001
 6.8542481E+000, 1.0183370E+001
 7.0245228E+000, 1.0181330E+001
 7.2126318E+000, 1.0178790E+001
 7.4007408E+000, 1.0175526E+001
 7.5805375E+000, 1.0171610E+001
 7.7464803E+000, 1.0167178E+001
 7.9287702E+000, 1.0161839E+001
 8.1142192E+000, 1.0155128E+001
 8.2958698E+000, 1.0147484E+001
 8.4643103E+000, 1.0139505E+001
 8.6495143E+000, 1.0130819E+001
 8.8204410E+000, 1.0121185E+001
 9.0013706E+000, 1.0110499E+001
 9.1823002E+000, 1.0098190E+001
 9.3632298E+000, 1.0084727E+001
 9.5415193E+000, 1.0070380E+001
 9.7271754E+000, 1.0054607E+001
 9.9050958E+000, 1.0037695E+001
 1.0083016E+001, 1.0020139E+001
 1.0266896E+001, 1.0001002E+001
 1.0446669E+001, 9.9805245E+000
 1.0623676E+001, 9.9596602E+000
 1.0804577E+001, 9.9383574E+000
 1.0982285E+001, 9.9151012E+000
 1.1162542E+001, 9.8903385E+000
 1.1340066E+001, 9.8656533E+000
 1.1523516E+001, 9.8403673E+000
 1.1704367E+001, 9.8142894E+000
 1.1881080E+001, 9.7885374E+000
 1.2064287E+001, 9.7619295E+000
 1.2240147E+001, 9.7337311E+000
 1.2422901E+001, 9.7052018E+000
 1.2600302E+001, 9.6762107E+000
 1.2783658E+001, 9.6483942E+000
 1.2961457E+001, 9.6224201E+000
 1.3140750E+001, 9.5964159E+000
 1.3323896E+001, 9.5708122E+000
 1.3500479E+001, 9.5453690E+000
 1.3683148E+001, 9.5179981E+000
 1.3861509E+001, 9.4914884E+000
 1.4044224E+001, 9.4643387E+000
 1.4222579E+001, 9.4371750E+000
 1.4400934E+001, 9.4103947E+000
 1.4584863E+001, 9.3825081E+000
 1.4763218E+001, 9.3542464E+000
 1.4942149E+001, 9.3268913E+000
 1.5121040E+001, 9.2998585E+000
 1.5300360E+001, 9.2734649E+000
 1.5482603E+001, 9.2488815E+000
 1.5664845E+001, 9.2258527E+000
 1.5844944E+001, 9.2042370E+000
 1.6020504E+001, 9.1828664E+000
 1.6204185E+001, 9.1604676E+000
 1.6380151E+001, 9.1385412E+000
 1.6564235E+001, 9.1186797E+000
 1.6743325E+001, 9.0990819E+000
 1.6924716E+001, 9.0788101E+000
 1.7102643E+001, 9.0589127E+000
 1.7284862E+001, 9.0392247E+000
 1.7464348E+001, 9.0190357E+000
 1.7645031E+001, 8.9983212E+000
 1.7822723E+001, 8.9768785E+000
 1.8002235E+001, 8.9554583E+000
 1.8180924E+001, 8.9335783E+000
 1.8363146E+001, 8.9112847E+000
 1.8544836E+001, 8.8888747E+000
 1.8723774E+001, 8.8666825E+000
 1.8904924E+001, 8.8440420E+000
 1.9083257E+001, 8.8209042E+000
 1.9261544E+001, 8.7981271E+000
 1.9443496E+001, 8.7743757E+000
 1.9625448E+001, 8.7502737E+000
 1.9801713E+001, 8.7271164E+000
 1.9984378E+001, 8.7038323E+000
 2.0162072E+001, 8.6811501E+000
 2.0345150E+001, 8.6593136E+000
 2.0523316E+001, 8.6393038E+000
 2.0700835E+001, 8.6200823E+000
 2.0884252E+001, 8.6008510E+000
 2.1064163E+001, 8.5804599E+000
 2.1243771E+001, 8.5584594E+000
 2.1423612E+001, 8.5387918E+000
 2.1603693E+001, 8.5183324E+000
 2.1783705E+001, 8.4986668E+000
 2.1960905E+001, 8.4806543E+000
 2.2140354E+001, 8.4635470E+000
 2.2325992E+001, 8.4464504E+000
 2.2503518E+001, 8.4290076E+000
 2.2681895E+001, 8.4115463E+000
 2.2863887E+001, 8.3931642E+000
 2.3040869E+001, 8.3743099E+000
 2.3225220E+001, 8.3553853E+000
 2.3404593E+001, 8.3355404E+000
 2.3580042E+001, 8.3154331E+000
 2.3763733E+001, 8.2954890E+000
