s,kg
Time,"Fuel Load"
 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 4.9287163E+000
 3.8729833E-001, 4.9287016E+000
 5.8094750E-001, 4.9286867E+000
 7.7459667E-001, 4.9286712E+000
 9.5336512E-001, 4.9286552E+000
 1.1176619E+000, 4.9286386E+000
 1.2678960E+000, 4.9286209E+000
 1.4514030E+000, 4.9285973E+000
 1.6293083E+000, 4.9285652E+000
 1.8215076E+000, 4.9285234E+000
 1.9933213E+000, 4.9284725E+000
 2.1780743E+000, 4.9284105E+000
 2.3628273E+000, 4.9283313E+000
 2.5475803E+000, 4.9282336E+000
 2.7015411E+000, 4.9281261E+000
 2.9076346E+000, 4.9279904E+000
 3.0734843E+000, 4.9278285E+000
 3.2669756E+000, 4.9276503E+000
 3.4328253E+000, 4.9274497E+000
 3.6263167E+000, 4.9272235E+000
 3.7921664E+000, 4.9269709E+000
 3.9856577E+000, 4.9266888E+000
 4.1515074E+000, 4.9263766E+000
 4.3449987E+000, 4.9260306E+000
 4.5108484E+000, 4.9256498E+000
 4.6983448E+000, 4.9252360E+000
 4.8708538E+000, 4.9247725E+000
 5.0433628E+000, 4.9242903E+000
 5.2232650E+000, 4.9237557E+000
 5.4130249E+000, 4.9231441E+000
 5.5934575E+000, 4.9224688E+000
 5.7614535E+000, 4.9217697E+000
 5.9534490E+000, 4.9209759E+000
 6.1398760E+000, 4.9200455E+000
 6.3095976E+000, 4.9190556E+000
 6.5005343E+000, 4.9179120E+000
 6.6702558E+000, 4.9165710E+000
 6.8611925E+000, 4.9149216E+000
 7.0309141E+000, 4.9128208E+000
 7.2006356E+000, 4.9102512E+000
 7.3901514E+000, 4.9065785E+000
 7.5643857E+000, 4.9015596E+000
 7.7478034E+000, 4.8952700E+000
 7.9204830E+000, 4.8879384E+000
 8.1075729E+000, 4.8795901E+000
 8.2883535E+000, 4.8703585E+000
 8.4622665E+000, 4.8607131E+000
 8.6463615E+000, 4.8496184E+000
 8.8227860E+000, 4.8368407E+000
 9.0068811E+000, 4.8226669E+000
 9.1801784E+000, 4.8075902E+000
 9.3661695E+000, 4.7918503E+000
 9.5452718E+000, 4.7751436E+000
 9.7243741E+000, 4.7571289E+000
 9.9034763E+000, 4.7379203E+000
 1.0082579E+001, 4.7181796E+000
 1.0263433E+001, 4.6982631E+000
 1.0444729E+001, 4.6784330E+000
 1.0624312E+001, 4.6586203E+000
 1.0803516E+001, 4.6386893E+000
 1.0984169E+001, 4.6202478E+000
 1.1161030E+001, 4.6031032E+000
 1.1342017E+001, 4.5862956E+000
 1.1525386E+001, 4.5685414E+000
 1.1701278E+001, 4.5500459E+000
 1.1883453E+001, 4.5311487E+000
 1.2065627E+001, 4.5125507E+000
 1.2245459E+001, 4.4942671E+000
 1.2423384E+001, 4.4755744E+000
 1.2600347E+001, 4.4566984E+000
 1.2785178E+001, 4.4380495E+000
 1.2960543E+001, 4.4208955E+000
 1.3142002E+001, 4.4055568E+000
 1.3321362E+001, 4.3907375E+000
 1.3504643E+001, 4.3760199E+000
 1.3682662E+001, 4.3609850E+000
 1.3861508E+001, 4.3463783E+000
 1.4040211E+001, 4.3324478E+000
 1.4222216E+001, 4.3179847E+000
 1.4403356E+001, 4.3028516E+000
 1.4580885E+001, 4.2871862E+000
 1.4764567E+001, 4.2704976E+000
 1.4940975E+001, 4.2531545E+000
 1.5123573E+001, 4.2349140E+000
 1.5305053E+001, 4.2158067E+000
 1.5485322E+001, 4.1965272E+000
 1.5665027E+001, 4.1757123E+000
 1.5844001E+001, 4.1538454E+000
 1.6022832E+001, 4.1318486E+000
 1.6201515E+001, 4.1088289E+000
 1.6384979E+001, 4.0844175E+000
 1.6561558E+001, 4.0590550E+000
 1.6742077E+001, 4.0342860E+000
 1.6920506E+001, 4.0096121E+000
 1.7102696E+001, 3.9847481E+000
 1.7283815E+001, 3.9586191E+000
 1.7460437E+001, 3.9317435E+000
 1.7645652E+001, 3.9043659E+000
 1.7824277E+001, 3.8772178E+000
 1.8001496E+001, 3.8501811E+000
 1.8180237E+001, 3.8234081E+000
 1.8362415E+001, 3.7976987E+000
 1.8545236E+001, 3.7715515E+000
 1.8724597E+001, 3.7439306E+000
 1.8903848E+001, 3.7160795E+000
 1.9084195E+001, 3.6890299E+000
 1.9264007E+001, 3.6622378E+000
 1.9441040E+001, 3.6359527E+000
 1.9621572E+001, 3.6101959E+000
 1.9804860E+001, 3.5842220E+000
 1.9980298E+001, 3.5585744E+000
 2.0160950E+001, 3.5339218E+000
 2.0342243E+001, 3.5080016E+000
 2.0523535E+001, 3.4819597E+000
 2.0705961E+001, 3.4568993E+000
 2.0880455E+001, 3.4335398E+000
 2.1064207E+001, 3.4093158E+000
 2.1241207E+001, 3.3834594E+000
 2.1426168E+001, 3.3562723E+000
 2.1602009E+001, 3.3300721E+000
 2.1782685E+001, 3.3045475E+000
 2.1965222E+001, 3.2788096E+000
 2.2140699E+001, 3.2533534E+000
 2.2320374E+001, 3.2287996E+000
 2.2503714E+001, 3.2028307E+000
 2.2682796E+001, 3.1772853E+000
 2.2863329E+001, 3.1519696E+000
 2.3041474E+001, 3.1268433E+000
 2.3222955E+001, 3.1019675E+000
 2.3405776E+001, 3.0762536E+000
 2.3585114E+001, 3.0510710E+000
 2.3761286E+001, 3.0270963E+000
