s,kg
Time,"Fuel Load"
 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 1.2104457E+001
 3.8729833E-001, 1.2104415E+001
 5.8094750E-001, 1.2104373E+001
 7.7459667E-001, 1.2104330E+001
 9.5273914E-001, 1.2104287E+001
 1.1231283E+000, 1.2104245E+001
 1.2935174E+000, 1.2104201E+001
 1.4424058E+000, 1.2104155E+001
 1.6485594E+000, 1.2104097E+001
 1.8352059E+000, 1.2104025E+001
 1.9806216E+000, 1.2103956E+001
 2.1749219E+000, 1.2103875E+001
 2.3692222E+000, 1.2103770E+001
 2.5311391E+000, 1.2103657E+001
 2.7254394E+000, 1.2103527E+001
 2.9035479E+000, 1.2103372E+001
 3.0816565E+000, 1.2103205E+001
 3.2597651E+000, 1.2103017E+001
 3.4485602E+000, 1.2102804E+001
 3.6052958E+000, 1.2102581E+001
 3.8012152E+000, 1.2102329E+001
 3.9891183E+000, 1.2102025E+001
 4.1649968E+000, 1.2101706E+001
 4.3408753E+000, 1.2101371E+001
 4.5167538E+000, 1.2101005E+001
 4.6926322E+000, 1.2100606E+001
 4.8685107E+000, 1.2100171E+001
 5.0443892E+000, 1.2099696E+001
 5.2462011E+000, 1.2099135E+001
 5.4295284E+000, 1.2098505E+001
 5.5823012E+000, 1.2097909E+001
 5.7656285E+000, 1.2097260E+001
 5.9583947E+000, 1.2096459E+001
 6.1427147E+000, 1.2095573E+001
 6.3007033E+000, 1.2094682E+001
 6.4850232E+000, 1.2093680E+001
 6.6693432E+000, 1.2092440E+001
 6.8536632E+000, 1.2090953E+001
 7.0213879E+000, 1.2089156E+001
 7.2099123E+000, 1.2086800E+001
 7.3908883E+000, 1.2083673E+001
 7.5677127E+000, 1.2079710E+001
 7.7529662E+000, 1.2074598E+001
 7.9205788E+000, 1.2068679E+001
 8.1049850E+000, 1.2062058E+001
 8.2895169E+000, 1.2054293E+001
 8.4607882E+000, 1.2045668E+001
 8.6518778E+000, 1.2035608E+001
 8.8257367E+000, 1.2024108E+001
 9.0000155E+000, 1.2011660E+001
 9.1842678E+000, 1.1997305E+001
 9.3679710E+000, 1.1980685E+001
 9.5462236E+000, 1.1962229E+001
 9.7220953E+000, 1.1942073E+001
 9.9038875E+000, 1.1919245E+001
 1.0085680E+001, 1.1893422E+001
 1.0263819E+001, 1.1864949E+001
 1.0442467E+001, 1.1833373E+001
 1.0623496E+001, 1.1799035E+001
 1.0804075E+001, 1.1760732E+001
 1.0983419E+001, 1.1719916E+001
 1.1164451E+001, 1.1677282E+001
 1.1341524E+001, 1.1632692E+001
 1.1524739E+001, 1.1585222E+001
 1.1703162E+001, 1.1533321E+001
 1.1884272E+001, 1.1479321E+001
 1.2062241E+001, 1.1424798E+001
 1.2240211E+001, 1.1368360E+001
 1.2422367E+001, 1.1309672E+001
 1.2604209E+001, 1.1250058E+001
 1.2780619E+001, 1.1190497E+001
 1.2960105E+001, 1.1128312E+001
 1.3140118E+001, 1.1065056E+001
 1.3324436E+001, 1.0997343E+001
 1.3500476E+001, 1.0925747E+001
 1.3682523E+001, 1.0856749E+001
 1.3861699E+001, 1.0789608E+001
 1.4043057E+001, 1.0724031E+001
 1.4223353E+001, 1.0660255E+001
 1.4400243E+001, 1.0596798E+001
 1.4580533E+001, 1.0531337E+001
 1.4760655E+001, 1.0468703E+001
 1.4940777E+001, 1.0409566E+001
 1.5122747E+001, 1.0354741E+001
 1.5300560E+001, 1.0302392E+001
 1.5484500E+001, 1.0250839E+001
 1.5663220E+001, 1.0203129E+001
 1.5841941E+001, 1.0158716E+001
 1.6020661E+001, 1.0116199E+001
 1.6204212E+001, 1.0071049E+001
 1.6384865E+001, 1.0021944E+001
 1.6562250E+001, 9.9698220E+000
 1.6740203E+001, 9.9279166E+000
 1.6920887E+001, 9.8882132E+000
 1.7101953E+001, 9.8497996E+000
 1.7284978E+001, 9.8121679E+000
 1.7463528E+001, 9.7752618E+000
 1.7643264E+001, 9.7388632E+000
 1.7824118E+001, 9.7013308E+000
 1.8004140E+001, 9.6626231E+000
 1.8181378E+001, 9.6245029E+000
 1.8361973E+001, 9.5868265E+000
 1.8545725E+001, 9.5471199E+000
 1.8723703E+001, 9.5052786E+000
 1.8901466E+001, 9.4595248E+000
 1.9080053E+001, 9.4127615E+000
 1.9264480E+001, 9.3645190E+000
 1.9440576E+001, 9.3145846E+000
 1.9623555E+001, 9.2640853E+000
 1.9800977E+001, 9.2143071E+000
 1.9982274E+001, 9.1655952E+000
 2.0163393E+001, 9.1161814E+000
 2.0343373E+001, 9.0673727E+000
 2.0521914E+001, 9.0195304E+000
 2.0700869E+001, 8.9729913E+000
 2.0881482E+001, 8.9246814E+000
 2.1061619E+001, 8.8810017E+000
 2.1244608E+001, 8.8427397E+000
 2.1422892E+001, 8.8037111E+000
 2.1603406E+001, 8.7644930E+000
 2.1781764E+001, 8.7297923E+000
 2.1963662E+001, 8.6959715E+000
 2.2140822E+001, 8.6623857E+000
 2.2323153E+001, 8.6292129E+000
 2.2503154E+001, 8.5958763E+000
 2.2683268E+001, 8.5615372E+000
 2.2861380E+001, 8.5260513E+000
 2.3040487E+001, 8.4895600E+000
 2.3222756E+001, 8.4522336E+000
 2.3401676E+001, 8.4133338E+000
 2.3581222E+001, 8.3739097E+000
 2.3761706E+001, 8.3351951E+000
