s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.2984623E-001, 9.6255224E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5870154E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6034303E+001,-4.5564922E-002,-3.7692147E-002,-4.4733278E-002, 0.0000000E+000, 0.0000000E+000,-4.0537731E+000, 2.2320767E+001, 3.1852539E+001,-3.3755838E-009, 6.2821070E-006, 3.8275448E-009, 1.0871311E-004
 3.8729835E-001, 3.6088755E+001,-1.1505743E-001,-1.4823868E-001,-2.3523047E-001, 0.0000000E+000, 0.0000000E+000,-1.0887765E+001, 2.6474769E+001, 2.4702464E+001,-5.0514126E-009, 6.3367115E-006, 5.7277523E-009, 1.0941163E-004
 5.8094752E-001, 3.6104068E+001,-2.4550928E-001,-2.8790071E-001,-4.2157816E-001, 0.0000000E+000, 0.0000000E+000,-1.4131708E+001, 2.2397741E+001, 2.1017373E+001,-5.1955036E-009, 6.5087301E-006, 5.8911358E-009, 1.1139418E-004
 7.7459669E-001, 3.6111264E+001,-3.8206640E-001,-3.6952973E-001,-5.2696585E-001, 0.0000000E+000, 0.0000000E+000,-1.7381179E+001, 1.9103419E+001, 1.7451522E+001,-5.7873050E-009, 6.9071401E-006, 6.5621743E-009, 1.1531119E-004
 9.5476323E-001, 3.6121533E+001,-5.1484575E-001,-3.3938504E-001,-5.4248821E-001, 0.0000000E+000, 0.0000000E+000,-2.1355085E+001, 1.4955027E+001, 1.3369729E+001,-7.3491052E-009, 7.7945515E-006, 8.3330859E-009, 1.2260026E-004
 1.1281885E+000, 3.6138640E+001,-6.4037724E-001,-2.0940915E-001,-4.7447494E-001, 0.0000000E+000, 0.0000000E+000,-2.3767825E+001, 1.1586810E+001, 1.1046554E+001,-1.1443325E-008, 9.7570355E-006, 1.2975486E-008, 1.3558569E-004
 1.2879052E+000, 3.6177335E+001,-7.3460639E-001,-3.2904056E-002,-3.7686073E-001, 0.0000000E+000, 0.0000000E+000,-2.3317479E+001, 1.1092606E+001, 1.1715484E+001,-2.2739048E-008, 1.3852271E-005, 2.5783607E-008, 1.5689487E-004
 1.4407676E+000, 3.6246607E+001,-7.8561554E-001, 1.0397296E-001,-3.3618372E-001, 0.0000000E+000, 0.0000000E+000,-2.1582009E+001, 1.2785747E+001, 1.3646772E+001,-4.6216635E-008, 2.0267109E-005, 5.2404636E-008, 1.8457832E-004
 1.6217802E+000, 3.6360490E+001,-8.1066124E-001, 1.0109569E-001,-3.5021225E-001, 0.0000000E+000, 0.0000000E+000,-2.0232163E+001, 1.4585130E+001, 1.5068550E+001,-7.9555384E-008, 2.8455164E-005, 9.0207151E-008, 2.1668241E-004
 1.8180094E+000, 3.6520209E+001,-8.2760924E-001,-4.0783988E-002,-3.7908136E-001, 0.0000000E+000, 0.0000000E+000,-1.9892072E+001, 1.5304638E+001, 1.5380662E+001,-1.2260004E-007, 3.9036164E-005, 1.3901511E-007, 2.5560931E-004
 1.9893937E+000, 3.6713137E+001,-8.4327848E-001,-1.2018395E-001,-3.9480228E-001, 0.0000000E+000, 0.0000000E+000,-2.0092183E+001, 1.5311204E+001, 1.5262689E+001,-1.7934361E-007, 5.2407455E-005, 2.0335614E-007, 3.0086847E-004
 2.1861308E+000, 3.6956120E+001,-8.7550482E-001,-4.1958276E-002,-3.9687984E-001, 0.0000000E+000, 0.0000000E+000,-2.0343345E+001, 1.5276274E+001, 1.5298432E+001,-2.5935227E-007, 7.0082194E-005, 2.9407726E-007, 3.5541937E-004
 2.3500783E+000, 3.7259670E+001,-9.2609732E-001, 5.1322187E-002,-3.9214865E-001, 0.0000000E+000, 0.0000000E+000,-2.0419879E+001, 1.5387026E+001, 1.5572868E+001,-3.6338465E-007, 9.1455681E-005, 4.1203866E-007, 4.1644847E-004
 2.5468154E+000, 3.7630992E+001,-1.0275624E+000, 3.0008204E-002,-3.8526094E-001, 0.0000000E+000, 0.0000000E+000,-2.0148328E+001, 1.5948831E+001, 1.6099848E+001,-4.9203187E-007, 1.1619870E-004, 5.5791061E-007, 4.8259340E-004
