s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.2829413E-001, 5.4478491E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5871706E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6049743E+001,-4.5252273E-002,-2.1270999E-002,-4.4711270E-002, 0.0000000E+000, 0.0000000E+000,-3.6994753E+000, 2.2473507E+001, 3.2239033E+001,-4.8107984E-009, 9.1090447E-006, 5.4549220E-009, 1.7352091E-004
 3.8729835E-001, 3.6128559E+001,-1.0823034E-001,-8.4079531E-002,-2.3502019E-001, 0.0000000E+000, 0.0000000E+000,-9.5695097E+000, 2.7683180E+001, 2.6131719E+001,-7.1808709E-009, 9.1526703E-006, 8.1423264E-009, 1.7413425E-004
 5.8094752E-001, 3.6149886E+001,-2.2498047E-001,-1.6412573E-001,-4.1813484E-001, 0.0000000E+000, 0.0000000E+000,-1.2750788E+001, 2.3998928E+001, 2.2591857E+001,-7.2695811E-009, 9.2875666E-006, 8.2429141E-009, 1.7585493E-004
 7.7459669E-001, 3.6157975E+001,-3.4887391E-001,-2.1230467E-001,-5.1245075E-001, 0.0000000E+000, 0.0000000E+000,-1.6511681E+001, 2.0340669E+001, 1.8572664E+001,-7.7152268E-009, 9.6039043E-006, 8.7482279E-009, 1.7931597E-004
 9.4918358E-001, 3.6168459E+001,-4.7149199E-001,-1.9795887E-001,-5.1887774E-001, 0.0000000E+000, 0.0000000E+000,-2.0542320E+001, 1.5788164E+001, 1.4437811E+001,-8.9911620E-009, 1.0316955E-005, 1.0195000E-008, 1.8584628E-004
 1.1142393E+000, 3.6181100E+001,-5.8022586E-001,-1.2518832E-001,-4.5527544E-001, 0.0000000E+000, 0.0000000E+000,-2.2803758E+001, 1.2689493E+001, 1.2216653E+001,-1.1884496E-008, 1.1664005E-005, 1.3475726E-008, 1.9628435E-004
 1.2714905E+000, 3.6204969E+001,-6.5522471E-001,-2.2161638E-002,-3.7260613E-001, 0.0000000E+000, 0.0000000E+000,-2.3405083E+001, 1.1542531E+001, 1.1749893E+001,-1.7331423E-008, 1.3837310E-005, 1.9651948E-008, 2.1083261E-004
 1.4603460E+000, 3.6248521E+001,-7.1102836E-001, 5.9198681E-002,-3.4090224E-001, 0.0000000E+000, 0.0000000E+000,-2.2467045E+001, 1.2286234E+001, 1.2788744E+001,-2.7900588E-008, 1.7417743E-005, 3.1636232E-008, 2.3161729E-004
 1.6387527E+000, 3.6314247E+001,-7.3849681E-001, 4.7189915E-002,-3.6008914E-001, 0.0000000E+000, 0.0000000E+000,-2.1658674E+001, 1.3391306E+001, 1.3604177E+001,-4.4283839E-008, 2.2430080E-005, 5.0213056E-008, 2.5742789E-004
 1.8346647E+000, 3.6408587E+001,-7.7191986E-001,-2.5565586E-002,-3.9064036E-001, 0.0000000E+000, 0.0000000E+000,-2.1769506E+001, 1.3446834E+001, 1.3450955E+001,-6.7830721E-008, 2.9110758E-005, 7.6912659E-008, 2.8865906E-004
 2.0050361E+000, 3.6529000E+001,-7.9224587E-001,-5.2535906E-002,-4.0935601E-001, 0.0000000E+000, 0.0000000E+000,-2.1250125E+001, 1.3805887E+001, 1.4024737E+001,-1.0073601E-007, 3.7701496E-005, 1.1422367E-007, 3.2553372E-004
 2.1713612E+000, 3.6666785E+001,-7.9380247E-001,-1.3185898E-002,-4.1206912E-001, 0.0000000E+000, 0.0000000E+000,-2.0188105E+001, 1.5020278E+001, 1.5259622E+001,-1.4133812E-007, 4.7581280E-005, 1.6026205E-007, 3.6471409E-004
 2.3709517E+000, 3.6855170E+001,-8.1830444E-001, 2.8747496E-002,-4.0344884E-001, 0.0000000E+000, 0.0000000E+000,-1.9566114E+001, 1.5899637E+001, 1.6096049E+001,-1.9829226E-007, 6.0491793E-005, 2.2484185E-007, 4.1228945E-004
 2.5372770E+000, 3.7078763E+001,-8.6084208E-001, 2.2190848E-002,-3.9327054E-001, 0.0000000E+000, 0.0000000E+000,-1.9403349E+001, 1.6380135E+001, 1.6443492E+001,-2.6687255E-007, 7.5186685E-005, 3.0260444E-007, 4.6327139E-004
 2.7036021E+000, 3.7308357E+001,-9.0168058E-001, 1.2560110E-002,-3.8866505E-001, 0.0000000E+000, 0.0000000E+000,-1.9529409E+001, 1.6436198E+001, 1.6501163E+001,-3.3659448E-007, 8.9610440E-005, 3.8166153E-007, 5.1112904E-004
 2.9031925E+000, 3.7579264E+001,-9.8556098E-001, 4.0097481E-002,-3.8955764E-001, 0.0000000E+000, 0.0000000E+000,-1.9670790E+001, 1.6497401E+001, 1.6573453E+001,-4.1819887E-007, 1.0626037E-004, 4.7419202E-007, 5.6454066E-004
 3.0611024E+000, 3.7867291E+001,-1.0483322E+000, 7.6179562E-002,-3.9385509E-001, 0.0000000E+000, 0.0000000E+000,-2.0030516E+001, 1.6366146E+001, 1.6470767E+001,-5.0201904E-007, 1.2338683E-004, 5.6923498E-007, 6.1788565E-004
 3.2645042E+000, 3.8171994E+001,-1.0968442E+000, 9.3832222E-002,-3.9858514E-001, 0.0000000E+000, 0.0000000E+000,-2.0137618E+001, 1.6415474E+001, 1.6632779E+001,-5.9327063E-007, 1.4211652E-004, 6.7270436E-007, 6.7417921E-004
 3.4388487E+000, 3.8507244E+001,-1.1442237E+000, 9.7270683E-002,-4.0026020E-001, 0.0000000E+000, 0.0000000E+000,-2.0133895E+001, 1.6770087E+001, 1.6926136E+001,-6.9905319E-007, 1.6351327E-004, 7.9265027E-007, 7.3591058E-004
 3.6131930E+000, 3.8849492E+001,-1.2187944E+000, 1.0115981E-001,-3.9988666E-001, 0.0000000E+000, 0.0000000E+000,-2.0309212E+001, 1.6934127E+001, 1.7022759E+001,-8.0983939E-007, 1.8528644E-004, 9.1826977E-007, 7.9622407E-004
 3.7875373E+000, 3.9223957E+001,-1.2997224E+000, 1.3434345E-001,-3.9949782E-001, 0.0000000E+000, 0.0000000E+000,-2.0488313E+001, 1.7026995E+001, 1.7170768E+001,-9.3262358E-007, 2.0892526E-004, 1.0574937E-006, 8.5940581E-004
 3.9618819E+000, 3.9628761E+001,-1.3700104E+000, 1.6427235E-001,-3.9937850E-001, 0.0000000E+000, 0.0000000E+000,-2.0608505E+001, 1.7214019E+001, 1.7415139E+001,-1.0652867E-006, 2.3417381E-004, 1.2079192E-006, 9.2448932E-004
 4.1652837E+000, 4.0099913E+001,-1.4473700E+000, 1.7038020E-001,-3.9897480E-001, 0.0000000E+000, 0.0000000E+000,-2.0705920E+001, 1.7565043E+001, 1.7718028E+001,-1.2185319E-006, 2.6295269E-004, 1.3816826E-006, 9.9581996E-004
 4.3304405E+000, 4.0605910E+001,-1.5493171E+000, 1.8810839E-001,-3.9726522E-001, 0.0000000E+000, 0.0000000E+000,-2.0719133E+001, 1.7975733E+001, 1.8128303E+001,-1.3766801E-006, 2.9229504E-004, 1.5610055E-006, 1.0657659E-003
 4.5124049E+000, 4.1083566E+001,-1.5977618E+000, 2.1489436E-001,-3.9521065E-001, 0.0000000E+000, 0.0000000E+000,-2.0849461E+001, 1.8313052E+001, 1.8456026E+001,-1.5330448E-006, 3.2131951E-004, 1.7383061E-006, 1.1322688E-003
