s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.1310705E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5886893E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6086546E+001,-4.4205227E-002,-3.9021176E-002,-3.4232226E-002, 0.0000000E+000, 0.0000000E+000,-4.9596775E+000, 2.1925352E+001, 3.1009410E+001,-8.5873578E-009, 1.5846843E-005, 9.7371295E-009, 2.8532880E-004
 3.8729835E-001, 3.6223630E+001,-1.1826227E-001,-1.7677217E-001,-1.6006078E-001, 0.0000000E+000, 0.0000000E+000,-1.3176560E+001, 2.4543794E+001, 2.2591975E+001,-1.2783717E-008, 1.5914123E-005, 1.4495345E-008, 2.8621868E-004
 5.8094752E-001, 3.6260556E+001,-2.5134115E-001,-3.6289364E-001,-2.3077895E-001, 0.0000000E+000, 0.0000000E+000,-1.6745903E+001, 1.9982113E+001, 1.8669640E+001,-1.2951251E-008, 1.6129191E-005, 1.4685309E-008, 2.8879459E-004
 7.7459669E-001, 3.6274068E+001,-3.7704486E-001,-5.0299660E-001,-2.2070349E-001, 0.0000000E+000, 0.0000000E+000,-1.8934041E+001, 1.7366096E+001, 1.6239281E+001,-1.3689366E-008, 1.6601444E-005, 1.5522251E-008, 2.9366020E-004
 9.4894266E-001, 3.6289836E+001,-4.8956431E-001,-5.0064252E-001,-2.0096895E-001, 0.0000000E+000, 0.0000000E+000,-2.0626063E+001, 1.5379412E+001, 1.4472597E+001,-1.5233680E-008, 1.7455583E-005, 1.7273336E-008, 3.0124001E-004
 1.1136370E+000, 3.6303099E+001,-5.7627624E-001,-3.5375128E-001,-1.9310411E-001, 0.0000000E+000, 0.0000000E+000,-2.1700248E+001, 1.3969073E+001, 1.3479719E+001,-1.7759887E-008, 1.8719243E-005, 2.0137779E-008, 3.1109744E-004
 1.2652466E+000, 3.6325352E+001,-6.3373929E-001,-1.3496172E-001,-1.9506743E-001, 0.0000000E+000, 0.0000000E+000,-2.2233800E+001, 1.3229209E+001, 1.3127784E+001,-2.1496355E-008, 2.0434821E-005, 2.4374528E-008, 3.2311870E-004
 1.4586695E+000, 3.6356711E+001,-6.7522546E-001, 8.0442129E-002,-2.0530783E-001, 0.0000000E+000, 0.0000000E+000,-2.2519506E+001, 1.2895888E+001, 1.3037113E+001,-2.7667118E-008, 2.3050140E-005, 3.1371502E-008, 3.3965963E-004
 1.6376120E+000, 3.6408819E+001,-7.1224631E-001, 9.0843051E-002,-2.1785999E-001, 0.0000000E+000, 0.0000000E+000,-2.2826042E+001, 1.2541346E+001, 1.2743514E+001,-3.7799576E-008, 2.7007402E-005, 4.2860607E-008, 3.6230521E-004
 1.8317012E+000, 3.6484365E+001,-7.4543297E-001,-9.4277435E-002,-2.2713257E-001, 0.0000000E+000, 0.0000000E+000,-2.2232730E+001, 1.2928718E+001, 1.3184793E+001,-5.3426139E-008, 3.2572512E-005, 6.0579429E-008, 3.9112460E-004
 2.0041261E+000, 3.6583175E+001,-7.4995781E-001,-1.9769995E-001,-2.3227148E-001, 0.0000000E+000, 0.0000000E+000,-2.1377962E+001, 1.3950469E+001, 1.4025284E+001,-7.5493902E-008, 3.9755355E-005, 8.5601872E-008, 4.2516459E-004
 2.1897626E+000, 3.6709067E+001,-7.3609421E-001,-1.1524684E-001,-2.3440159E-001, 0.0000000E+000, 0.0000000E+000,-2.1049028E+001, 1.4528933E+001, 1.4574296E+001,-1.0477958E-007, 4.8598028E-005, 1.1880865E-007, 4.6392401E-004
