s,kg
Time,"Fuel Load"
 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 9.9101765E+000
 3.8729833E-001, 9.9101432E+000
 5.8094750E-001, 9.9101096E+000
 7.7459667E-001, 9.9100754E+000
 9.5500697E-001, 9.9100409E+000
 1.1287978E+000, 9.9100066E+000
 1.2811482E+000, 9.9099716E+000
 1.4842820E+000, 9.9099293E+000
 1.6559904E+000, 9.9098763E+000
 1.8071666E+000, 9.9098234E+000
 2.0116663E+000, 9.9097553E+000
 2.1720837E+000, 9.9096733E+000
 2.3645845E+000, 9.9095785E+000
 2.5250019E+000, 9.9094665E+000
 2.7175028E+000, 9.9093341E+000
 2.9100037E+000, 9.9091657E+000
 3.0704211E+000, 9.9089884E+000
 3.2629220E+000, 9.9087869E+000
 3.4233394E+000, 9.9085609E+000
 3.6158402E+000, 9.9083069E+000
 3.8083411E+000, 9.9079970E+000
 3.9687585E+000, 9.9076803E+000
 4.1612594E+000, 9.9073278E+000
 4.3216768E+000, 9.9069383E+000
 4.5141777E+000, 9.9065061E+000
 4.7066786E+000, 9.9059836E+000
 4.8670960E+000, 9.9054527E+000
 5.0403468E+000, 9.9049031E+000
 5.2520977E+000, 9.9041959E+000
 5.4285569E+000, 9.9034001E+000
 5.6050160E+000, 9.9025889E+000
 5.7682572E+000, 9.9017067E+000
 5.9535723E+000, 9.9006761E+000
 6.1388875E+000, 9.8994037E+000
 6.3078218E+000, 9.8979264E+000
 6.5010896E+000, 9.8960345E+000
 6.6635193E+000, 9.8936576E+000
 6.8585688E+000, 9.8905390E+000
 7.0292372E+000, 9.8866328E+000
 7.2085273E+000, 9.8821520E+000
 7.3919234E+000, 9.8766083E+000
 7.5644919E+000, 9.8701776E+000
 7.7466845E+000, 9.8627752E+000
 7.9289604E+000, 9.8543139E+000
 8.1054387E+000, 9.8450094E+000
 8.2834324E+000, 9.8346228E+000
 8.4676962E+000, 9.8226216E+000
 8.6412041E+000, 9.8091280E+000
 8.8229741E+000, 9.7944000E+000
 9.0047442E+000, 9.7782095E+000
 9.1870874E+000, 9.7606379E+000
 9.3652329E+000, 9.7415549E+000
 9.5433783E+000, 9.7206171E+000
 9.7204101E+000, 9.6990726E+000
 9.9003049E+000, 9.6767561E+000
 1.0082098E+001, 9.6527599E+000
 1.0262973E+001, 9.6272855E+000
 1.0443205E+001, 9.6006783E+000
 1.0621733E+001, 9.5743634E+000
 1.0803771E+001, 9.5485763E+000
 1.0984033E+001, 9.5207006E+000
 1.1161365E+001, 9.4919093E+000
 1.1341395E+001, 9.4611352E+000
 1.1524364E+001, 9.4291564E+000
 1.1700055E+001, 9.3972130E+000
 1.1882352E+001, 9.3653405E+000
 1.2063402E+001, 9.3344623E+000
 1.2240931E+001, 9.3050499E+000
 1.2421007E+001, 9.2766465E+000
 1.2604512E+001, 9.2442116E+000
 1.2784546E+001, 9.2103175E+000
 1.2964579E+001, 9.1777781E+000
 1.3141034E+001, 9.1439192E+000
 1.3321453E+001, 9.1109407E+000
 1.3505327E+001, 9.0792272E+000
 1.3682103E+001, 9.0480877E+000
 1.3863691E+001, 9.0173210E+000
 1.4043798E+001, 8.9871864E+000
 1.4222926E+001, 8.9585585E+000
 1.4403593E+001, 8.9315855E+000
 1.4583302E+001, 8.9058537E+000
 1.4762043E+001, 8.8787263E+000
 1.4941234E+001, 8.8529898E+000
 1.5120424E+001, 8.8286382E+000
 1.5305045E+001, 8.8041917E+000
 1.5482606E+001, 8.7796454E+000
 1.5664549E+001, 8.7554018E+000
 1.5840930E+001, 8.7304540E+000
 1.6024387E+001, 8.7046013E+000
 1.6205620E+001, 8.6784670E+000
 1.6384294E+001, 8.6517388E+000
 1.6563957E+001, 8.6252993E+000
 1.6742899E+001, 8.5990727E+000
 1.6921061E+001, 8.5733066E+000
 1.7101849E+001, 8.5472994E+000
 1.7284801E+001, 8.5204928E+000
 1.7462493E+001, 8.4930372E+000
 1.7641169E+001, 8.4653680E+000
 1.7822073E+001, 8.4372415E+000
 1.8004061E+001, 8.4086656E+000
 1.8184557E+001, 8.3818754E+000
 1.8362960E+001, 8.3552614E+000
 1.8543453E+001, 8.3278486E+000
 1.8723946E+001, 8.3004703E+000
 1.8904439E+001, 8.2740225E+000
 1.9080614E+001, 8.2481891E+000
 1.9263998E+001, 8.2208398E+000
 1.9443672E+001, 8.1940441E+000
 1.9622202E+001, 8.1677257E+000
 1.9803125E+001, 8.1410058E+000
 1.9985006E+001, 8.1131675E+000
 2.0161204E+001, 8.0861885E+000
 2.0342104E+001, 8.0596066E+000
 2.0524183E+001, 8.0329106E+000
 2.0700437E+001, 8.0066867E+000
 2.0882851E+001, 7.9806965E+000
 2.1060053E+001, 7.9547563E+000
 2.1240903E+001, 7.9289605E+000
 2.1423985E+001, 7.9023118E+000
 2.1605264E+001, 7.8752644E+000
 2.1783244E+001, 7.8484179E+000
 2.1961225E+001, 7.8206402E+000
 2.2140823E+001, 7.7929843E+000
 2.2321854E+001, 7.7645386E+000
 2.2501764E+001, 7.7350069E+000
 2.2681675E+001, 7.7057818E+000
 2.2862910E+001, 7.6765471E+000
 2.3043961E+001, 7.6477187E+000
 2.3220636E+001, 7.6195160E+000
 2.3400845E+001, 7.5913471E+000
 2.3583173E+001, 7.5628213E+000
 2.3763664E+001, 7.5347365E+000
