s,kg
Time,"Fuel Load"
 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 1.4439863E+001
 3.8729833E-001, 1.4439811E+001
 5.8094750E-001, 1.4439760E+001
 7.7459667E-001, 1.4439708E+001
 9.5118677E-001, 1.4439656E+001
 1.1192473E+000, 1.4439607E+001
 1.2873079E+000, 1.4439556E+001
 1.4788756E+000, 1.4439495E+001
 1.6445757E+000, 1.4439428E+001
 1.8300409E+000, 1.4439356E+001
 2.0100912E+000, 1.4439272E+001
 2.1671121E+000, 1.4439183E+001
 2.3555371E+000, 1.4439081E+001
 2.5439621E+000, 1.4438955E+001
 2.7009830E+000, 1.4438823E+001
 2.9082505E+000, 1.4438668E+001
 3.0809735E+000, 1.4438486E+001
 3.2709687E+000, 1.4438293E+001
 3.4229649E+000, 1.4438092E+001
 3.6129602E+000, 1.4437871E+001
 3.8029554E+000, 1.4437602E+001
 3.9929507E+000, 1.4437305E+001
 4.1449469E+000, 1.4437015E+001
 4.3349421E+000, 1.4436698E+001
 4.5249374E+000, 1.4436317E+001
 4.7149326E+000, 1.4435902E+001
 4.8669288E+000, 1.4435498E+001
 5.0569241E+000, 1.4435062E+001
 5.2430284E+000, 1.4434545E+001
 5.4135691E+000, 1.4434013E+001
 5.5841097E+000, 1.4433471E+001
 5.7850539E+000, 1.4432834E+001
 5.9674754E+000, 1.4432117E+001
 6.1498969E+000, 1.4431381E+001
 6.3019148E+000, 1.4430651E+001
 6.4843363E+000, 1.4429860E+001
 6.6667578E+000, 1.4428922E+001
 6.8491793E+000, 1.4427892E+001
 7.0205221E+000, 1.4426780E+001
 7.2074968E+000, 1.4425509E+001
 7.3944715E+000, 1.4423986E+001
 7.5706308E+000, 1.4422212E+001
 7.7626852E+000, 1.4419959E+001
 7.9307329E+000, 1.4417136E+001
 8.1145789E+000, 1.4413563E+001
 8.2971148E+000, 1.4408827E+001
 8.4643527E+000, 1.4403281E+001
 8.6509039E+000, 1.4396522E+001
 8.8204960E+000, 1.4388552E+001
 9.0050070E+000, 1.4379471E+001
 9.1895081E+000, 1.4369032E+001
 9.3636192E+000, 1.4357993E+001
 9.5494207E+000, 1.4346062E+001
 9.7283980E+000, 1.4332843E+001
 9.9059979E+000, 1.4318499E+001
 1.0081606E+001, 1.4302273E+001
 1.0264010E+001, 1.4283357E+001
 1.0444852E+001, 1.4261040E+001
 1.0626479E+001, 1.4235372E+001
 1.0803000E+001, 1.4206648E+001
 1.0987544E+001, 1.4175131E+001
 1.1164077E+001, 1.4141301E+001
 1.1341082E+001, 1.4106165E+001
 1.1525348E+001, 1.4067514E+001
 1.1704961E+001, 1.4026987E+001
 1.1883145E+001, 1.3984916E+001
 1.2063563E+001, 1.3940301E+001
 1.2244134E+001, 1.3891935E+001
 1.2421176E+001, 1.3839842E+001
 1.2602324E+001, 1.3787090E+001
 1.2780964E+001, 1.3731936E+001
 1.2960209E+001, 1.3673854E+001
 1.3141349E+001, 1.3612968E+001
 1.3321295E+001, 1.3551410E+001
 1.3503045E+001, 1.3488934E+001
 1.3680770E+001, 1.3420791E+001
 1.3860247E+001, 1.3355507E+001
 1.4043089E+001, 1.3291645E+001
 1.4223187E+001, 1.3227488E+001
 1.4401165E+001, 1.3161774E+001
 1.4580963E+001, 1.3101713E+001
 1.4763849E+001, 1.3040533E+001
 1.4941510E+001, 1.2978885E+001
 1.5122396E+001, 1.2921143E+001
 1.5303521E+001, 1.2865005E+001
 1.5484606E+001, 1.2814470E+001
 1.5660299E+001, 1.2768109E+001
 1.5844901E+001, 1.2723539E+001
 1.6024345E+001, 1.2679141E+001
 1.6201329E+001, 1.2638282E+001
 1.6380982E+001, 1.2601587E+001
 1.6561416E+001, 1.2565191E+001
 1.6741837E+001, 1.2531336E+001
 1.6925159E+001, 1.2499565E+001
 1.7103051E+001, 1.2465771E+001
 1.7280942E+001, 1.2430630E+001
 1.7464469E+001, 1.2400905E+001
 1.7644313E+001, 1.2372069E+001
 1.7823109E+001, 1.2343042E+001
 1.8001967E+001, 1.2313700E+001
 1.8180546E+001, 1.2284808E+001
 1.8365634E+001, 1.2256363E+001
 1.8544760E+001, 1.2228344E+001
 1.8721527E+001, 1.2200769E+001
 1.8902529E+001, 1.2172947E+001
 1.9081397E+001, 1.2143980E+001
 1.9263470E+001, 1.2114403E+001
 1.9441347E+001, 1.2084972E+001
 1.9623522E+001, 1.2054044E+001
 1.9802250E+001, 1.2021865E+001
 1.9980978E+001, 1.1988516E+001
 2.0163526E+001, 1.1952542E+001
 2.0341995E+001, 1.1916165E+001
 2.0520465E+001, 1.1878266E+001
 2.0702747E+001, 1.1839394E+001
 2.0881950E+001, 1.1799507E+001
 2.1060133E+001, 1.1759458E+001
 2.1242181E+001, 1.1719981E+001
 2.1421302E+001, 1.1680906E+001
 2.1603263E+001, 1.1640863E+001
 2.1784745E+001, 1.1601763E+001
 2.1963833E+001, 1.1563486E+001
 2.2140963E+001, 1.1521859E+001
 2.2324104E+001, 1.1481378E+001
 2.2503312E+001, 1.1442859E+001
 2.2680304E+001, 1.1406922E+001
 2.2862911E+001, 1.1370932E+001
 2.3040845E+001, 1.1335991E+001
 2.3220462E+001, 1.1301102E+001
 2.3403690E+001, 1.1262396E+001
 2.3580884E+001, 1.1227228E+001
 2.3764101E+001, 1.1190551E+001
