s,kg
Time,"Fuel Load"
 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 1.4937441E+001
 3.8729833E-001, 1.4937376E+001
 5.8094750E-001, 1.4937310E+001
 7.7459667E-001, 1.4937244E+001
 9.0369611E-001, 1.4937188E+001
 1.1293844E+000, 1.4937124E+001
 1.2986506E+000, 1.4937050E+001
 1.4593410E+000, 1.4936982E+001
 1.6408311E+000, 1.4936904E+001
 1.8018178E+000, 1.4936820E+001
 1.9859637E+000, 1.4936726E+001
 2.1885684E+000, 1.4936610E+001
 2.3574057E+000, 1.4936485E+001
 2.5262429E+000, 1.4936357E+001
 2.7288476E+000, 1.4936199E+001
 2.9111919E+000, 1.4936017E+001
 3.0969128E+000, 1.4935823E+001
 3.2454896E+000, 1.4935628E+001
 3.4312106E+000, 1.4935416E+001
 3.6317892E+000, 1.4935149E+001
 3.7952237E+000, 1.4934873E+001
 3.9995167E+000, 1.4934567E+001
 4.1629512E+000, 1.4934238E+001
 4.3263857E+000, 1.4933922E+001
 4.5306787E+000, 1.4933541E+001
 4.6941132E+000, 1.4933134E+001
 4.8984062E+000, 1.4932698E+001
 5.0618407E+000, 1.4932234E+001
 5.2495915E+000, 1.4931760E+001
 5.4332067E+000, 1.4931231E+001
 5.5800988E+000, 1.4930734E+001
 5.7637140E+000, 1.4930210E+001
 5.9591509E+000, 1.4929568E+001
 6.1220150E+000, 1.4928934E+001
 6.3174519E+000, 1.4928264E+001
 6.4803160E+000, 1.4927557E+001
 6.6757528E+000, 1.4926810E+001
 6.8711897E+000, 1.4925948E+001
 7.0478123E+000, 1.4925072E+001
 7.2206720E+000, 1.4924207E+001
 7.3935317E+000, 1.4923303E+001
 7.5625899E+000, 1.4922353E+001
 7.7626576E+000, 1.4921249E+001
 7.9377169E+000, 1.4920055E+001
 8.1127761E+000, 1.4918853E+001
 8.2878354E+000, 1.4917550E+001
 8.4628946E+000, 1.4916123E+001
 8.6629623E+000, 1.4914418E+001
 8.8380216E+000, 1.4912478E+001
 9.0130809E+000, 1.4910358E+001
 9.1881401E+000, 1.4907796E+001
 9.3631994E+000, 1.4904616E+001
 9.5607386E+000, 1.4900395E+001
 9.7405787E+000, 1.4895193E+001
 9.9204187E+000, 1.4889303E+001
 1.0082765E+001, 1.4882773E+001
 1.0262592E+001, 1.4875555E+001
 1.0441165E+001, 1.4867258E+001
 1.0620319E+001, 1.4858249E+001
 1.0814028E+001, 1.4847878E+001
 1.0984648E+001, 1.4836779E+001
 1.1160867E+001, 1.4825223E+001
 1.1346343E+001, 1.4811849E+001
 1.1523155E+001, 1.4796799E+001
 1.1700709E+001, 1.4779927E+001
 1.1886718E+001, 1.4760218E+001
 1.2064273E+001, 1.4737895E+001
 1.2241827E+001, 1.4714149E+001
 1.2424903E+001, 1.4688924E+001
 1.2604344E+001, 1.4662238E+001
 1.2780132E+001, 1.4633539E+001
 1.2962681E+001, 1.4603469E+001
 1.3141764E+001, 1.4570963E+001
 1.3320650E+001, 1.4536341E+001
 1.3500536E+001, 1.4498874E+001
 1.3681921E+001, 1.4459131E+001
 1.3861356E+001, 1.4418380E+001
 1.4045057E+001, 1.4375543E+001
 1.4221048E+001, 1.4331602E+001
 1.4403153E+001, 1.4285403E+001
 1.4585654E+001, 1.4236745E+001
 1.4760389E+001, 1.4186667E+001
 1.4944231E+001, 1.4134184E+001
 1.5120682E+001, 1.4080117E+001
 1.5302156E+001, 1.4024016E+001
 1.5482424E+001, 1.3965489E+001
 1.5664531E+001, 1.3905758E+001
 1.5845114E+001, 1.3845951E+001
 1.6020912E+001, 1.3782902E+001
 1.6203277E+001, 1.3720342E+001
 1.6383483E+001, 1.3654226E+001
 1.6560057E+001, 1.3589916E+001
 1.6744175E+001, 1.3524684E+001
 1.6924416E+001, 1.3455604E+001
 1.7103914E+001, 1.3389385E+001
 1.7281915E+001, 1.3325606E+001
 1.7461214E+001, 1.3263305E+001
 1.7644768E+001, 1.3204301E+001
 1.7822591E+001, 1.3145196E+001
 1.8004540E+001, 1.3087521E+001
 1.8182775E+001, 1.3031593E+001
 1.8361960E+001, 1.2976991E+001
 1.8541275E+001, 1.2924253E+001
 1.8723939E+001, 1.2869292E+001
 1.8903799E+001, 1.2819797E+001
 1.9083370E+001, 1.2772397E+001
 1.9261696E+001, 1.2723920E+001
 1.9443699E+001, 1.2676953E+001
 1.9620647E+001, 1.2629468E+001
 1.9802650E+001, 1.2584043E+001
 1.9984653E+001, 1.2540111E+001
 2.0161601E+001, 1.2498072E+001
 2.0340065E+001, 1.2455803E+001
 2.0523585E+001, 1.2412245E+001
 2.0701544E+001, 1.2368250E+001
 2.0885063E+001, 1.2322864E+001
 2.1063022E+001, 1.2279710E+001
 2.1243240E+001, 1.2236859E+001
 2.1421922E+001, 1.2192945E+001
 2.1604203E+001, 1.2148206E+001
 2.1784153E+001, 1.2102055E+001
 2.1962230E+001, 1.2056614E+001
 2.2140308E+001, 1.2011152E+001
 2.2324816E+001, 1.1965179E+001
 2.2504377E+001, 1.1916331E+001
 2.2684275E+001, 1.1865832E+001
 2.2863640E+001, 1.1817683E+001
 2.3040569E+001, 1.1770497E+001
 2.3220438E+001, 1.1724386E+001
 2.3401864E+001, 1.1678077E+001
 2.3580562E+001, 1.1629274E+001
 2.3760421E+001, 1.1588905E+001
