s,kg
Time,"Fuel Load"
 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 1.5061323E+001
 3.8729833E-001, 1.5061257E+001
 5.8094750E-001, 1.5061190E+001
 7.7459667E-001, 1.5061123E+001
 9.0369611E-001, 1.5061066E+001
 1.1294491E+000, 1.5061001E+001
 1.2987638E+000, 1.5060925E+001
 1.4595006E+000, 1.5060857E+001
 1.6410468E+000, 1.5060778E+001
 1.8020884E+000, 1.5060693E+001
 1.9862940E+000, 1.5060599E+001
 2.1889336E+000, 1.5060482E+001
 2.3578000E+000, 1.5060356E+001
 2.5266663E+000, 1.5060228E+001
 2.7293060E+000, 1.5060071E+001
 2.9116816E+000, 1.5059889E+001
 3.0602840E+000, 1.5059716E+001
 3.2460370E+000, 1.5059524E+001
 3.4355051E+000, 1.5059288E+001
 3.6398334E+000, 1.5059017E+001
 3.8032960E+000, 1.5058738E+001
 3.9667587E+000, 1.5058470E+001
 4.1710870E+000, 1.5058144E+001
 4.3345496E+000, 1.5057792E+001
 4.5388779E+000, 1.5057414E+001
 4.7023406E+000, 1.5057011E+001
 4.8658032E+000, 1.5056629E+001
 5.0701315E+000, 1.5056173E+001
 5.2212815E+000, 1.5055703E+001
 5.4050887E+000, 1.5055236E+001
 5.5888959E+000, 1.5054697E+001
 5.7727031E+000, 1.5054127E+001
 5.9695024E+000, 1.5053495E+001
 6.1335017E+000, 1.5052871E+001
 6.3303010E+000, 1.5052213E+001
 6.4943004E+000, 1.5051520E+001
 6.6910996E+000, 1.5050791E+001
 6.8550990E+000, 1.5050024E+001
 7.0373900E+000, 1.5049245E+001
 7.2124269E+000, 1.5048403E+001
 7.3874638E+000, 1.5047537E+001
 7.5854483E+000, 1.5046559E+001
 7.7418096E+000, 1.5045571E+001
 7.9242312E+000, 1.5044575E+001
 8.1066527E+000, 1.5043436E+001
 8.2890742E+000, 1.5042217E+001
 8.4783434E+000, 1.5040868E+001
 8.6555416E+000, 1.5039436E+001
 8.8350714E+000, 1.5037897E+001
 9.0146011E+000, 1.5036174E+001
 9.2000141E+000, 1.5034167E+001
 9.3826036E+000, 1.5031795E+001
 9.5423694E+000, 1.5029112E+001
 9.7249589E+000, 1.5025793E+001
 9.9075484E+000, 1.5021462E+001
 1.0091936E+001, 1.5016202E+001
 1.0270315E+001, 1.5010053E+001
 1.0448695E+001, 1.5003099E+001
 1.0624983E+001, 1.4995395E+001
 1.0802269E+001, 1.4987016E+001
 1.0994930E+001, 1.4977543E+001
 1.1165685E+001, 1.4967384E+001
 1.1342675E+001, 1.4956840E+001
 1.1524183E+001, 1.4944925E+001
 1.1702387E+001, 1.4931622E+001
 1.1886922E+001, 1.4916461E+001
 1.2067573E+001, 1.4899108E+001
 1.2246771E+001, 1.4879844E+001
 1.2422257E+001, 1.4858473E+001
 1.2603235E+001, 1.4835330E+001
 1.2780879E+001, 1.4810682E+001
 1.2964109E+001, 1.4784943E+001
 1.3146601E+001, 1.4756719E+001
 1.3321293E+001, 1.4727665E+001
 1.3504519E+001, 1.4696388E+001
 1.3683334E+001, 1.4662583E+001
 1.3862037E+001, 1.4626614E+001
 1.4043232E+001, 1.4587954E+001
 1.4223804E+001, 1.4548323E+001
 1.4403720E+001, 1.4508213E+001
 1.4582263E+001, 1.4465993E+001
 1.4762606E+001, 1.4420915E+001
 1.4943575E+001, 1.4374192E+001
 1.5120522E+001, 1.4324071E+001
 1.5301833E+001, 1.4272042E+001
 1.5485403E+001, 1.4218600E+001
 1.5661960E+001, 1.4164739E+001
 1.5843977E+001, 1.4108154E+001
 1.6024718E+001, 1.4050961E+001
 1.6204398E+001, 1.3992069E+001
 1.6380539E+001, 1.3931756E+001
 1.6562285E+001, 1.3869354E+001
 1.6743171E+001, 1.3806216E+001
 1.6922544E+001, 1.3738460E+001
 1.7103999E+001, 1.3672178E+001
 1.7284162E+001, 1.3608041E+001
 1.7464592E+001, 1.3544400E+001
 1.7643167E+001, 1.3480732E+001
 1.7821743E+001, 1.3419977E+001
 1.8000318E+001, 1.3360376E+001
 1.8181438E+001, 1.3300511E+001
 1.8363699E+001, 1.3241207E+001
 1.8542245E+001, 1.3183920E+001
 1.8720706E+001, 1.3129418E+001
 1.8902005E+001, 1.3076155E+001
 1.9080552E+001, 1.3023086E+001
 1.9262075E+001, 1.2975284E+001
 1.9444170E+001, 1.2924754E+001
 1.9621229E+001, 1.2878283E+001
 1.9800777E+001, 1.2833693E+001
 1.9980536E+001, 1.2787137E+001
 2.0163560E+001, 1.2745697E+001
 2.0343906E+001, 1.2703272E+001
 2.0520663E+001, 1.2663368E+001
 2.0700208E+001, 1.2624762E+001
 2.0884595E+001, 1.2584651E+001
 2.1063746E+001, 1.2545942E+001
 2.1240186E+001, 1.2507440E+001
 2.1420651E+001, 1.2468237E+001
 2.1600376E+001, 1.2427753E+001
 2.1781141E+001, 1.2388106E+001
 2.1963920E+001, 1.2349312E+001
 2.2145255E+001, 1.2310345E+001
 2.2320611E+001, 1.2270824E+001
 2.2502631E+001, 1.2228962E+001
 2.2685259E+001, 1.2186034E+001
 2.2863707E+001, 1.2141713E+001
 2.3044138E+001, 1.2094500E+001
 2.3224570E+001, 1.2046387E+001
 2.3401912E+001, 1.1998068E+001
 2.3581358E+001, 1.1948018E+001
 2.3762231E+001, 1.1903037E+001
