s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.2847112E-001,-7.9490364E-008, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5871529E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6026290E+001,-4.5695456E-002,-6.5933522E-002,-4.4836566E-002, 0.0000000E+000, 0.0000000E+000,-3.9788239E+000, 2.2271572E+001, 3.1891000E+001,-2.6555984E-009, 4.8150090E-006, 3.0111597E-009, 9.2624687E-005
 3.8729835E-001, 3.6068081E+001,-1.1435563E-001,-2.5922975E-001,-2.3578879E-001, 0.0000000E+000, 0.0000000E+000,-1.0980152E+001, 2.6353391E+001, 2.4478555E+001,-3.9805169E-009, 4.8717801E-006, 4.5134732E-009, 9.3434431E-005
 5.8094752E-001, 3.6080182E+001,-2.4389294E-001,-5.0392159E-001,-4.2245592E-001, 0.0000000E+000, 0.0000000E+000,-1.4561987E+001, 2.1981792E+001, 2.0347925E+001,-4.1399801E-009, 5.0505069E-006, 4.6942870E-009, 9.5742072E-005
 7.7459669E-001, 3.6086660E+001,-3.8056524E-001,-6.4697349E-001,-5.2816248E-001, 0.0000000E+000, 0.0000000E+000,-1.7754796E+001, 1.8500264E+001, 1.6776163E+001,-4.7469647E-009, 5.4565113E-006, 5.3825415E-009, 1.0024996E-004
 9.5356935E-001, 3.6096543E+001,-5.1079414E-001,-5.8987513E-001,-5.4318782E-001, 0.0000000E+000, 0.0000000E+000,-2.0656189E+001, 1.5096051E+001, 1.3796497E+001,-6.2623499E-009, 6.3217305E-006, 7.1008236E-009, 1.0834260E-004
 1.1174551E+000, 3.6113054E+001,-6.2392865E-001,-3.4997819E-001,-4.8115847E-001, 0.0000000E+000, 0.0000000E+000,-2.1560302E+001, 1.3304800E+001, 1.3097687E+001,-9.8226997E-009, 8.0370734E-006, 1.1137873E-008, 1.2158823E-004
 1.2658433E+000, 3.6143356E+001,-6.9029631E-001,-4.8311631E-002,-3.9010564E-001, 0.0000000E+000, 0.0000000E+000,-2.0943853E+001, 1.3480857E+001, 1.4070790E+001,-1.7568454E-008, 1.1065748E-005, 1.9920716E-008, 1.4085407E-004
 1.4482402E+000, 3.6204623E+001,-7.2440684E-001, 1.7344550E-001,-3.3564285E-001, 0.0000000E+000, 0.0000000E+000,-1.9087854E+001, 1.5227579E+001, 1.6230165E+001,-3.5739870E-008, 1.6556203E-005, 4.0525124E-008, 1.6961753E-004
 1.6254857E+000, 3.6305286E+001,-7.3623636E-001, 7.1775555E-002,-3.4437681E-001, 0.0000000E+000, 0.0000000E+000,-1.7522439E+001, 1.7253922E+001, 1.7774009E+001,-6.5942105E-008, 2.4393597E-005, 7.4771174E-008, 2.0560501E-004
 1.8142611E+000, 3.6445550E+001,-7.6108984E-001,-1.9644235E-001,-3.7864599E-001, 0.0000000E+000, 0.0000000E+000,-1.7331637E+001, 1.7819347E+001, 1.7777735E+001,-1.0456976E-007, 3.4221875E-005, 1.1857073E-007, 2.4707004E-004
 1.9872327E+000, 3.6622721E+001,-7.8640525E-001,-2.5443525E-001,-4.0398820E-001, 0.0000000E+000, 0.0000000E+000,-1.7917901E+001, 1.7440104E+001, 1.7259991E+001,-1.5632164E-007, 4.6869269E-005, 1.7725173E-007, 2.9628536E-004
 2.1665494E+000, 3.6856568E+001,-8.2553692E-001,-7.2290870E-002,-4.1176329E-001, 0.0000000E+000, 0.0000000E+000,-1.8249582E+001, 1.7196501E+001, 1.7297395E+001,-2.2904251E-007, 6.3555419E-005, 2.5970929E-007, 3.5590870E-004
 2.3458660E+000, 3.7158918E+001,-8.8637942E-001,-9.6375715E-003,-4.0605889E-001, 0.0000000E+000, 0.0000000E+000,-1.8259744E+001, 1.7406406E+001, 1.7597098E+001,-3.3059184E-007, 8.5225854E-005, 3.7485518E-007, 4.2715049E-004
 2.5251827E+000, 3.7544077E+001,-9.8918333E-001,-9.8348646E-002,-3.9336422E-001, 0.0000000E+000, 0.0000000E+000,-1.8070446E+001, 1.7872957E+001, 1.7992735E+001,-4.6374608E-007, 1.1160185E-004, 5.2583761E-007, 5.0740088E-004
 2.7044992E+000, 3.8001562E+001,-1.0919739E+000,-5.3659185E-002,-3.8124189E-001, 0.0000000E+000, 0.0000000E+000,-1.7699018E+001, 1.8591362E+001, 1.8775669E+001,-6.2422410E-007, 1.4166322E-004, 7.0780222E-007, 5.9309707E-004
 2.8838160E+000, 3.8510638E+001,-1.1773659E+000, 1.9978796E-002,-3.7383521E-001, 0.0000000E+000, 0.0000000E+000,-1.7216880E+001, 1.9505224E+001, 1.9762536E+001,-8.0433843E-007, 1.7433576E-004, 9.1203227E-007, 6.8139034E-004
 3.0785451E+000, 3.9108724E+001,-1.2712332E+000, 4.4399480E-003,-3.7183051E-001, 0.0000000E+000, 0.0000000E+000,-1.6805484E+001, 2.0453232E+001, 2.0664616E+001,-1.0082811E-006, 2.1100018E-004, 1.1432811E-006, 7.7580738E-004
 3.2624195E+000, 3.9757922E+001,-1.4107579E+000,-2.3006265E-003,-3.7352158E-001, 0.0000000E+000, 0.0000000E+000,-1.6488542E+001, 2.1326370E+001, 2.1482800E+001,-1.2318363E-006, 2.5124122E-004, 1.3967684E-006, 8.7440831E-004
 3.4200258E+000, 4.0389087E+001,-1.4963804E+000, 4.0531037E-002,-3.7726276E-001, 0.0000000E+000, 0.0000000E+000,-1.6253428E+001, 2.2119457E+001, 2.2302548E+001,-1.4540605E-006, 2.9117216E-004, 1.6487464E-006, 9.6690150E-004
 3.6039000E+000, 4.1092536E+001,-1.5712883E+000, 9.7709853E-002,-3.8170853E-001, 0.0000000E+000, 0.0000000E+000,-1.6125259E+001, 2.2902519E+001, 2.3111990E+001,-1.7053381E-006, 3.3575485E-004, 1.9336679E-006, 1.0638404E-003
 3.7877741E+000, 4.1929947E+001,-1.6642726E+000, 1.2984560E-001,-3.8498457E-001, 0.0000000E+000, 0.0000000E+000,-1.6172621E+001, 2.3662525E+001, 2.3837915E+001,-2.0140860E-006, 3.8901689E-004, 2.2837544E-006, 1.1723795E-003
 3.9716482E+000, 4.2849891E+001,-1.8435903E+000, 1.5804446E-001,-3.8786996E-001, 0.0000000E+000, 0.0000000E+000,-1.6339526E+001, 2.4304627E+001, 2.4436949E+001,-2.3613364E-006, 4.4731919E-004, 2.6774987E-006, 1.2838157E-003
 4.1555223E+000, 4.3850388E+001,-1.9696784E+000, 1.8282957E-001,-3.9048787E-001, 0.0000000E+000, 0.0000000E+000,-1.6583283E+001, 2.4957112E+001, 2.5089768E+001,-2.7448587E-006, 5.1040679E-004, 3.1123711E-006, 1.3974477E-003
 4.3393965E+000, 4.4941126E+001,-2.1258753E+000, 2.0897886E-001,-3.9341870E-001, 0.0000000E+000, 0.0000000E+000,-1.6875257E+001, 2.5654092E+001, 2.5755554E+001,-3.1619821E-006, 5.7863126E-004, 3.5853437E-006, 1.5134197E-003
 4.5232706E+000, 4.6141092E+001,-2.2889595E+000, 2.4268623E-001,-3.9533079E-001, 0.0000000E+000, 0.0000000E+000,-1.7126395E+001, 2.6447530E+001, 2.6573092E+001,-3.6238002E-006, 6.5379609E-004, 4.1089952E-006, 1.6328183E-003
 4.6972785E+000, 4.7474375E+001,-2.4601767E+000, 3.1611514E-001,-3.9641098E-001, 0.0000000E+000, 0.0000000E+000,-1.7336526E+001, 2.7385507E+001, 2.7597377E+001,-4.1350943E-006, 7.3523773E-004, 4.6887471E-006, 1.7523761E-003
