s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.3003901E-001, 1.0250164E-008, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5869961E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6034608E+001,-4.5631180E-002,-4.0112857E-002,-4.4724041E-002, 0.0000000E+000, 0.0000000E+000,-4.0617154E+000, 2.2310591E+001, 3.1842425E+001,-3.4086306E-009, 6.3379404E-006, 3.8650162E-009, 1.2339335E-004
 3.8729835E-001, 3.6089536E+001,-1.1486090E-001,-1.5788911E-001,-2.3521221E-001, 0.0000000E+000, 0.0000000E+000,-1.0924841E+001, 2.6438310E+001, 2.4656732E+001,-5.0982672E-009, 6.3905606E-006, 5.7808804E-009, 1.2415159E-004
 5.8094752E-001, 3.6104921E+001,-2.4339303E-001,-3.0666203E-001,-4.2152699E-001, 0.0000000E+000, 0.0000000E+000,-1.4193554E+001, 2.2338406E+001, 2.0939785E+001,-5.2322972E-009, 6.5550240E-006, 5.9328559E-009, 1.2629465E-004
 7.7459669E-001, 3.6111972E+001,-3.7716791E-001,-3.9353334E-001,-5.2693011E-001, 0.0000000E+000, 0.0000000E+000,-1.7463132E+001, 1.9024867E+001, 1.7351209E+001,-5.7866750E-009, 6.9305700E-006, 6.5614599E-009, 1.3048903E-004
 9.5479339E-001, 3.6121763E+001,-5.0611680E-001,-3.6123293E-001,-5.4252585E-001, 0.0000000E+000, 0.0000000E+000,-2.1466446E+001, 1.4857601E+001, 1.3245442E+001,-7.2231095E-009, 7.7560805E-006, 8.1902203E-009, 1.3822759E-004
 1.1282640E+000, 3.6137590E+001,-6.2705079E-001,-2.2257164E-001,-4.7456475E-001, 0.0000000E+000, 0.0000000E+000,-2.3900180E+001, 1.1468183E+001, 1.0913222E+001,-1.0902439E-008, 9.5543177E-006, 1.2362180E-008, 1.5189079E-004
 1.2880136E+000, 3.6173073E+001,-7.1661561E-001,-3.4437155E-002,-3.7689048E-001, 0.0000000E+000, 0.0000000E+000,-2.3469468E+001, 1.0957236E+001, 1.1575661E+001,-2.1014825E-008, 1.3298072E-005, 2.3828526E-008, 1.7428201E-004
 1.4409029E+000, 3.6236304E+001,-7.6477319E-001, 1.1129452E-001,-3.3612660E-001, 0.0000000E+000, 0.0000000E+000,-2.1737127E+001, 1.2639455E+001, 1.3509572E+001,-4.1978714E-008, 1.9149834E-005, 4.7599295E-008, 2.0334670E-004
 1.6221495E+000, 3.6340542E+001,-7.8892003E-001, 1.0793180E-001,-3.5010761E-001, 0.0000000E+000, 0.0000000E+000,-2.0379818E+001, 1.4435187E+001, 1.4929628E+001,-7.1991093E-008, 2.6664484E-005, 8.1630068E-008, 2.3721496E-004
 1.8187094E+000, 3.6487370E+001,-8.0605980E-001,-4.3658000E-002,-3.7893278E-001, 0.0000000E+000, 0.0000000E+000,-2.0035033E+001, 1.5150584E+001, 1.5223686E+001,-1.1100747E-007, 3.6419975E-005, 1.2587040E-007, 2.7842524E-004
