s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.2017159E-001,-7.9377677E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5879828E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6075975E+001,-4.4680122E-002,-6.5189646E-002,-4.4724022E-002, 0.0000000E+000, 0.0000000E+000,-4.4753149E+000, 2.2042727E+001, 3.1446067E+001,-7.5513828E-009, 1.3911420E-005, 8.5624466E-009, 2.5073087E-004
 3.8729835E-001, 3.6196324E+001,-1.1710854E-001,-2.5739900E-001,-2.3353461E-001, 0.0000000E+000, 0.0000000E+000,-1.1433075E+001, 2.5838625E+001, 2.4155207E+001,-1.1256556E-008, 1.3971641E-005, 1.2763710E-008, 2.5152979E-004
 5.8094752E-001, 3.6228742E+001,-2.4787842E-001,-5.0034020E-001,-4.1343058E-001, 0.0000000E+000, 0.0000000E+000,-1.4630808E+001, 2.1928011E+001, 2.0436285E+001,-1.1374301E-008, 1.4155727E-005, 1.2897220E-008, 2.5374963E-004
 7.7459669E-001, 3.6240518E+001,-3.8103497E-001,-6.4703355E-001,-5.1022532E-001, 0.0000000E+000, 0.0000000E+000,-1.7789715E+001, 1.8689056E+001, 1.6912509E+001,-1.1984764E-008, 1.4569469E-005, 1.3589419E-008, 2.5803558E-004
 9.5118678E-001, 3.6254373E+001,-5.0742484E-001,-6.0632697E-001,-5.2888730E-001, 0.0000000E+000, 0.0000000E+000,-2.1379653E+001, 1.4881347E+001, 1.3232081E+001,-1.3573121E-008, 1.5443910E-005, 1.5390443E-008, 2.6566946E-004
 1.1192473E+000, 3.6269818E+001,-6.1641222E-001,-3.9187830E-001,-4.8031721E-001, 0.0000000E+000, 0.0000000E+000,-2.3612097E+001, 1.1904242E+001, 1.1169113E+001,-1.7295686E-008, 1.7163611E-005, 1.9611426E-008, 2.7807667E-004
 1.2873080E+000, 3.6301428E+001,-6.9133534E-001,-7.4426440E-002,-4.0232524E-001, 0.0000000E+000, 0.0000000E+000,-2.4008175E+001, 1.0894956E+001, 1.1125166E+001,-2.6279147E-008, 2.0439357E-005, 2.9797694E-008, 2.9731846E-004
 1.4788755E+000, 3.6372700E+001,-7.5591234E-001, 1.8430013E-001,-3.6314447E-001, 0.0000000E+000, 0.0000000E+000,-2.3122997E+001, 1.1632233E+001, 1.2314947E+001,-4.5777927E-008, 2.6224900E-005, 5.1907189E-008, 3.2600912E-004
 1.6445757E+000, 3.6472310E+001,-7.7115173E-001, 1.3708772E-001,-3.6949470E-001, 0.0000000E+000, 0.0000000E+000,-2.2524120E+001, 1.2588609E+001, 1.2944632E+001,-7.2614902E-008, 3.3522100E-005, 8.2337399E-008, 3.5870783E-004
 1.8300409E+000, 3.6598901E+001,-7.7847483E-001,-1.1508443E-001,-3.9003345E-001, 0.0000000E+000, 0.0000000E+000,-2.2207254E+001, 1.2999980E+001, 1.3108055E+001,-1.0650343E-007, 4.2356839E-005, 1.2076330E-007, 3.9513477E-004
 2.0100913E+000, 3.6761917E+001,-7.8417147E-001,-2.3752481E-001,-4.0165217E-001, 0.0000000E+000, 0.0000000E+000,-2.1838009E+001, 1.3529586E+001, 1.3500559E+001,-1.5490772E-007, 5.4183905E-005, 1.7564850E-007, 4.3985667E-004
 2.1671121E+000, 3.6966936E+001,-8.1001232E-001,-1.2014498E-001,-4.0101069E-001, 0.0000000E+000, 0.0000000E+000,-2.1691564E+001, 1.3921433E+001, 1.3944203E+001,-2.1816885E-007, 6.8473854E-005, 2.4737975E-007, 4.8947084E-004
 2.3555372E+000, 3.7220927E+001,-8.6599952E-001, 2.6736300E-002,-3.9538399E-001, 0.0000000E+000, 0.0000000E+000,-2.2032874E+001, 1.3864562E+001, 1.3953405E+001,-3.0233208E-007, 8.6386444E-005, 3.4281169E-007, 5.4723694E-004
