s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.3534142E-001, 5.2257085E-008, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5864659E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6037504E+001,-4.6811724E-002,-6.2170196E-002,-4.4789066E-002, 0.0000000E+000, 0.0000000E+000,-3.9798805E+000, 2.2271484E+001, 3.1903852E+001,-3.7463354E-009, 6.8680689E-006, 4.2479368E-009, 1.1586382E-004
 3.8729835E-001, 3.6097032E+001,-1.1840087E-001,-2.4585809E-001,-2.3557974E-001, 0.0000000E+000, 0.0000000E+000,-1.0751834E+001, 2.6514636E+001, 2.4745359E+001,-5.6050089E-009, 6.9260877E-006, 6.3554703E-009, 1.1658684E-004
 5.8094752E-001, 3.6113737E+001,-2.5192112E-001,-4.7735031E-001,-4.2184907E-001, 0.0000000E+000, 0.0000000E+000,-1.4041301E+001, 2.2436274E+001, 2.0921315E+001,-5.7592377E-009, 7.1103257E-006, 6.5303490E-009, 1.1865531E-004
 7.7459669E-001, 3.6121532E+001,-3.9217160E-001,-6.0106397E-001,-5.2598535E-001, 0.0000000E+000, 0.0000000E+000,-1.7337987E+001, 1.9074625E+001, 1.7264324E+001,-6.4059853E-009, 7.5420762E-006, 7.2636905E-009, 1.2278125E-004
 9.5521641E-001, 3.6132689E+001,-5.2795982E-001,-5.4191829E-001,-5.3793467E-001, 0.0000000E+000, 0.0000000E+000,-2.1367029E+001, 1.4886920E+001, 1.3157847E+001,-8.1629247E-009, 8.5195253E-006, 9.2558685E-009, 1.3055098E-004
 1.1293215E+000, 3.6151740E+001,-6.5648512E-001,-3.2229099E-001,-4.6535958E-001, 0.0000000E+000, 0.0000000E+000,-2.3775004E+001, 1.1549313E+001, 1.0932600E+001,-1.2831475E-008, 1.0701821E-005, 1.4549497E-008, 1.4449844E-004
 1.2902919E+000, 3.6194750E+001,-7.5246090E-001,-3.3394411E-002,-3.6808834E-001, 0.0000000E+000, 0.0000000E+000,-2.3344142E+001, 1.1000104E+001, 1.1696664E+001,-2.5677623E-008, 1.5233414E-005, 2.9115631E-008, 1.6731927E-004
 1.4446951E+000, 3.6271430E+001,-8.0570465E-001, 1.7393039E-001,-3.3099724E-001, 0.0000000E+000, 0.0000000E+000,-2.1414638E+001, 1.2873871E+001, 1.3894020E+001,-5.1752161E-008, 2.2209983E-005, 5.8681321E-008, 1.9660815E-004
 1.6248306E+000, 3.6394524E+001,-8.3196633E-001, 1.4375827E-001,-3.4819725E-001, 0.0000000E+000, 0.0000000E+000,-2.0142341E+001, 1.4675307E+001, 1.5215778E+001,-8.7652109E-008, 3.0938314E-005, 9.9387957E-008, 2.3001839E-004
 1.8208724E+000, 3.6564397E+001,-8.4859054E-001,-9.9568832E-002,-3.7950067E-001, 0.0000000E+000, 0.0000000E+000,-1.9890050E+001, 1.5276669E+001, 1.5346686E+001,-1.3401736E-007, 4.2224301E-005, 1.5196111E-007, 2.7046514E-004
