s,kg
Time,"Fuel Load"
 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 8.2523781E+000
 3.8729833E-001, 8.2523501E+000
 5.8094750E-001, 8.2523218E+000
 7.7459667E-001, 8.2522927E+000
 9.5044273E-001, 8.2522634E+000
 1.1115115E+000, 8.2522349E+000
 1.2608287E+000, 8.2522067E+000
 1.4813104E+000, 8.2521696E+000
 1.6576958E+000, 8.2521254E+000
 1.8098311E+000, 8.2520827E+000
 1.9896708E+000, 8.2520338E+000
 2.1757784E+000, 8.2519708E+000
 2.3507788E+000, 8.2518989E+000
 2.5257792E+000, 8.2518186E+000
 2.7007796E+000, 8.2517264E+000
 2.9049467E+000, 8.2516111E+000
 3.0799471E+000, 8.2514786E+000
 3.2549475E+000, 8.2513385E+000
 3.4299479E+000, 8.2511799E+000
 3.6195317E+000, 8.2509944E+000
 3.8120321E+000, 8.2507739E+000
 3.9724492E+000, 8.2505456E+000
 4.1649496E+000, 8.2502908E+000
 4.3253667E+000, 8.2500092E+000
 4.5178671E+000, 8.2496973E+000
 4.7103675E+000, 8.2493212E+000
 4.8707846E+000, 8.2489413E+000
 5.0632850E+000, 8.2485233E+000
 5.2237021E+000, 8.2480668E+000
 5.4120358E+000, 8.2475713E+000
 5.6074525E+000, 8.2469685E+000
 5.7749525E+000, 8.2463476E+000
 5.9424525E+000, 8.2457194E+000
 6.1378693E+000, 8.2449719E+000
 6.3181830E+000, 8.2441119E+000
 6.4871696E+000, 8.2432233E+000
 6.6802972E+000, 8.2421964E+000
 6.8492837E+000, 8.2410380E+000
 7.0424113E+000, 8.2397069E+000
 7.2198015E+000, 8.2381085E+000
 7.3919459E+000, 8.2362993E+000
 7.5640904E+000, 8.2340926E+000
 7.7577529E+000, 8.2310923E+000
 7.9298973E+000, 8.2273081E+000
 8.1020417E+000, 8.2229066E+000
 8.2904541E+000, 8.2172043E+000
 8.4600252E+000, 8.2103518E+000
 8.6547526E+000, 8.2019277E+000
 8.8316476E+000, 8.1918961E+000
 9.0049041E+000, 8.1812693E+000
 9.1800142E+000, 8.1696360E+000
 9.3676011E+000, 8.1563881E+000
 9.5406027E+000, 8.1420521E+000
 9.7253029E+000, 8.1264902E+000
 9.9046950E+000, 8.1089470E+000
 1.0080932E+001, 8.0902783E+000
 1.0260577E+001, 8.0701002E+000
 1.0440221E+001, 8.0481561E+000
 1.0622198E+001, 8.0251038E+000
 1.0803030E+001, 8.0017617E+000
 1.0982882E+001, 7.9779089E+000
 1.1162992E+001, 7.9528231E+000
 1.1343504E+001, 7.9259263E+000
 1.1520382E+001, 7.8989659E+000
 1.1704787E+001, 7.8716625E+000
 1.1884125E+001, 7.8425113E+000
 1.2061516E+001, 7.8134538E+000
 1.2242688E+001, 7.7847594E+000
 1.2421314E+001, 7.7575276E+000
 1.2604738E+001, 7.7306799E+000
 1.2783657E+001, 7.7069944E+000
 1.2962618E+001, 7.6862740E+000
 1.3140113E+001, 7.6674088E+000
 1.3322986E+001, 7.6489435E+000
 1.3504945E+001, 7.6323681E+000
 1.3684569E+001, 7.6185501E+000
 1.3863543E+001, 7.6055940E+000
 1.4042516E+001, 7.5925777E+000
 1.4221490E+001, 7.5800472E+000
 1.4404759E+001, 7.5676822E+000
 1.4585511E+001, 7.5551894E+000
 1.4760647E+001, 7.5432641E+000
 1.4945446E+001, 7.5310251E+000
 1.5124810E+001, 7.5185837E+000
 1.5304173E+001, 7.5059724E+000
 1.5482109E+001, 7.4929026E+000
 1.5661764E+001, 7.4791797E+000
 1.5840469E+001, 7.4659376E+000
 1.6022757E+001, 7.4529106E+000
 1.6200800E+001, 7.4398771E+000
 1.6385201E+001, 7.4273868E+000
 1.6563244E+001, 7.4154921E+000
 1.6745738E+001, 7.4043230E+000
 1.6925938E+001, 7.3928280E+000
 1.7102172E+001, 7.3812889E+000
 1.7280906E+001, 7.3691978E+000
 1.7465754E+001, 7.3570622E+000
 1.7646098E+001, 7.3444933E+000
 1.7826198E+001, 7.3325892E+000
 1.8001165E+001, 7.3211348E+000
 1.8182612E+001, 7.3100383E+000
 1.8364060E+001, 7.2994920E+000
 1.8542267E+001, 7.2895842E+000
 1.8720474E+001, 7.2802092E+000
 1.8905809E+001, 7.2708489E+000
 1.9086868E+001, 7.2616953E+000
 1.9266112E+001, 7.2527711E+000
 1.9447054E+001, 7.2440720E+000
 1.9620457E+001, 7.2356676E+000
 1.9801398E+001, 7.2271506E+000
 1.9982340E+001, 7.2179518E+000
 2.0163282E+001, 7.2082288E+000
 2.0344224E+001, 7.1981053E+000
 2.0525166E+001, 7.1874102E+000
 2.0706107E+001, 7.1763562E+000
 2.0886064E+001, 7.1651720E+000
 2.1063029E+001, 7.1537971E+000
 2.1246548E+001, 7.1425996E+000
 2.1423512E+001, 7.1322141E+000
 2.1600477E+001, 7.1228521E+000
 2.1783996E+001, 7.1136684E+000
 2.1960961E+001, 7.1045749E+000
 2.2144480E+001, 7.0958052E+000
 2.2321444E+001, 7.0873702E+000
 2.2502422E+001, 7.0791454E+000
 2.2680436E+001, 7.0712961E+000
 2.2865570E+001, 7.0641262E+000
 2.3043584E+001, 7.0572853E+000
 2.3221598E+001, 7.0507181E+000
 2.3406732E+001, 7.0439030E+000
 2.3584034E+001, 7.0365101E+000
 2.3764184E+001, 7.0291108E+000
