s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.2200356E-001,-7.3443892E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5877996E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6074979E+001,-4.4736251E-002,-6.2033105E-002,-4.4838856E-002, 0.0000000E+000, 0.0000000E+000,-4.1290088E+000, 2.2203990E+001, 3.1794362E+001,-7.4441218E-009, 1.3728692E-005, 8.4408243E-009, 3.2775435E-004
 3.8729835E-001, 3.6193689E+001,-1.1044064E-001,-2.4419132E-001,-2.3580224E-001, 0.0000000E+000, 0.0000000E+000,-1.0686596E+001, 2.6527814E+001, 2.4916658E+001,-1.1090072E-008, 1.3776537E-005, 1.2574935E-008, 3.2859521E-004
 5.8094752E-001, 3.6225411E+001,-2.2925005E-001,-4.7207831E-001,-4.2189634E-001, 0.0000000E+000, 0.0000000E+000,-1.3650231E+001, 2.2854868E+001, 2.1451955E+001,-1.1160240E-008, 1.3922417E-005, 1.2654498E-008, 3.3095238E-004
 7.7459669E-001, 3.6236255E+001,-3.5010297E-001,-5.9650109E-001,-5.2626472E-001, 0.0000000E+000, 0.0000000E+000,-1.6907560E+001, 1.9687616E+001, 1.7855827E+001,-1.1608181E-008, 1.4234468E-005, 1.3162415E-008, 3.3535778E-004
 9.4818276E-001, 3.6248520E+001,-4.6132656E-001,-5.4684280E-001,-5.4717896E-001, 0.0000000E+000, 0.0000000E+000,-2.1060436E+001, 1.5404099E+001, 1.3632735E+001,-1.2730975E-008, 1.4873888E-005, 1.4435541E-008, 3.4307830E-004
 1.1117374E+000, 3.6259038E+001,-5.5854478E-001,-3.4091494E-001,-5.0160722E-001, 0.0000000E+000, 0.0000000E+000,-2.4010886E+001, 1.1699098E+001, 1.0847085E+001,-1.5129447E-008, 1.6054086E-005, 1.7155147E-008, 3.5523425E-004
 1.2641462E+000, 3.6280358E+001,-6.2687452E-001,-5.9420933E-002,-4.1859340E-001, 0.0000000E+000, 0.0000000E+000,-2.4649363E+001, 1.0329551E+001, 1.0526105E+001,-1.9879783E-008, 1.8082545E-005, 2.2541512E-008, 3.7298408E-004
 1.4599278E+000, 3.6321255E+001,-6.7438674E-001, 1.7346295E-001,-3.6675995E-001, 0.0000000E+000, 0.0000000E+000,-2.3829528E+001, 1.0967527E+001, 1.1624043E+001,-3.1288085E-008, 2.1912621E-005, 3.5477285E-008, 4.0078554E-004
 1.6384463E+000, 3.6395325E+001,-7.0439483E-001, 1.2298488E-001,-3.7310963E-001, 0.0000000E+000, 0.0000000E+000,-2.3002899E+001, 1.2047059E+001, 1.2437907E+001,-5.0904487E-008, 2.7590687E-005, 5.7720151E-008, 4.3687584E-004
 1.8224318E+000, 3.6496507E+001,-7.2714125E-001,-1.0278542E-001,-3.9554518E-001, 0.0000000E+000, 0.0000000E+000,-2.2554074E+001, 1.2564904E+001, 1.2716961E+001,-7.6305128E-008, 3.4592585E-005, 8.6521715E-008, 4.7750207E-004
 1.9904993E+000, 3.6617964E+001,-7.2881704E-001,-1.9973630E-001,-4.0934204E-001, 0.0000000E+000, 0.0000000E+000,-2.1944223E+001, 1.3297351E+001, 1.3335845E+001,-1.0973262E-007, 4.3307911E-005, 1.2442485E-007, 5.2395926E-004
 2.1921802E+000, 3.6781967E+001,-7.3930284E-001,-7.7061990E-002,-4.1149702E-001, 0.0000000E+000, 0.0000000E+000,-2.1769079E+001, 1.3754383E+001, 1.3785026E+001,-1.5894665E-007, 5.5323235E-005, 1.8022821E-007, 5.8254105E-004
 2.3602474E+000, 3.6994145E+001,-7.9780458E-001, 2.7198401E-002,-4.0430855E-001, 0.0000000E+000, 0.0000000E+000,-2.2246327E+001, 1.3554337E+001, 1.3572903E+001,-2.2524945E-007, 7.0575491E-005, 2.5540838E-007, 6.5129583E-004
 2.5283148E+000, 3.7238537E+001,-8.7481368E-001,-1.7750016E-002,-3.9325927E-001, 0.0000000E+000, 0.0000000E+000,-2.3016260E+001, 1.3012745E+001, 1.2936455E+001,-3.0343797E-007, 8.7435371E-005, 3.4406564E-007, 7.2205771E-004
 2.7299957E+000, 3.7559811E+001,-9.3007037E-001,-3.1631122E-002,-3.8293540E-001, 0.0000000E+000, 0.0000000E+000,-2.3725244E+001, 1.2535490E+001, 1.2489930E+001,-4.0824406E-007, 1.0881915E-004, 4.6290435E-007, 8.0634876E-004
 2.8980629E+000, 3.7924952E+001,-1.0110721E+000, 4.7905587E-002,-3.7927005E-001, 0.0000000E+000, 0.0000000E+000,-2.4051510E+001, 1.2470983E+001, 1.2531005E+001,-5.2627730E-007, 1.3212550E-004, 5.9674121E-007, 8.9372491E-004
 3.0661304E+000, 3.8286836E+001,-1.0746730E+000, 9.2869895E-002,-3.8318466E-001, 0.0000000E+000, 0.0000000E+000,-2.4463652E+001, 1.2411273E+001, 1.2458197E+001,-6.3965110E-007, 1.5445532E-004, 7.2529477E-007, 9.7419435E-004
 3.2678113E+000, 3.8710096E+001,-1.1843240E+000, 9.8482288E-002,-3.9171857E-001, 0.0000000E+000, 0.0000000E+000,-2.4847623E+001, 1.2283472E+001, 1.2384913E+001,-7.7040118E-007, 1.8073216E-004, 8.7355112E-007, 1.0655364E-003
 3.4358788E+000, 3.9170135E+001,-1.2712289E+000, 1.0735714E-001,-3.9908121E-001, 0.0000000E+000, 0.0000000E+000,-2.4921676E+001, 1.2573876E+001, 1.2685506E+001,-9.1730652E-007, 2.1004343E-004, 1.0401258E-006, 1.1627508E-003
 3.6207528E+000, 3.9635694E+001,-1.3748159E+000, 1.2363805E-001,-4.0182828E-001, 0.0000000E+000, 0.0000000E+000,-2.5212792E+001, 1.2755727E+001, 1.2769896E+001,-1.0814008E-006, 2.4157652E-004, 1.2261908E-006, 1.2615645E-003
 3.8056269E+000, 4.0226896E+001,-1.4978501E+000, 1.8062624E-001,-3.9961058E-001, 0.0000000E+000, 0.0000000E+000,-2.5458161E+001, 1.2929152E+001, 1.3051901E+001,-1.2837200E-006, 2.7894277E-004, 1.4555989E-006, 1.3722725E-003
 3.9905009E+000, 4.0876647E+001,-1.6006269E+000, 2.5255245E-001,-3.9569756E-001, 0.0000000E+000, 0.0000000E+000,-2.5580672E+001, 1.3362420E+001, 1.3552203E+001,-1.5107949E-006, 3.1978729E-004, 1.7130771E-006, 1.4868311E-003
 4.1753750E+000, 4.1575709E+001,-1.7032772E+000, 2.6364946E-001,-3.9405758E-001, 0.0000000E+000, 0.0000000E+000,-2.5836354E+001, 1.3746004E+001, 1.3905669E+001,-1.7526717E-006, 3.6304481E-004, 1.9873390E-006, 1.6028833E-003
 4.3232746E+000, 4.2242692E+001,-1.8499393E+000, 2.6613051E-001,-3.9544824E-001, 0.0000000E+000, 0.0000000E+000,-2.6006479E+001, 1.4140142E+001, 1.4256956E+001,-1.9799335E-006, 4.0374033E-004, 2.2450292E-006, 1.7084515E-003
 4.5081487E+000, 4.2943904E+001,-1.9631543E+000, 2.9704246E-001,-3.9780513E-001, 0.0000000E+000, 0.0000000E+000,-2.6085951E+001, 1.4643144E+001, 1.4794036E+001,-2.2215069E-006, 4.4666676E-004, 2.5189472E-006, 1.8156798E-003
 4.7119064E+000, 4.3864183E+001,-2.0176596E+000, 3.5252879E-001,-3.9994784E-001, 0.0000000E+000, 0.0000000E+000,-2.6169141E+001, 1.5425039E+001, 1.5629963E+001,-2.5274080E-006, 5.0005704E-004, 2.8658057E-006, 1.9433412E-003
 4.8741665E+000, 4.4719565E+001,-2.0951602E+000, 3.9669050E-001,-4.0122940E-001, 0.0000000E+000, 0.0000000E+000,-2.6340898E+001, 1.6118172E+001, 1.6278968E+001,-2.8376522E-006, 5.5310503E-004, 3.2175889E-006, 2.0640854E-003
 5.0494080E+000, 4.5484865E+001,-2.1758907E+000, 4.1398322E-001,-4.0182747E-001, 0.0000000E+000, 0.0000000E+000,-2.6596795E+001, 1.6586709E+001, 1.6724335E+001,-3.1368813E-006, 6.0357085E-004, 3.5568822E-006, 2.1737018E-003
 5.2278943E+000, 4.6404533E+001,-2.2801910E+000, 4.6078051E-001,-3.9987672E-001, 0.0000000E+000, 0.0000000E+000,-2.6998110E+001, 1.7017284E+001, 1.7187136E+001,-3.4610942E-006, 6.5890930E-004, 3.9245042E-006, 2.2892090E-003
 5.4063807E+000, 4.7378625E+001,-2.4068963E+000, 5.1701749E-001,-3.9807521E-001, 0.0000000E+000, 0.0000000E+000,-2.7540819E+001, 1.7377539E+001, 1.7549852E+001,-3.8087947E-006, 7.1840019E-004, 4.3187589E-006, 2.4083898E-003
 5.5848670E+000, 4.8409988E+001,-2.5592625E+000, 5.7447116E-001,-3.9885332E-001, 0.0000000E+000, 0.0000000E+000,-2.8082338E+001, 1.7728549E+001, 1.7944005E+001,-4.1851201E-006, 7.8300915E-004, 4.7454709E-006, 2.5324230E-003
 5.7835836E+000, 4.9689202E+001,-2.6596018E+000, 6.2598356E-001,-4.0303464E-001, 0.0000000E+000, 0.0000000E+000,-2.8617345E+001, 1.8382987E+001, 1.8635204E+001,-4.6212106E-006, 8.5877333E-004, 5.2399501E-006, 2.6708418E-003
