s,kg
Time,"Fuel Load"
 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 1.4433478E+001
 3.8729833E-001, 1.4433432E+001
 5.8094750E-001, 1.4433385E+001
 7.7459667E-001, 1.4433337E+001
 9.4719802E-001, 1.4433291E+001
 1.1092755E+000, 1.4433247E+001
 1.3007634E+000, 1.4433198E+001
 1.4443794E+000, 1.4433149E+001
 1.6448413E+000, 1.4433095E+001
 1.8233336E+000, 1.4433030E+001
 1.9924057E+000, 1.4432964E+001
 2.1764393E+000, 1.4432889E+001
 2.3604730E+000, 1.4432802E+001
 2.5445066E+000, 1.4432703E+001
 2.7285402E+000, 1.4432592E+001
 2.8819015E+000, 1.4432478E+001
 3.0782041E+000, 1.4432348E+001
 3.2603973E+000, 1.4432192E+001
 3.4459646E+000, 1.4432021E+001
 3.6315318E+000, 1.4431830E+001
 3.8170990E+000, 1.4431618E+001
 3.9655528E+000, 1.4431408E+001
 4.1511200E+000, 1.4431180E+001
 4.3366873E+000, 1.4430903E+001
 4.5222545E+000, 1.4430600E+001
 4.7078217E+000, 1.4430268E+001
 4.8933890E+000, 1.4429907E+001
 5.0418427E+000, 1.4429556E+001
 5.2274100E+000, 1.4429179E+001
 5.4129772E+000, 1.4428730E+001
 5.5936364E+000, 1.4428253E+001
 5.7868690E+000, 1.4427726E+001
 5.9478961E+000, 1.4427196E+001
 6.1376928E+000, 1.4426631E+001
 6.3103100E+000, 1.4426001E+001
 6.5054445E+000, 1.4425317E+001
 6.6849485E+000, 1.4424562E+001
 6.8439377E+000, 1.4423834E+001
 7.0413921E+000, 1.4423007E+001
 7.2106387E+000, 1.4422075E+001
 7.4080931E+000, 1.4421039E+001
 7.5744707E+000, 1.4419886E+001
 7.7518423E+000, 1.4418636E+001
 7.9292139E+000, 1.4417140E+001
 8.1065855E+000, 1.4415315E+001
 8.2839572E+000, 1.4413018E+001
 8.4762008E+000, 1.4409965E+001
 8.6579777E+000, 1.4406066E+001
 8.8210619E+000, 1.4401496E+001
 9.0017481E+000, 1.4395759E+001
 9.1953703E+000, 1.4388016E+001
 9.3626016E+000, 1.4379231E+001
 9.5408623E+000, 1.4369749E+001
 9.7328354E+000, 1.4358783E+001
 9.9088060E+000, 1.4347018E+001
 1.0086482E+001, 1.4334796E+001
 1.0267243E+001, 1.4321129E+001
 1.0442697E+001, 1.4305852E+001
 1.0620615E+001, 1.4288721E+001
 1.0800975E+001, 1.4268903E+001
 1.0981106E+001, 1.4245957E+001
 1.1161237E+001, 1.4219251E+001
 1.1341368E+001, 1.4188534E+001
 1.1521456E+001, 1.4154673E+001
 1.1701539E+001, 1.4118396E+001
 1.1884924E+001, 1.4079805E+001
 1.2065643E+001, 1.4038945E+001
 1.2240532E+001, 1.3996990E+001
 1.2422234E+001, 1.3953107E+001
 1.2603475E+001, 1.3906059E+001
 1.2781709E+001, 1.3857118E+001
 1.2961190E+001, 1.3806408E+001
 1.3142896E+001, 1.3752764E+001
 1.3324125E+001, 1.3696233E+001
 1.3500661E+001, 1.3638013E+001
 1.3683005E+001, 1.3578739E+001
 1.3864044E+001, 1.3516701E+001
 1.4043139E+001, 1.3453414E+001
 1.4220339E+001, 1.3387728E+001
 1.4400470E+001, 1.3323314E+001
 1.4581319E+001, 1.3259272E+001
 1.4760273E+001, 1.3198568E+001
 1.4943711E+001, 1.3139951E+001
 1.5120802E+001, 1.3081923E+001
 1.5304263E+001, 1.3024197E+001
 1.5482971E+001, 1.2969315E+001
 1.5663157E+001, 1.2917958E+001
 1.5844146E+001, 1.2869024E+001
 1.6024151E+001, 1.2826556E+001
 1.6203591E+001, 1.2784591E+001
 1.6384757E+001, 1.2743470E+001
 1.6560890E+001, 1.2705356E+001
 1.6742056E+001, 1.2666905E+001
 1.6923222E+001, 1.2629184E+001
 1.7103780E+001, 1.2593294E+001
 1.7281200E+001, 1.2558841E+001
 1.7461274E+001, 1.2525397E+001
 1.7641349E+001, 1.2490352E+001
 1.7821423E+001, 1.2460235E+001
 1.8001984E+001, 1.2434839E+001
 1.8184005E+001, 1.2410695E+001
 1.8361204E+001, 1.2384484E+001
 1.8541494E+001, 1.2358905E+001
 1.8725936E+001, 1.2334464E+001
 1.8904018E+001, 1.2310854E+001
 1.9086552E+001, 1.2287908E+001
 1.9261454E+001, 1.2264994E+001
 1.9441161E+001, 1.2241980E+001
 1.9620040E+001, 1.2218845E+001
 1.9805087E+001, 1.2194610E+001
 1.9983966E+001, 1.2169796E+001
 2.0162846E+001, 1.2145335E+001
 2.0344591E+001, 1.2119609E+001
 2.0524105E+001, 1.2092113E+001
 2.0700413E+001, 1.2063578E+001
 2.0885388E+001, 1.2032338E+001
 2.1065154E+001, 1.1999067E+001
 2.1243128E+001, 1.1965269E+001
 2.1420514E+001, 1.1929525E+001
 2.1600494E+001, 1.1892471E+001
 2.1784604E+001, 1.1852515E+001
 2.1964358E+001, 1.1811004E+001
 2.2142948E+001, 1.1768336E+001
 2.2324165E+001, 1.1725311E+001
 2.2501440E+001, 1.1682985E+001
 2.2683468E+001, 1.1640612E+001
 2.2863545E+001, 1.1596273E+001
 2.3043970E+001, 1.1551842E+001
 2.3223073E+001, 1.1510491E+001
 2.3404807E+001, 1.1469596E+001
 2.3582428E+001, 1.1432429E+001
 2.3762205E+001, 1.1395097E+001
