s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.2724010E-001,-6.0294893E-008, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5872760E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6071687E+001,-4.5343038E-002,-4.9302407E-002,-4.4754242E-002, 0.0000000E+000, 0.0000000E+000,-3.9550970E+000, 2.2318852E+001, 3.1977190E+001,-7.0436328E-009, 1.3126125E-005, 7.9867134E-009, 2.9907079E-004
 3.8729835E-001, 3.6185178E+001,-1.1130111E-001,-1.9644663E-001,-2.3533255E-001, 0.0000000E+000, 0.0000000E+000,-1.0429078E+001, 2.6849911E+001, 2.5213019E+001,-1.0496351E-008, 1.3171875E-005, 1.1901721E-008, 2.9983760E-004
 5.8094752E-001, 3.6215522E+001,-2.3168210E-001,-3.8308431E-001,-4.2061551E-001, 0.0000000E+000, 0.0000000E+000,-1.3492677E+001, 2.3076140E+001, 2.1687463E+001,-1.0558392E-008, 1.3314991E-005, 1.1972068E-008, 3.0203386E-004
 7.7459669E-001, 3.6226025E+001,-3.5526703E-001,-4.9426304E-001,-5.1994717E-001, 0.0000000E+000, 0.0000000E+000,-1.6927266E+001, 1.9762571E+001, 1.7929282E+001,-1.1006492E-008, 1.3633243E-005, 1.2480164E-008, 3.0626456E-004
 9.5197237E-001, 3.6237649E+001,-4.7142871E-001,-4.5494685E-001,-5.2739494E-001, 0.0000000E+000, 0.0000000E+000,-2.1157879E+001, 1.5319796E+001, 1.3625999E+001,-1.2227001E-008, 1.4326821E-005, 1.3864089E-008, 3.1403134E-004
 1.1154717E+000, 3.6251265E+001,-5.7818434E-001,-2.7180583E-001,-4.6990558E-001, 0.0000000E+000, 0.0000000E+000,-2.3289410E+001, 1.2148343E+001, 1.1641960E+001,-1.5135788E-008, 1.5691415E-005, 1.7162337E-008, 3.2675315E-004
 1.2674921E+000, 3.6274845E+001,-6.4147179E-001,-3.0654595E-002,-3.9558325E-001, 0.0000000E+000, 0.0000000E+000,-2.4047668E+001, 1.1206040E+001, 1.1159467E+001,-2.0716505E-008, 1.7876417E-005, 2.3490263E-008, 3.4410549E-004
 1.4701859E+000, 3.6317532E+001,-6.8607171E-001, 1.5807234E-001,-3.5014109E-001, 0.0000000E+000, 0.0000000E+000,-2.3675402E+001, 1.1163856E+001, 1.1763989E+001,-3.2472753E-008, 2.1636741E-005, 3.6820569E-008, 3.6977014E-004
 1.6468161E+000, 3.6391162E+001,-7.1723652E-001, 1.0567475E-001,-3.6046925E-001, 0.0000000E+000, 0.0000000E+000,-2.2400554E+001, 1.2582219E+001, 1.3018577E+001,-5.0681645E-008, 2.6935488E-005, 5.7467471E-008, 4.0248632E-004
 1.8368953E+000, 3.6483401E+001,-7.3989790E-001,-9.1857646E-002,-3.8898135E-001, 0.0000000E+000, 0.0000000E+000,-2.1954403E+001, 1.3197217E+001, 1.3308260E+001,-7.3679143E-008, 3.3409200E-005, 8.3544133E-008, 4.3917452E-004
 2.0068400E+000, 3.6599985E+001,-7.4671051E-001,-1.7592415E-001,-4.0490395E-001, 0.0000000E+000, 0.0000000E+000,-2.1344224E+001, 1.3853294E+001, 1.3928222E+001,-1.0505005E-007, 4.1666508E-005, 1.1911533E-007, 4.8201917E-004
 2.1628907E+000, 3.6736400E+001,-7.4605720E-001,-8.3027421E-002,-4.0571819E-001, 0.0000000E+000, 0.0000000E+000,-2.1022736E+001, 1.4435418E+001, 1.4478861E+001,-1.4379832E-007, 5.1113873E-005, 1.6305165E-007, 5.2724202E-004
 2.3520863E+000, 3.6907971E+001,-7.5651373E-001, 2.5136643E-002,-3.9875017E-001, 0.0000000E+000, 0.0000000E+000,-2.1492247E+001, 1.4258017E+001, 1.4285597E+001,-1.9623652E-007, 6.3106339E-005, 2.2251086E-007, 5.8093134E-004
 2.5534883E+000, 3.7141995E+001,-8.1850911E-001,-3.2560523E-003,-3.8983224E-001, 0.0000000E+000, 0.0000000E+000,-2.2333360E+001, 1.3659243E+001, 1.3597038E+001,-2.6739641E-007, 7.8677527E-005, 3.0319844E-007, 6.4705243E-004
