s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.2237442E-001,-8.1938598E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5877626E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6076985E+001,-4.4902034E-002,-6.9400547E-002,-4.4821255E-002, 0.0000000E+000, 0.0000000E+000,-4.1282878E+000, 2.2177861E+001, 3.1789574E+001,-7.6643911E-009, 1.4096047E-005, 8.6905857E-009, 3.1303412E-004
 3.8729835E-001, 3.6198877E+001,-1.1379087E-001,-2.7294344E-001,-2.3572317E-001, 0.0000000E+000, 0.0000000E+000,-1.0671450E+001, 2.6512238E+001, 2.4904969E+001,-1.1419697E-008, 1.4146627E-005, 1.2948694E-008, 3.1386051E-004
 5.8094752E-001, 3.6231482E+001,-2.3750644E-001,-5.2759426E-001,-4.2175137E-001, 0.0000000E+000, 0.0000000E+000,-1.3622136E+001, 2.2853844E+001, 2.1422494E+001,-1.1497760E-008, 1.4301016E-005, 1.3037209E-008, 3.1617545E-004
 7.7459669E-001, 3.6242717E+001,-3.6304445E-001,-6.6672912E-001,-5.2613686E-001, 0.0000000E+000, 0.0000000E+000,-1.6866004E+001, 1.9697153E+001, 1.7820803E+001,-1.1977639E-008, 1.4633272E-005, 1.3581340E-008, 3.2051793E-004
 9.4820732E-001, 3.6255550E+001,-4.7753997E-001,-6.1147582E-001,-5.4704259E-001, 0.0000000E+000, 0.0000000E+000,-2.0996095E+001, 1.5434875E+001, 1.3623397E+001,-1.3189515E-008, 1.5318337E-005, 1.4955475E-008, 3.2815635E-004
 1.1117988E+000, 3.6266888E+001,-5.7673451E-001,-3.8175250E-001,-5.0156112E-001, 0.0000000E+000, 0.0000000E+000,-2.3935128E+001, 1.1749890E+001, 1.0871711E+001,-1.5798577E-008, 1.6588582E-005, 1.7913868E-008, 3.4021410E-004
 1.2642218E+000, 3.6289821E+001,-6.4584952E-001,-6.7779856E-002,-4.1862293E-001, 0.0000000E+000, 0.0000000E+000,-2.4561517E+001, 1.0390374E+001, 1.0596052E+001,-2.0991261E-008, 1.8778694E-005, 2.3801806E-008, 3.5785208E-004
 1.4600070E+000, 3.6334068E+001,-6.9333525E-001, 1.9163078E-001,-3.6689520E-001, 0.0000000E+000, 0.0000000E+000,-2.3736192E+001, 1.1039721E+001, 1.1729277E+001,-3.3483013E-008, 2.2917914E-005, 3.7966094E-008, 3.8548223E-004
