s,kg
Time,"Fuel Load"
 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 1.0001419E+001
 3.8729833E-001, 1.0001380E+001
 5.8094750E-001, 1.0001340E+001
 7.7459667E-001, 1.0001299E+001
 9.5030292E-001, 1.0001258E+001
 1.1170377E+000, 1.0001219E+001
 1.2617200E+000, 1.0001180E+001
 1.4436979E+000, 1.0001137E+001
 1.6575052E+000, 1.0001080E+001
 1.8095501E+000, 1.0001021E+001
 1.9878088E+000, 1.0000960E+001
 2.1694694E+000, 1.0000885E+001
 2.3401155E+000, 1.0000801E+001
 2.5392026E+000, 1.0000700E+001
 2.7098486E+000, 1.0000585E+001
 2.8804947E+000, 1.0000464E+001
 3.0795818E+000, 1.0000316E+001
 3.2502279E+000, 1.0000150E+001
 3.4208739E+000, 9.9999773E+000
 3.6228051E+000, 9.9997671E+000
 3.8105158E+000, 9.9995224E+000
 3.9669414E+000, 9.9992807E+000
 4.1546520E+000, 9.9990138E+000
 4.3423627E+000, 9.9986933E+000
 4.5300734E+000, 9.9983401E+000
 4.6864990E+000, 9.9979862E+000
 4.8742096E+000, 9.9976006E+000
 5.0619203E+000, 9.9971429E+000
 5.2496310E+000, 9.9966437E+000
 5.4060566E+000, 9.9961477E+000
 5.5937672E+000, 9.9956102E+000
 5.7814779E+000, 9.9949736E+000
 5.9691886E+000, 9.9942775E+000
 6.1256142E+000, 9.9935823E+000
 6.3133248E+000, 9.9928222E+000
 6.5010355E+000, 9.9919106E+000
 6.6702011E+000, 9.9909400E+000
 6.8632337E+000, 9.9898385E+000
 7.0286903E+000, 9.9886015E+000
 7.2217229E+000, 9.9871522E+000
 7.3871795E+000, 9.9854219E+000
 7.5815201E+000, 9.9832755E+000
 7.7515682E+000, 9.9806864E+000
 7.9216163E+000, 9.9777692E+000
 8.1208541E+000, 9.9738044E+000
 8.2930284E+000, 9.9688947E+000
 8.4652028E+000, 9.9634244E+000
 8.6474600E+000, 9.9568095E+000
 8.8343913E+000, 9.9485981E+000
 9.0121901E+000, 9.9389840E+000
 9.1865990E+000, 9.9281688E+000
 9.3619909E+000, 9.9158932E+000
 9.5495804E+000, 9.9017017E+000
 9.7222585E+000, 9.8860505E+000
 9.9014010E+000, 9.8689888E+000
 1.0085134E+001, 9.8493142E+000
 1.0260065E+001, 9.8279834E+000
 1.0441741E+001, 9.8051363E+000
 1.0621944E+001, 9.7802712E+000
 1.0800801E+001, 9.7543304E+000
 1.0985149E+001, 9.7275505E+000
 1.1165586E+001, 9.6999206E+000
 1.1342275E+001, 9.6724425E+000
 1.1524854E+001, 9.6440960E+000
 1.1701251E+001, 9.6149258E+000
 1.1881812E+001, 9.5851015E+000
 1.2064232E+001, 9.5542207E+000
 1.2240068E+001, 9.5223305E+000
 1.2424917E+001, 9.4901419E+000
 1.2603943E+001, 9.4588532E+000
 1.2782695E+001, 9.4270156E+000
 1.2960696E+001, 9.3934105E+000
 1.3143689E+001, 9.3616269E+000
 1.3320185E+001, 9.3302798E+000
 1.3502029E+001, 9.3003756E+000
 1.3683873E+001, 9.2726611E+000
 1.3860368E+001, 9.2489907E+000
 1.4041817E+001, 9.2248885E+000
 1.4223978E+001, 9.2013700E+000
 1.4402990E+001, 9.1786770E+000
 1.4582001E+001, 9.1561637E+000
 1.4761353E+001, 9.1348919E+000
 1.4942329E+001, 9.1132974E+000
 1.5120048E+001, 9.0923812E+000
 1.5301267E+001, 9.0716669E+000
 1.5481620E+001, 9.0511971E+000
 1.5661974E+001, 9.0308515E+000
 1.5840551E+001, 9.0107530E+000
 1.6024241E+001, 8.9896079E+000
 1.6201899E+001, 8.9680386E+000
 1.6383763E+001, 8.9469155E+000
 1.6563024E+001, 8.9247099E+000
 1.6741197E+001, 8.9029101E+000
 1.6920458E+001, 8.8821158E+000
 1.7105693E+001, 8.8613417E+000
 1.7280292E+001, 8.8398527E+000
 1.7463433E+001, 8.8174102E+000
 1.7644788E+001, 8.7939370E+000
 1.7820477E+001, 8.7708377E+000
 1.8003532E+001, 8.7478596E+000
 1.8184775E+001, 8.7256563E+000
 1.8364793E+001, 8.7037578E+000
 1.8545510E+001, 8.6814743E+000
 1.8723705E+001, 8.6599719E+000
 1.8901542E+001, 8.6391961E+000
 1.9081867E+001, 8.6177903E+000
 1.9262797E+001, 8.5951610E+000
 1.9443102E+001, 8.5722962E+000
 1.9623406E+001, 8.5490956E+000
 1.9804370E+001, 8.5253537E+000
 1.9981181E+001, 8.5018327E+000
 2.0163518E+001, 8.4782107E+000
 2.0342155E+001, 8.4529701E+000
 2.0523821E+001, 8.4300412E+000
 2.0702357E+001, 8.4072735E+000
 2.0884714E+001, 8.3847788E+000
 2.1064419E+001, 8.3626904E+000
 2.1244355E+001, 8.3427755E+000
 2.1424543E+001, 8.3218664E+000
 2.1601664E+001, 8.3005125E+000
 2.1781510E+001, 8.2808769E+000
 2.1962913E+001, 8.2615302E+000
 2.2145792E+001, 8.2430359E+000
 2.2321975E+001, 8.2257927E+000
 2.2505212E+001, 8.2090935E+000
 2.2683920E+001, 8.1915082E+000
 2.2865033E+001, 8.1742769E+000
 2.3044772E+001, 8.1576913E+000
 2.3220216E+001, 8.1413279E+000
 2.3400374E+001, 8.1243672E+000
 2.3583261E+001, 8.1065431E+000
 2.3765035E+001, 8.0878319E+000
