s,kg
Time,"Fuel Load"
 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 1.4406593E+001
 3.8729833E-001, 1.4406541E+001
 5.8094750E-001, 1.4406487E+001
 7.7459667E-001, 1.4406433E+001
 9.4818637E-001, 1.4406381E+001
 1.1117463E+000, 1.4406331E+001
 1.2641026E+000, 1.4406282E+001
 1.4597752E+000, 1.4406223E+001
 1.6379919E+000, 1.4406154E+001
 1.8215896E+000, 1.4406078E+001
 1.9892225E+000, 1.4405996E+001
 2.1903820E+000, 1.4405900E+001
 2.3580149E+000, 1.4405790E+001
 2.5256478E+000, 1.4405675E+001
 2.7268072E+000, 1.4405532E+001
 2.8944401E+000, 1.4405369E+001
 3.0620730E+000, 1.4405203E+001
 3.2632324E+000, 1.4405000E+001
 3.4308653E+000, 1.4404774E+001
 3.6152615E+000, 1.4404538E+001
 3.7996577E+000, 1.4404263E+001
 3.9840539E+000, 1.4403957E+001
 4.1684500E+000, 1.4403620E+001
 4.3528462E+000, 1.4403250E+001
 4.5003631E+000, 1.4402888E+001
 4.6979157E+000, 1.4402474E+001
 4.8907236E+000, 1.4401969E+001
 5.0610373E+000, 1.4401463E+001
 5.2377779E+000, 1.4400940E+001
 5.4145186E+000, 1.4400364E+001
 5.5836003E+000, 1.4399752E+001
 5.7727122E+000, 1.4399064E+001
 5.9585475E+000, 1.4398284E+001
 6.1279990E+000, 1.4397468E+001
 6.3256925E+000, 1.4396542E+001
 6.4951441E+000, 1.4395511E+001
 6.6833339E+000, 1.4394370E+001
 6.8588522E+000, 1.4393033E+001
 7.0343705E+000, 1.4391512E+001
 7.2098888E+000, 1.4389649E+001
 7.3854070E+000, 1.4387311E+001
 7.5609253E+000, 1.4384398E+001
 7.7438671E+000, 1.4380709E+001
 7.9278415E+000, 1.4376181E+001
 8.1144132E+000, 1.4370867E+001
 8.2828888E+000, 1.4365031E+001
 8.4602043E+000, 1.4358437E+001
 8.6511595E+000, 1.4350297E+001
 8.8314905E+000, 1.4340777E+001
 9.0011973E+000, 1.4330406E+001
 9.1825874E+000, 1.4318609E+001
 9.3632169E+000, 1.4304955E+001
 9.5482954E+000, 1.4289319E+001
 9.7242601E+000, 1.4271932E+001
 9.9035707E+000, 1.4252806E+001
 1.0084702E+001, 1.4230926E+001
 1.0266847E+001, 1.4206121E+001
 1.0441090E+001, 1.4179282E+001
 1.0626117E+001, 1.4149743E+001
 1.0800371E+001, 1.4117488E+001
 1.0982327E+001, 1.4083715E+001
 1.1161928E+001, 1.4048553E+001
 1.1341530E+001, 1.4012239E+001
 1.1522799E+001, 1.3973648E+001
 1.1704518E+001, 1.3932124E+001
 1.1885101E+001, 1.3887839E+001
 1.2065028E+001, 1.3839945E+001
 1.2241129E+001, 1.3790274E+001
 1.2424862E+001, 1.3737319E+001
 1.2600853E+001, 1.3681566E+001
 1.2783627E+001, 1.3621285E+001
 1.2963909E+001, 1.3557838E+001
 1.3144824E+001, 1.3494099E+001
 1.3320443E+001, 1.3428361E+001
 1.3503525E+001, 1.3360464E+001
 1.3680020E+001, 1.3289849E+001
 1.3863960E+001, 1.3218396E+001
 1.4041004E+001, 1.3147320E+001
 1.4221918E+001, 1.3074714E+001
 1.4400893E+001, 1.3002411E+001
 1.4584042E+001, 1.2928465E+001
 1.4761886E+001, 1.2855867E+001
 1.4944536E+001, 1.2785398E+001
 1.5122380E+001, 1.2714484E+001
 1.5300225E+001, 1.2653444E+001
 1.5484082E+001, 1.2594091E+001
 1.5662083E+001, 1.2537573E+001
 1.5844962E+001, 1.2486618E+001
 1.6023050E+001, 1.2436044E+001
 1.6202289E+001, 1.2390353E+001
 1.6382734E+001, 1.2346427E+001
 1.6561228E+001, 1.2300182E+001
 1.6744343E+001, 1.2256690E+001
 1.6920868E+001, 1.2218338E+001
 1.7103131E+001, 1.2178316E+001
 1.7280331E+001, 1.2141414E+001
 1.7460569E+001, 1.2107604E+001
 1.7644351E+001, 1.2071551E+001
 1.7822805E+001, 1.2038669E+001
 1.8003558E+001, 1.2007069E+001
 1.8183131E+001, 1.1975142E+001
 1.8361166E+001, 1.1943101E+001
 1.8541766E+001, 1.1911247E+001
 1.8723474E+001, 1.1877750E+001
 1.8902244E+001, 1.1843865E+001
 1.9084019E+001, 1.1809429E+001
 1.9262170E+001, 1.1773651E+001
 1.9444310E+001, 1.1737483E+001
 1.9623175E+001, 1.1700425E+001
 1.9802148E+001, 1.1662304E+001
 1.9984502E+001, 1.1622588E+001
 2.0162240E+001, 1.1581774E+001
 2.0345056E+001, 1.1539885E+001
 2.0520053E+001, 1.1500025E+001
 2.0703893E+001, 1.1462954E+001
 2.0885035E+001, 1.1426655E+001
 2.1060769E+001, 1.1391858E+001
 2.1241016E+001, 1.1356480E+001
 2.1423159E+001, 1.1321698E+001
 2.1600559E+001, 1.1290003E+001
 2.1782803E+001, 1.1258272E+001
 2.1960606E+001, 1.1226480E+001
 2.2142911E+001, 1.1194060E+001
 2.2320445E+001, 1.1163303E+001
 2.2502730E+001, 1.1132408E+001
 2.2681737E+001, 1.1101055E+001
 2.2860617E+001, 1.1069662E+001
 2.3044388E+001, 1.1037078E+001
 2.3220384E+001, 1.1003693E+001
 2.3401995E+001, 1.0968601E+001
 2.3581740E+001, 1.0933712E+001
 2.3764885E+001, 1.0896744E+001
