s,kg
Time,"Fuel Load"
 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 1.1132712E+001
 3.8729833E-001, 1.1132676E+001
 5.8094750E-001, 1.1132641E+001
 7.7459667E-001, 1.1132605E+001
 9.4918357E-001, 1.1132569E+001
 1.1142393E+000, 1.1132535E+001
 1.2714904E+000, 1.1132500E+001
 1.4603460E+000, 1.1132459E+001
 1.6387527E+000, 1.1132411E+001
 1.8346648E+000, 1.1132355E+001
 2.0050360E+000, 1.1132293E+001
 2.1713613E+000, 1.1132229E+001
 2.3709516E+000, 1.1132149E+001
 2.5372769E+000, 1.1132057E+001
 2.7036022E+000, 1.1131964E+001
 2.9031925E+000, 1.1131848E+001
 3.0611025E+000, 1.1131723E+001
 3.2645043E+000, 1.1131582E+001
 3.4388486E+000, 1.1131422E+001
 3.6131930E+000, 1.1131259E+001
 3.7875374E+000, 1.1131082E+001
 3.9618818E+000, 1.1130889E+001
 4.1652836E+000, 1.1130662E+001
 4.3304405E+000, 1.1130421E+001
 4.5124049E+000, 1.1130177E+001
 4.6943693E+000, 1.1129905E+001
 4.8763337E+000, 1.1129613E+001
 5.0582981E+000, 1.1129301E+001
 5.2402625E+000, 1.1128968E+001
 5.4222269E+000, 1.1128611E+001
 5.5931653E+000, 1.1128241E+001
 5.7790727E+000, 1.1127843E+001
 5.9417417E+000, 1.1127431E+001
 6.1276490E+000, 1.1126994E+001
 6.3135564E+000, 1.1126501E+001
 6.4900453E+000, 1.1125991E+001
 6.6654693E+000, 1.1125469E+001
 6.8492467E+000, 1.1124908E+001
 7.0330242E+000, 1.1124299E+001
 7.2168017E+000, 1.1123653E+001
 7.4005792E+000, 1.1122966E+001
 7.5613845E+000, 1.1122281E+001
 7.7512834E+000, 1.1121533E+001
 7.9287243E+000, 1.1120698E+001
 8.1061652E+000, 1.1119824E+001
 8.2836060E+000, 1.1118874E+001
 8.4610469E+000, 1.1117836E+001
 8.6483780E+000, 1.1116649E+001
 8.8258773E+000, 1.1115303E+001
 9.0033765E+000, 1.1113771E+001
 9.1808758E+000, 1.1111880E+001
 9.3780972E+000, 1.1109267E+001
 9.5555964E+000, 1.1105908E+001
 9.7225746E+000, 1.1102073E+001
 9.9040776E+000, 1.1097327E+001
 1.0087473E+001, 1.1091203E+001
 1.0267568E+001, 1.1083766E+001
 1.0447708E+001, 1.1075016E+001
 1.0620475E+001, 1.1064991E+001
 1.0808759E+001, 1.1053637E+001
 1.0984049E+001, 1.1041460E+001
 1.1166356E+001, 1.1028634E+001
 1.1341726E+001, 1.1013840E+001
 1.1521122E+001, 1.0996750E+001
 1.1702228E+001, 1.0977385E+001
 1.1882568E+001, 1.0955544E+001
 1.2063941E+001, 1.0931738E+001
 1.2245313E+001, 1.0906577E+001
 1.2420209E+001, 1.0880400E+001
 1.2601408E+001, 1.0853508E+001
 1.2785182E+001, 1.0824439E+001
 1.2964052E+001, 1.0794550E+001
 1.3141868E+001, 1.0763862E+001
 1.3325072E+001, 1.0730623E+001
 1.3501541E+001, 1.0695949E+001
 1.3681743E+001, 1.0659984E+001
 1.3864230E+001, 1.0622017E+001
 1.4043870E+001, 1.0580915E+001
 1.4220717E+001, 1.0537503E+001
 1.4403041E+001, 1.0491938E+001
 1.4582347E+001, 1.0442237E+001
 1.4763942E+001, 1.0392795E+001
 1.4944649E+001, 1.0342851E+001
 1.5123592E+001, 1.0293460E+001
 1.5300511E+001, 1.0243848E+001
 1.5481008E+001, 1.0194298E+001
 1.5664319E+001, 1.0145055E+001
 1.5840661E+001, 1.0096267E+001
 1.6023785E+001, 1.0052163E+001
 1.6202840E+001, 1.0012486E+001
 1.6382398E+001, 9.9744768E+000
 1.6560189E+001, 9.9368492E+000
 1.6740016E+001, 9.9006261E+000
 1.6922690E+001, 9.8700535E+000
 1.7102232E+001, 9.8419614E+000
 1.7281560E+001, 9.8131457E+000
 1.7460376E+001, 9.7853599E+000
 1.7640493E+001, 9.7583487E+000
 1.7822447E+001, 9.7302563E+000
 1.8000490E+001, 9.7031980E+000
 1.8181342E+001, 9.6761736E+000
 1.8364498E+001, 9.6479614E+000
 1.8542325E+001, 9.6204608E+000
 1.8724797E+001, 9.5924258E+000
 1.8903253E+001, 9.5640256E+000
 1.9084262E+001, 9.5353310E+000
 1.9264545E+001, 9.5064130E+000
 1.9444859E+001, 9.4769950E+000
 1.9621861E+001, 9.4476712E+000
 1.9804068E+001, 9.4170501E+000
 1.9981070E+001, 9.3852321E+000
 2.0160150E+001, 9.3532593E+000
 2.0340058E+001, 9.3236916E+000
 2.0520434E+001, 9.2957647E+000
 2.0703640E+001, 9.2680180E+000
 2.0881743E+001, 9.2397423E+000
 2.1060337E+001, 9.2117449E+000
 2.1241984E+001, 9.1840148E+000
 2.1424556E+001, 9.1558600E+000
 2.1603658E+001, 9.1292951E+000
 2.1784353E+001, 9.1032587E+000
 2.1960364E+001, 9.0798397E+000
 2.2141527E+001, 9.0555694E+000
 2.2322310E+001, 9.0326845E+000
 2.2505389E+001, 9.0115166E+000
 2.2681907E+001, 8.9905071E+000
 2.2865178E+001, 8.9688774E+000
 2.3045910E+001, 8.9459849E+000
 2.3222221E+001, 8.9236667E+000
 2.3401671E+001, 8.9026624E+000
 2.3580635E+001, 8.8821495E+000
 2.3761011E+001, 8.8608711E+000
