s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.2347591E-001, 9.5145663E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5876524E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6058017E+001,-4.4580691E-002,-3.7419998E-002,-4.4711619E-002, 0.0000000E+000, 0.0000000E+000,-4.2662459E+000, 2.2194977E+001, 3.1665058E+001,-5.6554537E-009, 1.0624148E-005, 6.4126692E-009, 1.9435615E-004
 3.8729835E-001, 3.6149948E+001,-1.1553161E-001,-1.4737867E-001,-2.3505976E-001, 0.0000000E+000, 0.0000000E+000,-1.0638974E+001, 2.6538635E+001, 2.5013004E+001,-8.4417874E-009, 1.0677110E-005, 9.5720685E-009, 1.9507156E-004
 5.8094752E-001, 3.6174853E+001,-2.4202391E-001,-2.8609526E-001,-4.2114026E-001, 0.0000000E+000, 0.0000000E+000,-1.3496917E+001, 2.3021676E+001, 2.1728676E+001,-8.5435932E-009, 1.0832365E-005, 9.6875053E-009, 1.9698142E-004
 7.7459669E-001, 3.6184158E+001,-3.7006233E-001,-3.6837897E-001,-5.2619256E-001, 0.0000000E+000, 0.0000000E+000,-1.6863274E+001, 1.9764213E+001, 1.8056250E+001,-9.0352386E-009, 1.1170053E-005, 1.0244978E-008, 2.0057385E-004
 9.5381927E-001, 3.6194861E+001,-4.9153653E-001,-3.4192181E-001,-5.4520999E-001, 0.0000000E+000, 0.0000000E+000,-2.0842022E+001, 1.5490887E+001, 1.3974171E+001,-1.0305709E-008, 1.1875673E-005, 1.1685553E-008, 2.0696250E-004
 1.1258286E+000, 3.6207707E+001,-6.0098124E-001,-2.1723108E-001,-4.9023510E-001, 0.0000000E+000, 0.0000000E+000,-2.3162296E+001, 1.2351721E+001, 1.1736963E+001,-1.3158972E-008, 1.3218798E-005, 1.4920842E-008, 2.1724707E-004
 1.2830560E+000, 3.6233920E+001,-6.7882281E-001,-4.6095331E-002,-4.0830082E-001, 0.0000000E+000, 0.0000000E+000,-2.3495376E+001, 1.1336858E+001, 1.1605324E+001,-1.9367832E-008, 1.5592569E-005, 2.1961014E-008, 2.3236389E-004
 1.4828379E+000, 3.6282033E+001,-7.2955749E-001, 1.0004350E-001,-3.6482011E-001, 0.0000000E+000, 0.0000000E+000,-2.2887258E+001, 1.2014227E+001, 1.2400441E+001,-3.2977586E-008, 1.9796906E-005, 3.7392995E-008, 2.5489844E-004
