s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.2969136E-001,-9.8713283E-008, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5870309E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6080505E+001,-4.5857129E-002,-8.1467614E-002,-4.4877788E-002, 0.0000000E+000, 0.0000000E+000,-3.9638299E+000, 2.2210190E+001, 3.1944473E+001,-8.0865950E-009, 1.4741021E-005, 9.1693190E-009, 2.3898261E-004
 3.8729835E-001, 3.6207984E+001,-1.1687041E-001,-3.2348508E-001,-2.3593005E-001, 0.0000000E+000, 0.0000000E+000,-1.0385120E+001, 2.6753947E+001, 2.5146578E+001,-1.2057275E-008, 1.4799230E-005, 1.3671639E-008, 2.3967480E-004
 5.8094752E-001, 3.6242229E+001,-2.4743736E-001,-6.3048220E-001,-4.2175959E-001, 0.0000000E+000, 0.0000000E+000,-1.3388157E+001, 2.3064468E+001, 2.1554392E+001,-1.2157699E-008, 1.4982463E-005, 1.3785508E-008, 2.4165318E-004
 7.7459669E-001, 3.6254527E+001,-3.8252692E-001,-8.1382062E-001,-5.2146625E-001, 0.0000000E+000, 0.0000000E+000,-1.6764394E+001, 1.9812329E+001, 1.7772319E+001,-1.2772575E-008, 1.5401315E-005, 1.4482710E-008, 2.4552793E-004
 9.5195693E-001, 3.6268907E+001,-5.1114369E-001,-7.5049324E-001,-5.2905920E-001, 0.0000000E+000, 0.0000000E+000,-2.0925558E+001, 1.5446321E+001, 1.3552653E+001,-1.4502946E-008, 1.6339824E-005, 1.6444763E-008, 2.5275670E-004
 1.1154046E+000, 3.6287336E+001,-6.3060821E-001,-4.5236597E-001,-4.7170814E-001, 0.0000000E+000, 0.0000000E+000,-2.2978047E+001, 1.2337274E+001, 1.1754607E+001,-1.8766747E-008, 1.8222773E-005, 2.1279450E-008, 2.6472316E-004
 1.2673162E+000, 3.6319983E+001,-7.0267151E-001,-6.3434815E-002,-3.9729441E-001, 0.0000000E+000, 0.0000000E+000,-2.3689118E+001, 1.1474179E+001, 1.1467464E+001,-2.7015833E-008, 2.1248501E-005, 3.0633015E-008, 2.8104832E-004
 1.4698651E+000, 3.6379511E+001,-7.5368361E-001, 2.4323473E-001,-3.5148256E-001, 0.0000000E+000, 0.0000000E+000,-2.3308010E+001, 1.1460758E+001, 1.2209569E+001,-4.4306629E-008, 2.6435874E-005, 5.0238897E-008, 3.0508695E-004
