s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.2109669E-001,-9.4155812E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5878903E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6079451E+001,-4.4678221E-002,-7.8015984E-002,-4.4794150E-002, 0.0000000E+000, 0.0000000E+000,-4.4549771E+000, 2.2005864E+001, 3.1456986E+001,-7.9692846E-009, 1.4548492E-005, 9.0363018E-009, 1.5883691E-004
 3.8729835E-001, 3.6205355E+001,-1.2230410E-001,-3.0635825E-001,-2.3384063E-001, 0.0000000E+000, 0.0000000E+000,-1.1315818E+001, 2.5878382E+001, 2.4227034E+001,-1.1891344E-008, 1.4622712E-005, 1.3483490E-008, 1.5943138E-004
 5.8094752E-001, 3.6239531E+001,-2.6505281E-001,-5.9351245E-001,-4.1421237E-001, 0.0000000E+000, 0.0000000E+000,-1.4425705E+001, 2.2056340E+001, 2.0541049E+001,-1.2063701E-008, 1.4852958E-005, 1.3678925E-008, 1.6108704E-004
 7.7459669E-001, 3.6252697E+001,-4.1210612E-001,-7.5560185E-001,-5.1145395E-001, 0.0000000E+000, 0.0000000E+000,-1.7498261E+001, 1.8879883E+001, 1.7075274E+001,-1.2888490E-008, 1.5392287E-005, 1.4614145E-008, 1.6436710E-004
 9.5110291E-001, 3.6269457E+001,-5.5405498E-001,-6.9727324E-001,-5.3025663E-001, 0.0000000E+000, 0.0000000E+000,-2.0988784E+001, 1.5172377E+001, 1.3499088E+001,-1.5140932E-008, 1.6575459E-005, 1.7168170E-008, 1.7034213E-004
 1.1190376E+000, 3.6290830E+001,-6.7820712E-001,-4.4311572E-001,-4.8170683E-001, 0.0000000E+000, 0.0000000E+000,-2.3159713E+001, 1.2269134E+001, 1.1528087E+001,-2.0652664E-008, 1.8967962E-005, 2.3417875E-008, 1.8020230E-004
 1.2869724E+000, 3.6335786E+001,-7.6572067E-001,-7.7315551E-002,-4.0343996E-001, 0.0000000E+000, 0.0000000E+000,-2.3520684E+001, 1.1305659E+001, 1.1568626E+001,-3.4388140E-008, 2.3618070E-005, 3.8992410E-008, 1.9566071E-004
 1.4777585E+000, 3.6434427E+001,-8.4055357E-001, 2.0597351E-001,-3.6421315E-001, 0.0000000E+000, 0.0000000E+000,-2.2609587E+001, 1.2086285E+001, 1.2826046E+001,-6.3709006E-008, 3.1716914E-005, 7.2239082E-008, 2.1845184E-004
 1.6427890E+000, 3.6573152E+001,-8.5705148E-001, 1.3420315E-001,-3.7060319E-001, 0.0000000E+000, 0.0000000E+000,-2.2031404E+001, 1.3061281E+001, 1.3448297E+001,-1.0327738E-007, 4.1788922E-005, 1.1710531E-007, 2.4414120E-004
 1.8277142E+000, 3.6747605E+001,-8.6381205E-001,-1.5803260E-001,-3.9136364E-001, 0.0000000E+000, 0.0000000E+000,-2.1734518E+001, 1.3492356E+001, 1.3599878E+001,-1.5241235E-007, 5.3863255E-005, 1.7281903E-007, 2.7257583E-004
 2.0072987E+000, 3.6971141E+001,-8.8293955E-001,-2.9362426E-001,-4.0337037E-001, 0.0000000E+000, 0.0000000E+000,-2.1363871E+001, 1.4066076E+001, 1.4027336E+001,-2.2219936E-007, 6.9993710E-005, 2.5194990E-007, 3.0743867E-004
 2.1639347E+000, 3.7250382E+001,-9.3605192E-001,-1.6002991E-001,-4.0308075E-001, 0.0000000E+000, 0.0000000E+000,-2.1225580E+001, 1.4498064E+001, 1.4525640E+001,-3.1313986E-007, 8.9465724E-005, 3.5506654E-007, 3.4605840E-004
 2.3518982E+000, 3.7597462E+001,-9.9757844E-001,-5.9701664E-004,-3.9757009E-001, 0.0000000E+000, 0.0000000E+000,-2.1593860E+001, 1.4491645E+001, 1.4607857E+001,-4.3408842E-007, 1.1393246E-004, 4.9220905E-007, 3.9105271E-004
 2.5398614E+000, 3.8061347E+001,-1.0929124E+000,-4.7761523E-002,-3.9072444E-001, 0.0000000E+000, 0.0000000E+000,-2.2229525E+001, 1.4283833E+001, 1.4300424E+001,-5.9735222E-007, 1.4543360E-004, 6.7733244E-007, 4.4554755E-004
 2.7309575E+000, 3.8605305E+001,-1.1975943E+000,-1.2924286E-001,-3.8560110E-001, 0.0000000E+000, 0.0000000E+000,-2.3342096E+001, 1.3732511E+001, 1.3550770E+001,-7.8820268E-007, 1.8106085E-004, 8.9373610E-007, 5.0422101E-004
 2.9032574E+000, 3.9177669E+001,-1.3389936E+000,-4.8549796E-002,-3.8483492E-001, 0.0000000E+000, 0.0000000E+000,-2.4180403E+001, 1.3200387E+001, 1.3224887E+001,-9.8666855E-007, 2.1800787E-004, 1.1187748E-006, 5.6259695E-004
 3.0755570E+000, 3.9792429E+001,-1.4774386E+000, 5.2714192E-002,-3.8729895E-001, 0.0000000E+000, 0.0000000E+000,-2.4288244E+001, 1.3464438E+001, 1.3692161E+001,-1.1921210E-006, 2.5642636E-004, 1.3517355E-006, 6.2064212E-004
 3.2581947E+000, 4.0459122E+001,-1.6210102E+000, 6.5321511E-002,-3.9119155E-001, 0.0000000E+000, 0.0000000E+000,-2.4429806E+001, 1.3896933E+001, 1.4082436E+001,-1.4300427E-006, 3.0013354E-004, 1.6215128E-006, 6.8337127E-004
 3.4477243E+000, 4.1262254E+001,-1.7692931E+000, 1.8911881E-002,-3.9559343E-001, 0.0000000E+000, 0.0000000E+000,-2.4697455E+001, 1.4259591E+001, 1.4418824E+001,-1.7149488E-006, 3.5137217E-004, 1.9445654E-006, 7.5299749E-004
 3.6372540E+000, 4.2181713E+001,-1.9532837E+000, 2.4087697E-003,-3.9913821E-001, 0.0000000E+000, 0.0000000E+000,-2.5025574E+001, 1.4716608E+001, 1.4806125E+001,-2.0457604E-006, 4.1004033E-004, 2.3196698E-006, 8.2842788E-004
 3.7888780E+000, 4.3101764E+001,-2.0792133E+000, 3.4199376E-002,-4.0053773E-001, 0.0000000E+000, 0.0000000E+000,-2.5501628E+001, 1.5076468E+001, 1.5154584E+001,-2.3856343E-006, 4.6938031E-004, 2.7050497E-006, 9.0082388E-004
 3.9784076E+000, 4.4135334E+001,-2.3115251E+000, 1.1133077E-001,-4.0020376E-001, 0.0000000E+000, 0.0000000E+000,-2.6005777E+001, 1.5369156E+001, 1.5529159E+001,-2.7720081E-006, 5.3618408E-004, 3.1431556E-006, 9.7809990E-004
 4.1679373E+000, 4.5426502E+001,-2.4832388E+000, 1.8525897E-001,-3.9886227E-001, 0.0000000E+000, 0.0000000E+000,-2.6610080E+001, 1.5847477E+001, 1.6119580E+001,-3.2625904E-006, 6.1979158E-004, 3.6994226E-006, 1.0694038E-003
 4.3574672E+000, 4.6886524E+001,-2.7184465E+000, 1.9289771E-001,-3.9879083E-001, 0.0000000E+000, 0.0000000E+000,-2.7245317E+001, 1.6460535E+001, 1.6716868E+001,-3.8265686E-006, 7.1466031E-004, 4.3389125E-006, 1.1664127E-003
