s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.3031825E-001, 1.1161150E-008, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5869682E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6059325E+001,-4.5833262E-002,-4.4914354E-002,-4.4741168E-002, 0.0000000E+000, 0.0000000E+000,-4.1101903E+000, 2.2251665E+001, 3.1813646E+001,-5.8144568E-009, 1.0863044E-005, 6.5929615E-009, 2.1806877E-004
 3.8729835E-001, 3.6153309E+001,-1.1412984E-001,-1.8017696E-001,-2.3545440E-001, 0.0000000E+000, 0.0000000E+000,-1.0590376E+001, 2.6640012E+001, 2.5033172E+001,-8.6704111E-009, 1.0913348E-005, 9.8313030E-009, 2.1881377E-004
 5.8094752E-001, 3.6178705E+001,-2.3863370E-001,-3.4325518E-001,-4.2061732E-001, 0.0000000E+000, 0.0000000E+000,-1.3781058E+001, 2.2832531E+001, 2.1395141E+001,-8.7707459E-009, 1.1068027E-005, 9.9450717E-009, 2.2089535E-004
 7.7459669E-001, 3.6188160E+001,-3.6910051E-001,-4.3670423E-001,-5.2157870E-001, 0.0000000E+000, 0.0000000E+000,-1.7257774E+001, 1.9403377E+001, 1.7603003E+001,-9.2841062E-009, 1.1426920E-005, 1.0527166E-008, 2.2502540E-004
 9.5330453E-001, 3.6199568E+001,-4.9418515E-001,-4.0166945E-001,-5.3486761E-001, 0.0000000E+000, 0.0000000E+000,-2.1139314E+001, 1.5165613E+001, 1.3629532E+001,-1.0766487E-008, 1.2241851E-005, 1.2208025E-008, 2.3279567E-004
 1.1245416E+000, 3.6214604E+001,-6.0460028E-001,-2.4927753E-001,-4.7309199E-001, 0.0000000E+000, 0.0000000E+000,-2.3549037E+001, 1.1993091E+001, 1.1338597E+001,-1.4483538E-008, 1.3915360E-005, 1.6422757E-008, 2.4589912E-004
 1.2893327E+000, 3.6245968E+001,-6.8412207E-001,-3.7159263E-002,-3.8700824E-001, 0.0000000E+000, 0.0000000E+000,-2.3661750E+001, 1.1047271E+001, 1.1475928E+001,-2.2916700E-008, 1.7002693E-005, 2.5985045E-008, 2.6589529E-004
 1.4804268E+000, 3.6309896E+001,-7.4361266E-001, 1.1937178E-001,-3.5227993E-001, 0.0000000E+000, 0.0000000E+000,-2.2669119E+001, 1.2139997E+001, 1.2664256E+001,-4.0587438E-008, 2.2266472E-005, 4.6021739E-008, 2.9468628E-004
 1.6456161E+000, 3.6401304E+001,-7.6134217E-001, 7.7881115E-002,-3.6503559E-001, 0.0000000E+000, 0.0000000E+000,-2.2082118E+001, 1.3005005E+001, 1.3270689E+001,-6.5417107E-008, 2.8939371E-005, 7.4175883E-008, 3.2756784E-004
 1.8017503E+000, 3.6503443E+001,-7.7281312E-001,-6.5538413E-002,-3.8656617E-001, 0.0000000E+000, 0.0000000E+000,-2.1842271E+001, 1.3334638E+001, 1.3436254E+001,-9.3101901E-008, 3.6153812E-005, 1.0556743E-007, 3.6064048E-004
 1.9810454E+000, 3.6639172E+001,-7.9418317E-001,-1.3513546E-001,-4.0060993E-001, 0.0000000E+000, 0.0000000E+000,-2.1495999E+001, 1.3792963E+001, 1.3813244E+001,-1.3134032E-007, 4.5760683E-005, 1.4892563E-007, 4.0149584E-004
 2.1778302E+000, 3.6838839E+001,-8.1728772E-001,-5.7099742E-002,-4.0220880E-001, 0.0000000E+000, 0.0000000E+000,-2.1415607E+001, 1.4114033E+001, 1.4146635E+001,-1.9127220E-007, 6.0068966E-005, 2.1688186E-007, 4.5716945E-004
 2.3709412E+000, 3.7108900E+001,-8.8715580E-001, 3.9994432E-002,-3.9400974E-001, 0.0000000E+000, 0.0000000E+000,-2.1615937E+001, 1.4153966E+001, 1.4251793E+001,-2.7972736E-007, 7.9645017E-005, 3.1718039E-007, 5.2660694E-004
 2.5318668E+000, 3.7420873E+001,-9.5488852E-001, 1.9958674E-002,-3.8493009E-001, 0.0000000E+000, 0.0000000E+000,-2.2154030E+001, 1.4017633E+001, 1.3946984E+001,-3.8508152E-007, 1.0130219E-004, 4.3664055E-007, 5.9788384E-004
 2.7346332E+000, 3.7797252E+001,-1.0542424E+000,-5.2848881E-003,-3.7942877E-001, 0.0000000E+000, 0.0000000E+000,-2.3127467E+001, 1.3329775E+001, 1.3230829E+001,-5.1318602E-007, 1.2650999E-004, 5.8189712E-007, 6.7618068E-004
 2.9116516E+000, 3.8246640E+001,-1.1578875E+000, 5.3385308E-002,-3.7902199E-001, 0.0000000E+000, 0.0000000E+000,-2.3620711E+001, 1.3107456E+001, 1.3142404E+001,-6.6064459E-007, 1.5502045E-004, 7.4909910E-007, 7.6101943E-004
 3.0886700E+000, 3.8703265E+001,-1.2761797E+000, 1.1931307E-001,-3.8281755E-001, 0.0000000E+000, 0.0000000E+000,-2.3974576E+001, 1.3101003E+001, 1.3189005E+001,-8.0634223E-007, 1.8327820E-004, 9.1430437E-007, 8.4200889E-004
 3.2692287E+000, 3.9189765E+001,-1.3763222E+000, 1.4175808E-001,-3.8779884E-001, 0.0000000E+000, 0.0000000E+000,-2.4128192E+001, 1.3308447E+001, 1.3439210E+001,-9.6421134E-007, 2.1398004E-004, 1.0933108E-006, 9.2637894E-004
 3.4250047E+000, 3.9677023E+001,-1.5046339E+000, 1.4182203E-001,-3.9111730E-001, 0.0000000E+000, 0.0000000E+000,-2.4191179E+001, 1.3576787E+001, 1.3731915E+001,-1.1304187E-006, 2.4550883E-004, 1.2817719E-006, 1.0090214E-003
 3.6314080E+000, 4.0255275E+001,-1.6121691E+000, 1.5100181E-001,-3.9201849E-001, 0.0000000E+000, 0.0000000E+000,-2.4349246E+001, 1.3962711E+001, 1.4052844E+001,-1.3317566E-006, 2.8285712E-004, 1.5100671E-006, 1.1022048E-003
 3.7970970E+000, 4.0941635E+001,-1.7670503E+000, 1.8481952E-001,-3.9052836E-001, 0.0000000E+000, 0.0000000E+000,-2.4718445E+001, 1.4156587E+001, 1.4250431E+001,-1.5620513E-006, 3.2488365E-004, 1.7711962E-006, 1.2023217E-003
