s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.3535582E-001, 5.2279692E-008, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5864644E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6075001E+001,-4.7044271E-002,-6.1023856E-002,-4.4819858E-002, 0.0000000E+000, 0.0000000E+000,-4.1160948E+000, 2.2205846E+001, 3.1806018E+001,-7.4343574E-009, 1.3732256E-005, 8.4297526E-009, 3.5843895E-004
 3.8729835E-001, 3.6193736E+001,-1.1172989E-001,-2.4483381E-001,-2.3565874E-001, 0.0000000E+000, 0.0000000E+000,-1.0927749E+001, 2.6436575E+001, 2.4673765E+001,-1.1075095E-008, 1.3778005E-005, 1.2557953E-008, 3.5931778E-004
 5.8094752E-001, 3.6225436E+001,-2.2923861E-001,-4.7864966E-001,-4.2193814E-001, 0.0000000E+000, 0.0000000E+000,-1.4258973E+001, 2.2362919E+001, 2.0836637E+001,-1.1137205E-008, 1.3923264E-005, 1.2628378E-008, 3.6187916E-004
 7.7459669E-001, 3.6236293E+001,-3.5122315E-001,-6.1597180E-001,-5.2679677E-001, 0.0000000E+000, 0.0000000E+000,-1.7680006E+001, 1.8937746E+001, 1.7062295E+001,-1.1598519E-008, 1.4246388E-005, 1.3151459E-008, 3.6683131E-004
 9.0369612E-001, 3.6243261E+001,-4.6729955E-001,-5.8931015E-001,-5.4580017E-001, 0.0000000E+000, 0.0000000E+000,-2.1423165E+001, 1.5309077E+001, 1.3217686E+001,-1.2519475E-008, 1.4779125E-005, 1.4195723E-008, 3.7395325E-004
 1.1307929E+000, 3.6259840E+001,-5.5205048E-001,-3.8835836E-001,-4.8959813E-001, 0.0000000E+000, 0.0000000E+000,-2.4045800E+001, 1.1593550E+001, 1.0784033E+001,-1.5109402E-008, 1.6072948E-005, 1.7132418E-008, 3.8841894E-004
 1.3011155E+000, 3.6285314E+001,-6.5010251E-001,-4.4643399E-002,-3.8054547E-001, 0.0000000E+000, 0.0000000E+000,-2.4732335E+001, 1.0134584E+001, 1.0477688E+001,-2.2009191E-008, 1.8838137E-005, 2.4956028E-008, 4.1388175E-004
 1.4535813E+000, 3.6332635E+001,-7.0687847E-001, 1.7908924E-001,-3.3949905E-001, 0.0000000E+000, 0.0000000E+000,-2.3587390E+001, 1.1018536E+001, 1.1877957E+001,-3.4614902E-008, 2.2736856E-005, 3.9249533E-008, 4.4372520E-004
 1.6390944E+000, 3.6401391E+001,-7.3191125E-001, 1.6945197E-001,-3.5263225E-001, 0.0000000E+000, 0.0000000E+000,-2.2597918E+001, 1.2396439E+001, 1.2888381E+001,-5.3034002E-008, 2.7821736E-005, 6.0134788E-008, 4.7873252E-004
 1.8367261E+000, 3.6503101E+001,-7.4799599E-001,-6.8980059E-002,-3.8444439E-001, 0.0000000E+000, 0.0000000E+000,-2.2262583E+001, 1.2949445E+001, 1.3039098E+001,-7.8761440E-008, 3.4801513E-005, 8.9306905E-008, 5.2327886E-004
 2.0114717E+000, 3.6627045E+001,-7.6251096E-001,-2.0047650E-001,-4.0562714E-001, 0.0000000E+000, 0.0000000E+000,-2.2157613E+001, 1.3151414E+001, 1.3100817E+001,-1.1280541E-007, 4.3644526E-005, 1.2790906E-007, 5.7501308E-004
 2.1748576E+000, 3.6772283E+001,-7.6533300E-001,-9.8398389E-002,-4.1005216E-001, 0.0000000E+000, 0.0000000E+000,-2.2089845E+001, 1.3372041E+001, 1.3408654E+001,-1.5590946E-007, 5.4109021E-005, 1.7678437E-007, 6.3122025E-004
 2.3649487E+000, 3.6964986E+001,-7.8231943E-001, 3.1988871E-002,-4.0418441E-001, 0.0000000E+000, 0.0000000E+000,-2.2239120E+001, 1.3469748E+001, 1.3571351E+001,-2.1657557E-007, 6.7747797E-005, 2.4557313E-007, 6.9895855E-004
 2.5363426E+000, 3.7201079E+001,-8.5091818E-001, 8.2862791E-003,-3.9450370E-001, 0.0000000E+000, 0.0000000E+000,-2.2688486E+001, 1.3285284E+001, 1.3275458E+001,-2.9342541E-007, 8.4012092E-005, 3.3271249E-007, 7.7458782E-004
 2.7077363E+000, 3.7470993E+001,-9.2961533E-001,-4.6339489E-002,-3.8639493E-001, 0.0000000E+000, 0.0000000E+000,-2.3403718E+001, 1.2831623E+001, 1.2704925E+001,-3.7937297E-007, 1.0138470E-004, 4.3016768E-007, 8.5111241E-004
 2.9134088E+000, 3.7801678E+001,-1.0192707E+000, 9.8506645E-003,-3.8148461E-001, 0.0000000E+000, 0.0000000E+000,-2.3998281E+001, 1.2431618E+001, 1.2412492E+001,-4.8518716E-007, 1.2217170E-004, 5.5014946E-007, 9.3855976E-004
 3.0848024E+000, 3.8159262E+001,-1.0881377E+000, 1.0540092E-001,-3.8216938E-001, 0.0000000E+000, 0.0000000E+000,-2.4437518E+001, 1.2260670E+001, 1.2356838E+001,-6.0004866E-007, 1.4447256E-004, 6.8038990E-007, 1.0286136E-003
 3.2664797E+000, 3.8504198E+001,-1.1394535E+000, 1.4515538E-001,-3.8750793E-001, 0.0000000E+000, 0.0000000E+000,-2.4748685E+001, 1.2231256E+001, 1.2373707E+001,-7.1509546E-007, 1.6687642E-004, 8.1084046E-007, 1.1156171E-003
 3.4550128E+000, 3.8915295E+001,-1.2422242E+000, 1.5462277E-001,-3.9480934E-001, 0.0000000E+000, 0.0000000E+000,-2.4990292E+001, 1.2279155E+001, 1.2442593E+001,-8.4804912E-007, 1.9248649E-004, 9.6159545E-007, 1.2115704E-003
 3.6096098E+000, 3.9317667E+001,-1.3860306E+000, 1.5210478E-001,-4.0051155E-001, 0.0000000E+000, 0.0000000E+000,-2.5103893E+001, 1.2465428E+001, 1.2579337E+001,-9.8232802E-007, 2.1795175E-004, 1.1138531E-006, 1.3040811E-003
 3.8169963E+000, 3.9765960E+001,-1.4679260E+000, 1.3930704E-001,-4.0362610E-001, 0.0000000E+000, 0.0000000E+000,-2.5228373E+001, 1.2713655E+001, 1.2805341E+001,-1.1326803E-006, 2.4629646E-004, 1.2843362E-006, 1.4037715E-003
 3.9786615E+000, 4.0289998E+001,-1.5841514E+000, 1.8553776E-001,-4.0267608E-001, 0.0000000E+000, 0.0000000E+000,-2.5347866E+001, 1.2993296E+001, 1.3140843E+001,-1.2992963E-006, 2.7725354E-004, 1.4732607E-006, 1.5088802E-003
 4.1648283E+000, 4.0815477E+001,-1.6924305E+000, 2.5835585E-001,-3.9975402E-001, 0.0000000E+000, 0.0000000E+000,-2.5487178E+001, 1.3318152E+001, 1.3494470E+001,-1.4698150E-006, 3.0812231E-004, 1.6666104E-006, 1.6096088E-003
 4.3509951E+000, 4.1364290E+001,-1.7427049E+000, 2.9755470E-001,-3.9768754E-001, 0.0000000E+000, 0.0000000E+000,-2.5744134E+001, 1.3562044E+001, 1.3777318E+001,-1.6589153E-006, 3.4229033E-004, 1.8810295E-006, 1.7168952E-003
 4.5371618E+000, 4.1955575E+001,-1.8212627E+000, 3.0753480E-001,-3.9713852E-001, 0.0000000E+000, 0.0000000E+000,-2.6028337E+001, 1.3837069E+001, 1.4016372E+001,-1.8578717E-006, 3.7851787E-004, 2.1066244E-006, 1.8257879E-003
 4.6860952E+000, 4.2517414E+001,-1.9049572E+000, 3.0898219E-001,-3.9773089E-001, 0.0000000E+000, 0.0000000E+000,-2.6268253E+001, 1.4112037E+001, 1.4255455E+001,-2.0492359E-006, 4.1315873E-004, 2.3236105E-006, 1.9254851E-003
