s,kg
Time,"Fuel Load"
 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 1.1390653E+001
 3.8729833E-001, 1.1390605E+001
 5.8094750E-001, 1.1390558E+001
 7.7459667E-001, 1.1390509E+001
 9.5420806E-001, 1.1390461E+001
 1.1268006E+000, 1.1390413E+001
 1.2871573E+000, 1.1390365E+001
 1.4413962E+000, 1.1390315E+001
 1.6295764E+000, 1.1390254E+001
 1.8311561E+000, 1.1390175E+001
 2.0015689E+000, 1.1390090E+001
 2.1719817E+000, 1.1390003E+001
 2.3423945E+000, 1.1389905E+001
 2.5468898E+000, 1.1389782E+001
 2.7173027E+000, 1.1389644E+001
 2.8877155E+000, 1.1389503E+001
 3.0922108E+000, 1.1389330E+001
 3.2584676E+000, 1.1389141E+001
 3.4380266E+000, 1.1388945E+001
 3.6080717E+000, 1.1388729E+001
 3.7822371E+000, 1.1388498E+001
 3.9666635E+000, 1.1388235E+001
 4.1616284E+000, 1.1387934E+001
 4.3355161E+000, 1.1387617E+001
 4.5094038E+000, 1.1387292E+001
 4.6977471E+000, 1.1386926E+001
 4.8802801E+000, 1.1386525E+001
 5.0628131E+000, 1.1386101E+001
 5.2453461E+000, 1.1385647E+001
 5.4018030E+000, 1.1385198E+001
 5.5843360E+000, 1.1384719E+001
 5.7668690E+000, 1.1384171E+001
 5.9614155E+000, 1.1383564E+001
 6.1259542E+000, 1.1382946E+001
 6.3151737E+000, 1.1382304E+001
 6.4825918E+000, 1.1381621E+001
 6.6816836E+000, 1.1380868E+001
 6.8558890E+000, 1.1380048E+001
 7.0343538E+000, 1.1379213E+001
 7.2239726E+000, 1.1378289E+001
 7.3908286E+000, 1.1377324E+001
 7.5674743E+000, 1.1376311E+001
 7.7441199E+000, 1.1375183E+001
 7.9207656E+000, 1.1373942E+001
 8.1194919E+000, 1.1372468E+001
 8.2961376E+000, 1.1370789E+001
 8.4727833E+000, 1.1368940E+001
 8.6494289E+000, 1.1366699E+001
 8.8260746E+000, 1.1363836E+001
 9.0027202E+000, 1.1360093E+001
 9.1832717E+000, 1.1355284E+001
 9.3725732E+000, 1.1349355E+001
 9.5549262E+000, 1.1342390E+001
 9.7323744E+000, 1.1334609E+001
 9.9043001E+000, 1.1326066E+001
 1.0083553E+001, 1.1316636E+001
 1.0261892E+001, 1.1306359E+001
 1.0444537E+001, 1.1295417E+001
 1.0621073E+001, 1.1284039E+001
 1.0804561E+001, 1.1272020E+001
 1.0986024E+001, 1.1258981E+001
 1.1167487E+001, 1.1244743E+001
 1.1341061E+001, 1.1229486E+001
 1.1520142E+001, 1.1212374E+001
 1.1702788E+001, 1.1193296E+001
 1.1885435E+001, 1.1172516E+001
 1.2060259E+001, 1.1150922E+001
 1.2242212E+001, 1.1126836E+001
 1.2423124E+001, 1.1100482E+001
 1.2602913E+001, 1.1071950E+001
 1.2784444E+001, 1.1041346E+001
 1.2964635E+001, 1.1008007E+001
 1.3144589E+001, 1.0973169E+001
 1.3321973E+001, 1.0936840E+001
 1.3502247E+001, 1.0899344E+001
 1.3683515E+001, 1.0859862E+001
 1.3860499E+001, 1.0819671E+001
 1.4042978E+001, 1.0779630E+001
 1.4223835E+001, 1.0738551E+001
 1.4400166E+001, 1.0695759E+001
 1.4582843E+001, 1.0651018E+001
 1.4764103E+001, 1.0602382E+001
 1.4940783E+001, 1.0553101E+001
 1.5120964E+001, 1.0505028E+001
 1.5301409E+001, 1.0456502E+001
 1.5480253E+001, 1.0407662E+001
 1.5661706E+001, 1.0353196E+001
 1.5844052E+001, 1.0303710E+001
 1.6021599E+001, 1.0256141E+001
 1.6203122E+001, 1.0207847E+001
 1.6380342E+001, 1.0162438E+001
 1.6564557E+001, 1.0122813E+001
 1.6743268E+001, 1.0083884E+001
 1.6924466E+001, 1.0046451E+001
 1.7102028E+001, 1.0011369E+001
 1.7281593E+001, 9.9760695E+000
 1.7461158E+001, 9.9406498E+000
 1.7643800E+001, 9.9080957E+000
 1.7825339E+001, 9.8756496E+000
 1.8001175E+001, 9.8438299E+000
 1.8181835E+001, 9.8118982E+000
 1.8363044E+001, 9.7784665E+000
 1.8541121E+001, 9.7450210E+000
 1.8724151E+001, 9.7121261E+000
 1.8903239E+001, 9.6793827E+000
 1.9081492E+001, 9.6465722E+000
 1.9264012E+001, 9.6130013E+000
 1.9441317E+001, 9.5834517E+000
 1.9623837E+001, 9.5557783E+000
 1.9804189E+001, 9.5279181E+000
 1.9984598E+001, 9.5004548E+000
 2.0163461E+001, 9.4748300E+000
 2.0340931E+001, 9.4519103E+000
 2.0521804E+001, 9.4279279E+000
 2.0702677E+001, 9.4026558E+000
 2.0883550E+001, 9.3774161E+000
 2.1064422E+001, 9.3517857E+000
 2.1240306E+001, 9.3262765E+000
 2.1424431E+001, 9.3007954E+000
 2.1602492E+001, 9.2744000E+000
 2.1783460E+001, 9.2474452E+000
 2.1964555E+001, 9.2199628E+000
 2.2142144E+001, 9.1922513E+000
 2.2323977E+001, 9.1648155E+000
 2.2503169E+001, 9.1369546E+000
 2.2684582E+001, 9.1086068E+000
 2.2860404E+001, 9.0798550E+000
 2.3041224E+001, 9.0509983E+000
 2.3223156E+001, 9.0212214E+000
 2.3402192E+001, 8.9907895E+000
 2.3580993E+001, 8.9601432E+000
 2.3762663E+001, 8.9304955E+000
