s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.2579963E-001,-1.3983212E-008, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5874200E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6092246E+001,-4.5805218E-002,-1.1942318E-001,-4.4994911E-002, 0.0000000E+000, 0.0000000E+000,-4.1613170E+000, 2.2000699E+001, 3.1720706E+001,-9.4936564E-009, 1.6890113E-005, 1.0764774E-008, 3.0051857E-004
 3.8729835E-001, 3.6238309E+001,-1.2051659E-001,-4.6939602E-001,-2.3656244E-001, 0.0000000E+000, 0.0000000E+000,-1.0699432E+001, 2.6303260E+001, 2.4712402E+001,-1.4148127E-008, 1.6954238E-005, 1.6042436E-008, 3.0135546E-004
 5.8094752E-001, 3.6277465E+001,-2.5396436E-001,-9.0721164E-001,-4.2331946E-001, 0.0000000E+000, 0.0000000E+000,-1.3611981E+001, 2.2711819E+001, 2.1080989E+001,-1.4261151E-008, 1.7150758E-005, 1.6170594E-008, 3.0370215E-004
 7.7459669E-001, 3.6291177E+001,-3.8933844E-001,-1.1467788E+000,-5.2828439E-001, 0.0000000E+000, 0.0000000E+000,-1.6826538E+001, 1.9600330E+001, 1.7400237E+001,-1.4904033E-008, 1.7578037E-005, 1.6899552E-008, 3.0812914E-004
 9.4821656E-001, 3.6307147E+001,-5.1269147E-001,-1.0528216E+000,-5.4960628E-001, 0.0000000E+000, 0.0000000E+000,-2.0922838E+001, 1.5396971E+001, 1.3269190E+001,-1.6544727E-008, 1.8467414E-005, 1.8759920E-008, 3.1595380E-004
 1.1118219E+000, 3.6322012E+001,-6.1961684E-001,-6.5964928E-001,-5.0441842E-001, 0.0000000E+000, 0.0000000E+000,-2.3833310E+001, 1.1761641E+001, 1.0705017E+001,-2.0118066E-008, 2.0126541E-005, 2.2811699E-008, 3.2833831E-004
 1.2642372E+000, 3.6351903E+001,-6.9409724E-001,-1.2250525E-001,-4.2144560E-001, 0.0000000E+000, 0.0000000E+000,-2.4414099E+001, 1.0454089E+001, 1.0699756E+001,-2.7264425E-008, 2.2995150E-005, 3.0914892E-008, 3.4646656E-004
 1.4599977E+000, 3.6409975E+001,-7.4498284E-001, 3.1917720E-001,-3.6929347E-001, 0.0000000E+000, 0.0000000E+000,-2.3574018E+001, 1.1133420E+001, 1.2040858E+001,-4.4399374E-008, 2.8401142E-005, 5.0344060E-008, 3.7476038E-004
 1.6384881E+000, 3.6513870E+001,-7.7662087E-001, 2.1525872E-001,-3.7533754E-001, 0.0000000E+000, 0.0000000E+000,-2.2760587E+001, 1.2221321E+001, 1.2816583E+001,-7.3412567E-008, 3.6322774E-005, 8.3241865E-008, 4.1114675E-004
 1.8223796E+000, 3.6654306E+001,-8.0013671E-001,-2.2522982E-001,-3.9763110E-001, 0.0000000E+000, 0.0000000E+000,-2.2326846E+001, 1.2756805E+001, 1.2904462E+001,-1.1039445E-007, 4.5986336E-005, 1.2517530E-007, 4.5176673E-004
 1.9903131E+000, 3.6822129E+001,-8.0840350E-001,-4.1994874E-001,-4.1141086E-001, 0.0000000E+000, 0.0000000E+000,-2.1729115E+001, 1.3513358E+001, 1.3453251E+001,-1.5862101E-007, 5.7941173E-005, 1.7985897E-007, 4.9796412E-004
