s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.1646770E-001,-5.7235139E-008, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5883532E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6051474E+001,-4.4054624E-002,-4.6434106E-002,-3.5074138E-002, 0.0000000E+000, 0.0000000E+000,-4.4477617E+000, 2.2119802E+001, 3.1478150E+001,-5.1349263E-009, 9.4258524E-006, 5.8224479E-009, 1.5971847E-004
 3.8729835E-001, 3.6133104E+001,-1.1713547E-001,-1.8857992E-001,-1.7718205E-001, 0.0000000E+000, 0.0000000E+000,-1.2182760E+001, 2.5432440E+001, 2.3467447E+001,-7.6585711E-009, 9.4896252E-006, 8.6839865E-009, 1.6051561E-004
 5.8094752E-001, 3.6155664E+001,-2.5174323E-001,-3.8207512E-001,-2.7685251E-001, 0.0000000E+000, 0.0000000E+000,-1.6204366E+001, 2.0654206E+001, 1.9040627E+001,-7.8497084E-009, 9.6969594E-006, 8.9007153E-009, 1.6285003E-004
 7.7459669E-001, 3.6165456E+001,-3.8650052E-001,-5.1130796E-001,-2.7891562E-001, 0.0000000E+000, 0.0000000E+000,-1.9371694E+001, 1.7131102E+001, 1.5617038E+001,-8.6106114E-009, 1.0188060E-005, 9.7634966E-009, 1.6754777E-004
 9.5031059E-001, 3.6178968E+001,-5.1169433E-001,-4.8156976E-001,-2.4593793E-001, 0.0000000E+000, 0.0000000E+000,-2.1897474E+001, 1.4136396E+001, 1.3042292E+001,-1.0433941E-008, 1.1181134E-005, 1.1830954E-008, 1.7556142E-004
 1.1170568E+000, 3.6195636E+001,-6.1338704E-001,-2.9435863E-001,-2.2179271E-001, 0.0000000E+000, 0.0000000E+000,-2.2500222E+001, 1.2594896E+001, 1.2565876E+001,-1.3796110E-008, 1.2782018E-005, 1.5643288E-008, 1.8673306E-004
 1.2602966E+000, 3.6223695E+001,-6.7822473E-001,-6.1866496E-002,-2.1795364E-001, 0.0000000E+000, 0.0000000E+000,-2.1125772E+001, 1.3538153E+001, 1.4139879E+001,-1.8890595E-008, 1.4953877E-005, 2.1419880E-008, 2.0022394E-004
 1.4414558E+000, 3.6262021E+001,-6.9904924E-001, 1.0637266E-001,-2.2970083E-001, 0.0000000E+000, 0.0000000E+000,-2.0627976E+001, 1.4508295E+001, 1.4811667E+001,-2.6797508E-008, 1.8058653E-005, 3.0385459E-008, 2.1751471E-004
 1.6556209E+000, 3.6329987E+001,-7.1729898E-001, 5.3604418E-003,-2.4987602E-001, 0.0000000E+000, 0.0000000E+000,-2.1065674E+001, 1.4286190E+001, 1.4302499E+001,-4.1604284E-008, 2.3460770E-005, 4.7174732E-008, 2.4447509E-004
