s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.3080616E-001, 1.2747251E-008, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5869194E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6071708E+001,-4.6030689E-002,-4.9189121E-002,-4.4756612E-002, 0.0000000E+000, 0.0000000E+000,-4.1966960E+000, 2.2217308E+001, 3.1735036E+001,-7.0457992E-009, 1.3129777E-005, 7.9891698E-009, 3.2906969E-004
 3.8729835E-001, 3.6185244E+001,-1.1205216E-001,-1.9600348E-001,-2.3536268E-001, 0.0000000E+000, 0.0000000E+000,-1.1075853E+001, 2.6317312E+001, 2.4565973E+001,-1.0496136E-008, 1.3176209E-005, 1.1901476E-008, 3.2992692E-004
 5.8094752E-001, 3.6215610E+001,-2.3181181E-001,-3.8131755E-001,-4.2174279E-001, 0.0000000E+000, 0.0000000E+000,-1.4335155E+001, 2.2284704E+001, 2.0845583E+001,-1.0562628E-008, 1.3321602E-005, 1.1976871E-008, 3.3238743E-004
 7.7459669E-001, 3.6226122E+001,-3.5509778E-001,-4.8945533E-001,-5.2806704E-001, 0.0000000E+000, 0.0000000E+000,-1.7709392E+001, 1.8912217E+001, 1.7144109E+001,-1.1025100E-008, 1.3642230E-005, 1.2501264E-008, 3.3710261E-004
 9.0369612E-001, 3.6232956E+001,-4.7225334E-001,-4.6799409E-001,-5.4924689E-001, 0.0000000E+000, 0.0000000E+000,-2.1371270E+001, 1.5330335E+001, 1.3372192E+001,-1.1925163E-008, 1.4167620E-005, 1.3521838E-008, 3.4384698E-004
 1.1294491E+000, 3.6249298E+001,-5.5737650E-001,-3.0983000E-001,-4.9509530E-001, 0.0000000E+000, 0.0000000E+000,-2.4048850E+001, 1.1633766E+001, 1.0838146E+001,-1.4458917E-008, 1.5445032E-005, 1.6394839E-008, 3.5753220E-004
 1.2987639E+000, 3.6274626E+001,-6.5451185E-001,-3.8292171E-002,-3.8568872E-001, 0.0000000E+000, 0.0000000E+000,-2.4843301E+001, 1.0049313E+001, 1.0352832E+001,-2.1438109E-008, 1.8236048E-005, 2.4308484E-008, 3.8195449E-004
 1.4595007E+000, 3.6321854E+001,-7.1136763E-001, 1.4975216E-001,-3.4214218E-001, 0.0000000E+000, 0.0000000E+000,-2.3588618E+001, 1.0962165E+001, 1.1829478E+001,-3.4849122E-008, 2.2329655E-005, 3.9515114E-008, 4.1147676E-004
 1.6410468E+000, 3.6397496E+001,-7.4299190E-001, 1.3853817E-001,-3.5461500E-001, 0.0000000E+000, 0.0000000E+000,-2.2515325E+001, 1.2485473E+001, 1.2923102E+001,-5.4756229E-008, 2.7745489E-005, 6.2087607E-008, 4.4652772E-004
