s,kg
Time,"Fuel Load"
 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 7.1782085E+000
 3.8729833E-001, 7.1781842E+000
 5.8094750E-001, 7.1781597E+000
 7.7459667E-001, 7.1781347E+000
 9.5374543E-001, 7.1781092E+000
 1.1256440E+000, 7.1780835E+000
 1.2841635E+000, 7.1780562E+000
 1.4866034E+000, 7.1780210E+000
 1.6553311E+000, 7.1779766E+000
 1.8103046E+000, 7.1779313E+000
 2.0096466E+000, 7.1778724E+000
 2.1713914E+000, 7.1778018E+000
 2.3654852E+000, 7.1777182E+000
 2.5272300E+000, 7.1776191E+000
 2.7213238E+000, 7.1775017E+000
 2.8830687E+000, 7.1773664E+000
 3.0771624E+000, 7.1772109E+000
 3.2712562E+000, 7.1770181E+000
 3.4330011E+000, 7.1768186E+000
 3.6270949E+000, 7.1765949E+000
 3.7851967E+000, 7.1763491E+000
 3.9861387E+000, 7.1760691E+000
 4.1583747E+000, 7.1757510E+000
 4.3334813E+000, 7.1754255E+000
 4.5229409E+000, 7.1750524E+000
 4.6808239E+000, 7.1746613E+000
 4.8799290E+000, 7.1742168E+000
 5.0474574E+000, 7.1737219E+000
 5.2429072E+000, 7.1731849E+000
 5.4104357E+000, 7.1725984E+000
 5.5978448E+000, 7.1719677E+000
 5.7651520E+000, 7.1712731E+000
 5.9563602E+000, 7.1705031E+000
 6.1236675E+000, 7.1696510E+000
 6.3148757E+000, 7.1686970E+000
 6.4821830E+000, 7.1676226E+000
 6.6733912E+000, 7.1663833E+000
 6.8517966E+000, 7.1648656E+000
 7.0225204E+000, 7.1631022E+000
 7.2145845E+000, 7.1607906E+000
 7.3950764E+000, 7.1577473E+000
 7.5663103E+000, 7.1541231E+000
 7.7460964E+000, 7.1496793E+000
 7.9204412E+000, 7.1442258E+000
 8.1082822E+000, 7.1374744E+000
 8.2902780E+000, 7.1293940E+000
 8.4637584E+000, 7.1206341E+000
 8.6447465E+000, 7.1110533E+000
 8.8273877E+000, 7.1001344E+000
 9.0024918E+000, 7.0882623E+000
 9.1848839E+000, 7.0752333E+000
 9.3649506E+000, 7.0605017E+000
 9.5409206E+000, 7.0439173E+000
 9.7205465E+000, 7.0252060E+000
 9.9021347E+000, 7.0052641E+000
 1.0084934E+001, 6.9846589E+000
 1.0260889E+001, 6.9635865E+000
 1.0441083E+001, 6.9410829E+000
 1.0623997E+001, 6.9159341E+000
 1.0803589E+001, 6.8892988E+000
 1.0981771E+001, 6.8619473E+000
 1.1162826E+001, 6.8335483E+000
 1.1344916E+001, 6.8035896E+000
 1.1521840E+001, 6.7724715E+000
 1.1704013E+001, 6.7391548E+000
 1.1884220E+001, 6.7051601E+000
 1.2064621E+001, 6.6717707E+000
 1.2242118E+001, 6.6387255E+000
 1.2424411E+001, 6.6078099E+000
 1.2600826E+001, 6.5758058E+000
 1.2781965E+001, 6.5419123E+000
 1.2962145E+001, 6.5071905E+000
 1.3142720E+001, 6.4740945E+000
 1.3321586E+001, 6.4439253E+000
 1.3503754E+001, 6.4146908E+000
 1.3681339E+001, 6.3855747E+000
 1.3860269E+001, 6.3569843E+000
 1.4043683E+001, 6.3288333E+000
 1.4222749E+001, 6.3002775E+000
 1.4405290E+001, 6.2727588E+000
 1.4583510E+001, 6.2478846E+000
 1.4764392E+001, 6.2247708E+000
 1.4944897E+001, 6.2025945E+000
 1.5124340E+001, 6.1802838E+000
 1.5305376E+001, 6.1589098E+000
 1.5480572E+001, 6.1393090E+000
 1.5665414E+001, 6.1203131E+000
 1.5844600E+001, 6.1015229E+000
 1.6023619E+001, 6.0832459E+000
 1.6206581E+001, 6.0641926E+000
 1.6385704E+001, 6.0459303E+000
 1.6560184E+001, 6.0284558E+000
 1.6741304E+001, 6.0117236E+000
 1.6926422E+001, 5.9943725E+000
 1.7104466E+001, 5.9773773E+000
 1.7286036E+001, 5.9605974E+000
 1.7465211E+001, 5.9434588E+000
 1.7643317E+001, 5.9267361E+000
 1.7821424E+001, 5.9099332E+000
 1.8006126E+001, 5.8924637E+000
 1.8181373E+001, 5.8746270E+000
 1.8360175E+001, 5.8563147E+000
 1.8541329E+001, 5.8382741E+000
 1.8720042E+001, 5.8205422E+000
 1.8901045E+001, 5.8019170E+000
 1.9080350E+001, 5.7815573E+000
 1.9260787E+001, 5.7606789E+000
 1.9445102E+001, 5.7394473E+000
 1.9625115E+001, 5.7192118E+000
 1.9802853E+001, 5.6991357E+000
 1.9980321E+001, 5.6784629E+000
 2.0161553E+001, 5.6577063E+000
 2.0340612E+001, 5.6390186E+000
 2.0523768E+001, 5.6218379E+000
 2.0700313E+001, 5.6051784E+000
 2.0883121E+001, 5.5879556E+000
 2.1066034E+001, 5.5705558E+000
 2.1241319E+001, 5.5538364E+000
 2.1423345E+001, 5.5369131E+000
 2.1602842E+001, 5.5189617E+000
 2.1782701E+001, 5.5011444E+000
 2.1966026E+001, 5.4830172E+000
 2.2141204E+001, 5.4649769E+000
 2.2321732E+001, 5.4463649E+000
 2.2505270E+001, 5.4273479E+000
 2.2685653E+001, 5.4074807E+000
 2.2862396E+001, 5.3876903E+000
 2.3040317E+001, 5.3673389E+000
 2.3220980E+001, 5.3461933E+000
 2.3405327E+001, 5.3243801E+000
 2.3583259E+001, 5.3028642E+000
 2.3760569E+001, 5.2810271E+000
