s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.1618883E-001,-5.1352067E-008, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5883811E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6083856E+001,-4.3991279E-002,-4.1476745E-002,-3.5122236E-002, 0.0000000E+000, 0.0000000E+000,-4.2246583E+000, 2.2236553E+001, 3.1738608E+001,-8.2755771E-009, 1.5354230E-005, 9.3836042E-009, 2.5248990E-004
 3.8729835E-001, 3.6216644E+001,-1.1289271E-001,-1.7006562E-001,-1.7800204E-001, 0.0000000E+000, 0.0000000E+000,-1.1500555E+001, 2.6061601E+001, 2.4255128E+001,-1.2326472E-008, 1.5412135E-005, 1.3976878E-008, 2.5318759E-004
 5.8094752E-001, 3.6252272E+001,-2.4175220E-001,-3.4945303E-001,-2.8087120E-001, 0.0000000E+000, 0.0000000E+000,-1.5091702E+001, 2.1725320E+001, 2.0288494E+001,-1.2455183E-008, 1.5603422E-005, 1.4122822E-008, 2.5527149E-004
 7.7459669E-001, 3.6265104E+001,-3.7065594E-001,-4.7057853E-001,-2.8441089E-001, 0.0000000E+000, 0.0000000E+000,-1.8137303E+001, 1.8486792E+001, 1.7002155E+001,-1.3139202E-008, 1.6051355E-005, 1.4898426E-008, 2.5943932E-004
 9.4775087E-001, 3.6280855E+001,-4.8961271E-001,-4.5469896E-001,-2.4485106E-001, 0.0000000E+000, 0.0000000E+000,-2.0822396E+001, 1.5410204E+001, 1.4269296E+001,-1.4863901E-008, 1.6972238E-005, 1.6854047E-008, 2.6665611E-004
 1.1048596E+000, 3.6297136E+001,-5.8718471E-001,-2.9947086E-001,-2.1812849E-001, 0.0000000E+000, 0.0000000E+000,-2.1948120E+001, 1.3581003E+001, 1.3244231E+001,-1.8196443E-008, 1.8484716E-005, 2.0632787E-008, 2.7679492E-004
 1.2988769E+000, 3.6325351E+001,-6.5455438E-001,-4.9334713E-002,-2.1484573E-001, 0.0000000E+000, 0.0000000E+000,-2.2065979E+001, 1.3251102E+001, 1.3340638E+001,-2.4433678E-008, 2.0977773E-005, 2.7705133E-008, 2.9142990E-004
 1.4443897E+000, 3.6364858E+001,-6.9057065E-001, 1.2750281E-001,-2.2902207E-001, 0.0000000E+000, 0.0000000E+000,-2.2261503E+001, 1.3121489E+001, 1.3311265E+001,-3.3300691E-008, 2.4286070E-005, 3.7759361E-008, 3.0896221E-004
 1.6517477E+000, 3.6432555E+001,-7.2724714E-001, 6.9749935E-002,-2.4923093E-001, 0.0000000E+000, 0.0000000E+000,-2.2609754E+001, 1.2775440E+001, 1.2916073E+001,-4.7407572E-008, 2.9260729E-005, 5.3755029E-008, 3.3267097E-004
 1.8029174E+000, 3.6522191E+001,-7.7013228E-001,-1.1043052E-001,-2.6333390E-001, 0.0000000E+000, 0.0000000E+000,-2.2467104E+001, 1.2785196E+001, 1.2911190E+001,-6.8806005E-008, 3.6249731E-005, 7.8018524E-008, 3.6285163E-004
 1.9971461E+000, 3.6650717E+001,-7.7861586E-001,-1.6079002E-001,-2.6715082E-001, 0.0000000E+000, 0.0000000E+000,-2.1718514E+001, 1.3614541E+001, 1.3725647E+001,-1.0101623E-007, 4.5785573E-005, 1.1454141E-007, 3.9995086E-004
 2.1767132E+000, 3.6833120E+001,-7.7245803E-001,-5.3498898E-002,-2.6595810E-001, 0.0000000E+000, 0.0000000E+000,-2.1207471E+001, 1.4416970E+001, 1.4533734E+001,-1.5028156E-007, 5.9147106E-005, 1.7040294E-007, 4.4763922E-004
 2.3622658E+000, 3.7058198E+001,-8.0998904E-001,-1.1315375E-002,-2.6388769E-001, 0.0000000E+000, 0.0000000E+000,-2.1287163E+001, 1.4620010E+001, 1.4685843E+001,-2.1324337E-007, 7.5008040E-005, 2.4179479E-007, 5.0034855E-004
 2.5268691E+000, 3.7317616E+001,-8.8091054E-001,-5.8663834E-002,-2.6091120E-001, 0.0000000E+000, 0.0000000E+000,-2.1787164E+001, 1.4391534E+001, 1.4329966E+001,-2.8460666E-007, 9.2277445E-005, 3.2271300E-007, 5.5504014E-004
 2.7243927E+000, 3.7630164E+001,-9.7340856E-001,-4.2965457E-002,-2.5969827E-001, 0.0000000E+000, 0.0000000E+000,-2.2615050E+001, 1.3830957E+001, 1.3739042E+001,-3.6810417E-007, 1.1237983E-004, 4.1739008E-007, 6.1611301E-004
 2.8889959E+000, 3.7977960E+001,-1.0559576E+000, 2.3099605E-002,-2.6113959E-001, 0.0000000E+000, 0.0000000E+000,-2.3206237E+001, 1.3450378E+001, 1.3477725E+001,-4.6376878E-007, 1.3498882E-004, 5.2586334E-007, 6.8168046E-004
 3.0865195E+000, 3.8373022E+001,-1.1415857E+000, 5.2155480E-002,-2.6494859E-001, 0.0000000E+000, 0.0000000E+000,-2.3605975E+001, 1.3336595E+001, 1.3412668E+001,-5.7514054E-007, 1.6035838E-004, 6.5214681E-007, 7.5142451E-004
 3.2511227E+000, 3.8815003E+001,-1.2672543E+000, 4.8174468E-002,-2.7094526E-001, 0.0000000E+000, 0.0000000E+000,-2.3975171E+001, 1.3274618E+001, 1.3349806E+001,-7.0336657E-007, 1.8856218E-004, 7.9754118E-007, 8.2524548E-004
 3.4486463E+000, 3.9305707E+001,-1.3567965E+000, 5.1697160E-002,-2.7493060E-001, 0.0000000E+000, 0.0000000E+000,-2.4497194E+001, 1.3202077E+001, 1.3228483E+001,-8.5089765E-007, 2.2026358E-004, 9.6482537E-007, 9.0413462E-004
 3.6132495E+000, 3.9855123E+001,-1.4506085E+000, 8.2783262E-002,-2.7487462E-001, 0.0000000E+000, 0.0000000E+000,-2.5029087E+001, 1.3155226E+001, 1.3183336E+001,-1.0181243E-006, 2.5579753E-004, 1.1544421E-006, 9.8851231E-004
 3.7910209E+000, 4.0411053E+001,-1.5319162E+000, 1.4136739E-001,-2.7469949E-001, 0.0000000E+000, 0.0000000E+000,-2.5347727E+001, 1.3268650E+001, 1.3398077E+001,-1.1982282E-006, 2.9314683E-004, 1.3586605E-006, 1.0729365E-003
 3.9720843E+000, 4.1099935E+001,-1.6494911E+000, 1.8856631E-001,-2.7638760E-001, 0.0000000E+000, 0.0000000E+000,-2.5508637E+001, 1.3674601E+001, 1.3853986E+001,-1.4104437E-006, 3.3665465E-004, 1.5992897E-006, 1.1664887E-003
 4.1531477E+000, 4.1870849E+001,-1.7947415E+000, 1.9654107E-001,-2.7579209E-001, 0.0000000E+000, 0.0000000E+000,-2.5694389E+001, 1.4128667E+001, 1.4302467E+001,-1.6549457E-006, 3.8591859E-004, 1.8765283E-006, 1.2667599E-003
 4.3342113E+000, 4.2734729E+001,-1.9312510E+000, 2.0440506E-001,-2.7508259E-001, 0.0000000E+000, 0.0000000E+000,-2.5965229E+001, 1.4593418E+001, 1.4767571E+001,-1.9407748E-006, 4.4098184E-004, 2.2006275E-006, 1.3724401E-003
 4.5152745E+000, 4.3684776E+001,-2.0686540E+000, 2.4168326E-001,-2.7608221E-001, 0.0000000E+000, 0.0000000E+000,-2.6548095E+001, 1.4918678E+001, 1.5033628E+001,-2.2639032E-006, 5.0152418E-004, 2.5670199E-006, 1.4818454E-003
