s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.0741003E-001, 1.0700825E-008, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5892590E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6021919E+001,-4.0284716E-002, 8.7111849E-002,-4.4319908E-002, 0.0000000E+000, 0.0000000E+000,-4.1465712E+000, 2.2687764E+001, 3.1877855E+001,-1.9978139E-009, 4.0145859E-006, 2.2653037E-009, 7.1199188E-005
 3.8729835E-001, 3.6056739E+001,-9.8793356E-002, 3.4032282E-001,-2.3093119E-001, 0.0000000E+000, 0.0000000E+000,-1.1082487E+001, 2.6760712E+001, 2.4984850E+001,-2.9921294E-009, 4.0537752E-006, 3.3927493E-009, 7.1713253E-005
 5.8094752E-001, 3.6066630E+001,-2.1483113E-001, 6.6042790E-001,-4.0892368E-001, 0.0000000E+000, 0.0000000E+000,-1.4318224E+001, 2.2584109E+001, 2.1785079E+001,-3.0981007E-009, 4.1785280E-006, 3.5129092E-009, 7.3176853E-005
 7.7459669E-001, 3.6071561E+001,-3.3776734E-001, 8.4202027E-001,-5.0852337E-001, 0.0000000E+000, 0.0000000E+000,-1.7242190E+001, 1.9445308E+001, 1.8825100E+001,-3.5123224E-009, 4.4740186E-006, 3.9825915E-009, 7.6103619E-005
 9.5032704E-001, 3.6079164E+001,-4.6139046E-001, 7.7501396E-001,-5.2996380E-001, 0.0000000E+000, 0.0000000E+000,-2.0745729E+001, 1.5739566E+001, 1.5117094E+001,-4.6178521E-009, 5.1234914E-006, 5.2361419E-009, 8.1436930E-005
 1.1170980E+000, 3.6091161E+001,-5.7414539E-001, 4.8684897E-001,-4.8395724E-001, 0.0000000E+000, 0.0000000E+000,-2.3004690E+001, 1.2629576E+001, 1.2515217E+001,-7.2959632E-009, 6.4382529E-006, 8.2728286E-009, 9.0295016E-005
 1.2723602E+000, 3.6115710E+001,-6.5937137E-001, 1.0454647E-001,-4.0558068E-001, 0.0000000E+000, 0.0000000E+000,-2.2800758E+001, 1.2021494E+001, 1.2354547E+001,-1.3795598E-008, 8.9652996E-006, 1.5642707E-008, 1.0410569E-004
 1.4653965E+000, 3.6167149E+001,-7.1597090E-001,-2.0044630E-001,-3.5987138E-001, 0.0000000E+000, 0.0000000E+000,-2.1573448E+001, 1.3252462E+001, 1.3317413E+001,-2.8831199E-008, 1.3592553E-005, 3.2691443E-008, 1.2518643E-004
 1.6303622E+000, 3.6250586E+001,-7.4077327E-001,-1.0551653E-001,-3.6193031E-001, 0.0000000E+000, 0.0000000E+000,-2.0622138E+001, 1.4535531E+001, 1.4420228E+001,-5.1411721E-008, 1.9876252E-005, 5.8295299E-008, 1.5086020E-004
 1.8083112E+000, 3.6357556E+001,-7.4969192E-001, 2.4618755E-001,-3.8070619E-001, 0.0000000E+000, 0.0000000E+000,-2.0231729E+001, 1.5095677E+001, 1.5241616E+001,-7.9945923E-008, 2.7475558E-005, 9.0649980E-008, 1.7930588E-004
 1.9820546E+000, 3.6495464E+001,-7.5452570E-001, 4.0891900E-001,-3.9301947E-001, 0.0000000E+000, 0.0000000E+000,-2.0157257E+001, 1.5365224E+001, 1.5599581E+001,-1.2034539E-007, 3.7586221E-005, 1.3645858E-007, 2.1400025E-004
 2.1709342E+000, 3.6688971E+001,-7.7934179E-001, 2.2252826E-001,-3.9320761E-001, 0.0000000E+000, 0.0000000E+000,-2.0192994E+001, 1.5486565E+001, 1.5545956E+001,-1.8101323E-007, 5.1628518E-005, 2.0524931E-007, 2.5788867E-004
 2.3558915E+000, 3.6949483E+001,-8.4625434E-001, 1.0417681E-001,-3.8474956E-001, 0.0000000E+000, 0.0000000E+000,-2.0082258E+001, 1.5787272E+001, 1.5740398E+001,-2.6758746E-007, 7.0163361E-005, 3.0341507E-007, 3.1084802E-004
