s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.1345401E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5886546E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6067212E+001,-4.4207233E-002,-4.1430540E-002,-3.4451357E-002, 0.0000000E+000, 0.0000000E+000,-5.0529390E+000, 2.1881542E+001, 3.0894183E+001,-6.7283442E-009, 1.2306651E-005, 7.6292104E-009, 2.2078607E-004
 3.8729835E-001, 3.6173754E+001,-1.1915853E-001,-1.8596657E-001,-1.6497391E-001, 0.0000000E+000, 0.0000000E+000,-1.3521062E+001, 2.4216651E+001, 2.2182593E+001,-9.9988575E-009, 1.2377356E-005, 1.1337617E-008, 2.2172191E-004
 5.8094752E-001, 3.6202868E+001,-2.5481258E-001,-3.8086706E-001,-2.4317741E-001, 0.0000000E+000, 0.0000000E+000,-1.7519992E+001, 1.9340105E+001, 1.7804020E+001,-1.0205472E-008, 1.2600670E-005, 1.1571895E-008, 2.2439577E-004
 7.7459669E-001, 3.6214548E+001,-3.8606874E-001,-5.2629366E-001,-2.3489313E-001, 0.0000000E+000, 0.0000000E+000,-2.0178396E+001, 1.6169325E+001, 1.4888897E+001,-1.0998285E-008, 1.3097523E-005, 1.2470859E-008, 2.2949958E-004
 9.5176679E-001, 3.6228933E+001,-5.0365972E-001,-5.1827590E-001,-2.1053420E-001, 0.0000000E+000, 0.0000000E+000,-2.2009292E+001, 1.3936727E+001, 1.2987171E+001,-1.2642859E-008, 1.4009822E-005, 1.4335627E-008, 2.3754799E-004
 1.1142278E+000, 3.6245021E+001,-5.9427131E-001,-3.4981615E-001,-1.9755438E-001, 0.0000000E+000, 0.0000000E+000,-2.2439178E+001, 1.2806299E+001, 1.2664201E+001,-1.5322633E-008, 1.5343686E-005, 1.7374199E-008, 2.4790543E-004
 1.2637492E+000, 3.6266255E+001,-6.4110385E-001,-1.0994060E-001,-1.9675405E-001, 0.0000000E+000, 0.0000000E+000,-2.1577734E+001, 1.3379317E+001, 1.3740723E+001,-1.9146441E-008, 1.7069411E-005, 2.1709981E-008, 2.5996895E-004
 1.4506153E+000, 3.6298774E+001,-6.6324683E-001, 1.0058290E-001,-2.0567222E-001, 0.0000000E+000, 0.0000000E+000,-2.1264502E+001, 1.3976884E+001, 1.4265936E+001,-2.5228379E-008, 1.9598436E-005, 2.8606237E-008, 2.7593539E-004
 1.6249853E+000, 3.6346478E+001,-6.8068559E-001, 6.0329537E-002,-2.1931920E-001, 0.0000000E+000, 0.0000000E+000,-2.1580292E+001, 1.3806719E+001, 1.3926511E+001,-3.4734582E-008, 2.3299455E-005, 3.9385238E-008, 2.9721262E-004
 1.8226902E+000, 3.6417993E+001,-7.1071219E-001,-1.4612095E-001,-2.3025989E-001, 0.0000000E+000, 0.0000000E+000,-2.1945164E+001, 1.3445982E+001, 1.3385736E+001,-4.9474708E-008, 2.8612962E-005, 5.6098936E-008, 3.2497069E-004
 2.0006101E+000, 3.6516894E+001,-7.3397591E-001,-1.9888844E-001,-2.3613922E-001, 0.0000000E+000, 0.0000000E+000,-2.2405797E+001, 1.3068695E+001, 1.2942093E+001,-7.1262940E-008, 3.5838165E-005, 8.0804422E-008, 3.5956266E-004
 2.1879933E+000, 3.6646266E+001,-7.3942696E-001,-6.0934909E-002,-2.3813537E-001, 0.0000000E+000, 0.0000000E+000,-2.2674644E+001, 1.2878356E+001, 1.2933125E+001,-1.0107667E-007, 4.5011061E-005, 1.1460995E-007, 4.0011862E-004
 2.3682039E+000, 3.6807861E+001,-7.4827968E-001,-2.6221851E-002,-2.3839532E-001, 0.0000000E+000, 0.0000000E+000,-2.2904179E+001, 1.2806851E+001, 1.2890785E+001,-1.4055411E-007, 5.6355879E-005, 1.5937307E-007, 4.4696470E-004
 2.5484147E+000, 3.7002869E+001,-7.6880325E-001,-9.2769245E-002,-2.3845431E-001, 0.0000000E+000, 0.0000000E+000,-2.3018876E+001, 1.2850733E+001, 1.2883966E+001,-1.8939704E-007, 6.9616613E-005, 2.1475563E-007, 4.9852720E-004
 2.7286253E+000, 3.7234779E+001,-8.2236505E-001,-5.7423059E-002,-2.3974840E-001, 0.0000000E+000, 0.0000000E+000,-2.2964293E+001, 1.3073929E+001, 1.3150949E+001,-2.4839131E-007, 8.5028291E-005, 2.8164872E-007, 5.5534701E-004
 2.9088361E+000, 3.7503875E+001,-8.7402305E-001,-1.3213187E-002,-2.4229740E-001, 0.0000000E+000, 0.0000000E+000,-2.2873040E+001, 1.3387293E+001, 1.3501302E+001,-3.1779255E-007, 1.0268621E-004, 3.6034218E-007, 6.1725159E-004
